effect_subset,atlas,period,survey,site,X,Y,expected_richness,dominant_variable,dominant_variable_label,dominant_negative_importance,total_site_negative_importance,relative_negative_dominance,n_species_contributing
negative,2,1990s,CG33_2,CG33,517500.09258431836,6117499.859506801,40.60067850133677,tmean_breeding,Temperature,0.001217035623894575,0.002251786700268059,0.540475536048639,157
negative,2,1990s,CG34_2,CG34,517500.0708866396,6122499.7879263675,57.64953921337994,tmean_breeding,Temperature,0.0012304027692265824,0.0024938967552401055,0.4933655599981414,157
negative,2,1990s,CG35_2,CG35,517500.05725256196,6127499.864792685,54.880532459384824,tmean_breeding,Temperature,0.001036304552013901,0.002326316152780018,0.44547021296975725,157
negative,2,1990s,CG36_2,CG36,517500.0523168775,6132499.867515854,47.42304865965946,prec_breeding,Precipitation,0.0011672671351986733,0.002515592607710693,0.46401278633941484,157
negative,2,1990s,CG37_2,CG37,517500.0558418394,6137499.796071852,48.4991777636995,prec_breeding,Precipitation,0.0011410533710036644,0.0024550141107136454,0.4647848523656643,157
negative,2,1990s,CG39_2,CG39,517500.085559445,6147499.875737379,79.652361910448775,prec_breeding,Precipitation,0.001225472522711453,0.0030129346841168535,0.406737168638842,157
negative,2,1990s,CG40_2,CG40,522500.06529288803,6102499.784827596,82.7776753921649,prec_breeding,Precipitation,0.001194625619081043,0.003816498079019435,0.3130161719845476,157
negative,2,1990s,CG41_2,CG41,522500.09106030304,6107499.750314869,49.571278061586405,tmean_breeding,Temperature,8.949254241104436e-4,0.0023322960252434473,0.38371004984970997,157
negative,2,1990s,CG42_2,CG42,522500.10963438044,6112499.8643271355,60.820187881574704,prec_breeding,Precipitation,0.0014482277530063314,0.003521047820999095,0.4113059028534857,157
negative,2,1990s,CG43_2,CG43,522500.0588031039,6117499.7926761545,68.04301566504844,prec_breeding,Precipitation,0.0012941343467230632,0.0032767312764619113,0.3949467434267053,157
negative,2,1990s,CG44_2,CG44,522500.06400440924,6122499.869828019,87.22985121444074,prec_breeding,Precipitation,0.00125368781831932,0.003032666063231196,0.4133946145668148,157
negative,2,1990s,CG45_2,CG45,522500.0623966084,6127499.872873877,53.56761592196076,tmean_breeding,Temperature,0.00104647131816671,0.002252468824057397,0.46458859141130737,157
negative,2,1990s,CG46_2,CG46,522500.1171677176,6132499.802111141,49.31786421306738,prec_breeding,Precipitation,9.171440890827805e-4,0.0021840514161830557,0.41992788369681416,157
negative,2,1990s,CG47_2,CG47,522500.100007084,6137499.879444241,72.38761636804904,prec_breeding,Precipitation,0.0011666215548824166,0.0029079889490508815,0.4011781252687298,157
negative,2,1990s,CG48_2,CG48,522500.0753009223,6142499.8826015685,75.50614137496362,prec_breeding,Precipitation,0.001131682125007384,0.0031221101658516384,0.3624734762358034,157
negative,2,1990s,CG49_2,CG49,522500.10602128954,6147499.8118807655,68.26567048926162,tmean_breeding,Temperature,0.001093398675625787,0.0023932594825671915,0.4568659117785777,157
negative,2,1990s,CG50_2,CG50,527500.1154138149,6102499.755272231,74.83833457731174,prec_breeding,Precipitation,0.0011070517844617635,0.00300155281404458,0.36882635523911234,157
negative,2,1990s,CG51_2,CG51,527500.0883420453,6107499.766859397,85.76782715528121,prec_breeding,Precipitation,0.0012470218195092897,0.0036951074774478274,0.3374791740484352,157
negative,2,1990s,CG52_2,CG52,527500.1027918415,6112499.816082941,77.3615596078835,prec_breeding,Precipitation,0.0011833760520524176,0.002829398566704987,0.4182429672432236,157
negative,2,1990s,CG53_2,CG53,527500.0953342962,6117499.791246452,76.17489328774396,prec_breeding,Precipitation,0.001249579940416477,0.002919804887992295,0.42796693215884996,157
negative,2,1990s,CG54_2,CG54,527500.065031351,6122499.803608584,89.9047588306454,prec_breeding,Precipitation,0.0017276974420083653,0.005280689016995328,0.3271727300070043,157
negative,2,1990s,CG55_2,CG55,527500.0751332948,6127499.853540434,52.31939182786413,tmean_breeding,Temperature,0.0011581148636815631,0.002290328645532698,0.5056544465531068,157
negative,2,1990s,CG56_2,CG56,527500.1258612206,6132499.829735632,63.10925938710093,tmean_breeding,Temperature,0.001046800269659003,0.002394638864516888,0.4371432724868066,157
negative,2,1990s,CG57_2,CG57,527500.08933677,6137499.84266833,69.61590093875343,prec_breeding,Precipitation,0.001079318610651554,0.0026599432304964333,0.4057675360425333,157
negative,2,1990s,CG58_2,CG58,527500.0920983198,6142499.893103182,78.59145451357897,prec_breeding,Precipitation,0.0010877244465796806,0.0028921060993786045,0.37610115576789804,157
negative,2,1990s,CG59_2,CG59,527500.0711528321,6147499.869337009,78.68257022443471,prec_breeding,Precipitation,0.0011888041827541982,0.003051630174041006,0.38956364793705295,157
negative,2,1990s,CG60_2,CG60,532500.1232226893,6102499.762378928,59.08741815975994,prec_breeding,Precipitation,0.001034244653124757,0.0032757042322767013,0.3157320013614079,157
negative,2,1990s,CG61_2,CG61,532500.1073029817,6107499.829724232,69.28456670392309,prec_breeding,Precipitation,0.001439398721994848,0.0042637776970049415,0.33758765683444114,157
negative,2,1990s,CG62_2,CG62,532500.1180077677,6112499.823483339,46.19499470060019,prec_breeding,Precipitation,0.0014239633851643757,0.003628271705240842,0.39246327200565984,157
negative,2,1990s,CG63_2,CG63,532500.0904061167,6117499.8544495115,60.377674734629004,tmean_breeding,Temperature,0.0010068874038551743,0.0023921274729807197,0.4209171188525912,157
negative,2,1990s,CG64_2,CG64,532500.0886268184,6122499.8117822,56.64140450001106,prec_breeding,Precipitation,0.001424043788565569,0.0037139685194168656,0.38342914893343244,157
negative,2,1990s,CG65_2,CG65,532500.1113832879,6127499.806740552,55.96828042671715,prec_breeding,Precipitation,0.0010601225167029093,0.0027049706650253344,0.3919164560303948,157
negative,2,1990s,CG66_2,CG66,532500.094766791,6132499.8388373265,65.70203228831592,prec_breeding,Precipitation,0.0011908398277043365,0.002821805616153264,0.4220134161217351,157
negative,2,1990s,CG67_2,CG67,532500.1018768129,6137499.908515113,54.78975796508103,tmean_breeding,Temperature,0.0011492086456485252,0.002677788316877533,0.4291633653061022,157
negative,2,1990s,CG68_2,CG68,532500.0697665747,6142499.904000014,72.90885545440682,tmean_breeding,Temperature,0.001105436814929793,0.002641730385318693,0.41845179245891717,157
negative,2,1990s,CG69_2,CG69,532500.0613956221,6147499.825732477,71.21276480538295,prec_breeding,Precipitation,0.0012680295668760797,0.0036150456319188518,0.3507644704896891,157
negative,2,1990s,CG73_2,CG73,537500.1241257496,6117499.871302983,63.39308834607342,perc_cropland,Cropland (% coverage),0.001655111139207597,0.006269306842481162,0.264002254283117,157
negative,2,1990s,CG74_2,CG74,537500.0867475496,6122499.893791251,53.145465806678715,prec_breeding,Precipitation,0.0019638206841057116,0.006136232500510571,0.3200368766897783,157
negative,2,1990s,CG75_2,CG75,537500.1226220047,6127499.843201579,56.92526029665893,prec_breeding,Precipitation,0.0012665413557476674,0.003144463333190419,0.40278458405893247,157
negative,2,1990s,CG76_2,CG76,537500.1032477431,6132499.829719651,50.96020023739552,tmean_breeding,Temperature,0.001150261365204618,0.002288289171373732,0.5026730797812935,157
negative,2,1990s,CG77_2,CG77,537500.0917174451,6137499.853859212,63.98512613689597,prec_breeding,Precipitation,0.0017404812077341288,0.0057705331976602055,0.30161531839724043,157
negative,2,1990s,CG78_2,CG78,537500.0875472084,6142499.915597486,73.31935264967396,prec_breeding,Precipitation,0.0011104423693313046,0.0034275585352953305,0.32397473533902027,157
negative,2,1990s,CG79_2,CG79,537500.0911996434,6147499.90362536,73.76374421098181,tmean_breeding,Temperature,0.0010580999302607123,0.0028520326434550614,0.37099853421694695,157
negative,2,1990s,CG80_2,CG80,542500.137730461,6102499.88626088,55.62507850497837,perc_cropland,Cropland (% coverage),0.002419096381036729,0.007910622099855996,0.305803557609049,157
negative,2,1990s,CG83_2,CG83,542500.0850949779,6117499.84060306,63.816342855310076,perc_cropland,Cropland (% coverage),0.003695273097870678,0.010428135074839166,0.35435608297657867,157
negative,2,1990s,CG84_2,CG84,542500.1406307713,6122499.827476624,71.94805276827951,perc_cropland,Cropland (% coverage),0.0037409409276366544,0.010419261307353279,0.35904089716960325,157
negative,2,1990s,CG85_2,CG85,542500.1254578183,6127499.851438005,68.89157063025714,perc_cropland,Cropland (% coverage),0.005150821797196545,0.012445669777342506,0.41386457212400724,157
negative,2,1990s,CG89_2,CG89,542500.0518607163,6147499.879240843,75.24228383585388,perc_cropland,Cropland (% coverage),0.0015387482323501837,0.00556713452526898,0.27639860782344544,157
negative,2,1990s,CG90_2,CG90,547500.1127290743,6102499.8908402715,67.04262299658278,prec_breeding,Precipitation,0.0019258180825007095,0.007077868395748039,0.27209012301749297,157
negative,2,1990s,CG99_2,CG99,547500.0849558257,6147499.864848793,52.14819789703343,perc_cropland,Cropland (% coverage),0.004144560120097392,0.011681714976978657,0.35479038208560504,157
negative,2,1990s,CH06_2,CH06,502500.0846030401,6082499.8202431435,59.7052910811442,prec_breeding,Precipitation,9.805126198519365e-4,0.002978363427376223,0.3292118788591609,157
negative,2,1990s,CH07_2,CH07,502500.03314556536,6087499.76718363,58.296694985616476,tmean_breeding,Temperature,8.464275936974098e-4,0.002487456087591795,0.3402784064891252,157
negative,2,1990s,CH08_2,CH08,502500.03832823853,6092499.7513073785,61.34760568807248,prec_breeding,Precipitation,9.759279418159953e-4,0.002723831878208051,0.35829228287688475,157
negative,2,1990s,CH09_2,CH09,502500.03600017546,6097499.772559454,45.82356265859635,tmean_breeding,Temperature,8.206998960955846e-4,0.0020528474888193483,0.3997861022630535,157
negative,2,1990s,CH16_2,CH16,507500.0696210863,6082499.827605381,56.400160342352166,prec_breeding,Precipitation,0.001000484223521911,0.0023293325659031806,0.4295154063301309,157
negative,2,1990s,CH17_2,CH17,507500.09114466637,6087499.783676402,43.56688913869957,prec_breeding,Precipitation,6.70302071813839e-4,0.0019629491057730087,0.34147705095485614,157
negative,2,1990s,CH18_2,CH18,507500.02561870846,6092499.77677686,52.51297756458497,prec_breeding,Precipitation,0.0010542117974983345,0.002362074945570792,0.4463075142789704,157
negative,2,1990s,CH19_2,CH19,507500.06504692393,6097499.807203647,47.06595991630586,prec_breeding,Precipitation,7.543002733164961e-4,0.0020934507273687305,0.3603143190595081,157
negative,2,1990s,CH25_2,CH25,512500.0730388515,6077499.78695672,24.265367226896196,tmean_breeding,Temperature,0.0010838343575283822,0.00301192762365793,0.3598474110118508,157
negative,2,1990s,CH26_2,CH26,512500.0775220187,6082499.835343886,48.73192113644698,tmean_breeding,Temperature,8.667771985103215e-4,0.002380313828472725,0.36414408391958536,157
negative,2,1990s,CH27_2,CH27,512500.0438897538,6087499.809582861,58.192969484260985,tmean_breeding,Temperature,7.785000008498984e-4,0.002311137589973276,0.3368471025815907,157
negative,2,1990s,CH28_2,CH28,512500.0358227975,6092499.82110677,49.92718816783916,prec_breeding,Precipitation,0.0011150918401803386,0.0025391550157510693,0.4391586308292013,157
negative,2,1990s,CH29_2,CH29,512500.05339827476,6097499.758615106,37.606604033395165,prec_breeding,Precipitation,6.869588403063911e-4,0.0018739214499637765,0.3665889198929177,157
negative,2,1990s,CH34_2,CH34,517500.0764450698,6072499.728976444,71.40888972342034,prec_breeding,Precipitation,0.001040104113212586,0.002756699086939362,0.3773005614360929,157
negative,2,1990s,CH35_2,CH35,517500.094920755,6077499.767569357,75.70332269766892,tmean_breeding,Temperature,8.800262866624994e-4,0.002717545482378531,0.32383130010845546,157
negative,2,1990s,CH36_2,CH36,517500.0596092466,6082499.843271963,50.4604359577149,prec_breeding,Precipitation,8.14650727045371e-4,0.002417897880651717,0.3369252000112557,157
negative,2,1990s,CH37_2,CH37,517500.0990708113,6087499.845282487,53.828220726003,prec_breeding,Precipitation,0.001133010590072309,0.0027997831674487538,0.40467797765379887,157
negative,2,1990s,CH38_2,CH38,517500.08484500466,6092499.773080584,57.6316795090966,prec_breeding,Precipitation,0.0013076362435161617,0.0036506008644994615,0.35819753844699026,157
negative,2,1990s,CH39_2,CH39,517500.08040979074,6097499.738171189,37.465705266746475,prec_breeding,Precipitation,9.415811439096942e-4,0.002369478001082152,0.3973791457357568,157
negative,2,1990s,CH45_2,CH45,522500.10633223125,6077499.739130003,76.94673441927502,prec_breeding,Precipitation,0.001083774723217107,0.00348356950092362,0.3111104064178307,157
negative,2,1990s,CH46_2,CH46,522500.095481355,6082499.851588371,68.39505240557175,tmean_breeding,Temperature,8.953412248637571e-4,0.0028650243367331855,0.3125073715376047,157
negative,2,1990s,CH47_2,CH47,522500.08047616767,6087499.778844974,47.70642134496161,prec_breeding,Precipitation,8.415321198051974e-4,0.0022909466000299063,0.36732943482585406,157
negative,2,1990s,CH48_2,CH48,522500.0599631547,6092499.743431038,73.50459610529012,prec_breeding,Precipitation,0.001031103204530659,0.0031125275280314045,0.3312752080887798,157
negative,2,1990s,CH49_2,CH49,522500.09763021604,6097499.74564588,76.22822643017233,prec_breeding,Precipitation,0.0010159975153703374,0.0026878897603741896,0.3779907682035655,157
negative,2,1990s,CH55_2,CH55,527500.1220357711,6077499.812824085,60.57308798710219,prec_breeding,Precipitation,0.001208853567852797,0.004371508081202104,0.2765301002303945,157
negative,2,1990s,CH56_2,CH56,527500.1371200755,6082499.748749458,77.32484794120967,prec_breeding,Precipitation,0.0010089159660726813,0.003039213633068324,0.331966122780945,157
negative,2,1990s,CH57_2,CH57,527500.06665524,6087499.8329139035,86.72646748218617,prec_breeding,Precipitation,0.001292991933528452,0.0038957526053065013,0.33189785505558944,157
negative,2,1990s,CH58_2,CH58,527500.1039774861,6092499.843916504,82.49511319245167,prec_breeding,Precipitation,0.0015273342878520423,0.0036427089368826267,0.419285294080924,157
negative,2,1990s,CH59_2,CH59,527500.0566075259,6097499.78055875,81.03441103657659,prec_breeding,Precipitation,0.0012518052361061354,0.004129309986620857,0.30315118994748236,157
negative,2,1990s,CH65_2,CH65,532500.1587029257,6077499.766040378,46.92301425394434,perc_cropland,Cropland (% coverage),0.002315337411774912,0.006930632377109029,0.33407303775369307,157
negative,2,1990s,CH66_2,CH66,532500.1337911482,6082499.8680635905,45.69841652602866,prec_breeding,Precipitation,0.001357424501223291,0.0052639027606171595,0.2578741597164575,157
negative,2,1990s,CH67_2,CH67,532500.1383813849,6087499.785338982,47.373172013845405,tmean_breeding,Temperature,0.0011217495694590064,0.0026886475879632026,0.4172170330098163,157
negative,2,1990s,CH68_2,CH68,532500.1055866433,6092499.851210683,52.5874567892072,tmean_breeding,Temperature,0.0010802715027332522,0.0026926208568834207,0.4011970344698342,157
negative,2,1990s,CH69_2,CH69,532500.1006905059,6097499.843565278,62.668558228127814,prec_breeding,Precipitation,0.0015343719265162984,0.00532737511962832,0.2880164981930817,157
negative,2,1990s,CH76_2,CH76,537500.1671288088,6082499.875993361,35.58078030063955,perc_cropland,Cropland (% coverage),0.004166144937714115,0.011167549243943038,0.3730581210531678,157
negative,2,1990s,CH77_2,CH77,537500.117400458,6087499.857259013,74.91160820297215,prec_breeding,Precipitation,0.0016984479124763638,0.005379375748234172,0.3157332731467763,157
negative,2,1990s,CH78_2,CH78,537500.0797039657,6092499.876351775,40.09295789222642,tmean_breeding,Temperature,0.0010801961457012751,0.002207786335312792,0.4892666144471976,157
negative,2,1990s,CH79_2,CH79,537500.1184237195,6097499.822506665,80.36139753071281,perc_cropland,Cropland (% coverage),0.0018789023422925806,0.006943752473096041,0.27058889981641676,157
negative,2,1990s,CH86_2,CH86,542500.1236062861,6082499.882608107,51.6396494606623,perc_cropland,Cropland (% coverage),0.0018347992173010554,0.006835825408286569,0.26840931529305345,157
negative,2,1990s,CH87_2,CH87,542500.149057873,6087499.82690813,60.003234114441085,prec_breeding,Precipitation,0.001746195582937796,0.006629556298994005,0.2633955432587201,157
negative,2,1990s,CH88_2,CH88,542500.106858969,6092499.808460251,59.55266339234686,prec_breeding,Precipitation,0.001275838273885273,0.003380924645445712,0.3773637119075978,157
negative,2,1990s,CH89_2,CH89,542500.1246051298,6097499.828453947,75.79765268825368,perc_cropland,Cropland (% coverage),0.003911582620777325,0.010617580389236953,0.3684062166124495,157
negative,2,1990s,CH95_2,CH95,547500.1578898588,6077499.78884103,39.90723855104444,perc_cropland,Cropland (% coverage),0.0035814522638589496,0.009728113173493185,0.3681548723772625,157
