atlas,period,survey,site,X,Y,variable,variable_label,n_species_contributing,expected_richness,positive_importance,negative_importance,total_importance,net_score,direction_balance,total_site_importance,relative_importance_at_site
3,2010s,EF71_3,EF71,637500.2314522653,6157499.769810148,prec_breeding,Precipitation,157,73.46647291705749,2.140725830484323e-4,0.004386444600818708,0.0046005171838671395,-0.0041723720177702745,-0.9069354272605996,0.03371863732415008,0.13643840762723058
3,2010s,EF71_3,EF71,637500.2314522653,6157499.769810148,tmean_breeding,Temperature,157,73.46647291705749,0.0030760995402819525,1.522756581702275e-4,0.00322837519845218,0.002923823882111726,0.9056642126087238,0.03371863732415008,0.09574453342869647
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,hh,Land-use heterogeneity,157,59.05891610079135,0.0010247967500838268,5.83770151321031e-6,0.0010306344515970372,0.0010189590485706165,0.9886716352162216,0.031046625023183415,0.033196344234757647
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,perc_cropland,Cropland (% coverage),157,59.05891610079135,0.0051512896059900445,0.0011435078388904872,0.006294797444880531,0.004007781767099559,0.6366816092484486,0.031046625023183415,0.20275303483647655
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,perc_forest,Forest (% coverage),157,59.05891610079135,0.007697978237956045,8.528060458978571e-4,0.008550784283853897,0.006845172192058188,0.8005315027048047,0.031046625023183415,0.2754175140605067
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,perc_grass_shrub,Grass/Shrubland (% coverage),157,59.05891610079135,4.600369149501863e-4,2.1668156168302098e-4,6.767184766332074e-4,2.433553532671654e-4,0.35961091897165387,0.031046625023183415,0.02179684510402925
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,perc_pasture,Pasture (% coverage),157,59.05891610079135,0.0010664458865682742,3.288918166856496e-5,0.001099335068236839,0.0010335567048997086,0.940165318802548,0.031046625023183415,0.03540916500315038
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,perc_urban,Urban (% coverage),157,59.05891610079135,0.0067563753955023394,2.826815722724023e-4,0.007039056967774741,0.0064736938232299365,0.9196819762742263,0.031046625023183415,0.22672535138742048
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,prec_breeding,Precipitation,157,59.05891610079135,2.0562445651558595e-4,0.003652859215072709,0.0038584836715882947,-0.0034472347585571233,-0.893416961678657,0.031046625023183415,0.12428029354904287
3,2010s,EF72_3,EF72,637500.2274973425,6162499.754893564,tmean_breeding,Temperature,157,59.05891610079135,0.0023219844509786867,1.7483020764017565e-4,0.0024968146586188626,0.0021471542433385113,0.8599574004929267,0.031046625023183415,0.08042145182461599
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,hh,Land-use heterogeneity,157,49.53671072323013,8.140443959238439e-4,6.359659678785951e-6,8.204040556026297e-4,8.07684736245058e-4,0.984496274401973,0.028845691572210275,0.02844112971078845
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,perc_cropland,Cropland (% coverage),157,49.53671072323013,0.005600510472019786,3.7036846349391744e-4,0.005970878935513703,0.005230142008525864,0.8759417273423399,0.028845691572210275,0.20699378694272677
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,perc_forest,Forest (% coverage),157,49.53671072323013,0.006776736416206657,4.0038307172809187e-4,0.007177119487934749,0.006376353344478566,0.8884279208668145,0.028845691572210275,0.24881079623166782
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,perc_grass_shrub,Grass/Shrubland (% coverage),157,49.53671072323013,4.6632879115093433e-4,1.3143244946528412e-4,5.977612406162188e-4,3.348963416856504e-4,0.5602510148373173,0.028845691572210275,0.020722721766605088
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,perc_pasture,Pasture (% coverage),157,49.53671072323013,0.0010897960689524604,2.7428811779077175e-5,0.0011172248807315374,0.001062367257173383,0.9508983155457165,0.028845691572210275,0.03873108321687331
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,perc_urban,Urban (% coverage),157,49.53671072323013,0.007606780093312078,1.194388795147013e-4,0.007726218972826779,0.007487341213797375,0.9690821914484251,0.028845691572210275,0.2678465500986692
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,prec_breeding,Precipitation,157,49.53671072323013,1.832317656058636e-4,0.0031959974591337812,0.0033792292247396445,-0.003012765693527918,-0.8915541069162122,0.028845691572210275,0.11714849048705661
3,2010s,EF73_3,EF73,637500.2209097057,6167499.784967061,tmean_breeding,Temperature,157,49.53671072323013,0.001858891389884071,1.9796338436094019e-4,0.0020568547742450126,0.0016609280055231304,0.80750864199092,0.028845691572210275,0.07130544154561269
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,hh,Land-use heterogeneity,157,64.75589928618903,9.0219760220086e-4,5.930460748089834e-6,9.0812806294895e-4,8.9626714145277e-4,0.986939153209665,0.03175371108563575,0.028599115879710663
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,perc_cropland,Cropland (% coverage),157,64.75589928618903,0.00505330122606294,5.138472649346292e-4,0.005567148490997571,0.0045394539611283095,0.815400194276997,0.03175371108563575,0.1753227670297709
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,perc_forest,Forest (% coverage),157,64.75589928618903,0.011420962243731413,4.4912900088395127e-4,0.011870091244615362,0.010971833242847461,0.9243259396025807,0.03175371108563575,0.37381744806467576
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,perc_grass_shrub,Grass/Shrubland (% coverage),157,64.75589928618903,5.308109093553937e-4,1.3930835097725511e-4,6.701192603326485e-4,3.9150255837813876e-4,0.5842281837770132,0.03175371108563575,0.021103651744056668
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,perc_pasture,Pasture (% coverage),157,64.75589928618903,9.471655977664695e-4,2.5136599152208002e-5,9.723021969186774e-4,9.220289986142614e-4,0.9482946778648276,0.03175371108563575,0.030620112222363587
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,perc_urban,Urban (% coverage),157,64.75589928618903,0.0064989017358734165,2.182224123808092e-4,0.006717124148254226,0.006280679323492607,0.935025047158753,0.03175371108563575,0.21153823973956903
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,prec_breeding,Precipitation,157,64.75589928618903,2.3168598311105494e-4,0.0029058249892968085,0.0031375109724078635,-0.0026741390061857536,-0.852312240404215,0.03175371108563575,0.0988076941289285
3,2010s,EF74_3,EF74,637500.2099802837,6172499.859987579,tmean_breeding,Temperature,157,64.75589928618903,0.0017208275372880587,1.904591718723982e-4,0.0019112867091604566,0.0015303683654156613,0.8007005741634045,0.03175371108563575,0.06019097119092497
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,hh,Land-use heterogeneity,157,73.34479652311228,0.0017724364788670082,6.165974066118214e-6,0.0017786024529331263,0.0017662705048008902,0.9930664954881293,0.035648820558570174,0.049892322524694034
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,perc_cropland,Cropland (% coverage),157,73.34479652311228,0.0035512956763348617,0.004045005144339526,0.0075963008206743855,-4.93709468004665e-4,-0.06499340661456775,0.035648820558570174,0.2130870166712484
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,perc_forest,Forest (% coverage),157,73.34479652311228,0.007086253256617176,0.0022604116816839215,0.009346664938301092,0.0048258415749332555,0.5163169544205818,0.035648820558570174,0.2621872138222565
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,perc_grass_shrub,Grass/Shrubland (% coverage),157,73.34479652311228,3.768286447229685e-4,4.4307258508630945e-4,8.199012298092778e-4,-6.624394036334094e-5,-0.08079502500410976,0.035648820558570174,0.022999392882078647
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,perc_pasture,Pasture (% coverage),157,73.34479652311228,0.0014747174150108525,5.460424654409658e-5,0.0015293216615549492,0.0014201131684667561,0.9285902398209972,0.035648820558570174,0.042899642613485896
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,perc_urban,Urban (% coverage),157,73.34479652311228,0.00490123124239416,7.08141388585464e-4,0.005609372630979622,0.004193089853808698,0.747514941448348,0.035648820558570174,0.1573508616298695
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,prec_breeding,Precipitation,157,73.34479652311228,1.8518698023050386e-4,0.005120653849868627,0.005305840830099129,-0.004935466869638121,-0.9301950487545839,0.035648820558570174,0.14883636392350647
3,2010s,EF75_3,EF75,637500.1965109793,6177499.868648433,tmean_breeding,Temperature,157,73.34479652311228,0.0035353563069444286,1.2745968727416375e-4,0.0036628159942185927,0.0034078966196702644,0.9304034450677582,0.035648820558570174,0.10274718593286059
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,hh,Land-use heterogeneity,157,52.71220380237108,8.578556476208323e-4,6.933725625776264e-6,8.647893732466089e-4,8.509219219950562e-4,0.9839643597845205,0.029299602518195175,0.029515396077799044
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,perc_cropland,Cropland (% coverage),157,52.71220380237108,0.005330549260562212,6.352531659911158e-4,0.005965802426553328,0.0046952960945710965,0.7870351310450199,0.029299602518195175,0.20361376652971794
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,perc_forest,Forest (% coverage),157,52.71220380237108,0.006562023106391058,6.215109269605164e-4,0.007183534033351573,0.00594051217943054,0.826962349151552,0.029299602518195175,0.2451751360411995
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,perc_grass_shrub,Grass/Shrubland (% coverage),157,52.71220380237108,4.433120712802174e-4,1.7387381992739487e-4,6.171858912076124e-4,2.694382513528225e-4,0.43655931736486725,0.029299602518195175,0.02106465064924814
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,perc_pasture,Pasture (% coverage),157,52.71220380237108,0.001070141189915647,2.628714396617688e-5,0.0010964283338818243,0.0010438540459494698,0.9520494989889406,0.029299602518195175,0.03742126990292574
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,perc_urban,Urban (% coverage),157,52.71220380237108,0.007490761093021493,1.5840843871816978e-4,0.007649169531739661,0.007332352654303323,0.9585815327897061,0.029299602518195175,0.2610673481658836
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,prec_breeding,Precipitation,157,52.71220380237108,1.9617040435540955e-4,0.003450430150704449,0.0036466005550598577,-0.0032542597463490392,-0.8924091622356543,0.029299602518195175,0.1244590452309141
3,2010s,EF80_3,EF80,642500.2088201805,6152499.8108049715,tmean_breeding,Temperature,157,52.71220380237108,0.00208802571823128,1.8806665492342647e-4,0.002276092373154707,0.001899959063307851,0.8347460260035369,0.029299602518195175,0.07768338740231183
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,hh,Land-use heterogeneity,157,72.83773730049701,0.0013755601448080946,9.678137558191417e-6,0.0013852382823662864,0.0013658820072499033,0.9860267541239776,0.03180536743414047,0.043553600983692646
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,perc_cropland,Cropland (% coverage),157,72.83773730049701,0.004177478785252058,0.0022437815111065115,0.00642126029635857,0.001933697274145546,0.3011398362471189,0.03180536743414047,0.2018923475622505
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,perc_forest,Forest (% coverage),157,72.83773730049701,0.0047841707165237465,0.0013892582054457203,0.006173428921969469,0.003394912511078026,0.5499233171692481,0.03180536743414047,0.1941002233271733
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,perc_grass_shrub,Grass/Shrubland (% coverage),157,72.83773730049701,3.4449964046389937e-4,3.2741740702348803e-4,6.719170474873872e-4,1.7082233440411014e-5,0.02542312850118849,0.03180536743414047,0.021125901119637407
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,perc_pasture,Pasture (% coverage),157,72.83773730049701,0.001719666013058691,3.195331210142276e-5,0.0017516193251601137,0.0016877127009572682,0.9635156890056554,0.03180536743414047,0.05507307308388122
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,perc_urban,Urban (% coverage),157,72.83773730049701,0.006071886673353208,4.029998426246721e-4,0.006474886515977879,0.005668886830728534,0.8755191024181808,0.03180536743414047,0.20357842208191618
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,prec_breeding,Precipitation,157,72.83773730049701,1.6970813394820333e-4,0.004807704089925495,0.004977412223873698,-0.004637995955977294,-0.9318086884047044,0.03180536743414047,0.1564959824526615
3,2010s,EF81_3,EF81,642500.2076575521,6157499.794391641,tmean_breeding,Temperature,157,72.83773730049701,0.0038023428072149106,1.472620137321488e-4,0.003949604820947061,0.003655080793482761,0.9254294946415229,0.03180536743414047,0.1241804493887872
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,hh,Land-use heterogeneity,157,65.52723101092023,0.0011541897336433417,6.124504537847502e-6,0.0011603142381811891,0.0011480652291054948,0.9894433691558462,0.03094223898568709,0.03749936256125208
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,perc_cropland,Cropland (% coverage),157,65.52723101092023,0.004702324541908705,0.0013241308190882078,0.006026455360996915,0.0033781937228204977,0.5605606480857873,0.03094223898568709,0.19476468279443396
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,perc_forest,Forest (% coverage),157,65.52723101092023,0.00710335006856558,9.218449141073369e-4,0.008025194982672913,0.0061815051544582425,0.7702623011409249,0.03094223898568709,0.2593605131931505
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,perc_grass_shrub,Grass/Shrubland (% coverage),157,65.52723101092023,4.124739801191737e-4,2.479398251685415e-4,6.604138052877151e-4,1.6453415495063225e-4,0.2491379702139199,0.03094223898568709,0.02134343948391071
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,perc_pasture,Pasture (% coverage),157,65.52723101092023,0.0013034584633227807,3.096348004289816e-5,0.0013344219433656789,0.0012724949832798827,0.9535926695497797,0.03094223898568709,0.04312622444623159
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,perc_urban,Urban (% coverage),157,65.52723101092023,0.006134737769509247,3.2203866213302904e-4,0.006456776431642274,0.005812699107376219,0.9002478510623861,0.03094223898568709,0.2086719204330681
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,prec_breeding,Precipitation,157,65.52723101092023,1.777928388148199e-4,0.004142574525809362,0.004320367364624182,-0.003964781686994541,-0.9176954995676455,0.03094223898568709,0.13962685010036435
3,2010s,EF82_3,EF82,642500.2525552853,6162499.825148337,tmean_breeding,Temperature,157,65.52723101092023,0.0027958190975797665,1.6247576133645607e-4,0.002958294858916222,0.0026333433362433108,0.8901558032007809,0.03094223898568709,0.0956070069875886
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,hh,Land-use heterogeneity,157,43.56386609543224,6.662982747898216e-4,5.836928295421081e-6,6.721352030852428e-4,6.604613464944007e-4,0.9826316840164647,0.029167944239926646,0.023043626165644822
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,perc_cropland,Cropland (% coverage),157,43.56386609543224,0.00576891907745881,1.4752281037242325e-4,0.005916441887831236,0.005621396267086389,0.9501312399684533,0.029167944239926646,0.20284055122858105
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,perc_forest,Forest (% coverage),157,43.56386609543224,0.008598993307103715,2.0356438876350844e-4,0.008802557695867222,0.008395428918340206,0.9537488089719466,0.029167944239926646,0.301788759038349
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,perc_grass_shrub,Grass/Shrubland (% coverage),157,43.56386609543224,5.101877288934011e-4,8.308374756579128e-5,5.932714764591922e-4,4.271039813276096e-4,0.7199132240044371,0.029167944239926646,0.02033984539942621
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,perc_pasture,Pasture (% coverage),157,43.56386609543224,9.17428329280035e-4,2.608053279413579e-5,9.435088620741709e-4,8.913477964858993e-4,0.9447158710585899,0.029167944239926646,0.032347458371188374
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,perc_urban,Urban (% coverage),157,43.56386609543224,0.008227255377798752,7.027298067496561e-5,0.008297528358473716,0.008156982397123785,0.9830617076220776,0.029167944239926646,0.28447422589061366
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,prec_breeding,Precipitation,157,43.56386609543224,1.987058941949595e-4,0.002425733294314491,0.00262443918850945,-0.0022270274001195316,-0.8485726816876148,0.029167944239926646,0.08997683096626936
3,2010s,EF83_3,EF83,642500.2193219239,6167499.787668911,tmean_breeding,Temperature,157,43.56386609543224,0.0010980266293065455,2.2003493831986983e-4,0.0013180615676264159,0.00087799169098667505,0.6661234289440477,0.029167944239926646,0.04518870293992754
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,hh,Land-use heterogeneity,157,57.22333763026707,0.0011206830164729384,4.96454069209496e-6,0.0011256475571650335,0.0011157184757808432,0.9911792271737373,0.031691509490273204,0.035518900023065125
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,perc_cropland,Cropland (% coverage),157,57.22333763026707,0.00416176592179995,0.001376710455260421,0.0055384763770603695,0.002785055466539526,0.5028558897668778,0.031691509490273204,0.17476215131880182
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,perc_forest,Forest (% coverage),157,57.22333763026707,0.009038718940774498,7.287979154561828e-4,0.009767516856230682,0.008309921025318317,0.850771096444787,0.031691509490273204,0.3082061098802675
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,perc_grass_shrub,Grass/Shrubland (% coverage),157,57.22333763026707,4.875508374017384e-4,2.0878921673669047e-4,6.963400541384291e-4,2.7876162066504793e-4,0.4003239782177336,0.031691509490273204,0.021972448309921958
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,perc_pasture,Pasture (% coverage),157,57.22333763026707,0.001541129815167309,1.6956963162230014e-5,0.0015580867783295386,0.0015241728520050792,0.9782336088104031,0.031691509490273204,0.04916417057406964
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,perc_urban,Urban (% coverage),157,57.22333763026707,0.005506042652770436,4.265517490078524e-4,0.005932594401778289,0.005079490903762584,0.8562006029335179,0.031691509490273204,0.18719822744950435
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,prec_breeding,Precipitation,157,57.22333763026707,1.766010256753842e-4,0.003966751514356446,0.00414335254003183,-0.003790150488681061,-0.9147545259694324,0.031691509490273204,0.1307401448108211
3,2010s,EF84_3,EF84,642500.2285859047,6172499.797269886,tmean_breeding,Temperature,157,57.22333763026707,0.002761425926830731,1.6806899870829735e-4,0.0029294949255390277,0.0025933569281224337,0.885257354608749,0.031691509490273204,0.09243784763354841
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,hh,Land-use heterogeneity,157,62.779480288015485,0.001134363430671757,4.512380550283034e-6,0.0011388758112220398,0.0011298510501214737,0.9920757285283965,0.03195286537349455,0.03564236878007056
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,perc_cropland,Cropland (% coverage),157,62.779480288015485,0.004636124076302962,0.0013729299465652595,0.006009054022868221,0.0032631941297377016,0.5430462294596122,0.03195286537349455,0.18805994243798974
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,perc_forest,Forest (% coverage),157,62.779480288015485,0.009389872765302716,9.355266512376282e-4,0.010325399416540348,0.00845434611406509,0.8187911937355178,0.03195286537349455,0.3231447100548749
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,perc_grass_shrub,Grass/Shrubland (% coverage),157,62.779480288015485,4.847639491013257e-4,2.1324920202713763e-4,6.980131511284635e-4,2.7151474707418793e-4,0.3889822801121091,0.03195286537349455,0.021845087849538446
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,perc_pasture,Pasture (% coverage),157,62.779480288015485,0.0011149147533191031,3.0869177517862117e-5,0.0011457839308369655,0.001084045575801241,0.9461169306235371,0.03195286537349455,0.035858565967214096
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,perc_urban,Urban (% coverage),157,62.779480288015485,0.005882766266401887,3.553855851763775e-4,0.006238151851578264,0.0055273806812255084,0.8860606174290341,0.03195286537349455,0.19522981049308077
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,prec_breeding,Precipitation,157,62.779480288015485,2.083836633229929e-4,0.003674441663366583,0.0038828253266895763,-0.0034660580000435903,-0.8926639002323306,0.03195286537349455,0.12151728119852583
3,2010s,EF85_3,EF85,642500.21561393,6177499.851854328,tmean_breeding,Temperature,157,62.779480288015485,0.002356170766666879,1.5859109596379144e-4,0.0025147618626306704,0.002197579670703088,0.8738718776354509,0.03195286537349455,0.07870223321870559
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,hh,Land-use heterogeneity,157,51.69768102758947,8.066196022188961e-4,7.04667502191065e-6,8.136662772408068e-4,7.995729271969856e-4,0.982679200996737,0.028735065636918487,0.028316144724424
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,perc_cropland,Cropland (% coverage),157,51.69768102758947,0.005354317108308252,4.0744008304770415e-4,0.005761757191355956,0.004946877025260546,0.8585708944281911,0.028735065636918487,0.20051310354249952
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,perc_forest,Forest (% coverage),157,51.69768102758947,0.006949399105651413,4.5585438033219467e-4,0.007405253485983608,0.006493544725319218,0.8768835175743762,0.028735065636918487,0.25770790223876927
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,perc_grass_shrub,Grass/Shrubland (% coverage),157,51.69768102758947,4.5518356046610247e-4,1.4434139589597465e-4,5.995249563620771e-4,3.108421645701278e-4,0.5184807759402058,0.028735065636918487,0.020863879830217414
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,perc_pasture,Pasture (% coverage),157,51.69768102758947,0.0010460447850301083,2.5455058992907292e-5,0.001071499844023015,0.001020589726037201,0.9524870504930093,0.028735065636918487,0.037288929754396107
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,perc_urban,Urban (% coverage),157,51.69768102758947,0.007807825173570164,1.2096225329559877e-4,0.007928787426865758,0.0076868629202745675,0.9694878304125726,0.028735065636918487,0.2759272425909806
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,prec_breeding,Precipitation,157,51.69768102758947,1.9824837480974744e-4,0.003035071179654764,0.0032333195544645118,-0.0028368228048450163,-0.8773716167113703,0.028735065636918487,0.1125217389554308
3,2010s,EF90_3,EF90,647500.1968096502,6152499.796485673,tmean_breeding,Temperature,157,51.69768102758947,0.0017130593017318095,2.0819759889094698e-4,0.0019212569006227566,0.001504861702840863,0.7832693807647882,0.028735065636918487,0.06686105836328236
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,hh,Land-use heterogeneity,157,74.71827240706698,0.0012991174310026403,7.739142180400106e-6,0.00130685657318304,0.0012913782888222401,0.9881560955667077,0.03129084080121618,0.04176482765308903
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,perc_cropland,Cropland (% coverage),157,74.71827240706698,0.004278265179269434,0.0020404396697862237,0.0063187048490556535,0.0022378255094832092,0.3541588922004575,0.03129084080121618,0.20193464564269764
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,perc_forest,Forest (% coverage),157,74.71827240706698,0.0062773601366860835,0.0012469034106287438,0.007524263547314826,0.005030456726057339,0.6685646634284297,0.03129084080121618,0.2404621721453513
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,perc_grass_shrub,Grass/Shrubland (% coverage),157,74.71827240706698,3.6565988404147284e-4,3.075137139366658e-4,6.731735979781387e-4,5.814617010480704e-5,0.08637618926150359,0.03129084080121618,0.021513439100427578
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,perc_pasture,Pasture (% coverage),157,74.71827240706698,0.0013753262194672088,3.536052005632052e-5,0.001410686739523529,0.0013399656994108886,0.9498676508885828,0.03129084080121618,0.04508305636417095
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,perc_urban,Urban (% coverage),157,74.71827240706698,0.006688743368197335,3.0760267547854444e-4,0.0069963460436758785,0.00638114069271879,0.9120676211387252,0.03129084080121618,0.22359086124026276
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,prec_breeding,Precipitation,157,74.71827240706698,2.0144752149925217e-4,0.00400810993709581,0.004209557458595061,-0.0038066624155965578,-0.9042904041668623,0.03129084080121618,0.13453002063247368
3,2010s,EF91_3,EF91,647500.2025785598,6157499.7218825305,tmean_breeding,Temperature,157,74.71827240706698,0.0026835477364407587,1.67704255449288e-4,0.0028512519918900458,0.0025158434809914717,0.8823644799363253,0.03129084080121618,0.09112097722152697
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,hh,Land-use heterogeneity,157,72.1498365700486,0.0010086952770255913,6.375779801263278e-6,0.0010150710568268546,0.001002319497224328,0.9874377665319426,0.031088131706768083,0.032651401068461997
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,perc_cropland,Cropland (% coverage),157,72.1498365700486,0.004678322277351614,5.516369820412844e-4,0.0052299592593929,0.0041266852953103315,0.7890473119649812,0.031088131706768083,0.16823009207254178
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,perc_forest,Forest (% coverage),157,72.1498365700486,0.010788424647876315,4.517979225736774e-4,0.01124022257044999,0.010336626725302639,0.9196105024180872,0.031088131706768083,0.36155992506950563
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,perc_grass_shrub,Grass/Shrubland (% coverage),157,72.1498365700486,4.916541690402288e-4,1.5963194736614788e-4,6.512861164063767e-4,3.3202222167408085e-4,0.509794717421724,0.031088131706768083,0.020949670522162244
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,perc_pasture,Pasture (% coverage),157,72.1498365700486,0.001134355442369137,2.44804455618628e-5,0.0011588358879309998,0.0011098749968072746,0.9577499354018622,0.031088131706768083,0.037275829209084115
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,perc_urban,Urban (% coverage),157,72.1498365700486,0.006221298675751139,2.4747739400547014e-4,0.0064687760697566075,0.005973821281745672,0.92348555852397,0.031088131706768083,0.20807863691430237
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,prec_breeding,Precipitation,157,72.1498365700486,2.466802797658755e-4,0.0030099494678164462,0.003256629747582322,-0.0027632691880505704,-0.8485057873410338,0.031088131706768083,0.10475475909262612
3,2010s,EF92_3,EF92,647500.2346433615,6162499.805848634,tmean_breeding,Temperature,157,72.1498365700486,0.0018691717287000554,1.9817926972197957e-4,0.002067350998422036,0.0016709924589780759,0.8082770948201384,0.031088131706768083,0.06649968605131587
3,2010s,EF93_3,EF93,647500.2356114537,6167499.82370214,hh,Land-use heterogeneity,157,102.38085537509069,0.0011741290154966392,6.5757227857074914e-06,0.0011807047382823466,0.0011675532927109317,0.9888613595380779,0.03413764580708614,0.03458658939033403
3,2010s,EF93_3,EF93,647500.2356114537,6167499.82370214,perc_cropland,Cropland (% coverage),157,102.38085537509069,0.003548694582553072,0.00112901342637225,0.004677708008925321,0.0024196811561808204,0.5172792212690355,0.03413764580708614,0.1370249148215822
3,2010s,EF93_3,EF93,647500.2356114537,6167499.82370214,perc_forest,Forest (% coverage),157,102.38085537509069,0.013325945440393894,5.486044326669791e-4,0.013874549873060874,0.012777341007726914,0.9209193180771706,0.03413764580708614,0.4064296041814593
3,2010s,EF93_3,EF93,647500.2356114537,6167499.82370214,perc_grass_shrub,Grass/Shrubland (% coverage),157,102.38085537509069,5.042214766112972e-4,1.9859435478601615e-4,7.028158313973133e-4,3.056271218252813e-4,0.4348608955174564,0.03413764580708614,0.020587706468365368
