atlas,period,base_site,survey,trait_family,trait_value,n_species,trait_probability,expected_group_richness,expected_total_richness,site,X,Y
1,1970s,DE13,DE13_1,Thermal,CWM STI,157,12.168795722218297,NA,36.66996170935454,DE13,557499.9814049272,6217499.726953041
1,1970s,DE14,DE14_1,Thermal,CWM STI,157,12.144613243604658,NA,46.26159357616007,DE14,557499.9919643814,6222499.645914316
1,1970s,DE15,DE15_1,Thermal,CWM STI,157,12.10307302110075,NA,54.580863041995094,DE15,557499.9955708939,6227499.714159249
1,1970s,DE16,DE16_1,Thermal,CWM STI,157,12.055586769099861,NA,52.53654958385696,DE16,557499.9944713496,6232499.709069772
1,1970s,DE17,DE17_1,Thermal,CWM STI,157,12.092192533582109,NA,53.35772500656307,DE17,557499.9260181622,6237499.629782909
1,1970s,DE18,DE18_1,Thermal,CWM STI,157,12.099998115100234,NA,61.8075779341181,DE18,557499.9103897591,6242499.700531681
1,1970s,DE19,DE19_1,Thermal,CWM STI,157,12.157017739828369,NA,40.294143310084294,DE19,557499.8878559844,6247499.697860005
1,1970s,DE20,DE20_1,Thermal,CWM STI,157,12.112056641755917,NA,63.716428788533925,DE20,562500.0084597974,6202499.807410175
1,1970s,DE21,DE21_1,Thermal,CWM STI,157,12.11309352947447,NA,54.52278608631882,DE21,562499.9761553103,6207499.728242607
1,1970s,DE22,DE22_1,Thermal,CWM STI,157,12.131106414591741,NA,45.47717451072356,DE22,562499.9864572511,6212499.688075669
1,1970s,BD44,BD44_1,Thermal,CWM STI,157,11.764294948135161,NA,37.82619086345997,BD44,472500.09313145553,6272499.736661749
1,1970s,DE23,DE23_1,Thermal,CWM STI,157,12.148068435114368,NA,63.07102876775038,DE23,562499.9761974189,6217499.685978896
1,1970s,DE24,DE24_1,Thermal,CWM STI,157,12.102066824504213,NA,79.84487341125073,DE24,562500.0067694888,6222499.722828891
1,1970s,DE25,DE25_1,Thermal,CWM STI,157,12.120069334011799,NA,62.69440761573782,DE25,562499.9547079823,6227499.685494073
1,1970s,DE26,DE26_1,Thermal,CWM STI,157,12.09638058431023,NA,35.796536238916744,DE26,562499.9418520522,6232499.687049095
1,1970s,DE27,DE27_1,Thermal,CWM STI,157,12.078256453892717,NA,43.28839023898593,DE27,562499.9672399207,6237499.727467009
1,1970s,DE29,DE29_1,Thermal,CWM STI,157,12.14541077887684,NA,46.87797669608881,DE29,562499.8850704462,6247499.698559415
1,1970s,DE30,DE30_1,Thermal,CWM STI,157,12.094693830101725,NA,73.24465396203388,DE30,567499.9818457006,6202499.750937081
1,1970s,DE31,DE31_1,Thermal,CWM STI,157,12.140684836112149,NA,52.42276454348486,DE31,567499.95756106,6207499.79836426
1,1970s,DE32,DE32_1,Thermal,CWM STI,157,12.114258453360396,NA,48.263876020972276,DE32,567499.9610612297,6212499.773586951
1,1970s,BD45,BD45_1,Thermal,CWM STI,157,11.900148248047755,NA,49.39722512433694,BD45,472500.082515051,6277499.673930096
1,1970s,DE33,DE33_1,Thermal,CWM STI,157,12.122688014560834,NA,40.042541616132795,DE33,567499.991388455,6217499.67657536
1,1970s,DE34,DE34_1,Thermal,CWM STI,157,12.052541804016704,NA,83.81966912402098,DE34,567499.981947577,6222499.728908503
1,1970s,DE35,DE35_1,Thermal,CWM STI,157,12.142226048270025,NA,42.31434890515879,DE35,567499.9354850466,6227499.707971843
1,1970s,DE36,DE36_1,Thermal,CWM STI,157,12.103659692619143,NA,57.26593536267097,DE36,567499.9734866512,6232499.726984239
1,1970s,DE37,DE37_1,Thermal,CWM STI,157,12.12777470805627,NA,65.03797783803985,DE37,567499.910766697,6237499.671688164
1,1970s,DE38,DE38_1,Thermal,CWM STI,157,12.116994886624868,NA,59.339816754598615,DE38,567499.9288161611,6242499.767579349
1,1970s,DE39,DE39_1,Thermal,CWM STI,157,12.205953950698643,NA,32.836863095482855,DE39,567499.9064195943,6247499.790080435
1,1970s,DE40,DE40_1,Thermal,CWM STI,157,12.10680108942336,NA,75.44823905285739,DE40,572499.9259428019,6202499.806681671
1,1970s,DE41,DE41_1,Thermal,CWM STI,157,12.185575396654098,NA,48.01771163773481,DE41,572499.9762135199,6207499.768940775
1,1970s,DE42,DE42_1,Thermal,CWM STI,157,12.144333223834867,NA,50.74764427599645,DE42,572499.9735447941,6212499.769307227
1,1970s,BD46,BD46_1,Thermal,CWM STI,157,11.668182261596133,NA,51.316581356752216,BD46,472500.04509961524,6282499.759338391
1,1970s,DE43,DE43_1,Thermal,CWM STI,157,12.156543007254365,NA,53.87392203988799,DE43,572499.9812662832,6217499.697508556
1,1970s,DE44,DE44_1,Thermal,CWM STI,157,12.082821194151746,NA,82.78903584727182,DE44,572499.9325161695,6222499.7750477465
1,1970s,DE45,DE45_1,Thermal,CWM STI,157,12.188036117787721,NA,37.95860409037936,DE45,572499.9563057558,6227499.670118789
1,1970s,DE46,DE46_1,Thermal,CWM STI,157,12.129690113431442,NA,38.0520154685193,DE46,572499.9838101824,6232499.715519001
1,1970s,DE47,DE47_1,Thermal,CWM STI,157,12.089591348390504,NA,50.408668208388235,DE47,572499.9559022341,6237499.687581973
1,1970s,DE49,DE49_1,Thermal,CWM STI,157,12.190114481777929,NA,39.15027184519711,DE49,572499.9104865338,6247499.748605974
1,1970s,DE50,DE50_1,Thermal,CWM STI,157,11.984961637947425,NA,55.27482468874939,DE50,577499.9212493428,6202499.864100323
1,1970s,DE51,DE51_1,Thermal,CWM STI,157,11.895588316698502,NA,81.56657529342935,DE51,577499.9222648653,6207499.748870433
1,1970s,DE52,DE52_1,Thermal,CWM STI,157,12.081591059181262,NA,68.77763423958281,DE52,577499.9764963645,6212499.785257158
1,1970s,BD47,BD47_1,Thermal,CWM STI,157,11.603229324195096,NA,64.21813688275931,BD47,472500.0410912281,6287499.769842108
1,1970s,DE53,DE53_1,Thermal,CWM STI,157,12.094748649907082,NA,67.94211896786169,DE53,577499.9623265731,6217499.7484121
1,1970s,DE55,DE55_1,Thermal,CWM STI,157,12.074052160376036,NA,46.17273061829496,DE55,577499.9679888003,6227499.7932537105
1,1970s,DE56,DE56_1,Thermal,CWM STI,157,12.181864329861085,NA,43.82922876328853,DE56,577499.9877266791,6232499.7635885775
1,1970s,DE57,DE57_1,Thermal,CWM STI,157,12.120725904955926,NA,46.027404346586934,DE57,577499.9334297109,6237499.771854244
1,1970s,DE66,DE66_1,Thermal,CWM STI,157,11.994028748084427,NA,65.00882436987665,DE66,582499.9419179015,6232499.758382413
1,1970s,DE67,DE67_1,Thermal,CWM STI,157,12.093142337081495,NA,63.680471708314855,DE67,582499.9858796117,6237499.815066368
1,1970s,BD48,BD48_1,Thermal,CWM STI,157,11.646152908026977,NA,67.59824724393661,BD48,472500.0707461879,6292499.705413405
1,1970s,DE68,DE68_1,Thermal,CWM STI,157,12.066745544883508,NA,60.984831545316716,DE68,582499.940157057,6242499.798316628
1,1970s,DE69,DE69_1,Thermal,CWM STI,157,12.095639216685981,NA,63.8920956658648,DE69,582499.925380716,6247499.821784631
1,1970s,DE75,DE75_1,Thermal,CWM STI,157,12.019814893431622,NA,39.21300468203622,DE75,587499.9822943644,6227499.740914788
1,1970s,DE78,DE78_1,Thermal,CWM STI,157,12.098040144926017,NA,52.950374378924806,DE78,587499.9809427367,6242499.8550773095
1,1970s,DE79,DE79_1,Thermal,CWM STI,157,12.00569913610019,NA,75.50217217837665,DE79,587499.9718824326,6247499.824550713
1,1970s,BD49,BD49_1,Thermal,CWM STI,157,11.91951446247645,NA,57.099598087305694,BD49,472500.07474827545,6297499.789050161
1,1970s,DE84,DE84_1,Thermal,CWM STI,157,11.890459761693506,NA,59.41806342945929,DE84,592499.9550939988,6222499.799698218
1,1970s,DE85,DE85_1,Thermal,CWM STI,157,11.734662254786068,NA,35.79029999398988,DE85,592500.0141816582,6227499.78733749
1,1970s,DE86,DE86_1,Thermal,CWM STI,157,12.037276265592238,NA,43.44312811028655,DE86,592500.0119548003,6232499.814113551
1,1970s,DE87,DE87_1,Thermal,CWM STI,157,11.92895647001588,NA,82.16526365198666,DE87,592500.011741156,6237499.7700439
1,1970s,DE88,DE88_1,Thermal,CWM STI,157,12.07657771857369,NA,39.51489484572347,DE88,592500.0074987623,6242499.877671048
1,1970s,DE89,DE89_1,Thermal,CWM STI,157,12.09037003209774,NA,41.199357812194194,DE89,592500.0052482311,6247499.803093614
1,1970s,DE90,DE90_1,Thermal,CWM STI,157,11.874536223047958,NA,43.71526554691589,DE90,597499.937235394,6202499.867768866
1,1970s,DE94,DE94_1,Thermal,CWM STI,157,11.94139344714099,NA,47.14193589117008,DE94,597499.973766844,6222499.817559282
1,1970s,BD50,BD50_1,Thermal,CWM STI,157,12.088002325956742,NA,43.51739222150194,BD50,477500.11881933274,6252499.615843311
1,1970s,DE96,DE96_1,Thermal,CWM STI,157,12.051040215012797,NA,66.4722753976046,DE96,597499.9776650518,6232499.7592064515
1,1970s,DE97,DE97_1,Thermal,CWM STI,157,12.046103707606838,NA,75.6151320217617,DE97,597500.0164649216,6237499.792208735
1,1970s,DE98,DE98_1,Thermal,CWM STI,157,12.013384666504338,NA,61.674612162086206,DE98,597499.9749128878,6242499.864260202
1,1970s,DE99,DE99_1,Thermal,CWM STI,157,12.055089807199085,NA,47.36810517480122,DE99,597499.9781003586,6247499.86686593
1,1970s,DF00,DF00_1,Thermal,CWM STI,157,11.999423964149305,NA,55.25191832802367,DF00,552500.0821818158,6152499.918017617
1,1970s,DF01,DF01_1,Thermal,CWM STI,157,11.974901301159136,NA,48.799110715356505,DF01,552500.0434295452,6157499.903279973
1,1970s,DF04,DF04_1,Thermal,CWM STI,157,12.106863045067037,NA,45.04504420753427,DF04,552500.0484365653,6172499.866101065
1,1970s,DF05,DF05_1,Thermal,CWM STI,157,12.127501212967735,NA,46.82596161527354,DF05,552500.0248900052,6177499.8923083795
1,1970s,BD51,BD51_1,Thermal,CWM STI,157,11.976069179686721,NA,58.5600117625272,BD51,477500.0634254692,6257499.690373675
1,1970s,DF06,DF06_1,Thermal,CWM STI,157,12.146602364255282,NA,45.92525203761959,DF06,552500.0201864875,6182499.845409598
1,1970s,DF07,DF07_1,Thermal,CWM STI,157,12.056997353485164,NA,70.07584316066767,DF07,552500.0322634379,6187499.836667846
1,1970s,DF08,DF08_1,Thermal,CWM STI,157,12.140759340670508,NA,40.27913355626616,DF08,552499.9978258526,6192499.865300811
1,1970s,DF09,DF09_1,Thermal,CWM STI,157,12.125574141888793,NA,38.42151334661274,DF09,552500.0427085381,6197499.8215051675
1,1970s,DF10,DF10_1,Thermal,CWM STI,157,12.062536112903562,NA,49.84444693820527,DF10,557500.0539540383,6152499.913491488
1,1970s,DF14,DF14_1,Thermal,CWM STI,157,11.997189472813075,NA,70.63761350082653,DF14,557500.0426793615,6172499.947726307
1,1970s,DF15,DF15_1,Thermal,CWM STI,157,12.099789174320085,NA,65.66933757900813,DF15,557500.0018913269,6177499.856621167
1,1970s,DF16,DF16_1,Thermal,CWM STI,157,12.088241802179782,NA,65.82237249627043,DF16,557500.0236227086,6182499.915863126
1,1970s,DF17,DF17_1,Thermal,CWM STI,157,12.02101373850726,NA,65.44278328040252,DF17,557499.9860512931,6187499.789903091
1,1970s,DF18,DF18_1,Thermal,CWM STI,157,11.906155349120018,NA,72.59267984750741,DF18,557500.0093904075,6192499.814239048
1,1970s,DF19,DF19_1,Thermal,CWM STI,157,12.1335750463163,NA,54.246595342302236,DF19,557500.0331405934,6197499.765436237
1,1970s,DF20,DF20_1,Thermal,CWM STI,157,12.087815942813656,NA,60.26393828213639,DF20,562500.08334866,6152499.927340711
1,1970s,DF24,DF24_1,Thermal,CWM STI,157,12.011282228646362,NA,54.43204673536546,DF24,562500.0367152442,6172499.862543065
1,1970s,DF25,DF25_1,Thermal,CWM STI,157,11.985143875690326,NA,78.69833263354607,DF25,562499.9763535939,6177499.886270679
1,1970s,DF26,DF26_1,Thermal,CWM STI,157,12.066717020012904,NA,47.66714682677736,DF26,562499.9653456258,6182499.837874897
1,1970s,DF27,DF27_1,Thermal,CWM STI,157,11.867417924978902,NA,24.662084715165825,DF27,562500.0011427227,6187499.828616493
1,1970s,DF28,DF28_1,Thermal,CWM STI,157,11.815454345992746,NA,73.47151284918684,DF28,562499.9576474453,6192499.856666409
1,1970s,DF29,DF29_1,Thermal,CWM STI,157,12.139596812156883,NA,53.06815951121691,DF29,562499.9609393289,6197499.812510072
1,1970s,DF30,DF30_1,Thermal,CWM STI,157,12.097604482616877,NA,58.33293363908198,DF30,567500.0600414778,6152499.957596392
1,1970s,DF31,DF31_1,Thermal,CWM STI,157,11.878031551535171,NA,62.258338866558184,DF31,567500.0347013446,6157499.951350236
1,1970s,DF37,DF37_1,Thermal,CWM STI,157,11.822374644968088,NA,76.02805613228246,DF37,567499.9700276025,6187499.839556279
1,1970s,DF38,DF38_1,Thermal,CWM STI,157,11.813961364264367,NA,87.77220641348609,DF38,567499.9855262494,6192499.88279332
1,1970s,DF39,DF39_1,Thermal,CWM STI,157,12.105650046068995,NA,69.22858202101938,DF39,567499.9689031657,6197499.852938899
1,1970s,DF40,DF40_1,Thermal,CWM STI,157,12.105029746372214,NA,61.75224067195373,DF40,572500.0649841583,6152499.8935916675
1,1970s,DF41,DF41_1,Thermal,CWM STI,157,12.048285856923144,NA,55.250202619774825,DF41,572500.0874127243,6157499.909943095
1,1970s,DF48,DF48_1,Thermal,CWM STI,157,11.870239001265036,NA,60.33969168636567,DF48,572499.9843263607,6192499.890549853
1,1970s,DF49,DF49_1,Thermal,CWM STI,157,12.154404257361007,NA,46.42433283443741,DF49,572499.9503513994,6197499.773365588
1,1970s,DF51,DF51_1,Thermal,CWM STI,157,12.103185101667194,NA,54.60964835842926,DF51,577500.0572356211,6157499.892787818
1,1970s,DF52,DF52_1,Thermal,CWM STI,157,11.796451932351074,NA,46.039596623344394,DF52,577500.0677353318,6162499.979763222
1,1970s,DF59,DF59_1,Thermal,CWM STI,157,11.851922630412936,NA,70.2781813934433,DF59,577499.9181351293,6197499.795993284
1,1970s,DF60,DF60_1,Thermal,CWM STI,157,12.155012633418513,NA,43.95537011686979,DF60,582500.0903572468,6152499.924879827
1,1970s,BD55,BD55_1,Thermal,CWM STI,157,11.717756034864996,NA,55.9749276147549,BD55,477500.05691394093,6277499.685499792
1,1970s,DF61,DF61_1,Thermal,CWM STI,157,12.10133665831201,NA,60.359163623122924,DF61,582500.0863001315,6157499.901682529
1,1970s,DF62,DF62_1,Thermal,CWM STI,157,11.92763561031138,NA,60.05324636852415,DF62,582500.0688732299,6162499.91803773
1,1970s,DF70,DF70_1,Thermal,CWM STI,157,12.163338674233877,NA,44.38145619166883,DF70,587500.0815321453,6152499.907091927
1,1970s,DF71,DF71_1,Thermal,CWM STI,157,12.112056993304938,NA,52.33910395627614,DF71,587500.064427627,6157499.934001944
1,1970s,DF72,DF72_1,Thermal,CWM STI,157,11.919396144428857,NA,32.14879143343467,DF72,587500.0831289394,6162499.89047789
1,1970s,DF80,DF80_1,Thermal,CWM STI,157,11.874032207451414,NA,62.42592212662807,DF80,592500.1000892023,6152499.904054666
1,1970s,BD56,BD56_1,Thermal,CWM STI,157,11.642052691105242,NA,63.446707279398076,BD56,477500.0801616678,6282499.719876353
1,1970s,DF81,DF81_1,Thermal,CWM STI,157,11.929061353239245,NA,63.86203242867579,DF81,592500.1360954175,6157499.880622524
1,1970s,DF96,DF96_1,Thermal,CWM STI,157,11.935105129486896,NA,63.36101019656239,DF96,597500.0114531335,6182499.907238431
1,1970s,DF97,DF97_1,Thermal,CWM STI,157,12.00946397746989,NA,41.34310243201382,DF97,597499.9710038947,6187499.863307686
1,1970s,DF98,DF98_1,Thermal,CWM STI,157,11.91710413984459,NA,37.938222517587455,DF98,597499.9873134624,6192499.861592982
1,1970s,DG00,DG00_1,Thermal,CWM STI,157,12.038065579923813,NA,43.62260243240782,DG00,552500.1089325006,6102499.820040352
1,1970s,DG07,DG07_1,Thermal,CWM STI,157,11.893824290618387,NA,71.93225548048439,DG07,552500.0776589774,6137499.8553233305
1,1970s,BD57,BD57_1,Thermal,CWM STI,157,11.748643860232365,NA,68.06353481341021,BD57,477500.05835724296,6287499.679689139
1,1970s,DG08,DG08_1,Thermal,CWM STI,157,11.879825964416945,NA,47.92806530762631,DG08,552500.0980597695,6142499.949654789
1,1970s,DG09,DG09_1,Thermal,CWM STI,157,11.953804184205923,NA,66.56505008098955,DG09,552500.0800114883,6147499.859026643
1,1970s,DG14,DG14_1,Thermal,CWM STI,157,11.80735494567833,NA,58.93028979266226,DG14,557500.0859443847,6122499.842967669
1,1970s,DG15,DG15_1,Thermal,CWM STI,157,11.918630259266834,NA,52.19677192071684,DG15,557500.1128352805,6127499.926189727
1,1970s,DG16,DG16_1,Thermal,CWM STI,157,11.866939560249552,NA,55.048709398990894,DG16,557500.0859944862,6132499.9357982185
1,1970s,DG17,DG17_1,Thermal,CWM STI,157,12.113471730571641,NA,41.94190374006124,DG17,557500.0682798454,6137499.872589368
1,1970s,DG18,DG18_1,Thermal,CWM STI,157,12.12623785623654,NA,38.54564706780265,DG18,557500.0560698126,6142499.959101104
1,1970s,DG19,DG19_1,Thermal,CWM STI,157,12.127804399984347,NA,44.8508106169533,DG19,557500.051534985,6147499.972744273
1,1970s,DG22,DG22_1,Thermal,CWM STI,157,11.59626786851314,NA,50.57376169045498,DG22,562500.0912223725,6112499.9040538985
1,1970s,BD58,BD58_1,Thermal,CWM STI,157,11.95267176427526,NA,52.3781663571514,BD58,477500.0542861005,6292499.787203539
1,1970s,DG23,DG23_1,Thermal,CWM STI,157,11.936507265995484,NA,55.18608313733473,DG23,562500.0828425015,6117499.910760884
1,1970s,DG24,DG24_1,Thermal,CWM STI,157,12.111254027166432,NA,53.337378625153164,DG24,562500.1336018639,6122499.845666463
1,1970s,DG25,DG25_1,Thermal,CWM STI,157,12.122228382907776,NA,53.62019736835224,DG25,562500.112409009,6127499.929512105
1,1970s,DG26,DG26_1,Thermal,CWM STI,157,12.164408227124778,NA,43.97777003962382,DG26,562500.085315404,6132499.940609023
1,1970s,DG27,DG27_1,Thermal,CWM STI,157,12.103936415766894,NA,51.66155328530251,DG27,562500.1149576314,6137499.879825633
1,1970s,DG28,DG28_1,Thermal,CWM STI,157,12.075231079285114,NA,62.19544423602974,DG28,562500.0706574302,6142499.967904787
1,1970s,DG29,DG29_1,Thermal,CWM STI,157,12.107599425702649,NA,61.080730182819664,DG29,562500.0814846822,6147499.984051399
1,1970s,BD59,BD59_1,Thermal,CWM STI,157,11.801751775647565,NA,72.2556112405733,BD59,477500.06639862224,6297499.708461465
1,1970s,DG33,DG33_1,Thermal,CWM STI,157,12.047241936577676,NA,58.33337130646807,DG33,567500.1053109345,6117499.863251292
1,1970s,DG34,DG34_1,Thermal,CWM STI,157,12.09515007309758,NA,46.90048270949123,DG34,567500.1228144517,6122499.919391854
1,1970s,DG35,DG35_1,Thermal,CWM STI,157,12.105032290971108,NA,63.38151028370306,DG35,567500.1194090074,6127499.9028383605
1,1970s,DG36,DG36_1,Thermal,CWM STI,157,12.143212357053775,NA,39.133367079817816,DG36,567500.0926647738,6132499.924840984
1,1970s,DG37,DG37_1,Thermal,CWM STI,157,12.107741324512533,NA,50.5909900801753,DG37,567500.1069042278,6137499.875061364
1,1970s,DG38,DG38_1,Thermal,CWM STI,157,12.089647889482473,NA,51.84502464494997,DG38,567500.0944806039,6142499.975064417
1,1970s,DG39,DG39_1,Thermal,CWM STI,157,12.129802848770208,NA,43.95730895120666,DG39,567500.0597612784,6147499.890981247
1,1970s,DG41,DG41_1,Thermal,CWM STI,157,11.838510937865664,NA,44.626911868006665,DG41,572500.1270477285,6107499.844195573
1,1970s,DG42,DG42_1,Thermal,CWM STI,157,11.860810706486719,NA,70.94498609177995,DG42,572500.1240832573,6112499.841285639
1,1970s,AE93,AE93_1,Thermal,CWM STI,157,11.736091208184002,NA,24.104145313035463,AE93,447500.1701742312,6217499.746982312
1,1970s,BD60,BD60_1,Thermal,CWM STI,157,12.065794487439874,NA,38.59378134754168,BD60,482500.06846866757,6252499.64834874
1,1970s,DG43,DG43_1,Thermal,CWM STI,157,12.075749485902634,NA,47.93209733512024,DG43,572500.0844316228,6117499.87702596
1,1970s,DG44,DG44_1,Thermal,CWM STI,157,12.113040117500587,NA,54.172729735745705,DG44,572500.1345045101,6122499.95346573
1,1970s,DG45,DG45_1,Thermal,CWM STI,157,12.120298627411437,NA,42.629535286235864,DG45,572500.0844221165,6127499.956186771
1,1970s,DG46,DG46_1,Thermal,CWM STI,157,12.12317214637912,NA,59.79071403303299,DG46,572500.123968225,6132499.888275696
1,1970s,DG47,DG47_1,Thermal,CWM STI,157,12.106787509310657,NA,53.104482874042894,DG47,572500.1215920995,6137499.970183186
1,1970s,DG48,DG48_1,Thermal,CWM STI,157,12.114151659741406,NA,55.899657536658474,DG48,572500.0801946897,6142499.979324352
1,1970s,DG49,DG49_1,Thermal,CWM STI,157,12.124048958445535,NA,53.00916051848452,DG49,572500.0622560608,6147499.916709808
1,1970s,DG51,DG51_1,Thermal,CWM STI,157,11.970119326258743,NA,78.36307836880773,DG51,577500.0918429886,6107499.86185285
1,1970s,DG52,DG52_1,Thermal,CWM STI,157,12.09240492975934,NA,72.81181509205386,DG52,577500.0899779424,6112499.887439063
1,1970s,BD61,BD61_1,Thermal,CWM STI,157,12.007817626668357,NA,58.80842059216878,BD61,482500.09796961857,6257499.682375004
1,1970s,DG53,DG53_1,Thermal,CWM STI,157,12.104283565691583,NA,56.56104727092336,DG53,577500.1013102453,6117499.841510532
1,1970s,DG54,DG54_1,Thermal,CWM STI,157,12.104387133741579,NA,41.58795896730133,DG54,577500.1209952927,6122499.946588742
1,1970s,DG56,DG56_1,Thermal,CWM STI,157,12.100665363420513,NA,55.617782511674065,DG56,577500.129765069,6132499.940893321
1,1970s,DG57,DG57_1,Thermal,CWM STI,157,12.087676516198,NA,74.96019743542189,DG57,577500.1151194031,6137499.9413368525
1,1970s,DG58,DG58_1,Thermal,CWM STI,157,12.111579130831876,NA,71.62145038188616,DG58,577500.1070374141,6142499.981399613
1,1970s,DG59,DG59_1,Thermal,CWM STI,157,12.11362260209494,NA,61.108990389876425,DG59,577500.1065061892,6147499.949774658
1,1970s,DG60,DG60_1,Thermal,CWM STI,157,11.820626559061932,NA,39.99139843271254,DG60,582500.1033814047,6102499.898955876
1,1970s,DG61,DG61_1,Thermal,CWM STI,157,11.993184131264032,NA,84.85105475503418,DG61,582500.1087734731,6107499.811257644
1,1970s,DG62,DG62_1,Thermal,CWM STI,157,12.016229219260776,NA,89.65316292126617,DG62,582500.1086388057,6112499.874676149
1,1970s,DG63,DG63_1,Thermal,CWM STI,157,12.102840160838436,NA,56.52557504911201,DG63,582500.106121318,6117499.866638746
1,1970s,DG64,DG64_1,Thermal,CWM STI,157,12.095307636760474,NA,68.45446896989752,DG64,582500.0981873247,6122499.898389105
1,1970s,DG65,DG65_1,Thermal,CWM STI,157,12.087281232902777,NA,48.66138695092286,DG65,582500.1494407246,6127499.859806266
1,1970s,DG66,DG66_1,Thermal,CWM STI,157,12.108187515847598,NA,43.81529681799588,DG66,582500.1276752406,6132499.971046642
1,1970s,DG67,DG67_1,Thermal,CWM STI,157,12.102713623826213,NA,62.00558186166246,DG67,582500.1017190362,6137499.899436134
1,1970s,DG68,DG68_1,Thermal,CWM STI,157,12.161635260827632,NA,46.203741268041675,DG68,582500.127661447,6142499.979957241
