atlas,period,response,survey,site,base_site,X,Y,value
1,1970s,richness,FH13_1,FH13,FH13,657500.1879686262,6067499.682293598,30.03241802518808
1,1970s,richness,FH14_1,FH14,FH14,657500.1772087506,6072499.60318349,53.18043689924202
1,1970s,richness,FH15_1,FH15,FH15,657500.1967778043,6077499.572426094,55.319387887273905
1,1970s,richness,FH16_1,FH16,FH16,657500.1805786046,6082499.587730882,49.66254448949083
1,1970s,richness,FH18_1,FH18,FH18,657500.2338967368,6092499.540600677,36.08765037339473
1,1970s,richness,BE16_1,BE16,BE16,457500.14241573645,6232499.663280108,42.93343763800415
1,1970s,richness,FH21_1,FH21,FH21,662500.1301028883,6057499.666921422,72.08360380946485
1,1970s,richness,FH22_1,FH22,FH22,662500.1620149246,6062499.674904235,49.94550145748274
1,1970s,richness,FH23_1,FH23,FH23,662500.1522521604,6067499.6179124275,76.81619630327987
1,1970s,richness,FH24_1,FH24,FH24,662500.1594183256,6072499.609451599,74.1831601484778
1,1970s,richness,FH25_1,FH25,FH25,662500.1815777237,6077499.649476749,75.25692381415178
1,1970s,richness,FH29_1,FH29,FH29,662500.2137666696,6097499.619101521,41.27113943292474
1,1970s,richness,BE17_1,BE17,BE17,457500.0929771521,6237499.626338543,66.96461301399776
1,1970s,richness,FH32_1,FH32,FH32,667500.1352127434,6062499.596899727,81.48129497265515
1,1970s,richness,FH33_1,FH33,FH33,667500.1600240769,6067499.619644241,75.49416661057911
1,1970s,richness,FH34_1,FH34,FH34,667500.1262541488,6072499.577417303,55.702139486857504
1,1970s,richness,FH35_1,FH35,FH35,667500.156540169,6077499.58618157,66.79211970010819
1,1970s,richness,FH36_1,FH36,FH36,667500.1845546081,6082499.643502697,61.22255130455566
1,1970s,richness,FH42_1,FH42,FH42,672500.1655806476,6062499.575288157,77.77676990414011
1,1970s,richness,FH43_1,FH43,FH43,672500.1619102128,6067499.684537786,63.68921127072165
1,1970s,richness,FH44_1,FH44,FH44,672500.1531629068,6072499.620077815,80.74146023810677
1,1970s,richness,FH45_1,FH45,FH45,672500.128911406,6077499.604325416,70.72002329720259
1,1970s,richness,BE18_1,BE18,BE18,457500.12517345103,6242499.625902592,57.87346088580255
1,1970s,richness,FH46_1,FH46,FH46,672500.1513759971,6082499.63969187,68.90312245232538
1,1970s,richness,FH52_1,FH52,FH52,677500.1392029081,6062499.604546833,67.80034667509841
1,1970s,richness,FH53_1,FH53,FH53,677500.1172675767,6067499.586923023,40.27511051887009
1,1970s,richness,FH54_1,FH54,FH54,677500.1309098973,6072499.62068056,60.6422411761663
1,1970s,richness,FH55_1,FH55,FH55,677500.1823433801,6077499.594537913,38.608215189647126
1,1970s,richness,FH56_1,FH56,FH56,677500.1366827373,6082499.614611358,82.5313843714682
1,1970s,richness,FH57_1,FH57,FH57,677500.1888842597,6087499.577212903,47.06415162651847
1,1970s,richness,BE19_1,BE19,BE19,457500.1157411464,6247499.663183419,41.69570328193089
1,1970s,richness,FH58_1,FH58,FH58,677500.2041166634,6092499.588457644,81.39587125459862
1,1970s,richness,FH62_1,FH62,FH62,682500.1400127035,6062499.575180733,60.80397668432981
1,1970s,richness,FH63_1,FH63,FH63,682500.1571327308,6067499.664842146,48.93448968617342
1,1970s,richness,FH64_1,FH64,FH64,682500.1391901771,6072499.580977525,54.82597140068577
1,1970s,richness,FH65_1,FH65,FH65,682500.1394981287,6077499.54859203,20.182738147450042
1,1970s,richness,FH66_1,FH66,FH66,682500.1558782132,6082499.567633862,72.30591180964208
1,1970s,richness,FH68_1,FH68,FH68,682500.2371930047,6092499.537326161,68.15195779287647
1,1970s,richness,BE20_1,BE20,BE20,462500.11838367645,6202499.747712504,58.944145138496395
1,1970s,richness,FH71_1,FH71,FH71,687500.123673068,6057499.554574321,46.06333728548289
1,1970s,richness,FH72_1,FH72,FH72,687500.1143025191,6062499.595132073,47.52046661086654
1,1970s,richness,FH73_1,FH73,FH73,687500.1168201703,6067499.576189147,45.62513128361992
1,1970s,richness,FH74_1,FH74,FH74,687500.1244441366,6072499.608917633,57.33873263056652
1,1970s,richness,FH75_1,FH75,FH75,687500.139621074,6077499.58203556,62.11843292459485
1,1970s,richness,FH76_1,FH76,FH76,687500.1555507714,6082499.606715107,55.124547436557094
1,1970s,richness,BE21_1,BE21,BE21,462500.0952010719,6207499.74191438,43.1416664784005
1,1970s,richness,FH79_1,FH79,FH79,687500.2046274128,6097499.544650838,46.77749889944734
1,1970s,richness,FH80_1,FH80,FH80,692500.0947199763,6052499.611192662,59.71767361763602
1,1970s,richness,FH81_1,FH81,FH81,692500.0242031823,6057499.60869983,53.53411008802727
1,1970s,richness,FH83_1,FH83,FH83,692500.131364359,6067499.547898819,31.540941121509892
1,1970s,richness,FH84_1,FH84,FH84,692500.1064229409,6072499.592479514,45.30227072269225
1,1970s,richness,FH85_1,FH85,FH85,692500.1382373512,6077499.580319139,54.032806971836166
1,1970s,richness,FH86_1,FH86,FH86,692500.160248557,6082499.508615752,53.692743730846516
1,1970s,richness,FH87_1,FH87,FH87,692500.1607475667,6087499.599762127,55.45525963695739
1,1970s,richness,FH88_1,FH88,FH88,692500.2158820927,6092499.522771814,52.38246715121515
1,1970s,richness,AD91_1,AD91,AD91,447500.05017916387,6257499.546271402,42.68971837608554
1,1970s,richness,BE22_1,BE22,BE22,462500.1342590039,6212499.772833126,51.43898251450895
1,1970s,richness,FH89_1,FH89,FH89,692500.2497555495,6097499.497289627,49.48826092574888
1,1970s,richness,FG90_1,FG90,FG90,697500.2684456746,6102499.501563041,37.64128396876535
1,1970s,richness,FG91_1,FG91,FG91,697500.2484837822,6107499.495144536,60.56241557056414
1,1970s,richness,FH95_1,FH95,FH95,697500.150730151,6077499.542688702,62.84877517263636
1,1970s,richness,FH96_1,FH96,FH96,697500.1759652141,6082499.495040286,51.63384507657677
1,1970s,richness,FH98_1,FH98,FH98,697500.1920739731,6092499.557689017,75.08260557788307
1,1970s,richness,FH99_1,FH99,FH99,697500.2472731089,6097499.559464772,48.485229109704825
1,1970s,richness,GE00_1,GE00,GE00,702500.3468220314,6202499.881296357,62.419188060415784
1,1970s,richness,BE23_1,BE23,BE23,462500.11044103146,6217499.730235226,53.41145994387028
1,1970s,richness,GE01_1,GE01,GE01,702500.378710623,6207499.892304815,68.47143029431776
1,1970s,richness,GE02_1,GE02,GE02,702500.4334288082,6212499.848059619,62.83041316753601
1,1970s,richness,GE03_1,GE03,GE03,702500.4408437889,6217499.856788846,66.32166095179811
1,1970s,richness,GE04_1,GE04,GE04,702500.4606550329,6222499.921351904,54.39327042220462
1,1970s,richness,GE10_1,GE10,GE10,707500.3789717224,6202499.852386592,72.06325075806927
1,1970s,richness,GE11_1,GE11,GE11,707500.409073655,6207499.815850618,84.64588202808733
1,1970s,richness,GE12_1,GE12,GE12,707500.4404434582,6212499.835447987,65.48112197427949
1,1970s,richness,GE13_1,GE13,GE13,707500.4081545363,6217499.908100328,70.41507908679789
1,1970s,richness,GE14_1,GE14,GE14,707500.444826527,6222499.8172854865,44.58280371218169
1,1970s,richness,GE20_1,GE20,GE20,712500.4059752157,6202499.793334916,64.56983016278272
1,1970s,richness,BE24_1,BE24,BE24,462500.1496938069,6222499.724303068,38.27551826106126
1,1970s,richness,GE21_1,GE21,GE21,712500.431105092,6207499.830216896,69.78746444777168
1,1970s,richness,GE22_1,GE22,GE22,712500.4466481479,6212499.812149445,47.92635273635675
1,1970s,richness,GE23_1,GE23,GE23,712500.4444375301,6217499.850279269,53.3633433265369
1,1970s,richness,GE24_1,GE24,GE24,712500.427285722,6222499.833303753,57.783092392694655
1,1970s,richness,GE30_1,GE30,GE30,717500.4386215332,6202499.814452954,85.3063859990907
1,1970s,richness,GE31_1,GE31,GE31,717500.4664293623,6207499.823270025,55.75997744092914
1,1970s,richness,GE32_1,GE32,GE32,717500.4628353314,6212499.888487851,66.95215372664177
1,1970s,richness,GE33_1,GE33,GE33,717500.4363954787,6217499.7875834415,51.08962625179999
1,1970s,richness,GE34_1,GE34,GE34,717500.4297171882,6222499.857289503,42.89639268740392
1,1970s,richness,BE25_1,BE25,BE25,462500.12816557044,6227499.756101517,59.75825595584812
1,1970s,richness,GE42_1,GE42,GE42,722500.4542082316,6212499.8379352,52.291980912689986
1,1970s,richness,GE43_1,GE43,GE43,722500.4569293238,6217499.833379672,65.9457764639631
1,1970s,richness,GF00_1,GF00,GF00,702500.3379804895,6152499.686444453,71.16852597667699
1,1970s,richness,GF01_1,GF01,GF01,702500.3385118302,6157499.704640133,59.87541542810491
1,1970s,richness,GF02_1,GF02,GF02,702500.3195119632,6162499.776580491,51.13393810240265
1,1970s,richness,GF03_1,GF03,GF03,702500.351800605,6167499.682659319,38.94976525279618
1,1970s,richness,GF04_1,GF04,GF04,702500.3543900581,6172499.753574929,51.37500069853518
1,1970s,richness,GF05_1,GF05,GF05,702500.3351455712,6177499.7668023845,37.518007107650774
1,1970s,richness,BE26_1,BE26,BE26,462500.1075739042,6232499.713761374,38.5981930996884
1,1970s,richness,GF06_1,GF06,GF06,702500.3492048995,6182499.8364209505,65.44002975834533
1,1970s,richness,GF07_1,GF07,GF07,702500.3364148074,6187499.84821207,66.08538079074205
1,1970s,richness,GF08_1,GF08,GF08,702500.3569451347,6192499.805028212,66.48182465133628
1,1970s,richness,GF09_1,GF09,GF09,702500.3404156363,6197499.815104434,62.87912375721531
1,1970s,richness,GF12_1,GF12,GF12,707500.3696013235,6162499.715173889,38.272323719009435
1,1970s,richness,GF13_1,GF13,GF13,707500.3300529267,6167499.786107193,45.16532153944299
1,1970s,richness,GF14_1,GF14,GF14,707500.3864467979,6172499.694285468,47.07310461621958
1,1970s,richness,GF15_1,GF15,GF15,707500.3944162552,6177499.767333329,56.4181794887089
1,1970s,richness,GF16_1,GF16,GF16,707500.3620901112,6182499.782727323,53.80490949173463
1,1970s,richness,GF17_1,GF17,GF17,707500.3497072838,6187499.7433876665,70.00729120414681
1,1970s,richness,BE27_1,BE27,BE27,462500.0893851709,6237499.708556035,41.14228140633799
1,1970s,richness,GF18_1,GF18,GF18,707500.4065654634,6192499.874692895,58.7916392266803
1,1970s,richness,GF19_1,GF19,GF19,707500.358158152,6197499.833901825,63.228389784677105
1,1970s,richness,GF23_1,GF23,GF23,712500.3560583256,6167499.683554069,60.24484398077412
1,1970s,richness,GF24_1,GF24,GF24,712500.3895823077,6172499.769300189,41.963214380631364
1,1970s,richness,GF25_1,GF25,GF25,712500.3693780791,6177499.797558002,50.47344640294162
1,1970s,richness,GF26_1,GF26,GF26,712500.4185002823,6182499.774381583,59.55557648453648
1,1970s,richness,GF27_1,GF27,GF27,712500.403282234,6187499.804788459,73.55917947736904
1,1970s,richness,GF28_1,GF28,GF28,712500.3893101846,6192499.780546682,59.851378792077696
1,1970s,richness,GF29_1,GF29,GF29,712500.4309910986,6197499.815875246,72.7679686168462
1,1970s,richness,GF33_1,GF33,GF33,717500.3669444381,6167499.70479759,50.883311614379785
1,1970s,richness,BE28_1,BE28,BE28,462500.13495159394,6242499.628613053,45.105137448763145
1,1970s,richness,GF34_1,GF34,GF34,717500.390443028,6172499.75522035,55.89690534583181
1,1970s,richness,GF35_1,GF35,GF35,717500.4071713447,6177499.751367931,61.73374376970991
1,1970s,richness,GF36_1,GF36,GF36,717500.4089050895,6182499.80438197,66.34997966255604
1,1970s,richness,GF37_1,GF37,GF37,717500.398525072,6187499.802966663,70.08693911476182
1,1970s,richness,GF38_1,GF38,GF38,717500.4359702461,6192499.750185389,80.5898564883613
1,1970s,richness,GF39_1,GF39,GF39,717500.4446435908,6197499.865260167,74.18015190089584
1,1970s,richness,GF43_1,GF43,GF43,722500.3839188339,6167499.73768856,58.64790097615378
1,1970s,richness,GF44_1,GF44,GF44,722500.3996769824,6172499.762351516,57.22617314826554
1,1970s,richness,GF45_1,GF45,GF45,722500.392806392,6177499.732873452,52.79755878760503
1,1970s,richness,BE29_1,BE29,BE29,462500.12296665786,6247499.697601233,46.510544159213055
1,1970s,richness,GF46_1,GF46,GF46,722500.4176988797,6182499.763599473,62.44583420237261
1,1970s,richness,GF47_1,GF47,GF47,722500.4144617681,6187499.740026254,87.52009556810322
1,1970s,richness,GF48_1,GF48,GF48,722500.4373197008,6192499.776501604,72.45931380554178
1,1970s,richness,GF49_1,GF49,GF49,722500.4265400727,6197499.758516749,71.28300426983294
1,1970s,richness,GF52_1,GF52,GF52,727500.4398205662,6162499.722201364,71.81169966367611
1,1970s,richness,GF53_1,GF53,GF53,727500.422905934,6167499.781335341,66.22816211353683
1,1970s,richness,GF54_1,GF54,GF54,727500.4332192165,6172499.789807921,58.152523760503954
1,1970s,richness,GF55_1,GF55,GF55,727500.4050477121,6177499.7442593165,38.01686403159091
1,1970s,richness,BE30_1,BE30,BE30,467500.10730380483,6202499.828305079,57.90247340276771
1,1970s,richness,GF63_1,GF63,GF63,732500.4427733541,6167499.720322601,42.39573330865623
1,1970s,richness,GF74_1,GF74,GF74,737500.391410232,6172499.777421679,43.92792434217198
1,1970s,richness,GG00_1,GG00,GG00,702500.2513107894,6102499.486564997,29.941174441626988
1,1970s,richness,GG02_1,GG02,GG02,702500.2698174989,6112499.49328954,32.46036455270637
1,1970s,richness,BE31_1,BE31,BE31,467500.0896561928,6207499.754043788,57.24256631268441
1,1970s,richness,GG05_1,GG05,GG05,702500.2956471718,6127499.520004621,60.33975911728163
1,1970s,richness,GG06_1,GG06,GG06,702500.3418263504,6132499.602145045,61.29408211925787
1,1970s,richness,GG07_1,GG07,GG07,702500.3223454107,6137499.624233186,43.27339889485769
1,1970s,richness,GG08_1,GG08,GG08,702500.3565356643,6142499.703241566,61.928269828973974
1,1970s,richness,GG09_1,GG09,GG09,702500.3203636502,6147499.722061222,77.81253590164907
1,1970s,richness,GG10_1,GG10,GG10,707500.2241910483,6102499.477378527,71.5373359949564
1,1970s,richness,GG15_1,GG15,GG15,707500.2865024854,6127499.528984483,55.87441489060214
1,1970s,richness,GG16_1,GG16,GG16,707500.318123319,6132499.54965108,58.00125170930862
1,1970s,richness,AF81_1,AF81,AF81,442500.1384771916,6157499.787446427,54.959608759129715
1,1970s,richness,BE32_1,BE32,BE32,467500.1185248302,6212499.827834143,47.78586963015979
1,1970s,richness,GG17_1,GG17,GG17,707500.3267206545,6137499.624520913,37.16216975110919
1,1970s,richness,GG18_1,GG18,GG18,707500.3150847398,6142499.642302799,46.12668915930512
1,1970s,richness,GG20_1,GG20,GG20,712500.2716980586,6102499.364975292,44.230492752813525
1,1970s,richness,GG25_1,GG25,GG25,712500.2981323673,6127499.478503297,62.38522022644397
1,1970s,richness,GG26_1,GG26,GG26,712500.3120173198,6132499.558293428,35.51209390124597
1,1970s,richness,GG27_1,GG27,GG27,712500.3559583894,6137499.584229157,50.88601591371035
1,1970s,richness,GG28_1,GG28,GG28,712500.3586284099,6142499.664407933,68.58645348415715
1,1970s,richness,GG30_1,GG30,GG30,717500.2710031869,6102499.364961077,56.655033447292354
1,1970s,richness,BE33_1,BE33,BE33,467500.1294375103,6217499.716232078,57.98136527387499
1,1970s,richness,GG36_1,GG36,GG36,717500.3444608465,6132499.516067203,52.0899646744364
1,1970s,richness,GG37_1,GG37,GG37,717500.3570528256,6137499.610675284,47.12878958615697
1,1970s,richness,GG40_1,GG40,GG40,722500.2426872866,6102499.365112122,54.80587894485054
1,1970s,richness,GH06_1,GH06,GH06,702500.1535418842,6082499.562371342,58.03712359989803
1,1970s,richness,GH07_1,GH07,GH07,702500.2055944144,6087499.491482163,63.099345542027955
1,1970s,richness,GH08_1,GH08,GH08,702500.2079264515,6092499.47235032,63.329408628165325
1,1970s,richness,GH09_1,GH09,GH09,702500.2222932067,6097499.507805596,53.48969175353196
1,1970s,richness,BE34_1,BE34,BE34,467500.1254063341,6222499.7531053685,58.619619261574364
1,1970s,richness,GH17_1,GH17,GH17,707500.1620744534,6087499.459011547,55.86986139743579
1,1970s,richness,GH18_1,GH18,GH18,707500.2048840352,6092499.4855571035,50.28968344199283
1,1970s,richness,GH19_1,GH19,GH19,707500.2494126634,6097499.455617712,53.11110302502439
1,1970s,richness,GH29_1,GH29,GH29,712500.2161125919,6097499.396182269,46.128720773666075
1,1970s,richness,GH39_1,GH39,GH39,717500.2017694439,6097499.331568221,52.3878787912857
1,1970s,richness,GH49_1,GH49,GH49,722500.216261824,6097499.372189741,78.14141050375312
1,1970s,richness,GH59_1,GH59,GH59,727500.227613787,6097499.180401683,74.81681754019844
1,1970s,richness,HA03_1,HA03,HA03,865472.2272740616,6117457.74120337,52.13543216353097
1,1970s,richness,HA04_1,HA04,HA04,865042.1703744105,6122447.22532909,64.72130501809403
1,1970s,richness,HA05_1,HA05,HA05,864612.115336128,6127436.838485431,48.972135386995596
1,1970s,richness,BE35_1,BE35,BE35,467500.1052226283,6227499.715833131,36.99869101510452
1,1970s,richness,HA06_1,HA06,HA06,864181.8076420787,6132426.559736473,44.66444297470973
1,1970s,richness,HA07_1,HA07,HA07,863751.2660785005,6137416.166926846,55.72019462780615
1,1970s,richness,HA13_1,HA13,HA13,870461.7980367357,6117887.195561998,50.2408634082032
1,1970s,richness,HA14_1,HA14,HA14,870031.9513802049,6122877.127863388,48.30602480842332
1,1970s,richness,HA15_1,HA15,HA15,869601.845051859,6127867.055503114,41.77100888813123
1,1970s,richness,HA16_1,HA16,HA16,869171.5430810943,6132856.983802248,32.452670088080225
1,1970s,richness,HA17_1,HA17,HA17,868741.0008366904,6137846.685305342,50.82419729792391
1,1970s,richness,BE36_1,BE36,BE36,467500.1322030665,6232499.715216365,39.65493583519305
1,1970s,richness,HA22_1,HA22,HA22,875881.8221458339,6113327.073579225,30.806404375633697
1,1970s,richness,HA23_1,HA23,HA23,875451.795731092,6118316.966683082,37.89208281131469
1,1970s,richness,HA24_1,HA24,HA24,875021.9214742357,6123307.113310843,65.55599389638883
1,1970s,richness,HA25_1,HA25,HA25,874591.8354984492,6128297.258993814,68.1934058718284
1,1970s,richness,HA26_1,HA26,HA26,874161.4745486901,6133287.398365342,66.92498743804506
1,1970s,richness,HA32_1,HA32,HA32,880871.8114806362,6113756.340020944,50.55691371057389
1,1970s,richness,HA33_1,HA33,HA33,880442.1265315809,6118746.823881969,48.416202956241044
1,1970s,richness,HA34_1,HA34,HA34,880012.2234439113,6123737.194118903,68.39052036611925
1,1970s,richness,BE37_1,BE37,BE37,467500.08192916744,6237499.640875189,32.417849859026774
1,1970s,richness,HA35_1,HA35,HA35,879582.029386323,6128727.556359625,56.82031705868808
1,1970s,richness,HA36_1,HA36,HA36,879151.6814159437,6133717.810436713,62.95773291401092
1,1970s,richness,HA42_1,HA42,HA42,885862.3873392998,6114185.928670378,43.69743068557918
1,1970s,richness,HA43_1,HA43,HA43,885432.6339030144,6119176.530447572,54.84615278286059
1,1970s,richness,HA44_1,HA44,HA44,885002.6913537935,6124167.24465621,62.85704387280223
1,1970s,richness,HA45_1,HA45,HA45,884572.525051827,6129157.732566417,43.171695562121684
1,1970s,richness,HA52_1,HA52,HA52,890853.2009991016,6114615.586654353,64.40359734091547
1,1970s,richness,BE38_1,BE38,BE38,467500.0804897086,6242499.714440874,41.15014923610461
1,1970s,richness,HA53_1,HA53,HA53,890423.4322463954,6119606.432185382,67.93633514084884
1,1970s,richness,HA54_1,HA54,HA54,889993.4047017333,6124597.271928037,64.53629308015307
1,1970s,richness,BE39_1,BE39,BE39,467500.1255944229,6247499.601982121,36.37917541058947
1,1970s,richness,BE40_1,BE40,BE40,472500.1127389596,6202499.801765352,60.91048089201821
1,1970s,richness,BE41_1,BE41,BE41,472500.10111836577,6207499.780096917,48.879605768897
1,1970s,richness,AF82_1,AF82,AF82,442500.15165183047,6162499.8084204225,44.94405006314836
1,1970s,richness,BE42_1,BE42,BE42,472500.118605587,6212499.79520641,34.22798671337547
1,1970s,richness,BE43_1,BE43,BE43,472500.102536274,6217499.736171087,47.101295165474795
1,1970s,richness,BE44_1,BE44,BE44,472500.11623195955,6222499.713864509,40.08403865438306
1,1970s,richness,BE45_1,BE45,BE45,472500.0978888087,6227499.728662689,45.77929107257131
