species,variable,variable_label,period_from,weighted_beta_from,standardized_beta_from,prob_positive_from,support_state_from,period_to,weighted_beta_to,standardized_beta_to,prob_positive_to,support_state_to,atlas_from,atlas_to,transition,delta_weighted_beta,abs_delta_weighted_beta,delta_standardized_beta,abs_delta_standardized_beta,support_state_switch,supported_sign_flip,large_jump_cutoff,predictor_large_jump
Certhia_brachydactyla,perc_cropland,Cropland,1990s,0.01724980978636433,0.04356012572314225,0.698,Unsupported,2010s,-0.008070348370746157,-0.02967039842186087,0.364,Unsupported,2,3,1990s to 2010s,-0.025320158157110487,0.025320158157110487,-0.07323052414500313,0.07323052414500313,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_brachydactyla,perc_pasture,Pasture,1990s,-0.1508131557975889,-0.15452167602211977,0.012,Supported negative,2010s,0.003694252143532285,0.015923500618673644,0.616,Unsupported,2,3,1990s to 2010s,0.15450740794112117,0.15450740794112117,0.17044517664079342,0.17044517664079342,TRUE,FALSE,0.14832859095166856,TRUE
Certhia_brachydactyla,perc_forest,Forest,1990s,0.039604209639229705,0.06535348125285428,0.803,Unsupported,2010s,0.2492702008273111,0.2492702008273111,1,Supported positive,2,3,1990s to 2010s,0.2096659911880814,0.2096659911880814,0.18391671957445682,0.18391671957445682,TRUE,FALSE,0.14832859095166856,TRUE
Certhia_brachydactyla,perc_grass_shrub,Grass/Shrubland,1990s,-0.04971656832991823,-0.06943654794681317,0.142,Unsupported,2010s,0.001856720539805831,0.01079488685933623,0.586,Unsupported,2,3,1990s to 2010s,0.05157328886972406,0.05157328886972406,0.0802314348061494,0.0802314348061494,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,tmean_breeding,Temperature,1990s,-0.039622221583078085,-0.06761471259910935,0.207,Unsupported,2010s,-0.04149032384633933,-0.05746582250185503,0.139,Unsupported,2,3,1990s to 2010s,-0.0018681022632612426,0.0018681022632612426,0.010148890097254323,0.010148890097254323,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,prec_breeding,Precipitation,1990s,-0.09621306621104812,-0.11008359978380793,0.063,Unsupported,2010s,-0.19005337395601415,-0.19005337395601415,0,Supported negative,2,3,1990s to 2010s,-0.09384030774496603,0.09384030774496603,-0.07996977417220623,0.07996977417220623,TRUE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,hh,Land-use heterogeneity,1990s,0.21839781613828455,0.21839781613828455,1,Supported positive,2010s,0.11605619579879523,0.11964556267917034,0.985,Supported positive,2,3,1990s to 2010s,-0.10234162033948932,0.10234162033948932,-0.0987522534591142,0.0987522534591142,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,perc_urban,Urban,1990s,0.13953045351515328,0.1415116161411291,0.993,Supported positive,2010s,0.12450419658815076,0.12576181473550582,0.995,Supported positive,2,3,1990s to 2010s,-0.015026256927002518,0.015026256927002518,-0.015749801405623265,0.015749801405623265,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,perc_cropland,Cropland,1990s,0.0596987663567705,0.08455915914556729,0.853,Unsupported,2010s,0.09144074212880242,0.10228270931633382,0.947,Unsupported,2,3,1990s to 2010s,0.031741975772031916,0.031741975772031916,0.01772355017076653,0.01772355017076653,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,perc_pasture,Pasture,1990s,-0.06404963813903096,-0.07535251545768348,0.075,Unsupported,2010s,-0.059082652133197536,-0.0685413597832918,0.069,Unsupported,2,3,1990s to 2010s,0.004966986005833424,0.004966986005833424,0.006811155674391681,0.006811155674391681,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,perc_forest,Forest,1990s,0.5538473134072576,0.5538473134072576,1,Supported positive,2010s,0.5695195042297347,0.5695195042297347,1,Supported positive,2,3,1990s to 2010s,0.015672190822477172,0.015672190822477172,0.015672190822477172,0.015672190822477172,FALSE,FALSE,0.14832859095166856,FALSE
Certhia_familiaris,perc_grass_shrub,Grass/Shrubland,1990s,0.0025418143171150893,0.013665668371586505,0.593,Unsupported,2010s,0.020628543153493703,0.035322847865571404,0.792,Unsupported,2,3,1990s to 2010s,0.018086728836378616,0.018086728836378616,0.0216571794939849,0.0216571794939849,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,tmean_breeding,Temperature,1990s,5.875891065214227e-4,0.007731435612123976,0.538,Unsupported,2010s,0.011217680884166007,0.03223471518438507,0.674,Unsupported,2,3,1990s to 2010s,0.010630091777644584,0.010630091777644584,0.024503279572261092,0.024503279572261092,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,prec_breeding,Precipitation,1990s,-0.2097369000733542,-0.21057921694111867,0.002,Supported negative,2010s,-0.27379141898860015,-0.27379141898860015,0,Supported negative,2,3,1990s to 2010s,-0.06405451891524597,0.06405451891524597,-0.06321220204748149,0.06321220204748149,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,hh,Land-use heterogeneity,1990s,0.20694158798522078,0.20861047175929515,0.996,Supported positive,2010s,-0.0012956640101187693,-0.01116951732861008,0.442,Unsupported,2,3,1990s to 2010s,-0.20823725199533955,0.20823725199533955,-0.21977998908790522,0.21977998908790522,TRUE,FALSE,0.14832859095166856,TRUE
Chloris_chloris,perc_urban,Urban,1990s,0.3040326117457914,0.3040326117457914,1,Supported positive,2010s,0.31856264124405714,0.31856264124405714,1,Supported positive,2,3,1990s to 2010s,0.014530029498265762,0.014530029498265762,0.014530029498265762,0.014530029498265762,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,perc_cropland,Cropland,1990s,0.25546817051426524,0.2559801307758169,0.999,Supported positive,2010s,0.20079945346521003,0.204064485228872,0.992,Supported positive,2,3,1990s to 2010s,-0.05466871704905521,0.05466871704905521,-0.05191564554694489,0.05191564554694489,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,perc_pasture,Pasture,1990s,-0.06292209959962304,-0.07749027044288552,0.094,Unsupported,2010s,0.047686654792159895,0.06623146498911096,0.86,Unsupported,2,3,1990s to 2010s,0.11060875439178294,0.11060875439178294,0.14372173543199648,0.14372173543199648,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,perc_forest,Forest,1990s,0.1577509332310529,0.16262982807325044,0.985,Supported positive,2010s,0.18887796356438757,0.19155980077524096,0.993,Supported positive,2,3,1990s to 2010s,0.031127030333334665,0.031127030333334665,0.02892997270199052,0.02892997270199052,FALSE,FALSE,0.14832859095166856,FALSE
Chloris_chloris,perc_grass_shrub,Grass/Shrubland,1990s,-0.007905393232102237,-0.025337798820840498,0.344,Unsupported,2010s,0.1222942280250178,0.1279228326621525,0.978,Supported positive,2,3,1990s to 2010s,0.13019962125712004,0.13019962125712004,0.15326063148299301,0.15326063148299301,TRUE,FALSE,0.14832859095166856,FALSE
Cinclus_cinclus,tmean_breeding,Temperature,1990s,-0.6617549652408122,-0.6617549652408122,0,Supported negative,2010s,-0.23000718160858385,-0.24678882146843764,0.034,Supported negative,2,3,1990s to 2010s,0.4317477836322284,0.4317477836322284,0.4149661437723746,0.4149661437723746,FALSE,FALSE,0.14832859095166856,TRUE
Cinclus_cinclus,prec_breeding,Precipitation,1990s,-0,-0.005721521015951389,0.5,Unsupported,2010s,-0.03576505971063533,-0.08356322362297973,0.286,Unsupported,2,3,1990s to 2010s,-0.03576505971063533,0.03576505971063533,-0.07784170260702834,0.07784170260702834,FALSE,FALSE,0.14832859095166856,FALSE
Cinclus_cinclus,hh,Land-use heterogeneity,1990s,0.23057667735624815,0.2699961093164498,0.927,Unsupported,2010s,0.4734436177085169,0.4880862038232133,0.985,Supported positive,2,3,1990s to 2010s,0.24286694035226875,0.24286694035226875,0.21809009450676353,0.21809009450676353,TRUE,FALSE,0.14832859095166856,TRUE
Cinclus_cinclus,perc_urban,Urban,1990s,0.19855562747289765,0.24273304092041276,0.909,Unsupported,2010s,0.3674338605156788,0.37416890072879716,0.991,Supported positive,2,3,1990s to 2010s,0.16887823304278113,0.16887823304278113,0.1314358598083844,0.1314358598083844,TRUE,FALSE,0.14832859095166856,TRUE
Cinclus_cinclus,perc_cropland,Cropland,1990s,0.014475094905810018,0.08826277381591478,0.582,Unsupported,2010s,0.41474343352405524,0.4670534161306929,0.944,Unsupported,2,3,1990s to 2010s,0.40026833861824523,0.40026833861824523,0.3787906423147781,0.3787906423147781,FALSE,FALSE,0.14832859095166856,TRUE
Cinclus_cinclus,perc_pasture,Pasture,1990s,-0.06408014601079717,-0.13930466524086343,0.27,Unsupported,2010s,0.03310873117812821,0.08154859896090694,0.703,Unsupported,2,3,1990s to 2010s,0.09718887718892538,0.09718887718892538,0.22085326420177037,0.22085326420177037,FALSE,FALSE,0.14832859095166856,FALSE
Cinclus_cinclus,perc_forest,Forest,1990s,0.12286204403288135,0.1878624526496657,0.827,Unsupported,2010s,0.1785402664021167,0.23554124855160516,0.879,Unsupported,2,3,1990s to 2010s,0.05567822236923535,0.05567822236923535,0.047678795901939464,0.047678795901939464,FALSE,FALSE,0.14832859095166856,FALSE
Cinclus_cinclus,perc_grass_shrub,Grass/Shrubland,1990s,0.033926061765187546,0.08397540040888009,0.702,Unsupported,2010s,-0.0553648134010284,-0.1143901103327033,0.258,Unsupported,2,3,1990s to 2010s,-0.08929087516621595,0.08929087516621595,-0.19836551074158337,0.19836551074158337,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,tmean_breeding,Temperature,1990s,-0.0528169012515846,-0.07215423668249263,0.134,Unsupported,2010s,-0.13815932071363715,-0.14012101492255288,0.007,Supported negative,2,3,1990s to 2010s,-0.08534241946205255,0.08534241946205255,-0.06796677824006025,0.06796677824006025,TRUE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,prec_breeding,Precipitation,1990s,0.013284306265828178,0.03304553797469697,0.701,Unsupported,2010s,0.03844729331427983,0.0553995580897404,0.847,Unsupported,2,3,1990s to 2010s,0.025162987048451654,0.025162987048451654,0.02235402011504343,0.02235402011504343,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,hh,Land-use heterogeneity,1990s,0.2157447578058026,0.2157447578058026,1,Supported positive,2010s,0.21826983554620416,0.21826983554620416,1,Supported positive,2,3,1990s to 2010s,0.00252507774040156,0.00252507774040156,0.00252507774040156,0.00252507774040156,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,perc_urban,Urban,1990s,0.14528246017226334,0.14674995976996297,0.995,Supported positive,2010s,0.24806350844319622,0.24806350844319622,1,Supported positive,2,3,1990s to 2010s,0.10278104827093287,0.10278104827093287,0.10131354867323325,0.10131354867323325,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,perc_cropland,Cropland,1990s,0.22451634421605898,0.22541801628118371,0.998,Supported positive,2010s,0.29801787551946957,0.29801787551946957,1,Supported positive,2,3,1990s to 2010s,0.07350153130341058,0.07350153130341058,0.07259985923828585,0.07259985923828585,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,perc_pasture,Pasture,1990s,-0.00822695669461126,-0.02323999066274367,0.323,Unsupported,2010s,-0.03681909152147371,-0.05215168770746984,0.147,Unsupported,2,3,1990s to 2010s,-0.02859213482686245,0.02859213482686245,-0.02891169704472617,0.02891169704472617,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,perc_forest,Forest,1990s,0.5349430524689617,0.5349430524689617,1,Supported positive,2010s,0.5708665727786618,0.5708665727786618,1,Supported positive,2,3,1990s to 2010s,0.03592352030970014,0.03592352030970014,0.03592352030970014,0.03592352030970014,FALSE,FALSE,0.14832859095166856,FALSE
Coccothraustes_coccothraustes,perc_grass_shrub,Grass/Shrubland,1990s,0.004883297231240238,0.01683895596979392,0.645,Unsupported,2010s,-0.04033063464800837,-0.05348890536871137,0.123,Unsupported,2,3,1990s to 2010s,-0.04521393187924861,0.04521393187924861,-0.0703278613385053,0.0703278613385053,FALSE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,tmean_breeding,Temperature,1990s,-0.22163102944181096,-0.22163102944181096,0,Supported negative,2010s,-0.1287768772190492,-0.12981540042242865,0.004,Supported negative,2,3,1990s to 2010s,0.09285415222276175,0.09285415222276175,0.09181562901938231,0.09181562901938231,FALSE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,prec_breeding,Precipitation,1990s,-0.20408064474003074,-0.20408064474003074,0,Supported negative,2010s,-0.1887418362100999,-0.1887418362100999,0,Supported negative,2,3,1990s to 2010s,0.01533880852993083,0.01533880852993083,0.01533880852993083,0.01533880852993083,FALSE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,hh,Land-use heterogeneity,1990s,0.09588336103235033,0.10265884478838366,0.967,Supported positive,2010s,-0.05135130126416868,-0.06721374511016844,0.118,Unsupported,2,3,1990s to 2010s,-0.14723466229651902,0.14723466229651902,-0.16987258989855208,0.16987258989855208,TRUE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,perc_urban,Urban,1990s,0.49125741156819563,0.49125741156819563,1,Supported positive,2010s,0.6585562248110326,0.6585562248110326,1,Supported positive,2,3,1990s to 2010s,0.16729881324283696,0.16729881324283696,0.16729881324283696,0.16729881324283696,FALSE,FALSE,0.14832859095166856,TRUE
Coloeus_monedula,perc_cropland,Cropland,1990s,0.392290646828048,0.392290646828048,1,Supported positive,2010s,0.2950491605722185,0.2950491605722185,1,Supported positive,2,3,1990s to 2010s,-0.09724148625582946,0.09724148625582946,-0.09724148625582946,0.09724148625582946,FALSE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,perc_pasture,Pasture,1990s,0.02693153936525494,0.042080530258210846,0.82,Unsupported,2010s,0.08015575401969399,0.08419722060892226,0.976,Supported positive,2,3,1990s to 2010s,0.05322421465443905,0.05322421465443905,0.042116690350711417,0.042116690350711417,TRUE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,perc_forest,Forest,1990s,0.2377319146317023,0.2377319146317023,1,Supported positive,2010s,0.14299692953420406,0.14357121439177115,0.998,Supported positive,2,3,1990s to 2010s,-0.09473498509749823,0.09473498509749823,-0.09416070023993114,0.09416070023993114,FALSE,FALSE,0.14832859095166856,FALSE
Coloeus_monedula,perc_grass_shrub,Grass/Shrubland,1990s,-0.013924903605255418,-0.028074402429950438,0.252,Unsupported,2010s,0.0617791720400969,0.0677403202194045,0.956,Supported positive,2,3,1990s to 2010s,0.07570407564535231,0.07570407564535231,0.09581472264935494,0.09581472264935494,TRUE,FALSE,0.14832859095166856,FALSE
Corvus_corax,tmean_breeding,Temperature,1990s,0.073528268976258,0.08243079481643274,0.946,Unsupported,2010s,-0.13552573514659522,-0.13579732980620762,0.001,Supported negative,2,3,1990s to 2010s,-0.20905400412285322,0.20905400412285322,-0.21822812462264035,0.21822812462264035,TRUE,FALSE,0.14832859095166856,TRUE
Corvus_corax,prec_breeding,Precipitation,1990s,0.12888401745065636,0.12992340468816166,0.996,Supported positive,2010s,0.12111569856141555,0.12160210698937304,0.998,Supported positive,2,3,1990s to 2010s,-0.007768318889240816,0.007768318889240816,-0.008321297698788616,0.008321297698788616,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,hh,Land-use heterogeneity,1990s,0.15173042574974824,0.15233978488930547,0.998,Supported positive,2010s,0.17617673412895443,0.17617673412895443,1,Supported positive,2,3,1990s to 2010s,0.024446308379206194,0.024446308379206194,0.023836949239648964,0.023836949239648964,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,perc_urban,Urban,1990s,-1.936845674697343e-4,-0.004210534075429003,0.477,Unsupported,2010s,-0.017961104069916793,-0.03230414401064171,0.222,Unsupported,2,3,1990s to 2010s,-0.01776741950244706,0.01776741950244706,-0.028093609935212708,0.028093609935212708,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,perc_cropland,Cropland,1990s,0.170414560597007,0.1717888715695635,0.996,Supported positive,2010s,0.20072745328691255,0.20112971271233723,0.999,Supported positive,2,3,1990s to 2010s,0.030312892689905557,0.030312892689905557,0.029340841142773744,0.029340841142773744,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,perc_pasture,Pasture,1990s,-0.04209633970195372,-0.055536068208382215,0.121,Unsupported,2010s,0.010107081233200935,0.023075527929682503,0.719,Unsupported,2,3,1990s to 2010s,0.052203420935154655,0.052203420935154655,0.07861159613806472,0.07861159613806472,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,perc_forest,Forest,1990s,0.2959974487808387,0.2959974487808387,1,Supported positive,2010s,0.3546685875182396,0.3546685875182396,1,Supported positive,2,3,1990s to 2010s,0.058671138737400874,0.058671138737400874,0.058671138737400874,0.058671138737400874,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corax,perc_grass_shrub,Grass/Shrubland,1990s,-0.004713452253620381,-0.016141959772672534,0.354,Unsupported,2010s,0.019851239115538065,0.03254301494350502,0.805,Unsupported,2,3,1990s to 2010s,0.024564691369158446,0.024564691369158446,0.048684974716177554,0.048684974716177554,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,tmean_breeding,Temperature,1990s,-0.23889247806619274,-0.23889247806619274,0,Supported negative,2010s,-0.1637395161177909,-0.16439710453593462,0.002,Supported negative,2,3,1990s to 2010s,0.07515296194840185,0.07515296194840185,0.07449537353025812,0.07449537353025812,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,prec_breeding,Precipitation,1990s,-0.24978748369466297,-0.24978748369466297,0,Supported negative,2010s,-0.22851116875587968,-0.22851116875587968,0,Supported negative,2,3,1990s to 2010s,0.02127631493878329,0.02127631493878329,0.02127631493878329,0.02127631493878329,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,hh,Land-use heterogeneity,1990s,0.026328710869560398,0.05043814342827662,0.761,Unsupported,2010s,0.04326117881180427,0.060931237763104606,0.855,Unsupported,2,3,1990s to 2010s,0.01693246794224387,0.01693246794224387,0.010493094334827986,0.010493094334827986,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,perc_urban,Urban,1990s,0.08880306434665203,0.09780073165930842,0.954,Supported positive,2010s,0.20670472705732507,0.20670472705732507,1,Supported positive,2,3,1990s to 2010s,0.11790166271067304,0.11790166271067304,0.10890399539801665,0.10890399539801665,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,perc_cropland,Cropland,1990s,0.1933019857823049,0.1976502922109457,0.989,Supported positive,2010s,0.046387344816163696,0.07007151784918988,0.831,Unsupported,2,3,1990s to 2010s,-0.1469146409661412,0.1469146409661412,-0.12757877436175583,0.12757877436175583,TRUE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,perc_pasture,Pasture,1990s,0.007950987125244042,0.02271710607212583,0.675,Unsupported,2010s,-0.00821968086989855,-0.023219437485589127,0.323,Unsupported,2,3,1990s to 2010s,-0.016170667995142593,0.016170667995142593,-0.045936543557714954,0.045936543557714954,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_cornix,perc_forest,Forest,1990s,0.337213992640697,0.337213992640697,1,Supported positive,2010s,-0.0023451168153140497,-0.012608154921043275,0.407,Unsupported,2,3,1990s to 2010s,-0.3395591094560111,0.3395591094560111,-0.3498221475617403,0.3498221475617403,TRUE,FALSE,0.14832859095166856,TRUE
Corvus_cornix,perc_grass_shrub,Grass/Shrubland,1990s,0.02480643761527855,0.044615894991508184,0.778,Unsupported,2010s,0.006698788043803621,0.02247915450940812,0.649,Unsupported,2,3,1990s to 2010s,-0.01810764957147493,0.01810764957147493,-0.022136740482100063,0.022136740482100063,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corone,tmean_breeding,Temperature,1990s,0.8654870144723206,0.8654870144723206,1,Supported positive,2010s,0.5839418612255489,0.5839418612255489,1,Supported positive,2,3,1990s to 2010s,-0.28154515324677165,0.28154515324677165,-0.28154515324677165,0.28154515324677165,FALSE,FALSE,0.14832859095166856,TRUE
Corvus_corone,prec_breeding,Precipitation,1990s,0.11925633711529379,0.12218886999517807,0.988,Supported positive,2010s,0.47359043838609394,0.47359043838609394,1,Supported positive,2,3,1990s to 2010s,0.3543341012708001,0.3543341012708001,0.35140156839091585,0.35140156839091585,FALSE,FALSE,0.14832859095166856,TRUE
Corvus_corone,hh,Land-use heterogeneity,1990s,-0.07609884882933957,-0.08869329700389227,0.071,Unsupported,2010s,0.006827587949913026,0.024384242678260806,0.64,Unsupported,2,3,1990s to 2010s,0.0829264367792526,0.0829264367792526,0.11307753968215307,0.11307753968215307,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corone,perc_urban,Urban,1990s,-0.001207216983578163,-0.008622978454129735,0.43,Unsupported,2010s,8.859971762230952e-4,0.008203677557621244,0.554,Unsupported,2,3,1990s to 2010s,0.002093214159801258,0.002093214159801258,0.016826656011750978,0.016826656011750978,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corone,perc_cropland,Cropland,1990s,-0.0496004020675768,-0.0704551165732625,0.148,Unsupported,2010s,-0.0857234976791021,-0.10229534329248462,0.081,Unsupported,2,3,1990s to 2010s,-0.036123095611525304,0.036123095611525304,-0.03184022671922211,0.03184022671922211,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corone,perc_pasture,Pasture,1990s,0.06888312228834174,0.07536446639862336,0.957,Supported positive,2010s,0.11547359596145612,0.11783019996066951,0.99,Supported positive,2,3,1990s to 2010s,0.04659047367311438,0.04659047367311438,0.04246573356204615,0.04246573356204615,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_corone,perc_forest,Forest,1990s,0.11462932388513826,0.12040895366085952,0.976,Supported positive,2010s,-0.0845299091921344,-0.09874989391604487,0.072,Unsupported,2,3,1990s to 2010s,-0.19915923307727268,0.19915923307727268,-0.2191588475769044,0.2191588475769044,TRUE,FALSE,0.14832859095166856,TRUE
Corvus_corone,perc_grass_shrub,Grass/Shrubland,1990s,0.02738410251490773,0.04278766017954334,0.82,Unsupported,2010s,-0.03461931853651286,-0.05293473782341415,0.173,Unsupported,2,3,1990s to 2010s,-0.06200342105142059,0.06200342105142059,-0.09572239800295748,0.09572239800295748,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,tmean_breeding,Temperature,1990s,-0.35603378905091376,-0.35603378905091376,0,Supported negative,2010s,-0.1982911484387347,-0.1982911484387347,0,Supported negative,2,3,1990s to 2010s,0.15774264061217907,0.15774264061217907,0.15774264061217907,0.15774264061217907,FALSE,FALSE,0.14832859095166856,TRUE
Corvus_frugilegus,prec_breeding,Precipitation,1990s,-0.20904086324375662,-0.20904086324375662,0,Supported negative,2010s,-0.2439295111592308,-0.2439295111592308,0,Supported negative,2,3,1990s to 2010s,-0.03488864791547419,0.03488864791547419,-0.03488864791547419,0.03488864791547419,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,hh,Land-use heterogeneity,1990s,0.10165420067825116,0.10523209179943185,0.983,Supported positive,2010s,-0.002982448966753663,-0.014202137936922208,0.395,Unsupported,2,3,1990s to 2010s,-0.10463664964500483,0.10463664964500483,-0.11943422973635406,0.11943422973635406,TRUE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,perc_urban,Urban,1990s,0.3681623525425744,0.3681623525425744,1,Supported positive,2010s,0.5912222850459483,0.5912222850459483,1,Supported positive,2,3,1990s to 2010s,0.22305993250337391,0.22305993250337391,0.22305993250337391,0.22305993250337391,FALSE,FALSE,0.14832859095166856,TRUE
Corvus_frugilegus,perc_cropland,Cropland,1990s,0.24583217840867158,0.2463248280648012,0.999,Supported positive,2010s,0.28413305480081014,0.28413305480081014,1,Supported positive,2,3,1990s to 2010s,0.038300876392138555,0.038300876392138555,0.03780822673600895,0.03780822673600895,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,perc_pasture,Pasture,1990s,-4.5371241750409656e-4,-0.00462971854596017,0.451,Unsupported,2010s,8.75478110726129e-5,0.0015633537691538005,0.528,Unsupported,2,3,1990s to 2010s,5.412602285767094e-4,5.412602285767094e-4,0.0061930723151139705,0.0061930723151139705,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,perc_forest,Forest,1990s,-0.10402619410113947,-0.10636625163715693,0.011,Supported negative,2010s,-0.1581030533110265,-0.15905739769720975,0.003,Supported negative,2,3,1990s to 2010s,-0.05407685920988703,0.05407685920988703,-0.05269114606005282,0.05269114606005282,FALSE,FALSE,0.14832859095166856,FALSE
Corvus_frugilegus,perc_grass_shrub,Grass/Shrubland,1990s,0.0010670740457315406,0.00762195746951101,0.57,Unsupported,2010s,-0.007230652043324339,-0.019230457562032816,0.312,Unsupported,2,3,1990s to 2010s,-0.008297726089055879,0.008297726089055879,-0.026852415031543828,0.026852415031543828,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_communis,tmean_breeding,Temperature,1990s,-0.0018585823050883067,-0.01548818587573589,0.44,Unsupported,2010s,0.19818902927537113,0.21449029142356185,0.962,Supported positive,2,3,1990s to 2010s,0.20004761158045944,0.20004761158045944,0.22997847729929774,0.22997847729929774,TRUE,FALSE,0.14832859095166856,TRUE
Curruca_communis,prec_breeding,Precipitation,1990s,-0.17585701528799075,-0.1794459339673375,0.01,Supported negative,2010s,-0.18296774348422035,-0.2132491182799771,0.071,Unsupported,2,3,1990s to 2010s,-0.007110728196229599,0.007110728196229599,-0.03380318431263962,0.03380318431263962,TRUE,FALSE,0.14832859095166856,FALSE
Curruca_communis,hh,Land-use heterogeneity,1990s,0.10571819473005734,0.12496240511827107,0.923,Unsupported,2010s,7.618008458767305e-4,0.013603586533513033,0.528,Unsupported,2,3,1990s to 2010s,-0.1049563938841806,0.1049563938841806,-0.11135881858475805,0.11135881858475805,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_communis,perc_urban,Urban,1990s,0.08248686160962013,0.10285144839104754,0.901,Unsupported,2010s,0.013693099826886617,0.049974816886447504,0.637,Unsupported,2,3,1990s to 2010s,-0.06879376178273351,0.06879376178273351,-0.052876631504600036,0.052876631504600036,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_communis,perc_cropland,Cropland,1990s,0.08685213287532766,0.11458065023130297,0.879,Unsupported,2010s,0.08070169808624592,0.12974549531550789,0.811,Unsupported,2,3,1990s to 2010s,-0.006150434789081741,0.006150434789081741,0.015164845084204917,0.015164845084204917,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_communis,perc_pasture,Pasture,1990s,-0.04121104798768518,-0.06359729627729194,0.176,Unsupported,2010s,0.1174379599033776,0.1486556454473134,0.895,Unsupported,2,3,1990s to 2010s,0.1586490078910628,0.1586490078910628,0.21225294172460535,0.21225294172460535,FALSE,FALSE,0.14832859095166856,TRUE
Curruca_communis,perc_forest,Forest,1990s,0.03634043636777891,0.06559645553750705,0.777,Unsupported,2010s,0.0817740626766187,0.1353875209877793,0.802,Unsupported,2,3,1990s to 2010s,0.04543362630883979,0.04543362630883979,0.06979106545027224,0.06979106545027224,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_communis,perc_grass_shrub,Grass/Shrubland,1990s,-0.006334358789231988,-0.02346058810826662,0.365,Unsupported,2010s,0.060642516126763385,0.09941396086354652,0.805,Unsupported,2,3,1990s to 2010s,0.06697687491599537,0.06697687491599537,0.12287454897181314,0.12287454897181314,FALSE,FALSE,0.14832859095166856,FALSE
Curruca_curruca,tmean_breeding,Temperature,1990s,-0.012770566717131865,-0.03527780861086151,0.319,Unsupported,2010s,0.06036940529285091,0.07840182505565053,0.885,Unsupported,2,3,1990s to 2010s,0.07313997200998278,0.07313997200998278,0.11367963366651204,0.11367963366651204,FALSE,FALSE,0.14832859095166856,FALSE
