"comparison_id","comparison_label","start_period","end_period","site","richness_1970s","richness_1990s","delta_richness_1990s_minus_1970s","delta_richness","pct_lnd","richness_2010s","delta_richness_2010s_minus_1990s"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG34",,68,,-4,100,64,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG35",,41,,17,100,58,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG41",,68,,-10,71.2525560393892,58,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG42",,64,,2,41.4674239498275,66,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG43",,59,,27,92.0382550341682,86,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG47",,74,,-22,100,52,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG48",,74,,-3,100,71,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG49",,61,,-3,100,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG51",,77,,10,88.1740104933376,87,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG56",,60,,-3,100,57,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG57",,63,,-1,100,62,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG58",,77,,-15,100,62,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG61",,91,,-5,97.9923265305891,86,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG62",,95,,3,100,98,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG63",,71,,0,100,71,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG64",,57,,14,100,71,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG67",,54,,0,100,54,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG69",,75,,-16,100,59,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG71",,91,,-10,100,81,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG72",,80,,14,100,94,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG73",,74,,-7,100,67,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG74",,66,,-6,100,60,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG75",,55,,9,100,64,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG76",,50,,13,100,63,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG78",,51,,17,100,68,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG79",,66,,-7,100,59,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG83",,66,,18,100,84,18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG85",,42,,19,100,61,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG86",,49,,13,100,62,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG87",,61,,21,100,82,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG88",,55,,4,97.6514051232204,59,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG89",,58,,7,35.6656827819701,65,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG91",,64,,12,100,76,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG92",,62,,10,100,72,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG94",,67,,19,100,86,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG95",,58,,29,100,87,29
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG96",,82,,7,100,89,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DG97",,64,,8,100,72,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH06",,62,,5,26.2665076818191,67,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH07",,73,,-3,84.6169154812907,70,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH08",,65,,6,58.821813812655,71,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH16",,74,,-9,50.3746482314935,65,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH17",,82,,-11,98.1676952406166,71,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH18",,72,,6,98.2161883631196,78,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH19",,70,,-8,59.1086735067987,62,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH26",,52,,3,70.1801069324488,55,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH86",,61,,5,44.5362405776554,66,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH98",,52,,6,29.9231058462953,58,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","DH99",,68,,4,38.1133942778564,72,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB03",,50,,22,83.7991158207561,72,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB04",,61,,15,51.6454991248007,76,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB06",,51,,-6,25.6472423803069,45,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB07",,70,,5,94.9494599035673,75,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB08",,71,,3,86.432964026578,74,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EB10",,70,,-6,53.2136230718933,64,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED00",,69,,5,100,74,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED01",,86,,-25,100,61,-25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED13",,53,,6,42.2464186919146,59,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED23",,88,,-19,33.1718020687373,69,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","ED30",,75,,-11,73.6109358268201,64,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE05",,63,,9,43.3173729530115,72,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE07",,85,,-10,100,75,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE08",,59,,-3,100,56,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE09",,64,,-1,100,63,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE15",,66,,-1,54.7152689138832,65,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE16",,74,,1,67.9470438455257,75,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE17",,92,,-2,100,90,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE19",,61,,-23,100,38,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE27",,82,,-16,52.0571219084988,66,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EE39",,72,,1,65.5424783622665,73,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF00",,60,,-8,61.8218879905937,52,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF01",,76,,-12,56.956477979935,64,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF02",,81,,0,30.5801879016525,81,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF06",,70,,-21,34.4333101033568,49,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF07",,46,,2,57.3205370934334,48,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF08",,69,,-17,74.0642466834328,52,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF09",,73,,-7,30.8007596838825,66,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF10",,66,,-9,77.5058929486332,57,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF11",,54,,-3,32.3020209370346,51,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF54",,57,,-8,33.5592165053064,49,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF70",,65,,-1,62.3581741739755,64,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF71",,80,,-6,88.1282037871981,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF74",,62,,5,99.6966385156517,67,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF75",,79,,-6,35.5510108750493,73,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF81",,84,,-11,100,73,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF82",,80,,-14,100,66,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF83",,49,,-9,100,40,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF85",,64,,-1,85.1169538443992,63,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF90",,81,,-32,100,49,-32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF91",,92,,-14,100,78,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF92",,95,,-22,100,73,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF93",,102,,9,100,111,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EF94",,94,,-42,100,52,-42
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG00",,55,,9,81.6471521551656,64,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG01",,58,,11,100,69,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG02",,60,,6,100,66,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG04",,80,,3,100,83,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG05",,60,,19,100,79,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG06",,60,,4,100,64,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG07",,48,,22,100,70,22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG08",,64,,3,99.2700886577149,67,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG10",,63,,24,67.7756807348255,87,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG11",,56,,7,100,63,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG13",,64,,3,100,67,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG14",,68,,-1,100,67,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG15",,69,,6,100,75,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG17",,66,,-3,100,63,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG18",,58,,-3,74.9619683081493,55,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG19",,74,,-20,34.7213643107285,54,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG21",,48,,-1,51.8002480524712,47,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG22",,61,,-5,76.7385525574608,56,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG23",,57,,1,98.6752824263287,58,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG24",,62,,10,97.836461386137,72,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG25",,73,,8,74.8468408248863,81,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG26",,69,,27,94.4997573675594,96,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG30",,61,,-7,27.1187275887049,54,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG40",,50,,13,53.7826854879131,63,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG42",,65,,5,47.9610699032044,70,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG76",,65,,-4,42.8188205238982,61,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG84",,80,,6,38.5567027949315,86,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG85",,84,,-5,54.1640396202754,79,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG88",,79,,-18,97.9060476614943,61,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG94",,96,,-15,92.6634530431786,81,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG95",,66,,9,98.8423378607349,75,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG96",,73,,-17,100,56,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EG99",,82,,-30,100,52,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH08",,67,,-4,78.8757345424743,63,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH13",,84,,-12,36.4915050052731,72,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH17",,71,,-21,31.2683884456741,50,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH23",,95,,-35,25.8268068398342,60,-35
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH27",,57,,3,99.9989810020316,60,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH37",,31,,32,41.7522153371239,63,32
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH39",,79,,1,70.5325267096673,80,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH49",,44,,14,28.6505274363041,58,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH54",,57,,-5,35.569869913017,52,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH64",,62,,-2,96.762216901783,60,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH73",,62,,-6,52.1623099528966,56,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH75",,88,,-9,95.0048548990741,79,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH88",,65,,-21,52.9201004889054,44,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH92",,65,,23,43.9128777223096,88,23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","EH96",,72,,-21,100,51,-21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FD02",,62,,-1,66.7862257161482,61,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE10",,65,,1,57.4591655666504,66,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE20",,74,,2,76.947433829683,76,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE30",,105,,-1,65.834846331667,104,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE40",,75,,3,48.8642347304904,78,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE60",,94,,-13,50.162563105579,81,-13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE61",,88,,-16,89.4323836586423,72,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE80",,76,,5,95.9607381042452,81,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE82",,80,,19,100,99,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE83",,73,,14,67.0721831138885,87,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE90",,69,,4,100,73,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FE91",,82,,12,100,94,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF08",,35,,9,25.8581817708969,44,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF10",,99,,-34,100,65,-34
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF13",,56,,6,100,62,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF14",,71,,-4,100,67,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF18",,71,,8,74.4883480456665,79,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF19",,55,,1,39.5116336673613,56,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF22",,88,,-23,100,65,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF23",,60,,-8,100,52,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF24",,60,,24,100,84,24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF25",,57,,15,100,72,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF27",,67,,4,96.4887451093807,71,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF29",,56,,10,100,66,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF30",,71,,3,100,74,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF31",,64,,-2,100,62,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF33",,54,,9,100,63,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF36",,58,,8,90.9256330090149,66,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF40",,76,,2,100,78,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF41",,59,,-3,100,56,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF42",,52,,-6,100,46,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF43",,56,,1,100,57,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF46",,52,,17,54.980214852666,69,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF50",,66,,9,100,75,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF53",,57,,8,100,65,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF54",,90,,-10,80.6008728678943,80,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF55",,54,,9,36.2075703150992,63,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF57",,65,,-1,29.9698731801347,64,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF62",,81,,9,100,90,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF67",,88,,-17,91.7931977429937,71,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF69",,84,,-9,32.4580014429829,75,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF70",,78,,5,100,83,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF72",,64,,-11,100,53,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF73",,69,,9,100,78,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF74",,71,,2,82.4002368649199,73,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF75",,64,,27,44.5704939510572,91,27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF76",,79,,-1,94.3081213603745,78,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF78",,82,,-5,90.7472602602393,77,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF79",,98,,-8,66.3603100635503,90,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF80",,87,,-26,100,61,-26
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF81",,73,,1,100,74,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF82",,50,,20,100,70,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF83",,66,,0,100,66,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF84",,80,,8,71.2109890172687,88,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF86",,95,,-6,55.172485710291,89,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF87",,72,,-8,66.0911589419255,64,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF89",,59,,5,73.7817303008405,64,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF90",,78,,-11,100,67,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF91",,52,,0,100,52,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF92",,50,,9,100,59,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF93",,56,,13,100,69,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF95",,79,,-28,97.0391639659104,51,-28
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF98",,67,,-5,100,62,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FF99",,65,,-5,100,60,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG04",,61,,8,89.9795908798529,69,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG08",,75,,8,100,83,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG09",,51,,10,100,61,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG14",,70,,-1,83.6988253066244,69,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG18",,70,,-3,100,67,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG19",,72,,-7,100,65,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG27",,67,,5,100,72,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG28",,82,,3,100,85,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG29",,79,,-3,100,76,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG37",,83,,-3,100,80,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG43",,101,,-36,51.293234717225,65,-36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG45",,80,,-19,100,61,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG47",,70,,7,100,77,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG48",,59,,7,100,66,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG53",,83,,2,91.9159887772465,85,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG54",,75,,-9,100,66,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG56",,76,,9,100,85,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG59",,51,,6,100,57,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG60",,58,,7,80.4252482520783,65,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG68",,67,,-20,100,47,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG70",,74,,1,100,75,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG75",,75,,-15,100,60,-15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG76",,79,,-12,100,67,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG79",,64,,-10,100,54,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG82",,55,,-4,89.4483681807482,51,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG85",,71,,-30,100,41,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG86",,87,,-28,100,59,-28
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG91",,75,,-12,92.115099159523,63,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG92",,88,,0,75.7116875538317,88,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG93",,78,,-19,35.8924493546135,59,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FG99",,63,,-11,100,52,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH01",,67,,11,28.0812309323759,78,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH07",,66,,7,26.895333308367,73,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH08",,57,,16,34.9265565599351,73,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH11",,75,,10,86.34053505194,85,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH12",,56,,6,100,62,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH14",,57,,1,100,58,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH15",,58,,1,99.287622870924,59,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH18",,36,,25,27.7034497794332,61,25
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH21",,76,,-2,50.457884422936,74,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH22",,52,,0,100,52,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH23",,92,,-18,100,74,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH24",,85,,9,100,94,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH25",,64,,-1,79.501830032424,63,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH29",,59,,-12,25.5361781078591,47,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH32",,76,,-9,93.5327843646565,67,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH33",,90,,-14,100,76,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH34",,63,,-7,100,56,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH35",,53,,17,91.0442852837912,70,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH36",,61,,12,35.6946970945645,73,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH42",,74,,-19,87.2475125975456,55,-19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH43",,72,,-16,100,56,-16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH44",,72,,-4,100,68,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH45",,49,,11,100,60,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH46",,59,,19,94.9124392999334,78,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH52",,71,,-3,96.8721418951111,68,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH54",,75,,-7,100,68,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH55",,63,,-4,84.6401315772039,59,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH56",,55,,17,58.5142671307437,72,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH58",,75,,-7,62.7313015856893,68,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH62",,73,,6,66.3060114282826,79,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH65",,68,,-20,85.5773740636147,48,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH71",,67,,13,65.7867587159765,80,13
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH72",,52,,3,91.5997865486353,55,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH74",,75,,2,97.206687759511,77,2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH75",,67,,-5,100,62,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH76",,64,,-7,100,57,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH79",,60,,15,31.7283339697247,75,15
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH80",,61,,4,37.5652435485497,65,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH81",,66,,-5,28.2062283770447,61,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH83",,68,,-3,67.4957157243843,65,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH84",,59,,-3,100,56,-3
