"comparison_id","comparison_label","start_period","end_period","site","start_richness","end_richness","delta_richness"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF19",76,76,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF23",79,76,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF25",75,81,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF26",79,76,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF27",78,83,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF28",76,79,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF29",83,72,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF33",63,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF34",61,70,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF36",72,69,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF37",73,76,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF38",71,91,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF43",72,81,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF44",60,65,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF45",48,52,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF46",81,69,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF47",70,67,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF48",71,66,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF49",59,59,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF52",83,81,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF53",72,65,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF54",68,61,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF55",54,55,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF63",53,52,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF74",62,39,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG05",64,34,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG06",64,44,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG08",83,52,-31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG09",80,73,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG10",79,75,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG15",72,36,-36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG20",63,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG25",80,71,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG27",69,68,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG28",87,70,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG30",66,52,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG36",51,61,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG37",67,73,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG40",60,54,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH06",62,38,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH07",68,89,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH08",66,55,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH09",55,55,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH17",55,61,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH18",56,57,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH19",61,75,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH39",60,57,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH49",91,79,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH59",80,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA03",60,67,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA04",64,59,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA05",69,78,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA06",63,56,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA07",56,87,31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA13",73,61,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA17",64,60,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA22",47,48,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA23",62,65,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA24",65,82,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA25",72,67,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA26",70,69,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA32",62,74,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA33",43,54,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA34",75,83,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA35",62,56,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA36",67,49,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA43",58,64,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA44",87,60,-27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA45",61,49,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA52",78,69,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA53",66,64,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA54",87,71,-16
