comparison,base_site,thermal_group,contribution
2010s_minus_1970s,DC22,medium,0
2010s_minus_1970s,DC23,medium,0
2010s_minus_1970s,DC24,medium,0
2010s_minus_1970s,DC25,medium,0
2010s_minus_1970s,DC26,medium,0
2010s_minus_1970s,DC27,medium,0
2010s_minus_1970s,DC28,medium,0
2010s_minus_1970s,DC30,medium,0
2010s_minus_1970s,DC31,medium,0
2010s_minus_1970s,DC32,medium,0
2010s_minus_1970s,DC33,medium,0
2010s_minus_1970s,DC34,medium,0
2010s_minus_1970s,DC35,medium,0
2010s_minus_1970s,DC36,medium,0
2010s_minus_1970s,DC37,medium,0
2010s_minus_1970s,DC39,medium,0
2010s_minus_1970s,DC40,medium,0
2010s_minus_1970s,DC41,medium,0
2010s_minus_1970s,DC42,medium,0
2010s_minus_1970s,DC43,medium,0
2010s_minus_1970s,DC45,medium,0
2010s_minus_1970s,DC48,medium,0
2010s_minus_1970s,DC49,medium,0
2010s_minus_1970s,DC50,medium,0
2010s_minus_1970s,DC51,medium,0
2010s_minus_1970s,DC52,medium,0
2010s_minus_1970s,DC53,medium,0
2010s_minus_1970s,DC56,medium,0
2010s_minus_1970s,DC57,medium,0
2010s_minus_1970s,DC58,medium,0
2010s_minus_1970s,DC59,medium,0
2010s_minus_1970s,DC64,medium,0
2010s_minus_1970s,DC65,medium,0
2010s_minus_1970s,DC69,medium,0
2010s_minus_1970s,DC79,medium,0
2010s_minus_1970s,DC89,medium,0
2010s_minus_1970s,DD00,medium,0
2010s_minus_1970s,DD01,medium,0
2010s_minus_1970s,DD02,medium,0
2010s_minus_1970s,DD03,medium,0
2010s_minus_1970s,DD04,medium,0
2010s_minus_1970s,DD05,medium,0
2010s_minus_1970s,DD06,medium,0
2010s_minus_1970s,DD07,medium,0
2010s_minus_1970s,DD08,medium,0
2010s_minus_1970s,DD09,medium,0
2010s_minus_1970s,DD10,medium,0
2010s_minus_1970s,DD11,medium,0
2010s_minus_1970s,DD12,medium,0
2010s_minus_1970s,DD13,medium,0
2010s_minus_1970s,DD14,medium,0
2010s_minus_1970s,DD16,medium,0
2010s_minus_1970s,DD17,medium,0
2010s_minus_1970s,DD18,medium,0
2010s_minus_1970s,DD19,medium,0
2010s_minus_1970s,DD20,medium,0
2010s_minus_1970s,DD21,medium,0
2010s_minus_1970s,DD22,medium,0
2010s_minus_1970s,DD24,medium,0
2010s_minus_1970s,DD26,medium,0
2010s_minus_1970s,DD27,medium,0
2010s_minus_1970s,DD28,medium,0
2010s_minus_1970s,DD29,medium,0
2010s_minus_1970s,DD30,medium,0
2010s_minus_1970s,DD31,medium,0
2010s_minus_1970s,DD35,medium,0
2010s_minus_1970s,DD37,medium,0
2010s_minus_1970s,DD38,medium,0
2010s_minus_1970s,DD39,medium,0
2010s_minus_1970s,DD40,medium,0
2010s_minus_1970s,DD41,medium,0
2010s_minus_1970s,DD42,medium,0
2010s_minus_1970s,DD43,medium,0
2010s_minus_1970s,DD46,medium,0
2010s_minus_1970s,DD47,medium,0
2010s_minus_1970s,DD48,medium,0
2010s_minus_1970s,DD49,medium,0
2010s_minus_1970s,DD50,medium,0
2010s_minus_1970s,DD51,medium,0
2010s_minus_1970s,DD52,medium,0
2010s_minus_1970s,DD53,medium,0
2010s_minus_1970s,DD54,medium,0
2010s_minus_1970s,DD57,medium,0
2010s_minus_1970s,DD59,medium,0
2010s_minus_1970s,DD61,medium,0
2010s_minus_1970s,DD62,medium,0
2010s_minus_1970s,DD63,medium,0
2010s_minus_1970s,DD64,medium,0
2010s_minus_1970s,DD65,medium,0
2010s_minus_1970s,DD70,medium,0
2010s_minus_1970s,DD71,medium,0
2010s_minus_1970s,DD72,medium,0
2010s_minus_1970s,DD80,medium,0
2010s_minus_1970s,DD81,medium,0
2010s_minus_1970s,DD90,medium,0
2010s_minus_1970s,DD91,medium,0
2010s_minus_1970s,DD92,medium,0
2010s_minus_1970s,DE00,medium,0
2010s_minus_1970s,DE01,medium,0
2010s_minus_1970s,DE02,medium,0
2010s_minus_1970s,DE03,medium,0
2010s_minus_1970s,DE04,medium,0
2010s_minus_1970s,DE05,medium,0
2010s_minus_1970s,DE07,medium,0
2010s_minus_1970s,DE10,medium,0
2010s_minus_1970s,DE11,medium,0
2010s_minus_1970s,DE12,medium,0
2010s_minus_1970s,DE13,medium,0
2010s_minus_1970s,DE14,medium,0
2010s_minus_1970s,DE15,medium,0
2010s_minus_1970s,DE16,medium,0
2010s_minus_1970s,DE17,medium,0
2010s_minus_1970s,DE18,medium,0
2010s_minus_1970s,DE19,medium,0
2010s_minus_1970s,DE20,medium,0
2010s_minus_1970s,DE21,medium,0
2010s_minus_1970s,DE22,medium,0
2010s_minus_1970s,DE23,medium,0
2010s_minus_1970s,DE24,medium,0
2010s_minus_1970s,DE25,medium,0
2010s_minus_1970s,DE26,medium,0
2010s_minus_1970s,DE27,medium,0
2010s_minus_1970s,DE29,medium,0
2010s_minus_1970s,DE30,medium,0
2010s_minus_1970s,DE31,medium,0
2010s_minus_1970s,DE32,medium,0
2010s_minus_1970s,DE33,medium,0
2010s_minus_1970s,DE34,medium,0
2010s_minus_1970s,DE35,medium,0
2010s_minus_1970s,DE36,medium,0
2010s_minus_1970s,DE37,medium,0
2010s_minus_1970s,DE38,medium,0
2010s_minus_1970s,DE39,medium,0
2010s_minus_1970s,DE40,medium,0
2010s_minus_1970s,DE41,medium,0
2010s_minus_1970s,DE42,medium,0
2010s_minus_1970s,DE43,medium,0
2010s_minus_1970s,DE44,medium,0
2010s_minus_1970s,DE45,medium,0
2010s_minus_1970s,DE46,medium,0
2010s_minus_1970s,DE47,medium,0
2010s_minus_1970s,DE49,medium,0
2010s_minus_1970s,DE50,medium,0
2010s_minus_1970s,DE51,medium,0
2010s_minus_1970s,DE52,medium,0
2010s_minus_1970s,DE53,medium,0
2010s_minus_1970s,DE55,medium,0
2010s_minus_1970s,DE56,medium,0
2010s_minus_1970s,DE57,medium,0
2010s_minus_1970s,DE66,medium,0
2010s_minus_1970s,DE67,medium,0
2010s_minus_1970s,DE68,medium,0
2010s_minus_1970s,DE69,medium,0
2010s_minus_1970s,DE75,medium,0
2010s_minus_1970s,DE78,medium,0
2010s_minus_1970s,DE79,medium,0
2010s_minus_1970s,DE84,medium,0
2010s_minus_1970s,DE85,medium,0
2010s_minus_1970s,DE86,medium,0
2010s_minus_1970s,DE87,medium,0
2010s_minus_1970s,DE88,medium,0
2010s_minus_1970s,DE89,medium,0
2010s_minus_1970s,DE90,medium,0
2010s_minus_1970s,DE94,medium,0
2010s_minus_1970s,DE96,medium,0
2010s_minus_1970s,DE97,medium,0
2010s_minus_1970s,DE98,medium,0
2010s_minus_1970s,DE99,medium,0
2010s_minus_1970s,DF00,medium,0
2010s_minus_1970s,DF01,medium,0
2010s_minus_1970s,DF04,medium,0
2010s_minus_1970s,DF05,medium,0
2010s_minus_1970s,DF06,medium,0
2010s_minus_1970s,DF07,medium,0
2010s_minus_1970s,DF08,medium,0
2010s_minus_1970s,DF09,medium,0
2010s_minus_1970s,DF10,medium,0
2010s_minus_1970s,DF14,medium,0
2010s_minus_1970s,DF15,medium,0
2010s_minus_1970s,DF16,medium,0
2010s_minus_1970s,DF17,medium,0
2010s_minus_1970s,DF18,medium,0
2010s_minus_1970s,DF19,medium,0
2010s_minus_1970s,DF20,medium,0
2010s_minus_1970s,DF24,medium,0
2010s_minus_1970s,DF25,medium,0
2010s_minus_1970s,DF26,medium,0
2010s_minus_1970s,DF27,medium,0
2010s_minus_1970s,DF28,medium,0
2010s_minus_1970s,DF29,medium,0
2010s_minus_1970s,DF30,medium,0
2010s_minus_1970s,DF31,medium,0
2010s_minus_1970s,DF37,medium,0
2010s_minus_1970s,DF38,medium,0
2010s_minus_1970s,DF39,medium,0
2010s_minus_1970s,DF40,medium,0
2010s_minus_1970s,DF41,medium,0
2010s_minus_1970s,DF48,medium,0
2010s_minus_1970s,DF49,medium,0
2010s_minus_1970s,DF51,medium,0
2010s_minus_1970s,DF52,medium,0
2010s_minus_1970s,DF59,medium,0
2010s_minus_1970s,DF60,medium,0
2010s_minus_1970s,DF61,medium,0
2010s_minus_1970s,DF62,medium,0
2010s_minus_1970s,DF70,medium,0
2010s_minus_1970s,DF71,medium,0
2010s_minus_1970s,DF72,medium,0
2010s_minus_1970s,DF80,medium,0
2010s_minus_1970s,DF81,medium,0
2010s_minus_1970s,DF96,medium,0
2010s_minus_1970s,DF97,medium,0
2010s_minus_1970s,DF98,medium,0
2010s_minus_1970s,DG00,medium,0
2010s_minus_1970s,DG07,medium,0
2010s_minus_1970s,DG08,medium,0
2010s_minus_1970s,DG09,medium,0
2010s_minus_1970s,DG14,medium,0
2010s_minus_1970s,DG15,medium,0
2010s_minus_1970s,DG16,medium,0
2010s_minus_1970s,DG17,medium,0
2010s_minus_1970s,DG18,medium,0
2010s_minus_1970s,DG19,medium,0
2010s_minus_1970s,DG22,medium,0
2010s_minus_1970s,DG23,medium,0
2010s_minus_1970s,DG24,medium,0
2010s_minus_1970s,DG25,medium,0
2010s_minus_1970s,DG26,medium,0
2010s_minus_1970s,DG27,medium,0
2010s_minus_1970s,DG28,medium,0
2010s_minus_1970s,DG29,medium,0
2010s_minus_1970s,DG34,medium,0
2010s_minus_1970s,DG35,medium,0
2010s_minus_1970s,DG36,medium,0
2010s_minus_1970s,DG37,medium,0
2010s_minus_1970s,DG38,medium,0
2010s_minus_1970s,DG39,medium,0
2010s_minus_1970s,DG41,medium,0
2010s_minus_1970s,DG42,medium,0
2010s_minus_1970s,DG43,medium,0
2010s_minus_1970s,DG44,medium,0
2010s_minus_1970s,DG45,medium,0
2010s_minus_1970s,DG46,medium,0
2010s_minus_1970s,DG47,medium,0
2010s_minus_1970s,DG48,medium,0
2010s_minus_1970s,DG49,medium,0
2010s_minus_1970s,DG51,medium,0
2010s_minus_1970s,DG52,medium,0
2010s_minus_1970s,DG53,medium,0
2010s_minus_1970s,DG54,medium,0
2010s_minus_1970s,DG56,medium,0
2010s_minus_1970s,DG57,medium,0
2010s_minus_1970s,DG58,medium,0
2010s_minus_1970s,DG59,medium,0
2010s_minus_1970s,DG60,medium,0
2010s_minus_1970s,DG61,medium,0
2010s_minus_1970s,DG62,medium,0
2010s_minus_1970s,DG63,medium,0
2010s_minus_1970s,DG64,medium,0
2010s_minus_1970s,DG65,medium,0
2010s_minus_1970s,DG66,medium,0
2010s_minus_1970s,DG67,medium,0
2010s_minus_1970s,DG68,medium,0
2010s_minus_1970s,DG69,medium,0
2010s_minus_1970s,DG70,medium,0
2010s_minus_1970s,DG71,medium,0
2010s_minus_1970s,DG72,medium,0
2010s_minus_1970s,DG73,medium,0
2010s_minus_1970s,DG74,medium,0
2010s_minus_1970s,DG75,medium,0
2010s_minus_1970s,DG76,medium,0
2010s_minus_1970s,DG77,medium,0
2010s_minus_1970s,DG78,medium,0
2010s_minus_1970s,DG79,medium,0
2010s_minus_1970s,DG81,medium,0
2010s_minus_1970s,DG82,medium,0
2010s_minus_1970s,DG83,medium,0
2010s_minus_1970s,DG84,medium,0
2010s_minus_1970s,DG85,medium,0
2010s_minus_1970s,DG86,medium,0
2010s_minus_1970s,DG87,medium,0
2010s_minus_1970s,DG88,medium,0
2010s_minus_1970s,DG89,medium,0
2010s_minus_1970s,DG90,medium,0
2010s_minus_1970s,DG91,medium,0
2010s_minus_1970s,DG92,medium,0
2010s_minus_1970s,DG93,medium,0
2010s_minus_1970s,DG94,medium,0
2010s_minus_1970s,DG95,medium,0
2010s_minus_1970s,DG96,medium,0
2010s_minus_1970s,DG97,medium,0
2010s_minus_1970s,DG98,medium,0
2010s_minus_1970s,DG99,medium,0
2010s_minus_1970s,DH06,medium,0
2010s_minus_1970s,DH07,medium,0
2010s_minus_1970s,DH08,medium,0
2010s_minus_1970s,DH09,medium,0
2010s_minus_1970s,DH16,medium,0
2010s_minus_1970s,DH17,medium,0
2010s_minus_1970s,DH18,medium,0
2010s_minus_1970s,DH19,medium,0
2010s_minus_1970s,DH26,medium,0
2010s_minus_1970s,DH27,medium,0
2010s_minus_1970s,DH28,medium,0
2010s_minus_1970s,DH36,medium,0
2010s_minus_1970s,DH37,medium,0
2010s_minus_1970s,DH67,medium,0
2010s_minus_1970s,DH75,medium,0
2010s_minus_1970s,DH76,medium,0
2010s_minus_1970s,DH85,medium,0
2010s_minus_1970s,DH86,medium,0
2010s_minus_1970s,DH98,medium,0
2010s_minus_1970s,DH99,medium,0
2010s_minus_1970s,EB03,medium,0
2010s_minus_1970s,EB04,medium,0
2010s_minus_1970s,EB06,medium,0
2010s_minus_1970s,EB07,medium,0
2010s_minus_1970s,EB08,medium,0
2010s_minus_1970s,EB10,medium,0
2010s_minus_1970s,ED00,medium,0
2010s_minus_1970s,ED01,medium,0
2010s_minus_1970s,ED02,medium,0
2010s_minus_1970s,ED03,medium,0
2010s_minus_1970s,ED12,medium,0
2010s_minus_1970s,ED13,medium,0
2010s_minus_1970s,ED21,medium,0
2010s_minus_1970s,ED22,medium,0
2010s_minus_1970s,ED23,medium,0
2010s_minus_1970s,ED30,medium,0
2010s_minus_1970s,ED31,medium,0
2010s_minus_1970s,EE05,medium,0
2010s_minus_1970s,EE06,medium,0
2010s_minus_1970s,EE07,medium,0
2010s_minus_1970s,EE08,medium,0
2010s_minus_1970s,EE09,medium,0
2010s_minus_1970s,EE15,medium,0
2010s_minus_1970s,EE16,medium,0
2010s_minus_1970s,EE17,medium,0
2010s_minus_1970s,EE18,medium,0
2010s_minus_1970s,EE19,medium,0
2010s_minus_1970s,EE27,medium,0
2010s_minus_1970s,EE28,medium,0
2010s_minus_1970s,EE29,medium,0
2010s_minus_1970s,EE39,medium,0
2010s_minus_1970s,EF00,medium,0
2010s_minus_1970s,EF01,medium,0
2010s_minus_1970s,EF02,medium,0
2010s_minus_1970s,EF06,medium,0
2010s_minus_1970s,EF07,medium,0
2010s_minus_1970s,EF08,medium,0
2010s_minus_1970s,EF09,medium,0
2010s_minus_1970s,EF10,medium,0
2010s_minus_1970s,EF11,medium,0
2010s_minus_1970s,EF45,medium,0
2010s_minus_1970s,EF54,medium,0
2010s_minus_1970s,EF63,medium,0
2010s_minus_1970s,EF64,medium,0
2010s_minus_1970s,EF65,medium,0
2010s_minus_1970s,EF69,medium,0
2010s_minus_1970s,EF70,medium,0
2010s_minus_1970s,EF71,medium,0
2010s_minus_1970s,EF72,medium,0
2010s_minus_1970s,EF73,medium,0
2010s_minus_1970s,EF74,medium,0
2010s_minus_1970s,EF75,medium,0
2010s_minus_1970s,EF80,medium,0
2010s_minus_1970s,EF81,medium,0
2010s_minus_1970s,EF82,medium,0
2010s_minus_1970s,EF83,medium,0
2010s_minus_1970s,EF84,medium,0
2010s_minus_1970s,EF85,medium,0
2010s_minus_1970s,EF90,medium,0
2010s_minus_1970s,EF91,medium,0
2010s_minus_1970s,EF92,medium,0
2010s_minus_1970s,EF93,medium,0
2010s_minus_1970s,EF94,medium,0
2010s_minus_1970s,EF95,medium,0
2010s_minus_1970s,EF96,medium,0
2010s_minus_1970s,EG00,medium,0
2010s_minus_1970s,EG01,medium,0
2010s_minus_1970s,EG02,medium,0
2010s_minus_1970s,EG03,medium,0
2010s_minus_1970s,EG04,medium,0
2010s_minus_1970s,EG05,medium,0
2010s_minus_1970s,EG06,medium,0
2010s_minus_1970s,EG07,medium,0
2010s_minus_1970s,EG08,medium,0
2010s_minus_1970s,EG09,medium,0
2010s_minus_1970s,EG10,medium,0
2010s_minus_1970s,EG11,medium,0
2010s_minus_1970s,EG12,medium,0
2010s_minus_1970s,EG13,medium,0
2010s_minus_1970s,EG14,medium,0
2010s_minus_1970s,EG15,medium,0
2010s_minus_1970s,EG16,medium,0
2010s_minus_1970s,EG17,medium,0
2010s_minus_1970s,EG18,medium,0
2010s_minus_1970s,EG19,medium,0
2010s_minus_1970s,EG21,medium,0
2010s_minus_1970s,EG22,medium,0
2010s_minus_1970s,EG23,medium,0
2010s_minus_1970s,EG24,medium,0
2010s_minus_1970s,EG25,medium,0
2010s_minus_1970s,EG26,medium,0
2010s_minus_1970s,EG30,medium,0
2010s_minus_1970s,EG40,medium,0
2010s_minus_1970s,EG41,medium,0
2010s_minus_1970s,EG42,medium,0
2010s_minus_1970s,EG76,medium,0
2010s_minus_1970s,EG77,medium,0
2010s_minus_1970s,EG84,medium,0
2010s_minus_1970s,EG85,medium,0
2010s_minus_1970s,EG86,medium,0
2010s_minus_1970s,EG87,medium,0
2010s_minus_1970s,EG88,medium,0
2010s_minus_1970s,EG89,medium,0
2010s_minus_1970s,EG94,medium,0
2010s_minus_1970s,EG95,medium,0
2010s_minus_1970s,EG96,medium,0
2010s_minus_1970s,EG97,medium,0
2010s_minus_1970s,EG98,medium,0
2010s_minus_1970s,EG99,medium,0
2010s_minus_1970s,EH08,medium,0
2010s_minus_1970s,EH09,medium,0
2010s_minus_1970s,EH13,medium,0
2010s_minus_1970s,EH14,medium,0
2010s_minus_1970s,EH15,medium,0
2010s_minus_1970s,EH16,medium,0
2010s_minus_1970s,EH17,medium,0
2010s_minus_1970s,EH23,medium,0
2010s_minus_1970s,EH24,medium,0
2010s_minus_1970s,EH25,medium,0
2010s_minus_1970s,EH26,medium,0
2010s_minus_1970s,EH27,medium,0
2010s_minus_1970s,EH28,medium,0
2010s_minus_1970s,EH37,medium,0
2010s_minus_1970s,EH38,medium,0
2010s_minus_1970s,EH39,medium,0
2010s_minus_1970s,EH49,medium,0
2010s_minus_1970s,EH54,medium,0
2010s_minus_1970s,EH64,medium,0
2010s_minus_1970s,EH66,medium,0
2010s_minus_1970s,EH67,medium,0
2010s_minus_1970s,EH73,medium,0
2010s_minus_1970s,EH74,medium,0
2010s_minus_1970s,EH75,medium,0
2010s_minus_1970s,EH77,medium,0
2010s_minus_1970s,EH78,medium,0
2010s_minus_1970s,EH83,medium,0
2010s_minus_1970s,EH84,medium,0
2010s_minus_1970s,EH85,medium,0
2010s_minus_1970s,EH87,medium,0
2010s_minus_1970s,EH88,medium,0
2010s_minus_1970s,EH92,medium,0
2010s_minus_1970s,EH93,medium,0
2010s_minus_1970s,EH94,medium,0
2010s_minus_1970s,EH95,medium,0
2010s_minus_1970s,EH96,medium,0
2010s_minus_1970s,EH97,medium,0
2010s_minus_1970s,FE00,medium,0
2010s_minus_1970s,FE10,medium,0
2010s_minus_1970s,FE20,medium,0
2010s_minus_1970s,FE30,medium,0
2010s_minus_1970s,FE40,medium,0
2010s_minus_1970s,FE60,medium,0
2010s_minus_1970s,FE61,medium,0
2010s_minus_1970s,FE71,medium,0
2010s_minus_1970s,FE72,medium,0
2010s_minus_1970s,FE80,medium,0
2010s_minus_1970s,FE81,medium,0
2010s_minus_1970s,FE82,medium,0
2010s_minus_1970s,FE83,medium,0
2010s_minus_1970s,FE90,medium,0
2010s_minus_1970s,FE91,medium,0
2010s_minus_1970s,FE92,medium,0
2010s_minus_1970s,FE93,medium,0
2010s_minus_1970s,FE94,medium,0
2010s_minus_1970s,FF00,medium,0
2010s_minus_1970s,FF01,medium,0
2010s_minus_1970s,FF02,medium,0
2010s_minus_1970s,FF03,medium,0
2010s_minus_1970s,FF04,medium,0
2010s_minus_1970s,FF05,medium,0
2010s_minus_1970s,FF06,medium,0
2010s_minus_1970s,FF07,medium,0
2010s_minus_1970s,FF08,medium,0
2010s_minus_1970s,FF10,medium,0
2010s_minus_1970s,FF12,medium,0
2010s_minus_1970s,FF13,medium,0
2010s_minus_1970s,FF14,medium,0
2010s_minus_1970s,FF15,medium,0
2010s_minus_1970s,FF16,medium,0
2010s_minus_1970s,FF17,medium,0
2010s_minus_1970s,FF18,medium,0
2010s_minus_1970s,FF19,medium,0
2010s_minus_1970s,FF21,medium,0
2010s_minus_1970s,FF22,medium,0
2010s_minus_1970s,FF23,medium,0
2010s_minus_1970s,FF24,medium,0
2010s_minus_1970s,FF25,medium,0
2010s_minus_1970s,FF26,medium,0
2010s_minus_1970s,FF27,medium,0
2010s_minus_1970s,FF29,medium,0
2010s_minus_1970s,FF30,medium,0
2010s_minus_1970s,FF31,medium,0
2010s_minus_1970s,FF32,medium,0
2010s_minus_1970s,FF33,medium,0
2010s_minus_1970s,FF34,medium,0
2010s_minus_1970s,FF35,medium,0
2010s_minus_1970s,FF36,medium,0
2010s_minus_1970s,FF37,medium,0
2010s_minus_1970s,FF38,medium,0
2010s_minus_1970s,FF39,medium,0
2010s_minus_1970s,FF40,medium,0
2010s_minus_1970s,FF41,medium,0
2010s_minus_1970s,FF42,medium,0
2010s_minus_1970s,FF43,medium,0
2010s_minus_1970s,FF44,medium,0
2010s_minus_1970s,FF45,medium,0
2010s_minus_1970s,FF46,medium,0
2010s_minus_1970s,FF50,medium,0
2010s_minus_1970s,FF51,medium,0
2010s_minus_1970s,FF52,medium,0
2010s_minus_1970s,FF53,medium,0
2010s_minus_1970s,FF54,medium,0
2010s_minus_1970s,FF55,medium,0
2010s_minus_1970s,FF57,medium,0
2010s_minus_1970s,FF60,medium,0
2010s_minus_1970s,FF61,medium,0
2010s_minus_1970s,FF62,medium,0
2010s_minus_1970s,FF63,medium,0
2010s_minus_1970s,FF64,medium,0
2010s_minus_1970s,FF65,medium,0
2010s_minus_1970s,FF66,medium,0
2010s_minus_1970s,FF67,medium,0
2010s_minus_1970s,FF69,medium,0
2010s_minus_1970s,FF70,medium,0
2010s_minus_1970s,FF71,medium,0
2010s_minus_1970s,FF72,medium,0
2010s_minus_1970s,FF73,medium,0
2010s_minus_1970s,FF74,medium,0
2010s_minus_1970s,FF75,medium,0
2010s_minus_1970s,FF76,medium,0
2010s_minus_1970s,FF77,medium,0
2010s_minus_1970s,FF78,medium,0
2010s_minus_1970s,FF79,medium,0
2010s_minus_1970s,FF80,medium,0
2010s_minus_1970s,FF81,medium,0
2010s_minus_1970s,FF82,medium,0
2010s_minus_1970s,FF83,medium,0
2010s_minus_1970s,FF84,medium,0
2010s_minus_1970s,FF86,medium,0
2010s_minus_1970s,FF87,medium,0
2010s_minus_1970s,FF88,medium,0
2010s_minus_1970s,FF89,medium,0
2010s_minus_1970s,FF90,medium,0
2010s_minus_1970s,FF91,medium,0
2010s_minus_1970s,FF92,medium,0
2010s_minus_1970s,FF93,medium,0
2010s_minus_1970s,FF94,medium,0
2010s_minus_1970s,FF95,medium,0
2010s_minus_1970s,FF96,medium,0
2010s_minus_1970s,FF97,medium,0
2010s_minus_1970s,FF98,medium,0
2010s_minus_1970s,FF99,medium,0
2010s_minus_1970s,FG04,medium,0
2010s_minus_1970s,FG06,medium,0
2010s_minus_1970s,FG07,medium,0
2010s_minus_1970s,FG08,medium,0
2010s_minus_1970s,FG09,medium,0
2010s_minus_1970s,FG14,medium,0
2010s_minus_1970s,FG18,medium,0
2010s_minus_1970s,FG19,medium,0
2010s_minus_1970s,FG24,medium,0
2010s_minus_1970s,FG26,medium,0
2010s_minus_1970s,FG27,medium,0
2010s_minus_1970s,FG28,medium,0
2010s_minus_1970s,FG29,medium,0
2010s_minus_1970s,FG33,medium,0
2010s_minus_1970s,FG34,medium,0
2010s_minus_1970s,FG35,medium,0
2010s_minus_1970s,FG37,medium,0
2010s_minus_1970s,FG38,medium,0
2010s_minus_1970s,FG39,medium,0
2010s_minus_1970s,FG43,medium,0
2010s_minus_1970s,FG44,medium,0
2010s_minus_1970s,FG45,medium,0
2010s_minus_1970s,FG47,medium,0
2010s_minus_1970s,FG48,medium,0
2010s_minus_1970s,FG49,medium,0
2010s_minus_1970s,FG51,medium,0
2010s_minus_1970s,FG52,medium,0
2010s_minus_1970s,FG53,medium,0
2010s_minus_1970s,FG54,medium,0
2010s_minus_1970s,FG55,medium,0
2010s_minus_1970s,FG56,medium,0
2010s_minus_1970s,FG57,medium,0
2010s_minus_1970s,FG58,medium,0
2010s_minus_1970s,FG59,medium,0
2010s_minus_1970s,FG60,medium,0
2010s_minus_1970s,FG62,medium,0
2010s_minus_1970s,FG63,medium,0
2010s_minus_1970s,FG64,medium,0
2010s_minus_1970s,FG65,medium,0
2010s_minus_1970s,FG66,medium,0
2010s_minus_1970s,FG68,medium,0
2010s_minus_1970s,FG69,medium,0
2010s_minus_1970s,FG70,medium,0
2010s_minus_1970s,FG71,medium,0
2010s_minus_1970s,FG72,medium,0
2010s_minus_1970s,FG73,medium,0
2010s_minus_1970s,FG74,medium,0
2010s_minus_1970s,FG75,medium,0
2010s_minus_1970s,FG76,medium,0
2010s_minus_1970s,FG77,medium,0
2010s_minus_1970s,FG78,medium,0
2010s_minus_1970s,FG79,medium,0
2010s_minus_1970s,FG80,medium,0
2010s_minus_1970s,FG81,medium,0
2010s_minus_1970s,FG82,medium,0
2010s_minus_1970s,FG83,medium,0
2010s_minus_1970s,FG84,medium,0
2010s_minus_1970s,FG85,medium,0
2010s_minus_1970s,FG86,medium,0
2010s_minus_1970s,FG87,medium,0
2010s_minus_1970s,FG88,medium,0
2010s_minus_1970s,FG89,medium,0
2010s_minus_1970s,FG90,medium,0
2010s_minus_1970s,FG91,medium,0
2010s_minus_1970s,FG92,medium,0
2010s_minus_1970s,FG93,medium,0
2010s_minus_1970s,FG94,medium,0
2010s_minus_1970s,FG95,medium,0
2010s_minus_1970s,FG97,medium,0
2010s_minus_1970s,FG98,medium,0
2010s_minus_1970s,FG99,medium,0
2010s_minus_1970s,FH01,medium,0
2010s_minus_1970s,FH02,medium,0
2010s_minus_1970s,FH04,medium,0
2010s_minus_1970s,FH05,medium,0
2010s_minus_1970s,FH06,medium,0
2010s_minus_1970s,FH07,medium,0
2010s_minus_1970s,FH08,medium,0
2010s_minus_1970s,FH11,medium,0
2010s_minus_1970s,FH12,medium,0
2010s_minus_1970s,FH13,medium,0
2010s_minus_1970s,FH14,medium,0
2010s_minus_1970s,FH15,medium,0
2010s_minus_1970s,FH16,medium,0
2010s_minus_1970s,FH18,medium,0
2010s_minus_1970s,FH21,medium,0
2010s_minus_1970s,FH22,medium,0
2010s_minus_1970s,FH23,medium,0
2010s_minus_1970s,FH24,medium,0
2010s_minus_1970s,FH25,medium,0
2010s_minus_1970s,FH29,medium,0
2010s_minus_1970s,FH32,medium,0
2010s_minus_1970s,FH33,medium,0
2010s_minus_1970s,FH34,medium,0
2010s_minus_1970s,FH35,medium,0
2010s_minus_1970s,FH36,medium,0
2010s_minus_1970s,FH42,medium,0
2010s_minus_1970s,FH43,medium,0
2010s_minus_1970s,FH44,medium,0
2010s_minus_1970s,FH45,medium,0
2010s_minus_1970s,FH46,medium,0
2010s_minus_1970s,FH52,medium,0
2010s_minus_1970s,FH53,medium,0
2010s_minus_1970s,FH54,medium,0
2010s_minus_1970s,FH55,medium,0
2010s_minus_1970s,FH56,medium,0
2010s_minus_1970s,FH57,medium,0
2010s_minus_1970s,FH58,medium,0
2010s_minus_1970s,FH62,medium,0
2010s_minus_1970s,FH63,medium,0
2010s_minus_1970s,FH64,medium,0
2010s_minus_1970s,FH65,medium,0
2010s_minus_1970s,FH71,medium,0
2010s_minus_1970s,FH72,medium,0
2010s_minus_1970s,FH73,medium,0
2010s_minus_1970s,FH74,medium,0
2010s_minus_1970s,FH75,medium,0
2010s_minus_1970s,FH76,medium,0
2010s_minus_1970s,FH79,medium,0
2010s_minus_1970s,FH80,medium,0
2010s_minus_1970s,FH81,medium,0
2010s_minus_1970s,FH83,medium,0
2010s_minus_1970s,FH84,medium,0
2010s_minus_1970s,FH85,medium,0
2010s_minus_1970s,FH86,medium,0
2010s_minus_1970s,FH87,medium,0
2010s_minus_1970s,FH88,medium,0
2010s_minus_1970s,FH89,medium,0
2010s_minus_1970s,FH95,medium,0
2010s_minus_1970s,FH96,medium,0
2010s_minus_1970s,FH98,medium,0
2010s_minus_1970s,FH99,medium,0
2010s_minus_1970s,GE00,medium,0
2010s_minus_1970s,GE01,medium,0
