trait_family,trait_value,n_species,base_site,site_from,site_to,X,Y,local_r2,dominant_predictor,dominant_predictor_label,dominant_local_t,dominant_abs_local_t,supported,dominant_driver,dominant_direction
Foraging guild,Aquatic pursuers,6,DD16,DD16,DD16,557499.812499,6282499.851962599,0.09703476122320984,perc_cropland,Cropland,-4.119688073559166,4.119688073559166,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD17,DD17,DD17,557499.8226555676,6287499.819056403,0.0973060584926829,perc_cropland,Cropland,-4.016759124317736,4.016759124317736,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD18,DD18,DD18,557499.815944289,6292499.935076535,0.09834158238566337,perc_cropland,Cropland,-3.9031735160473233,3.9031735160473233,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD19,DD19,DD19,557499.7962017705,6297499.866076322,0.09995009641051429,perc_cropland,Cropland,-3.786422660124571,3.786422660124571,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD20,DD20,DD20,562499.8979436193,6252499.742285932,0.09442326932789903,prec_breeding,Precipitation,-3.9394281880948805,3.9394281880948805,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DD21,DD21,DD21,562499.8222470335,6257499.8229469415,0.09204682524630128,perc_cropland,Cropland,-3.8597796856456017,3.8597796856456017,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD36,BD36,BD36,467500.0370856172,6282499.739297631,0.3038614345293187,perc_cropland,Cropland,-3.1852390194456954,3.1852390194456954,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD22,DD22,DD22,562499.8437607648,6262499.831936724,0.08990960594058388,perc_cropland,Cropland,-3.9503318952175657,3.9503318952175657,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD24,DD24,DD24,562499.8019624483,6272499.851935544,0.08612021548011167,perc_cropland,Cropland,-4.008736633733985,4.008736633733985,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD26,DD26,DD26,562499.825335824,6282499.914256911,0.08427952245274427,perc_cropland,Cropland,-3.8885465879346266,3.8885465879346266,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD27,DD27,DD27,562499.8219761638,6287499.891081318,0.08462048121056544,perc_cropland,Cropland,-3.7954459153351228,3.7954459153351228,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD28,DD28,DD28,562499.7860176418,6292499.905539777,0.08571846473793619,perc_cropland,Cropland,-3.693714965036069,3.693714965036069,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD29,DD29,DD29,562499.8388001381,6297499.959425464,0.08749246110314486,perc_cropland,Cropland,-3.5930112834774866,3.5930112834774866,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD30,DD30,DD30,567499.9045343413,6252499.740139163,0.08295463681910571,perc_cropland,Cropland,-3.5674770050285334,3.5674770050285334,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD31,DD31,DD31,567499.8570273767,6257499.839340627,0.08028849599121368,perc_cropland,Cropland,-3.6576812563364483,3.6576812563364483,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD37,BD37,BD37,467500.0506595336,6287499.810571126,0.30628210176299603,perc_cropland,Cropland,-3.247769822230292,3.247769822230292,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD35,DD35,DD35,567499.839200209,6277499.844712948,0.0729532890020753,perc_cropland,Cropland,-3.703442383078999,3.703442383078999,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD37,DD37,DD37,567499.854039139,6287499.911641263,0.07316909160028993,perc_cropland,Cropland,-3.555416122088664,3.555416122088664,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD38,DD38,DD38,567499.8490636005,6292499.946900631,0.07442263525018239,perc_cropland,Cropland,-3.4708996273726633,3.4708996273726633,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD39,DD39,DD39,567499.7951241602,6297499.908455915,0.07637751954737787,perc_cropland,Cropland,-3.389480855282631,3.389480855282631,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD40,DD40,DD40,572499.8910228461,6252499.837507532,0.07213718686786162,perc_cropland,Cropland,-3.3583143776916433,3.3583143776916433,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD41,DD41,DD41,572499.874319164,6257499.853998432,0.06930325132679661,perc_cropland,Cropland,-3.4276980675466397,3.4276980675466397,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD38,BD38,BD38,467500.0539126969,6292499.807359152,0.30965909608376946,perc_cropland,Cropland,-3.3471070889829866,3.3471070889829866,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD42,DD42,DD42,572499.8594056569,6262499.798046281,0.06677649517084504,perc_cropland,Cropland,-3.4786744387364785,3.4786744387364785,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD43,DD43,DD43,572499.8414943474,6267499.892215765,0.06460105005989687,perc_cropland,Cropland,-3.4934943847385105,3.4934943847385105,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD46,DD46,DD46,572499.840314927,6282499.96321855,0.06221751516393325,perc_cropland,Cropland,-3.3691178303854845,3.3691178303854845,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD47,DD47,DD47,572499.8119906547,6287499.989774233,0.0630181239234573,perc_cropland,Cropland,-3.3045282300128394,3.3045282300128394,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD48,DD48,DD48,572499.8407176494,6292499.944752331,0.0646160667997793,perc_cropland,Cropland,-3.243724865250563,3.243724865250563,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD49,DD49,DD49,572499.8623283049,6297499.938366378,0.06691138667179064,perc_cropland,Cropland,-3.181795887314941,3.181795887314941,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD50,DD50,DD50,577499.9397466873,6252499.812573781,0.061739393015882556,perc_cropland,Cropland,-3.1192389959196665,3.1192389959196665,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD51,DD51,DD51,577499.8911025693,6257499.866573606,0.0590696557129023,perc_cropland,Cropland,-3.1678324795003565,3.1678324795003565,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD39,BD39,BD39,467500.0473273079,6297499.729633846,0.31375117720488144,perc_cropland,Cropland,-3.4841957445325478,3.4841957445325478,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD52,DD52,DD52,577499.8890167333,6262499.849300526,0.056697539508428534,perc_cropland,Cropland,-3.199624620200348,3.199624620200348,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD53,DD53,DD53,577499.8687690438,6267499.87089236,0.05462969442080692,perc_cropland,Cropland,-3.199594000262536,3.199594000262536,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD54,DD54,DD54,577499.8907825949,6272499.932445059,0.053185358611146975,perc_cropland,Cropland,-3.1754777678671235,3.1754777678671235,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD57,DD57,DD57,577499.8373202452,6287500.015885937,0.05393279664715533,perc_cropland,Cropland,-3.0506998231462146,3.0506998231462146,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD59,DD59,DD59,577499.8764129576,6297499.934571228,0.05862169611084911,perc_cropland,Cropland,-2.9765700390517096,2.9765700390517096,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD61,DD61,DD61,582499.9243567707,6257499.87675696,0.04946485747263994,perc_cropland,Cropland,-2.8849972459642697,2.8849972459642697,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD40,BD40,BD40,472500.0931846446,6252499.686959085,0.3063039819699015,perc_cropland,Cropland,-3.085626423718133,3.085626423718133,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD62,DD62,DD62,582499.9358377454,6262499.908196272,0.04745788345900204,perc_cropland,Cropland,-2.897940197607238,2.897940197607238,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD63,DD63,DD63,582499.9142568866,6267499.867230073,0.04574733782144371,perc_cropland,Cropland,-2.8909449663261033,2.8909449663261033,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD64,DD64,DD64,582499.9156895869,6272499.97761661,0.04454738744979745,perc_cropland,Cropland,-2.870915297448867,2.870915297448867,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD65,DD65,DD65,582499.8841101133,6277499.904232946,0.04414284377223119,perc_cropland,Cropland,-2.842324482821806,2.842324482821806,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD70,DD70,DD70,587499.9756611895,6252499.834294763,0.042642232173233,perc_cropland,Cropland,-2.5766316608363553,2.5766316608363553,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD71,DD71,DD71,587499.9294289971,6257499.883005279,0.040359991875181626,perc_cropland,Cropland,-2.5832252567065375,2.5832252567065375,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD72,DD72,DD72,587499.9576007758,6262499.861898324,0.03867412220142812,perc_cropland,Cropland,-2.581880617000035,2.581880617000035,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,BD41,BD41,BD41,472500.0753691514,6257499.700065501,0.3026428991730449,perc_cropland,Cropland,-3.1467728559239516,3.1467728559239516,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD80,DD80,DD80,592499.9965185599,6252499.880145047,0.033924199181121197,perc_cropland,Cropland,-2.283695372214394,2.283695372214394,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD81,DD81,DD81,592499.9849260056,6257499.886210558,0.03159854060029664,perc_cropland,Cropland,-2.276560470322525,2.276560470322525,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD90,DD90,DD90,597499.9603299614,6252499.909862781,0.02599884635679744,perc_cropland,Cropland,-2.0005554202416067,2.0005554202416067,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD91,DD91,DD91,597499.9845591482,6257499.88334208,0.02334957321349962,perc_cropland,Cropland,-1.9828603985948638,1.9828603985948638,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DD92,DD92,DD92,597499.985225495,6262499.8971402,0.021994338661640512,perc_cropland,Cropland,-1.972055934625289,1.972055934625289,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE00,DE00,DE00,552500.0397736444,6202499.815031244,0.17712400699456812,prec_breeding,Precipitation,-7.414532644968756,7.414532644968756,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE01,DE01,DE01,552500.0522177635,6207499.735317095,0.1689565542332183,prec_breeding,Precipitation,-7.163382727681266,7.163382727681266,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE02,DE02,DE02,552500.0156842017,6212499.692870375,0.16118202391135897,prec_breeding,Precipitation,-6.872498241598724,6.872498241598724,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,BD42,BD42,BD42,472500.0892348051,6262499.638397401,0.30006398250971983,perc_cropland,Cropland,-3.226739090947045,3.226739090947045,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE03,DE03,DE03,552499.9918704326,6217499.688423337,0.15379647085389211,prec_breeding,Precipitation,-6.56846805055885,6.56846805055885,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE04,DE04,DE04,552500.0421838384,6222499.722709725,0.14690119940049906,prec_breeding,Precipitation,-6.260387112507319,6.260387112507319,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE05,DE05,DE05,552499.9808522139,6227499.682127924,0.1406864047453616,prec_breeding,Precipitation,-5.96089783184844,5.96089783184844,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE07,DE07,DE07,552499.9514282229,6237499.715456871,0.13007755838566146,prec_breeding,Precipitation,-5.417086551755337,5.417086551755337,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE10,DE10,DE10,557499.9926700045,6202499.753927617,0.16570091779006788,prec_breeding,Precipitation,-7.064272633790688,7.064272633790688,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE11,DE11,DE11,557500.0121679712,6207499.781346942,0.15706178251953282,prec_breeding,Precipitation,-6.814367885377012,6.814367885377012,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE12,DE12,DE12,557500.0298874964,6212499.735544217,0.14898884935082501,prec_breeding,Precipitation,-6.5238822429152155,6.5238822429152155,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,BD43,BD43,BD43,472500.0750117887,6267499.724942416,0.2984099492366606,perc_cropland,Cropland,-3.309582315962854,3.309582315962854,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE13,DE13,DE13,557499.9814049272,6217499.726953041,0.14147544229766273,prec_breeding,Precipitation,-6.218956671173162,6.218956671173162,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE14,DE14,DE14,557499.9919643814,6222499.645914316,0.13453687636082795,prec_breeding,Precipitation,-5.9148927214144384,5.9148927214144384,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE15,DE15,DE15,557499.9955708939,6227499.714159249,0.12828469588071356,prec_breeding,Precipitation,-5.6200013876013655,5.6200013876013655,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE16,DE16,DE16,557499.9944713496,6232499.709069772,0.1227188340399827,prec_breeding,Precipitation,-5.338023605416208,5.338023605416208,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE17,DE17,DE17,557499.9260181622,6237499.629782909,0.1175675677049389,prec_breeding,Precipitation,-5.068150674150165,5.068150674150165,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE18,DE18,DE18,557499.9103897591,6242499.700531681,0.11307471950996467,prec_breeding,Precipitation,-4.8204786312602765,4.8204786312602765,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE19,DE19,DE19,557499.8878559844,6247499.697860005,0.10938614087606563,prec_breeding,Precipitation,-4.582186417083364,4.582186417083364,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE20,DE20,DE20,562500.0084597974,6202499.807410175,0.15478899767441884,tmean_breeding,Temperature,6.787553700920409,6.787553700920409,TRUE,Temperature,Positive
Foraging guild,Aquatic pursuers,6,DE21,DE21,DE21,562499.9761553103,6207499.728242607,0.14568596609189463,prec_breeding,Precipitation,-6.374112192466959,6.374112192466959,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE22,DE22,DE22,562499.9864572511,6212499.688075669,0.13721959053793717,prec_breeding,Precipitation,-6.095352915395773,6.095352915395773,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,BD44,BD44,BD44,472500.09313145553,6272499.736661749,0.29756060523479966,perc_cropland,Cropland,-3.385568963623964,3.385568963623964,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE23,DE23,DE23,562499.9761974189,6217499.685978896,0.1295100753969399,prec_breeding,Precipitation,-5.80138077661484,5.80138077661484,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE24,DE24,DE24,562500.0067694888,6222499.722828891,0.12258279221287156,prec_breeding,Precipitation,-5.507710547726617,5.507710547726617,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE25,DE25,DE25,562499.9547079823,6227499.685494073,0.11632816384870473,prec_breeding,Precipitation,-5.2174051232257606,5.2174051232257606,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE26,DE26,DE26,562499.9418520522,6232499.687049095,0.11072427308193178,prec_breeding,Precipitation,-4.9330948438489,4.9330948438489,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE27,DE27,DE27,562499.9672399207,6237499.727467009,0.10565935870377162,prec_breeding,Precipitation,-4.65605780315913,4.65605780315913,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE29,DE29,DE29,562499.8850704462,6247499.698559415,0.09737658236540998,prec_breeding,Precipitation,-4.165861600873745,4.165861600873745,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE30,DE30,DE30,567499.9818457006,6202499.750937081,0.14480666679081206,tmean_breeding,Temperature,6.512005026882984,6.512005026882984,TRUE,Temperature,Positive
Foraging guild,Aquatic pursuers,6,DE31,DE31,DE31,567499.95756106,6207499.79836426,0.13508966108827292,tmean_breeding,Temperature,5.924348000655264,5.924348000655264,TRUE,Temperature,Positive
Foraging guild,Aquatic pursuers,6,DE32,DE32,DE32,567499.9610612297,6212499.773586951,0.12614913979474224,prec_breeding,Precipitation,-5.598198338714796,5.598198338714796,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,BD45,BD45,BD45,472500.082515051,6277499.673930096,0.29759103609066145,perc_cropland,Cropland,-3.44808399085158,3.44808399085158,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE33,DE33,DE33,567499.991388455,6217499.67657536,0.11812087330723292,prec_breeding,Precipitation,-5.329815605569841,5.329815605569841,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE34,DE34,DE34,567499.981947577,6222499.728908503,0.11103931219351275,prec_breeding,Precipitation,-5.054816578473826,5.054816578473826,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE35,DE35,DE35,567499.9354850466,6227499.707971843,0.10470209227488093,prec_breeding,Precipitation,-4.772814506810718,4.772814506810718,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE36,DE36,DE36,567499.9734866512,6232499.726984239,0.09908228940793684,prec_breeding,Precipitation,-4.487647763243176,4.487647763243176,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE37,DE37,DE37,567499.910766697,6237499.671688164,0.09417831258158164,prec_breeding,Precipitation,-4.208037471376375,4.208037471376375,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE38,DE38,DE38,567499.9288161611,6242499.767579349,0.0898987328514864,prec_breeding,Precipitation,-3.9494378772356646,3.9494378772356646,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE39,DE39,DE39,567499.9064195943,6247499.790080435,0.08611547885235316,prec_breeding,Precipitation,-3.7113053400741993,3.7113053400741993,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,DE40,DE40,DE40,572499.9259428019,6202499.806681671,0.13639662516916734,tmean_breeding,Temperature,6.192556300829098,6.192556300829098,TRUE,Temperature,Positive
Foraging guild,Aquatic pursuers,6,DE41,DE41,DE41,572499.9762135199,6207499.768940775,0.1259189501811318,tmean_breeding,Temperature,5.674207395663062,5.674207395663062,TRUE,Temperature,Positive
Foraging guild,Aquatic pursuers,6,DE42,DE42,DE42,572499.9735447941,6212499.769307227,0.11641187633132385,prec_breeding,Precipitation,-5.0503527819005125,5.0503527819005125,TRUE,Precipitation,Negative
Foraging guild,Aquatic pursuers,6,BD46,BD46,BD46,472500.04509961524,6282499.759338391,0.2985590026625091,perc_cropland,Cropland,-3.499057356720303,3.499057356720303,TRUE,Cropland,Negative
Foraging guild,Aquatic pursuers,6,DE43,DE43,DE43,572499.9812662832,6217499.697508556,0.10792914096189614,prec_breeding,Precipitation,-4.815710470090992,4.815710470090992,TRUE,Precipitation,Negative
