atlas,draw,trait_family,full_r2t_y,drop_r2t_y,contribution
2010s,610,Foraging guild,0.1983496201017831,0.0962271091802849,0.10212251092149818
2010s,611,Species thermal index,0.15835119811803247,0.1590137281116089,-6.625299935764384e-4
2010s,611,Migratory strategy,0.15835119811803247,0.07599696875673005,0.08235422936130242
2010s,611,Foraging guild,0.15835119811803247,0.10834014624842891,0.05001105186960356
2010s,612,Species thermal index,0.31197364005593403,0.308879804545457,0.0030938355104770388
2010s,612,Migratory strategy,0.31197364005593403,0.2131610924613803,0.09881254759455374
2010s,612,Foraging guild,0.31197364005593403,0.09242514311265025,0.21954849694328377
2010s,613,Species thermal index,0.217597333795675,0.19499910033912407,0.02259823345655093
2010s,613,Migratory strategy,0.217597333795675,0.10870085484063269,0.10889647895504231
2010s,613,Foraging guild,0.217597333795675,0.10904539248121095,0.10855194131446405
2010s,614,Species thermal index,0.1731749410651998,0.2169105410186309,-0.0437355999534311
2010s,614,Migratory strategy,0.1731749410651998,0.0608223994653023,0.11235254159989749
2010s,614,Foraging guild,0.1731749410651998,0.05736426871886671,0.11581067234633308
2010s,615,Species thermal index,0.10119517152822204,0.09116214169167534,0.010033029836546692
2010s,615,Migratory strategy,0.10119517152822204,0.04166145718517485,0.05953371434304719
2010s,615,Foraging guild,0.10119517152822204,0.0994838462546895,0.0017113252735325296
2010s,616,Species thermal index,0.24928592119592655,0.22004980075365962,0.029236120442266922
2010s,616,Migratory strategy,0.24928592119592655,0.11240338251370173,0.13688253868222483
2010s,616,Foraging guild,0.24928592119592655,0.12351666087165013,0.12576926032427643
2010s,617,Species thermal index,0.3040292574585116,0.28632612500490234,0.01770313245360927
2010s,617,Migratory strategy,0.3040292574585116,0.17789735852967353,0.12613189892883808
2010s,617,Foraging guild,0.3040292574585116,0.10494389237636875,0.19908536508214286
2010s,618,Species thermal index,0.27545837217791214,0.25936731576425426,0.016091056413657878
2010s,618,Migratory strategy,0.27545837217791214,0.14651548494405883,0.1289428872338533
2010s,618,Foraging guild,0.27545837217791214,0.11478732437240637,0.16067104780550578
2010s,619,Species thermal index,0.23515127589939183,0.23950983915853905,-0.004358563259147213
2010s,619,Migratory strategy,0.23515127589939183,0.16855062571525345,0.06660065018413838
2010s,619,Foraging guild,0.23515127589939183,0.0724574994762007,0.16269377642319113
2010s,620,Species thermal index,0.2867229446786868,0.24548949366913247,0.041233451009554334
2010s,620,Migratory strategy,0.2867229446786868,0.14129371229351984,0.14542923238516697
2010s,620,Foraging guild,0.2867229446786868,0.15457982601542225,0.13214311866326456
2010s,621,Species thermal index,0.11069768528110578,0.08167116394898519,0.029026521332120594
2010s,621,Migratory strategy,0.11069768528110578,0.029329802167977738,0.08136788311312804
2010s,621,Foraging guild,0.11069768528110578,0.15634811398037707,-0.04565042869927129
2010s,622,Species thermal index,0.35333593963594834,0.33345904637428037,0.01987689326166797
2010s,622,Migratory strategy,0.35333593963594834,0.2447916600490154,0.10854427958693294
2010s,622,Foraging guild,0.35333593963594834,0.15359129428831356,0.19974464534763478
2010s,623,Species thermal index,0.30871499491093474,0.31952626159815806,-0.01081126668722332
2010s,623,Migratory strategy,0.30871499491093474,0.23615850008666955,0.07255649482426518
2010s,623,Foraging guild,0.30871499491093474,0.07699498296875282,0.23172001194218192
2010s,624,Species thermal index,0.175207928732556,0.1620169370885284,0.013190991644027594
2010s,624,Migratory strategy,0.175207928732556,0.08215840640911508,0.09304952232344092
2010s,624,Foraging guild,0.175207928732556,0.1305326501335015,0.04467527859905451
2010s,625,Species thermal index,0.3203338404810038,0.31727627229696503,0.003057568184038739
2010s,625,Migratory strategy,0.3203338404810038,0.23876900771463827,0.0815648327663655
2010s,625,Foraging guild,0.3203338404810038,0.07760702836203226,0.2427268121189715
2010s,626,Species thermal index,0.31490945539173393,0.30169538753365116,0.013214067858082768
2010s,626,Migratory strategy,0.31490945539173393,0.21009897168161384,0.10481048371012008
2010s,626,Foraging guild,0.31490945539173393,0.10567427236148168,0.20923518303025224
2010s,627,Species thermal index,0.24027647554343526,0.25026168901411056,-0.009985213470675297
2010s,627,Migratory strategy,0.24027647554343526,0.10689221612410925,0.13338425941932602
2010s,627,Foraging guild,0.24027647554343526,0.11803261220835119,0.12224386333508407
2010s,628,Species thermal index,0.34015990123850204,0.3254319257813165,0.014727975457185516
2010s,628,Migratory strategy,0.34015990123850204,0.17214225469094255,0.1680176465475595
2010s,628,Foraging guild,0.34015990123850204,0.13551864129012434,0.2046412599483777
2010s,629,Species thermal index,0.23287506901248142,0.23090543769121777,0.001969631321263654
2010s,629,Migratory strategy,0.23287506901248142,0.13047783406781405,0.10239723494466738
2010s,629,Foraging guild,0.23287506901248142,0.11677727903427063,0.1160977899782108
2010s,630,Species thermal index,0.3270208785197742,0.3298275248163929,-0.002806646296618698
2010s,630,Migratory strategy,0.3270208785197742,0.25340484275928166,0.07361603576049253
2010s,630,Foraging guild,0.3270208785197742,0.07553779340546478,0.2514830851143094
2010s,631,Species thermal index,0.2530271998195768,0.23188912721021163,0.02113807260936515
2010s,631,Migratory strategy,0.2530271998195768,0.10507188306740986,0.14795531675216692
2010s,631,Foraging guild,0.2530271998195768,0.14117646856493068,0.11185073125464609
2010s,632,Species thermal index,0.18055528185300984,0.17207903901591612,0.008476242837093723
2010s,632,Migratory strategy,0.18055528185300984,0.06775939018444967,0.11279589166856017
2010s,632,Foraging guild,0.18055528185300984,0.10921827759252989,0.07133700426047995
2010s,633,Species thermal index,0.12948672564445643,0.12219692414239755,0.007289801502058879
2010s,633,Migratory strategy,0.12948672564445643,0.03238674665022581,0.09709997899423062
2010s,633,Foraging guild,0.12948672564445643,0.12787000817378463,0.0016167174706717968
2010s,634,Species thermal index,0.133013052512889,0.1354310131869188,-0.002417960674029801
2010s,634,Migratory strategy,0.133013052512889,0.05238894555495002,0.08062410695793898
2010s,634,Foraging guild,0.133013052512889,0.09629801111438563,0.03671504139850337
2010s,635,Species thermal index,0.3511381491553864,0.3374769328248949,0.013661216330491499
2010s,635,Migratory strategy,0.3511381491553864,0.23507096776269557,0.11606718139269082
2010s,635,Foraging guild,0.3511381491553864,0.14442725411060567,0.2067108950447807
2010s,636,Species thermal index,0.21000576664506662,0.19349674027998787,0.016509026365078755
2010s,636,Migratory strategy,0.21000576664506662,0.11506746350051673,0.09493830314454989
2010s,636,Foraging guild,0.21000576664506662,0.1401431600592295,0.06986260658583712
2010s,637,Species thermal index,0.26603258229522664,0.2805743051878745,-0.01454172289264788
2010s,637,Migratory strategy,0.26603258229522664,0.14765028733770458,0.11838229495752206
2010s,637,Foraging guild,0.26603258229522664,0.09065450738955019,0.17537807490567645
2010s,638,Species thermal index,0.2786463155428898,0.24684983582108083,0.03179647972180899
2010s,638,Migratory strategy,0.2786463155428898,0.14487767534930618,0.13376864019358364
2010s,638,Foraging guild,0.2786463155428898,0.14876916790123246,0.12987714764165736
2010s,639,Species thermal index,0.26899194863724124,0.2623260608430479,0.006665887794193359
2010s,639,Migratory strategy,0.26899194863724124,0.21740401187309832,0.051587936764142917
2010s,639,Foraging guild,0.26899194863724124,0.08080949924009757,0.18818244939714368
2010s,640,Species thermal index,0.22195208957218834,0.21064889993895644,0.011303189633231903
2010s,640,Migratory strategy,0.22195208957218834,0.10760110601115987,0.11435098356102848
2010s,640,Foraging guild,0.22195208957218834,0.11929769995153808,0.10265438962065027
2010s,641,Species thermal index,0.16185213705733364,0.14240663286909594,0.019445504188237706
2010s,641,Migratory strategy,0.16185213705733364,0.06608268651094841,0.09576945054638523
2010s,641,Foraging guild,0.16185213705733364,0.1282447531899215,0.03360738386741213
2010s,642,Species thermal index,0.2553040259920768,0.24981067307146854,0.005493352920608263
2010s,642,Migratory strategy,0.2553040259920768,0.15096388934829583,0.10434013664378097
2010s,642,Foraging guild,0.2553040259920768,0.12115576002831438,0.13414826596376242
2010s,643,Species thermal index,0.2025534441378974,0.2031750235412542,-6.215794033568034e-4
2010s,643,Migratory strategy,0.2025534441378974,0.10663359023428141,0.09591985390361597
2010s,643,Foraging guild,0.2025534441378974,0.10715844963007301,0.09539499450782438
2010s,644,Species thermal index,0.2810379033861691,0.251570920248034,0.02946698313813506
2010s,644,Migratory strategy,0.2810379033861691,0.20174602958720392,0.07929187379896516
2010s,644,Foraging guild,0.2810379033861691,0.120086419534278,0.16095148385189106
2010s,645,Species thermal index,0.23857835552993104,0.22099595810782563,0.017582397422105406
2010s,645,Migratory strategy,0.23857835552993104,0.14236326134652677,0.096215094183404265
2010s,645,Foraging guild,0.23857835552993104,0.13785505227553457,0.10072330325439646
2010s,646,Species thermal index,0.2507710571403864,0.24684477870191604,0.003926278438470349
2010s,646,Migratory strategy,0.2507710571403864,0.1242733315769258,0.1264977255634606
2010s,646,Foraging guild,0.2507710571403864,0.12151149843584505,0.12925955870454134
2010s,647,Species thermal index,0.24482118640414657,0.25482991006832895,-0.010008723664182373
2010s,647,Migratory strategy,0.24482118640414657,0.12270800028330285,0.12211318612084372
2010s,647,Foraging guild,0.24482118640414657,0.09555865706864607,0.1492625293355005
2010s,648,Species thermal index,0.24404875259687284,0.24500805331807907,-9.593007212062299e-4
2010s,648,Migratory strategy,0.24404875259687284,0.1112067427171552,0.13284200987971764
2010s,648,Foraging guild,0.24404875259687284,0.12095400715395221,0.12309474544292062
2010s,649,Species thermal index,0.20470187562069997,0.21225749074529474,-0.007555615124594767
2010s,649,Migratory strategy,0.20470187562069997,0.10530999131551963,0.09939188430518034
2010s,649,Foraging guild,0.20470187562069997,0.06149097245446138,0.14321090316623858
2010s,650,Species thermal index,0.14635236080594802,0.1086799871803505,0.03767237362559751
2010s,650,Migratory strategy,0.14635236080594802,0.08062904363056594,0.06572331717538207
2010s,650,Foraging guild,0.14635236080594802,0.09423903985546161,0.0521133209504864
2010s,651,Species thermal index,0.23870075507976146,0.2102426386938139,0.028458116385947557
2010s,651,Migratory strategy,0.23870075507976146,0.1354948104151056,0.10320594466465585
2010s,651,Foraging guild,0.23870075507976146,0.13112084842996963,0.10757990664979183
2010s,652,Species thermal index,0.2426996686422703,0.21207652494893778,0.030623143693332522
2010s,652,Migratory strategy,0.2426996686422703,0.15955686532757096,0.08314280331469934
2010s,652,Foraging guild,0.2426996686422703,0.11501191910959019,0.1276877495326801
2010s,653,Species thermal index,0.2727926938645496,0.2517691427708185,0.021023551093731052
2010s,653,Migratory strategy,0.2727926938645496,0.10516225610294724,0.16763043776160233
2010s,653,Foraging guild,0.2727926938645496,0.13329804201060014,0.13949465185394944
2010s,654,Species thermal index,0.2975421021933213,0.3058572636075635,-0.008315161414242211
2010s,654,Migratory strategy,0.2975421021933213,0.2085169513870173,0.08902515080630397
2010s,654,Foraging guild,0.2975421021933213,0.07542340386732108,0.2221186983260002
2010s,655,Species thermal index,0.09897470870942246,0.10407904489205928,-0.005104336182636823
2010s,655,Migratory strategy,0.09897470870942246,0.03578443654142005,0.06319027216800241
2010s,655,Foraging guild,0.09897470870942246,0.05834768065847326,0.0406270280509492
2010s,656,Species thermal index,0.24640237340142002,0.23041643252044536,0.01598594088097466
2010s,656,Migratory strategy,0.24640237340142002,0.11711890836674706,0.12928346503467297
2010s,656,Foraging guild,0.24640237340142002,0.1249224282838118,0.12147994511760822
2010s,657,Species thermal index,0.1822580139286367,0.19147433171421788,-0.009216317785581185
2010s,657,Migratory strategy,0.1822580139286367,0.08591432605329906,0.09634368787533763
2010s,657,Foraging guild,0.1822580139286367,0.07330316452393991,0.10895484940469678
2010s,658,Species thermal index,0.24935171388561514,0.27150154960285133,-0.022149835717236194
2010s,658,Migratory strategy,0.24935171388561514,0.15552280895754916,0.09382890492806598
2010s,658,Foraging guild,0.24935171388561514,0.08502878701052857,0.16432292687508657
2010s,659,Species thermal index,0.2320455546474753,0.22019419572129512,0.011851358926180194
2010s,659,Migratory strategy,0.2320455546474753,0.136544648969621,0.0955009056778543
2010s,659,Foraging guild,0.2320455546474753,0.126826958260718,0.10521859638675732
2010s,660,Species thermal index,0.2652335959496369,0.2552519137741964,0.009981682175440487
2010s,660,Migratory strategy,0.2652335959496369,0.1372780518419484,0.1279555441076885
2010s,660,Foraging guild,0.2652335959496369,0.11405420272775102,0.1511793932218859
2010s,661,Species thermal index,0.1860529035308493,0.16412349655620137,0.02192940697464793
2010s,661,Migratory strategy,0.1860529035308493,0.12380839714911078,0.06224450638173852
2010s,661,Foraging guild,0.1860529035308493,0.11406588471813946,0.07198701881270984
2010s,662,Species thermal index,0.18802583357237299,0.2208217075560842,-0.03279587398371123
2010s,662,Migratory strategy,0.18802583357237299,0.059529077112299364,0.12849675646007364
2010s,662,Foraging guild,0.18802583357237299,0.08371985609186201,0.10430597748051097
2010s,663,Species thermal index,0.19485487025375736,0.18362619816195733,0.011228672091800035
2010s,663,Migratory strategy,0.19485487025375736,0.09547950143113668,0.09937536882262069
2010s,663,Foraging guild,0.19485487025375736,0.10641053005184842,0.08844434020190894
2010s,664,Species thermal index,0.1404761562108513,0.14595404966085868,-0.005477893450007376
2010s,664,Migratory strategy,0.1404761562108513,0.08457906168948283,0.05589709452136847
2010s,664,Foraging guild,0.1404761562108513,0.06981845627285352,0.07065769993799778
2010s,665,Species thermal index,0.24980059670771204,0.23297617501676415,0.01682442169094789
2010s,665,Migratory strategy,0.24980059670771204,0.1579686969886395,0.09183189971907255
2010s,665,Foraging guild,0.24980059670771204,0.14053728777087984,0.1092633089368322
