atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin
3,2010,ED02_3,ED02,602499.9632342183,6262499.97639951,Cluster 3,0.180550029852785,0.20418890614116733,0.02363887628838232
3,2010,ED03_3,ED03,602500.0034894047,6267500.009511617,Cluster 2,0.19294620877603771,0.24169675875345573,0.04875054997741801
3,2010,EE08_3,EE08,602500.0238220977,6242499.8172161,Cluster 3,0.15788974533601893,0.16439019677628114,0.006500451440262206
3,2010,EE09_3,EE09,602500.0332308657,6247499.906951615,Cluster 3,0.12921828467603155,0.20016253371542153,0.07094424903938998
3,2010,EB03_3,EB03,617499.4041724587,6347499.787013219,Cluster 3,0.20060539312180667,0.2502244697809244,0.04961907665911772
3,2010,EB04_3,EB04,617499.3770303854,6352499.760663346,Cluster 3,0.1550928832043194,0.2508477069744448,0.0957548237701254
3,2010,EB06_3,EB06,622499.452476495,6342499.958876019,Cluster 1,0.2348081409073504,0.2859973893068652,0.0511892483995148
3,2010,EB07_3,EB07,622499.340247113,6347499.802468584,Cluster 3,0.19187558088623966,0.2570536313441592,0.06517805045791955
3,2010,EB08_3,EB08,622499.3295501823,6352499.804013868,Cluster 3,0.16504677139645493,0.2551428890986376,0.09009611770218265
3,2010,EB10_3,EB10,627499.3598611797,6352499.809865731,Cluster 3,0.1562949086693284,0.2130979153329273,0.05680300666359889
3,2010,ED10_3,ED10,607500.0314739328,6252499.92479157,Cluster 2,0.1414784550694273,0.19449638455712379,0.053017929487696486
3,2010,ED11_3,ED11,607500.0045607301,6257499.97145039,Cluster 2,0.12563013005194706,0.20364739662252732,0.07801726657058025
3,2010,ED12_3,ED12,607499.9846502618,6262499.948752708,Cluster 3,0.1947450766976492,0.21309835909048455,0.018353282392835346
3,2010,ED13_3,ED13,607500.0289460056,6267499.969510026,Cluster 3,0.1665697156930621,0.19106102780261175,0.024491312109549662
3,2010,ED20_3,ED20,612500.049310843,6252499.9062306555,Cluster 3,0.10622043508866909,0.21372702679244143,0.10750659170377234
3,2010,ED21_3,ED21,612499.9999244057,6257499.948716197,Cluster 2,0.12890553307031274,0.18568914661270222,0.05678361354238948
3,2010,ED22_3,ED22,612500.0638923836,6262499.925191073,Cluster 3,0.16563770514475573,0.22953693365793845,0.06389922851318272
3,2010,ED23_3,ED23,612500.0489246127,6267500.053278171,Cluster 3,0.14264052118394022,0.22577433331876226,0.08313381213482204
3,2010,ED30_3,ED30,617500.0131436305,6252499.979232868,Cluster 3,0.1422960020927551,0.20378335147859677,0.06148734938584169
3,2010,ED31_3,ED31,617500.0689346831,6257499.919604393,Cluster 2,0.1970858959003409,0.22329851890194366,0.026212623001602764
3,2010,EE05_3,EE05,602500.0291128291,6227499.796893536,Cluster 3,0.13898765310989272,0.22375046445042415,0.08476281134053143
3,2010,EE06_3,EE06,602500.0177116019,6232499.873435614,Cluster 3,0.14724292287750912,0.21325093564584185,0.06600801276833274
3,2010,EE07_3,EE07,602500.0370459903,6237499.880717993,Cluster 3,0.20581673715891827,0.298522763691321,0.09270602653240276
3,2010,EE15_3,EE15,607500.0429033731,6227499.870408693,Cluster 3,0.12302280898689769,0.19781486435592158,0.07479205536902389
3,2010,EE16_3,EE16,607500.0326255038,6232499.819688625,Cluster 3,0.13579134483005348,0.25969688916571865,0.12390554433566517
3,2010,EE17_3,EE17,607500.0336967214,6237499.811088578,Cluster 3,0.17021904803812427,0.3136330349641636,0.14341398692603935
3,2010,EE18_3,EE18,607500.0446534248,6242499.84457169,Cluster 3,0.11152518201864141,0.16666511395428024,0.05513993193563883
3,2010,EE19_3,EE19,607500.0022517216,6247499.918539914,Cluster 2,0.1616756138695275,0.24942220230081702,0.08774658843128952
3,2010,EE27_3,EE27,612500.0178630335,6237499.805356083,Cluster 3,0.13373259092249767,0.22490010162023452,0.09116751069773685
3,2010,EE28_3,EE28,612500.0568845634,6242499.83450955,Cluster 3,0.12128046482566246,0.24041512502425957,0.11913466019859711
3,2010,EE29_3,EE29,612500.0256645977,6247499.904153242,Cluster 2,0.1369144441199506,0.19809449702758722,0.06118005290763662
3,2010,EE39_3,EE39,617500.0586333661,6247499.861813668,Cluster 3,0.14082694431289375,0.24393217804860687,0.10310523373571312
3,2010,EF00_3,EF00,602500.1568967437,6152499.938279047,Cluster 1,0.2291304883016566,0.25391270405830896,0.024782215756652348
3,2010,EF01_3,EF01,602500.110434067,6157499.949953882,Cluster 3,0.15934517694451245,0.22576597118019148,0.06642079423567904
3,2010,EF02_3,EF02,602500.11502745,6162499.892898545,Cluster 3,0.17469691573787305,0.2755557704516402,0.10085885471376715
3,2010,EF06_3,EF06,602500.0299051435,6182499.853612516,Cluster 2,0.1749793937703698,0.1971089391433933,0.0221295453730235
3,2010,EF07_3,EF07,602500.0078381761,6187499.891590624,Cluster 2,0.20250615004857989,0.21161996688924503,0.009113816840665145
3,2010,EF08_3,EF08,602499.9662049786,6192499.859152391,Cluster 1,0.2051679504377165,0.23663861465612981,0.031470664218413325
3,2010,EF09_3,EF09,602499.963655327,6197499.869020305,Cluster 3,0.21589237460820998,0.23182727251810265,0.015934897909892665
3,2010,EF10_3,EF10,607500.16663707,6152499.862016589,Cluster 3,0.1451971058294099,0.177725358875561,0.03252825304615112
3,2010,EF11_3,EF11,607500.176405482,6157499.852075477,Cluster 2,0.20003496391931358,0.2032591990229868,0.0032242351036732286
3,2010,EF45_3,EF45,622500.1133564778,6177499.906438245,Cluster 3,0.16257545149784405,0.18557105109350447,0.022995599595660415
3,2010,EF54_3,EF54,627500.173708827,6172499.894058021,Cluster 2,0.18366494610336018,0.1884332254842461,0.00476827938088592
3,2010,EF55_3,EF55,627500.1632006445,6177499.839703479,Cluster 3,0.1429367657487166,0.19806198887829637,0.055125223129579765
3,2010,EF63_3,EF63,632500.2244002955,6167499.81615931,Cluster 3,0.1887156055911404,0.2100309174306901,0.02131531183954971
3,2010,EF64_3,EF64,632500.1982281193,6172499.854965836,Cluster 3,0.1647635333360654,0.2510939188441455,0.08633038550808012
3,2010,EF65_3,EF65,632500.1855857152,6177499.827314664,Cluster 3,0.14982603150287946,0.29553384219392076,0.1457078106910413
3,2010,EF69_3,EF69,632500.1501958598,6197499.82822393,Cluster 1,0.22563457305844012,0.2510616484382533,0.025427075379813174
3,2010,EF70_3,EF70,637500.234482398,6152499.829759564,Cluster 1,0.2395687923354937,0.24108752671672237,0.0015187343812286813
3,2010,EF71_3,EF71,637500.2314522653,6157499.769810148,Cluster 3,0.18428100228327293,0.25555516101907505,0.07127415873580212
3,2010,EF72_3,EF72,637500.2274973425,6162499.754893564,Cluster 3,0.16926471007949703,0.20961251133487585,0.04034780125537882
3,2010,EF73_3,EF73,637500.2209097057,6167499.784967061,Cluster 3,0.21306895037968482,0.2147400054059964,0.0016710550263115687
3,2010,EF74_3,EF74,637500.2099802837,6172499.859987579,Cluster 3,0.11689296861352265,0.21291009188627671,0.09601712327275407
3,2010,EF75_3,EF75,637500.1965109793,6177499.868648433,Cluster 3,0.22523467609640843,0.2711871027571122,0.04595242666070379
3,2010,EF80_3,EF80,642500.2088201805,6152499.8108049715,Cluster 3,0.2007228179953169,0.22290497521335254,0.022182157218035625
3,2010,EF81_3,EF81,642500.2076575521,6157499.794391641,Cluster 3,0.25736993246220763,0.2860472063917237,0.02867727392951608
3,2010,EF82_3,EF82,642500.2525552853,6162499.825148337,Cluster 3,0.18727401234484126,0.24273158077276655,0.05545756842792529
3,2010,EF83_3,EF83,642500.2193219239,6167499.787668911,Cluster 2,0.2095206407144386,0.25112120368433827,0.04160056296989967
3,2010,EF84_3,EF84,642500.2285859047,6172499.797269886,Cluster 3,0.22635328560761064,0.25567585388794145,0.029322568280330807
3,2010,EF85_3,EF85,642500.21561393,6177499.851854328,Cluster 3,0.15868610238227884,0.23221893405134755,0.07353283166906871
3,2010,EF90_3,EF90,647500.1968096502,6152499.796485673,Cluster 3,0.2009581756564509,0.2154650885230904,0.014506912866639493
3,2010,EF91_3,EF91,647500.2025785598,6157499.7218825305,Cluster 3,0.21361839507503452,0.29283820008470546,0.07921980500967093
3,2010,EF92_3,EF92,647500.2346433615,6162499.805848634,Cluster 3,0.13429284227461477,0.25443285385292563,0.12014001157831086
3,2010,EF93_3,EF93,647500.2356114537,6167499.82370214,Cluster 3,0.23784976288409532,0.3720642108276791,0.13421444794358378
3,2010,EF94_3,EF94,647500.2037785846,6172499.7753932625,Cluster 2,0.23427490675232826,0.23659527645012635,0.002320369697798086
3,2010,EF95_3,EF95,647500.2592736807,6177499.776383813,Cluster 2,0.2058211177540266,0.21554500094097015,0.00972388318694356
3,2010,EF96_3,EF96,647500.2117523269,6182499.820248794,Cluster 3,0.17030486188028102,0.2437153381874683,0.07341047630718728
3,2010,EG00_3,EG00,602500.2075383858,6102499.752554977,Cluster 3,0.2122621853907625,0.28493801827587656,0.07267583288511406
3,2010,EG01_3,EG01,602500.1653777973,6107499.795298992,Cluster 3,0.17690335156727827,0.26391867343588193,0.08701532186860367
3,2010,EG02_3,EG02,602500.1872741627,6112499.769644517,Cluster 3,0.16368791608682082,0.24336946355451525,0.07968154746769443
3,2010,EG03_3,EG03,602500.1419317244,6117499.7838923335,Cluster 3,0.16457180381944506,0.22764025712727154,0.06306845330782648
3,2010,EG04_3,EG04,602500.155513311,6122499.8409451125,Cluster 3,0.1719075344173281,0.2934349663596707,0.12152743194234261
3,2010,EG05_3,EG05,602500.1656467885,6127499.828034153,Cluster 3,0.15121679085585543,0.26979825655819384,0.1185814657023384
3,2010,EG06_3,EG06,602500.1685459674,6132499.856394926,Cluster 3,0.15899583491826888,0.23341709189913737,0.07442125698086849
3,2010,EG07_3,EG07,602500.1629894912,6137499.92599472,Cluster 3,0.15511854659420266,0.25540128274208407,0.10028273614788141
3,2010,EG08_3,EG08,602500.1503424796,6142499.925529002,Cluster 3,0.14210536311344887,0.23305837032815044,0.09095300721470156
3,2010,EG09_3,EG09,602500.129395011,6147499.854962473,Cluster 3,0.20345028279890248,0.24150564157150956,0.03805535877260707
3,2010,EG10_3,EG10,607500.1768091201,6102499.818051623,Cluster 3,0.19888733495779523,0.3239606415031777,0.12507330654538248
3,2010,EG11_3,EG11,607500.1588724807,6107499.833944355,Cluster 3,0.17296386677010656,0.2484695591031598,0.07550569233305324
3,2010,EG12_3,EG12,607500.1894330485,6112499.781570623,Cluster 3,0.16516465222626206,0.28276530326358834,0.11760065103732628
3,2010,EG13_3,EG13,607500.2007176884,6117499.770624214,Cluster 3,0.15712498499105162,0.23221479909936463,0.075089814108313
3,2010,EG14_3,EG14,607500.191500505,6122499.801071322,Cluster 3,0.15461465175406958,0.25127894211757973,0.09666429036351015
3,2010,EG15_3,EG15,607500.1605547919,6127499.872877927,Cluster 3,0.15571591198091456,0.27175364493051746,0.1160377329496029
3,2010,EG16_3,EG16,607500.1727981393,6132499.876283166,Cluster 3,0.15681071887033685,0.2695497089213264,0.11273899005098956
3,2010,EG17_3,EG17,607500.1607226082,6137499.920979434,Cluster 3,0.15005334617261998,0.24239708564362106,0.09234373947100108
3,2010,EG18_3,EG18,607500.1891095479,6142499.897205671,Cluster 3,0.16043388723868746,0.19900026700633508,0.038566379767647624
3,2010,EG19_3,EG19,607500.1905837624,6147499.914653578,Cluster 3,0.19274519959036188,0.21096385848806487,0.018218658897702994
3,2010,EG21_3,EG21,612500.2348921587,6107499.801269529,Cluster 3,0.22290036152281537,0.22776718365852305,0.004866822135707688
3,2010,EG22_3,EG22,612500.2114052242,6112499.729918555,Cluster 3,0.17575841096377073,0.22230153441206338,0.046543123448292645
3,2010,EG23_3,EG23,612500.2139353334,6117499.81291228,Cluster 3,0.15198489782428592,0.2290023588184582,0.07701746099417228
3,2010,EG24_3,EG24,612500.1830770366,6122499.826076767,Cluster 3,0.14856206256689228,0.2503667651258545,0.1018047025589622
3,2010,EG25_3,EG25,612500.1782985982,6127499.882253152,Cluster 3,0.1761324739613739,0.3034156053487885,0.12728313138741457
3,2010,EG26_3,EG26,612500.200980525,6132499.870141038,Cluster 3,0.20739915472607107,0.3439655427183767,0.13656638799230564
3,2010,EG27_3,EG27,612500.1834815647,6137499.899357621,Cluster 3,0.13548542864408702,0.2533992632937503,0.11791383464966326
3,2010,EG30_3,EG30,617500.2479844969,6102499.703469929,Cluster 3,0.2043504430940587,0.23901560587245269,0.03466516277839399
3,2010,EG40_3,EG40,622500.2477358868,6102499.741840948,Cluster 3,0.1543396704209695,0.23555612745365795,0.08121645703268845
3,2010,EG41_3,EG41,622500.2452251216,6107499.731631616,Cluster 3,0.13978428443518162,0.2293398613677386,0.08955557693255697
3,2010,EG42_3,EG42,622500.1778913485,6112499.7629739335,Cluster 3,0.16345729530401396,0.23397799966323518,0.07052070435922123
3,2010,EG76_3,EG76,637500.1687954454,6132499.737980937,Cluster 3,0.18186280901908822,0.2544923903224384,0.0726295813033502
3,2010,EG77_3,EG77,637500.2055718829,6137499.833220863,Cluster 3,0.21140596416234775,0.26491448739453316,0.05350852323218541
3,2010,EG84_3,EG84,642500.1821270094,6122499.752851817,Cluster 3,0.20466681648128396,0.3113700697626918,0.10670325328140787
3,2010,EG85_3,EG85,642500.1759146599,6127499.685259293,Cluster 3,0.18729523900750866,0.2988120053611486,0.11151676635363994
3,2010,EG86_3,EG86,642500.1595471228,6132499.774305279,Cluster 3,0.157732859554948,0.22369419408642002,0.06596133453147202
3,2010,EG87_3,EG87,642500.2018560335,6137499.799481912,Cluster 3,0.18673501862435557,0.22938161394044485,0.042646595316089275
3,2010,EG88_3,EG88,642500.1743270823,6142499.756653693,Cluster 3,0.22621320962581815,0.24516780519025283,0.018954595564434684
3,2010,EG89_3,EG89,642500.1983442176,6147499.761124632,Cluster 3,0.21596557087493243,0.23730765375116392,0.02134208287623149
3,2010,EG94_3,EG94,647500.1901655146,6122499.657195898,Cluster 3,0.23887479375064688,0.3122988638043797,0.07342407005373283
3,2010,EG95_3,EG95,647500.2152539153,6127499.751259625,Cluster 3,0.17505666241745127,0.2932322161817778,0.11817555376432654
3,2010,EG96_3,EG96,647500.1581773825,6132499.777421652,Cluster 3,0.19124118369538565,0.24428731989694963,0.05304613620156398
3,2010,EG97_3,EG97,647500.2075852172,6137499.741983493,Cluster 3,0.17387106790429807,0.18755195521886447,0.013680887314566403
3,2010,EG98_3,EG98,647500.1677108221,6142499.749803021,Cluster 3,0.1925287235006449,0.2533570905472312,0.06082836704658631
3,2010,EG99_3,EG99,647500.2267514672,6147499.807189792,Cluster 3,0.19065544451188304,0.19576755683195124,0.005112112320068196
3,2010,EH08_3,EH08,602500.1620083671,6092499.788471238,Cluster 3,0.21206360937820937,0.27268573245729805,0.06062212307908868
3,2010,EH09_3,EH09,602500.1847436636,6097499.749779848,Cluster 3,0.1804958908961472,0.25425773115307304,0.07376184025692584
3,2010,EH13_3,EH13,607500.2490966875,6067499.876797193,Cluster 3,0.2103874950560811,0.2789301831123964,0.06854268805631533
3,2010,EH14_3,EH14,607500.1881287517,6072499.820997513,Cluster 3,0.22560301786590028,0.2944243964178568,0.0688213785519565
3,2010,EH15_3,EH15,607500.1822916985,6077499.808419616,Cluster 3,0.21812361835291805,0.26860151556172557,0.05047789720880752
3,2010,EH16_3,EH16,607500.1659957448,6082499.837500439,Cluster 1,0.25625591184563107,0.2845445755153468,0.02828866366971572
3,2010,EH17_3,EH17,607500.2047700058,6087499.798479977,Cluster 3,0.2186237480523365,0.2249139125165892,0.006290164464252707
3,2010,EH23_3,EH23,612500.2034834018,6067499.887341654,Cluster 3,0.2528837105332307,0.2645378591363364,0.011654148603105652
3,2010,EH24_3,EH24,612500.212235677,6072499.811950394,Cluster 3,0.17849406971432438,0.2653571511468269,0.08686308143250251
3,2010,EH25_3,EH25,612500.1963975141,6077499.778303541,Cluster 3,0.15610477916907442,0.2517429455968433,0.09563816642776887
3,2010,EH26_3,EH26,612500.2189002938,6082499.787972259,Cluster 3,0.19408645429645707,0.2631724035503541,0.06908594925389702
3,2010,EH27_3,EH27,612500.2170047599,6087499.728058776,Cluster 3,0.1659725317406054,0.22515503674941015,0.05918250500880476
3,2010,EH28_3,EH28,612500.1867045197,6092499.709788004,Cluster 3,0.1763763676777618,0.2293347317362984,0.0529583640585366
3,2010,EH37_3,EH37,617500.189780661,6087499.7680580225,Cluster 3,0.17312807584721143,0.25392345235390057,0.08079537650668914
3,2010,EH38_3,EH38,617500.2326236423,6092499.741423128,Cluster 3,0.180497436767372,0.24802098121863603,0.06752354445126402
3,2010,EH39_3,EH39,617500.2301707517,6097499.75643296,Cluster 3,0.1723118724360724,0.29517403947584714,0.12286216703977473
3,2010,EH49_3,EH49,622500.2536596373,6097499.68413302,Cluster 3,0.2624573747472411,0.2843908888858367,0.021933514138595567
3,2010,EH54_3,EH54,627500.2315571259,6072499.726827907,Cluster 3,0.2364448265804081,0.23902259015838617,0.002577763577978065
3,2010,EH64_3,EH64,632500.2489600373,6072499.714002534,Cluster 3,0.15410258676467212,0.21572554909585337,0.06162296233118125
3,2010,EH66_3,EH66,632500.2653655324,6082499.7089617625,Cluster 1,0.24914922673855305,0.2617041478822549,0.012554921143701825
3,2010,EH67_3,EH67,632500.240557838,6087499.660661096,Cluster 2,0.23106789613525117,0.2449734109949412,0.013905514859690021
3,2010,EH73_3,EH73,637500.2350246185,6067499.714042777,Cluster 3,0.17852672018788524,0.211055798533995,0.03252907834610977
3,2010,EH74_3,EH74,637500.223421336,6072499.668808251,Cluster 2,0.19132734453549918,0.23543475955190402,0.04410741501640483
3,2010,EH75_3,EH75,637500.2391012611,6077499.669303549,Cluster 3,0.2234598048147351,0.3136211685271005,0.09016136371236538
3,2010,EH76_3,EH76,637500.2196151961,6082499.602278083,Cluster 2,0.2139114187600272,0.27359737249289356,0.059685953732866365
3,2010,EH77_3,EH77,637500.2241880391,6087499.580903596,Cluster 2,0.20852314413560688,0.24520112416673673,0.03667798003112985
3,2010,EH78_3,EH78,637500.2511288846,6092499.605141959,Cluster 2,0.2132302236630403,0.25434627456346875,0.04111605090042844
3,2010,EH83_3,EH83,642500.2303255753,6067499.715175096,Cluster 2,0.20757903912239128,0.23475270236135765,0.02717366323896636
3,2010,EH84_3,EH84,642500.2311327682,6072499.703858004,Cluster 3,0.16196214602428538,0.18077902857032532,0.018816882546039942
3,2010,EH85_3,EH85,642500.2474008938,6077499.627137704,Cluster 2,0.1882250395693555,0.22080789844983492,0.03258285888047943
3,2010,EH86_3,EH86,642500.2097630593,6082499.594188381,Cluster 3,0.17108148136211104,0.1904851538759134,0.019403672513802345
3,2010,EH87_3,EH87,642500.2449209422,6087499.609035659,Cluster 2,0.19109862852320583,0.23763731852066824,0.04653868999746241
3,2010,EH88_3,EH88,642500.2264585433,6092499.556320992,Cluster 2,0.2112831959907328,0.26292775906486776,0.05164456307413495
3,2010,EH92_3,EH92,647500.1957499915,6062499.687774925,Cluster 3,0.21873762210128456,0.3261938064689619,0.10745618436767734
3,2010,EH93_3,EH93,647500.2119518482,6067499.673581073,Cluster 3,0.192110436539838,0.2462290190495137,0.05411858250967569
3,2010,EH94_3,EH94,647500.2300924656,6072499.59413029,Cluster 3,0.1816284339778398,0.18542342145860652,0.0037949874807667316
3,2010,EH95_3,EH95,647500.2412025952,6077499.671872045,Cluster 3,0.15851795364850974,0.18799671943299126,0.029478765784481525
3,2010,EH96_3,EH96,647500.2545091603,6082499.573025044,Cluster 3,0.1868537402062394,0.2187322815055332,0.031878541299293794
3,2010,EH97_3,EH97,647500.2573792844,6087499.631286464,Cluster 3,0.154839877738096,0.22153574043276325,0.06669586269466726
3,2010,FE00_3,FE00,652500.2204548502,6202499.884181068,Cluster 3,0.21511906210323342,0.23498338737909147,0.019864325275858047
3,2010,FE10_3,FE10,657500.2140283118,6202499.844869955,Cluster 3,0.15094926393561028,0.22175375110964474,0.07080448717403445
3,2010,FE20_3,FE20,662500.2220386828,6202499.902415118,Cluster 3,0.19113114511190182,0.27645797346426493,0.0853268283523631
3,2010,FE30_3,FE30,667500.2691536737,6202499.833699634,Cluster 3,0.22548510847669892,0.35827160708704553,0.1327864986103466
3,2010,FE40_3,FE40,672500.3008507392,6202499.858164246,Cluster 3,0.15304338021688632,0.28649888731397066,0.13345550709708434
3,2010,FE60_3,FE60,682500.2713181422,6202499.84461653,Cluster 3,0.16987192781585497,0.3012972584911789,0.13142533067532391
3,2010,FE61_3,FE61,682500.341989624,6207499.920597611,Cluster 3,0.14210474134013246,0.26831188876557993,0.12620714742544747
3,2010,FE71_3,FE71,687500.2984424902,6207499.905692995,Cluster 3,0.16580106924325647,0.30623150517288517,0.1404304359296287
3,2010,FE72_3,FE72,687500.363131253,6212499.947936701,Cluster 3,0.19312256069802292,0.3375464927584883,0.1444239320604654
3,2010,FE80_3,FE80,692500.3264155694,6202499.858064589,Cluster 3,0.16996307641030772,0.31111342250372453,0.1411503460934168
3,2010,FE81_3,FE81,692500.373541418,6207499.882120019,Cluster 3,0.17357343090707447,0.32161416865047204,0.14804073774339757
3,2010,FE82_3,FE82,692500.3463343331,6212499.956222788,Cluster 3,0.22390961584483726,0.37139263366375513,0.14748301781891787
3,2010,FE83_3,FE83,692500.3720132804,6217499.974638728,Cluster 3,0.18037446486753816,0.32951868404817775,0.14914421918063958
3,2010,FE90_3,FE90,697500.3555868408,6202499.883863147,Cluster 3,0.1659495560603409,0.292743723616309,0.12679416755596812
3,2010,FE91_3,FE91,697500.3965691917,6207499.840916168,Cluster 3,0.2025508770697835,0.35050057698135567,0.14794969991157217
3,2010,FE92_3,FE92,697500.4091896428,6212499.850916306,Cluster 3,0.16538993253758946,0.27368892317589466,0.1082989906383052
3,2010,FE93_3,FE93,697500.3909917022,6217499.9137929315,Cluster 3,0.15921594014509927,0.18840457111135414,0.029188630966254875
3,2010,FE94_3,FE94,697500.4689643438,6222499.923962992,Cluster 3,0.15288289690351073,0.21839582844353103,0.0655129315400203
3,2010,FF00_3,FF00,652500.2143912867,6152499.7862611525,Cluster 3,0.15145151492681905,0.17883752390409,0.027386008977270948
3,2010,FF01_3,FF01,652500.2248090926,6157499.774261067,Cluster 3,0.13037934773658247,0.22878548673985527,0.0984061390032728
3,2010,FF02_3,FF02,652500.2492441322,6162499.809702141,Cluster 3,0.13860340592179024,0.19272646194483117,0.05412305602304093
3,2010,FF03_3,FF03,652500.2266870057,6167499.7790860785,Cluster 3,0.21189364985004414,0.22645127026489875,0.014557620414854616
3,2010,FF04_3,FF04,652500.2144126588,6172499.795813887,Cluster 3,0.16871632122431265,0.2532023632168787,0.08448604199256607
3,2010,FF05_3,FF05,652500.2143685349,6177499.748581729,Cluster 2,0.2054830066438151,0.24262137634383796,0.03713836970002285
3,2010,FF06_3,FF06,652500.2168219197,6182499.859854026,Cluster 3,0.13962328511144376,0.20321512176416026,0.0635918366527165
3,2010,FF07_3,FF07,652500.231527698,6187499.795811617,Cluster 3,0.13371094729145427,0.2083659034230098,0.07465495613155554
3,2010,FF08_3,FF08,652500.2487440347,6192499.778918769,Cluster 2,0.21033877015980132,0.22662639538769833,0.016287625227897007
3,2010,FF10_3,FF10,657500.2143405195,6152499.777359325,Cluster 3,0.15170111954590895,0.24719240826219716,0.0954912887162882
3,2010,FF11_3,FF11,657500.2348184625,6157499.726247546,Cluster 3,0.13270848242266733,0.22377860528827337,0.09107012286560603
3,2010,FF12_3,FF12,657500.2533010718,6162499.722690075,Cluster 3,0.14152445055008103,0.2650995362757636,0.12357508572568257
3,2010,FF13_3,FF13,657500.2678361252,6167499.766637617,Cluster 3,0.1596399592620574,0.2376178747890094,0.07797791552695199
3,2010,FF14_3,FF14,657500.2804860991,6172499.746787113,Cluster 3,0.13462127408317603,0.22175184387460267,0.08713056979142664
3,2010,FF15_3,FF15,657500.2224905242,6177499.772069843,Cluster 3,0.1662966804418997,0.19897492145000967,0.032678241008109954
3,2010,FF16_3,FF16,657500.2175718555,6182499.846975895,Cluster 3,0.14205924844346954,0.2034121798474327,0.06135293140396317
3,2010,FF17_3,FF17,657500.2675925975,6187499.860202954,Cluster 2,0.20502260464844257,0.21622707284526516,0.011204468196822581
3,2010,FF18_3,FF18,657500.2452246804,6192499.807152677,Cluster 3,0.14664324383184993,0.277562427267191,0.13091918343534106
3,2010,FF19_3,FF19,657500.2697239395,6197499.803575764,Cluster 3,0.20897444819937946,0.242173207493125,0.03319875929374552
3,2010,FF20_3,FF20,662500.2125909128,6152499.769090225,Cluster 3,0.14690869610779017,0.24086092792820207,0.0939522318204119
3,2010,FF21_3,FF21,662500.2406863412,6157499.799661659,Cluster 2,0.1919593520676908,0.2168144838430348,0.024855131775344014
3,2010,FF22_3,FF22,662500.2548913385,6162499.766637423,Cluster 3,0.15081189444075796,0.23754833498141317,0.08673644054065521
3,2010,FF23_3,FF23,662500.2491310743,6167499.781214133,Cluster 3,0.1722973173558067,0.21551969792616485,0.043222380570358154
3,2010,FF24_3,FF24,662500.2884650016,6172499.734430286,Cluster 3,0.15094253286921455,0.29205248799254574,0.1411099551233312
3,2010,FF25_3,FF25,662500.2368262114,6177499.844051934,Cluster 3,0.12108085357079487,0.24380485768138635,0.12272400411059148
3,2010,FF26_3,FF26,662500.2303838229,6182499.780956389,Cluster 3,0.1398637803772026,0.2809212608306327,0.14105748045343008
3,2010,FF27_3,FF27,662500.2586700729,6187499.767595499,Cluster 3,0.12077712371860877,0.22900366451403253,0.10822654079542376
3,2010,FF28_3,FF28,662500.2569147471,6192499.801572185,Cluster 2,0.17093040994141376,0.19561036880663488,0.02467995886522112
3,2010,FF29_3,FF29,662500.2231507814,6197499.882831992,Cluster 3,0.18079762762077764,0.24978654619863305,0.06898891857785541
3,2010,FF30_3,FF30,667500.2250742009,6152499.760797058,Cluster 3,0.14530675307556756,0.26230331343302493,0.11699656035745737
3,2010,FF31_3,FF31,667500.2664735457,6157499.77134995,Cluster 3,0.14027351768855348,0.21989218925277204,0.07961867156421856
3,2010,FF32_3,FF32,667500.2781001843,6162499.71839387,Cluster 2,0.1819188569828975,0.20045571612511837,0.018536859142220863
3,2010,FF33_3,FF33,667500.2537457212,6167499.713120071,Cluster 3,0.15846369416752587,0.20971208333343697,0.051248389165911096
3,2010,FF34_3,FF34,667500.2543204613,6172499.757887186,Cluster 3,0.14512413954779582,0.193845639423268,0.04872149987547217
3,2010,FF35_3,FF35,667500.2819172617,6177499.741394598,Cluster 3,0.1967977088625577,0.2520567447625359,0.055259035899978215
3,2010,FF36_3,FF36,667500.2673523247,6182499.7724213265,Cluster 3,0.12407510854297879,0.2187698170016299,0.0946947084586511
3,2010,FF37_3,FF37,667500.2713154595,6187499.853328593,Cluster 3,0.16386402510545442,0.19862475822566159,0.034760733120207166
3,2010,FF38_3,FF38,667500.2333278777,6192499.870393818,Cluster 3,0.1487359813982322,0.20135492171267416,0.052618940314441975
3,2010,FF39_3,FF39,667500.2764708342,6197499.828398651,Cluster 3,0.16212312358956094,0.29038065592766926,0.12825753233810833
3,2010,FF40_3,FF40,672500.2677202892,6152499.75185617,Cluster 3,0.15438680196021365,0.27978875725552754,0.1254019552953139
3,2010,FF41_3,FF41,672500.2610297143,6157499.749462805,Cluster 3,0.16027101102323862,0.21290631395481296,0.05263530293157434
3,2010,FF42_3,FF42,672500.2674698508,6162499.797357992,Cluster 2,0.17354838515705348,0.19883441875540495,0.025286033598351465
3,2010,FF43_3,FF43,672500.289242156,6167499.784242888,Cluster 3,0.16463677095746326,0.21389736142069754,0.04926059046323428
3,2010,FF44_3,FF44,672500.2569006486,6172499.818821288,Cluster 3,0.17210330636687118,0.20477478428213333,0.03267147791526215
3,2010,FF45_3,FF45,672500.298489102,6177499.7947630705,Cluster 3,0.17715946013926961,0.25812527610330016,0.08096581596403055
3,2010,FF46_3,FF46,672500.2817369283,6182499.818284865,Cluster 3,0.16582095364716737,0.2582856530892806,0.09246469944211322
