variable,species,vp_from,vp_to,from_atlas,to_atlas,comparison,vp_delta,delta_direction,species_label,species_thermal_index,thermal_group,migratory_strategy,foraging_guild,variable_clean
tmean_breeding,Curruca_curruca,9.491183438369357e-4,0.0013520342578705448,1,2,1970s to 1990s,4.029159140336091e-4,increase,Curruca curruca,11.6399285102,cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Cyanistes_caeruleus,0.0011077536320191822,0.0015449043155145968,1,2,1970s to 1990s,4.3715068349541465e-4,increase,Cyanistes caeruleus,12.7367473555,warm,sedentary,Tit-like birds,Temperature
tmean_breeding,Delichon_urbicum,7.293051537452189e-4,0.0013923933843422644,1,2,1970s to 1990s,6.630882305970455e-4,increase,Delichon urbicum,12.3470551373,warm,long-distance,Aerial insectivores,Temperature
tmean_breeding,Emberiza_calandra,0.013317435181017839,0.004317255465799537,1,2,1970s to 1990s,-0.009000179715218302,decrease,Emberiza calandra,14.2313581317,very warm,sedentary,Buntings,Temperature
tmean_breeding,Emberiza_citrinella,7.692554303159237e-4,0.006997704611972556,1,2,1970s to 1990s,0.006228449181656633,increase,Emberiza citrinella,11.5528442066,cold,sedentary,Buntings,Temperature
tmean_breeding,Emberiza_schoeniclus,0.00884745392861526,0.027582723089196133,1,2,1970s to 1990s,0.018735269160580874,increase,Emberiza schoeniclus,11.2704483494,cold,sedentary and short-distance,Buntings,Temperature
tmean_breeding,Erithacus_rubecula,0.003664374860766327,0.006911349750185821,1,2,1970s to 1990s,0.0032469748894194943,increase,Erithacus rubecula,11.998445823500001,medium,sedentary,Low flycatching feeders,Temperature
tmean_breeding,Ficedula_hypoleuca,0.017950817485542007,0.019335622483165067,1,2,1970s to 1990s,0.0013848049976230604,increase,Ficedula hypoleuca,10.4275102213,very cold,long-distance,Flycatchers,Temperature
tmean_breeding,Ficedula_parva,0.0011736998614013806,9.342370498189387e-4,1,2,1970s to 1990s,-2.3946281158244195e-4,decrease,Ficedula parva,11.5985667049,cold,long-distance,Flycatchers,Temperature
tmean_breeding,Fringilla_coelebs,0.0011870748145481316,0.007597594262404291,1,2,1970s to 1990s,0.006410519447856159,increase,Fringilla coelebs,12.2951633877,medium,sedentary and short-distance,Foliage gleaners,Temperature
tmean_breeding,Garrulus_glandarius,0.005554265510216213,0.007472286190909558,1,2,1970s to 1990s,0.0019180206806933449,increase,Garrulus glandarius,12.466780849,warm,sedentary,Omnivorous corvids,Temperature
tmean_breeding,Hippolais_icterina,0.0021834943204706646,0.005740512130918907,1,2,1970s to 1990s,0.003557017810448243,increase,Hippolais icterina,11.3916568563,cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Hirundo_rustica,9.579501125234002e-4,8.154885256971285e-4,1,2,1970s to 1990s,-1.424615868262717e-4,decrease,Hirundo rustica,12.4305273248,warm,long-distance,Aerial insectivores,Temperature
tmean_breeding,Lanius_collurio,0.006979533788794066,0.003977616062942359,1,2,1970s to 1990s,-0.0030019177258517075,decrease,Lanius collurio,12.6238867722,warm,long-distance,Shrikes,Temperature
tmean_breeding,Lanius_excubitor,0.011602861190011462,0.0071175683261363604,1,2,1970s to 1990s,-0.004485292863875102,decrease,Lanius excubitor,11.2044136127,cold,sedentary,Shrikes,Temperature
tmean_breeding,Linaria_cannabina,0.003226429693323142,0.0012116888309449817,1,2,1970s to 1990s,-0.0020147408623781603,decrease,Linaria cannabina,13.1603552715,very warm,short-distance,Passerine seedeaters,Temperature
tmean_breeding,Locustella_luscinioides,0.013775456563424694,0.050379829844903745,1,2,1970s to 1990s,0.03660437328147905,increase,Locustella luscinioides,13.5908101527,very warm,long-distance,Marsh warblers,Temperature
tmean_breeding,Locustella_naevia,0.0037103764002323148,0.012455769848154111,1,2,1970s to 1990s,0.008745393447921797,increase,Locustella naevia,11.7684221003,cold,long-distance,Marsh warblers,Temperature
tmean_breeding,Lophophanes_cristatus,0.003485616184706543,0.004098423993211827,1,2,1970s to 1990s,6.128078085052844e-4,increase,Lophophanes cristatus,11.7118025203,cold,sedentary,Tit-like birds,Temperature
tmean_breeding,Loxia_curvirostra,0.002304375779527033,0.009370198556795052,1,2,1970s to 1990s,0.007065822777268019,increase,Loxia curvirostra,10.4943181045,very cold,sedentary and short-distance,Passerine seedeaters,Temperature
tmean_breeding,Lullula_arborea,0.007923962355593506,0.007357560066336718,1,2,1970s to 1990s,-5.664022892567875e-4,decrease,Lullula arborea,13.4719748078,very warm,short-distance,Open-land insectivores,Temperature
tmean_breeding,Luscinia_luscinia,0.01700058125796429,0.014473934702673837,1,2,1970s to 1990s,-0.002526646555290453,decrease,Luscinia luscinia,11.8425102806,cold,long-distance,Low flycatching feeders,Temperature
tmean_breeding,Motacilla_alba,0.0018149471422149494,0.0010709507721595934,1,2,1970s to 1990s,-7.43996370055356e-4,decrease,Motacilla alba,11.9859302219,medium,short-distance,Open-land insectivores,Temperature
tmean_breeding,Motacilla_cinerea,0.0021009728110042325,0.002018480632418017,1,2,1970s to 1990s,-8.249217858621568e-5,decrease,Motacilla cinerea,12.9122079488,warm,sedentary and short-distance,Open-land insectivores,Temperature
tmean_breeding,Motacilla_flava,0.04293295954942295,0.05595625529287941,1,2,1970s to 1990s,0.01302329574345646,increase,Motacilla flava,12.136968586,medium,long-distance,Open-land insectivores,Temperature
tmean_breeding,Muscicapa_striata,0.002161888822351638,0.0020443307065841753,1,2,1970s to 1990s,-1.175581157674627e-4,decrease,Muscicapa striata,12.1492223917,medium,long-distance,Flycatchers,Temperature
tmean_breeding,Oenanthe_oenanthe,0.003995857349514107,0.005474321499448221,1,2,1970s to 1990s,0.0014784641499341142,increase,Oenanthe oenanthe,11.6202368597,cold,long-distance,Low flycatching feeders,Temperature
tmean_breeding,Oriolus_oriolus,0.017335027269720322,0.015029039626199904,1,2,1970s to 1990s,-0.002305987643520418,decrease,Oriolus oriolus,13.4707159049,very warm,long-distance,Orioles,Temperature
tmean_breeding,Panurus_biarmicus,0.044360236043725736,0.02124088180619225,1,2,1970s to 1990s,-0.023119354237533484,decrease,Panurus biarmicus,13.8780278318,very warm,sedentary,Reedlings,Temperature
tmean_breeding,Parus_major,0.004002226035805672,0.009373508698614457,1,2,1970s to 1990s,0.005371282662808785,increase,Parus major,12.343727765,medium,sedentary and short-distance,Tit-like birds,Temperature
tmean_breeding,Passer_domesticus,0.0026756488864285192,0.001316576363541666,1,2,1970s to 1990s,-0.0013590725228868532,decrease,Passer domesticus,12.2628071769,medium,sedentary,Passerine seedeaters,Temperature
tmean_breeding,Passer_montanus,5.448607082111892e-4,0.0011458914225403976,1,2,1970s to 1990s,6.010307143292084e-4,increase,Passer montanus,13.070887931,very warm,sedentary,Passerine seedeaters,Temperature
tmean_breeding,Periparus_ater,0.011156465868059691,0.012765623813766407,1,2,1970s to 1990s,0.001609157945706716,increase,Periparus ater,11.9045668053,medium,sedentary,Tit-like birds,Temperature
tmean_breeding,Phoenicurus_ochruros,0.003054087794058024,0.05706115372704018,1,2,1970s to 1990s,0.05400706593298216,increase,Phoenicurus ochruros,13.2394438706,very warm,sedentary and short-distance,Low flycatching feeders,Temperature
tmean_breeding,Phoenicurus_phoenicurus,0.004617120299624275,0.005930847637746571,1,2,1970s to 1990s,0.0013137273381222964,increase,Phoenicurus phoenicurus,11.3098485667,cold,long-distance,Low flycatching feeders,Temperature
tmean_breeding,Phylloscopus_collybita,9.913757704416905e-4,0.004381102295734904,1,2,1970s to 1990s,0.0033897265252932135,increase,Phylloscopus collybita,11.9465889491,medium,short-distance,Foliage gleaners,Temperature
tmean_breeding,Phylloscopus_sibilatrix,0.00746248090828781,0.008364494890317037,1,2,1970s to 1990s,9.020139820292272e-4,increase,Phylloscopus sibilatrix,11.3755910555,cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Phylloscopus_trochilus,0.004516510571201034,0.003685330007790736,1,2,1970s to 1990s,-8.31180563410298e-4,decrease,Phylloscopus trochilus,10.4596695622,very cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Pica_pica,0.00118496608844252,0.05673513112030012,1,2,1970s to 1990s,0.0555501650318576,increase,Pica pica,12.155826028,medium,sedentary,Omnivorous corvids,Temperature
tmean_breeding,Poecile_palustris,0.0026759724405865074,0.0011744940238583683,1,2,1970s to 1990s,-0.001501478416728139,decrease,Poecile palustris,12.3251392514,medium,sedentary,Tit-like birds,Temperature
tmean_breeding,Prunella_modularis,0.0016389101008093675,0.009339238995969086,1,2,1970s to 1990s,0.007700328895159719,increase,Prunella modularis,10.9083374064,very cold,sedentary and short-distance,Low flycatching feeders,Temperature
tmean_breeding,Pyrrhula_pyrrhula,0.007126061617689441,0.004235368767521288,1,2,1970s to 1990s,-0.002890692850168153,decrease,Pyrrhula pyrrhula,10.756294956,very cold,short-distance,Passerine seedeaters,Temperature
tmean_breeding,Regulus_ignicapilla,0.0028586003886148536,0.061498565901611436,1,2,1970s to 1990s,0.058639965512996585,increase,Regulus ignicapilla,13.1999439071,very warm,short-distance,Tit-like birds,Temperature
tmean_breeding,Regulus_regulus,0.005803467362523175,0.00393177149856891,1,2,1970s to 1990s,-0.0018716958639542654,decrease,Regulus regulus,10.8075146552,very cold,short-distance,Tit-like birds,Temperature
tmean_breeding,Remiz_pendulinus,0.0015595751135168714,0.0011768927824080708,1,2,1970s to 1990s,-3.826823311088006e-4,decrease,Remiz pendulinus,13.7399153521,very warm,short-distance,Tit-like birds,Temperature
tmean_breeding,Riparia_riparia,4.0955609985547913e-4,0.0033693751149752784,1,2,1970s to 1990s,0.0029598190151197993,increase,Riparia riparia,11.9550761988,medium,long-distance,Aerial insectivores,Temperature
tmean_breeding,Saxicola_rubetra,8.157169659465325e-4,7.738581412793675e-4,1,2,1970s to 1990s,-4.185882466716494e-5,decrease,Saxicola rubetra,11.2990488425,cold,long-distance,Low flycatching feeders,Temperature
tmean_breeding,Serinus_serinus,0.0017617250808564132,0.004444805322168571,1,2,1970s to 1990s,0.0026830802413121578,increase,Serinus serinus,13.8814196118,very warm,short-distance,Passerine seedeaters,Temperature
tmean_breeding,Sitta_europaea,0.001487497458973815,0.0011059172483024943,1,2,1970s to 1990s,-3.8158021067132074e-4,decrease,Sitta europaea,12.7946675987,warm,sedentary,Tit-like birds,Temperature
tmean_breeding,Spinus_spinus,0.0017488381511283396,0.005119081567936364,1,2,1970s to 1990s,0.003370243416808024,increase,Spinus spinus,10.2425165856,very cold,sedentary and short-distance,Passerine seedeaters,Temperature
tmean_breeding,Sturnus_vulgaris,0.0010940965848088206,0.004632239525888284,1,2,1970s to 1990s,0.0035381429410794637,increase,Sturnus vulgaris,11.8027600322,cold,short-distance,Starlings,Temperature
tmean_breeding,Sylvia_atricapilla,9.109650413742878e-4,0.0018256661904700185,1,2,1970s to 1990s,9.147011490957307e-4,increase,Sylvia atricapilla,12.6192368528,warm,short-distance,Foliage gleaners,Temperature
tmean_breeding,Sylvia_borin,0.0018571209732598948,0.0043458922265644795,1,2,1970s to 1990s,0.0024887712533045846,increase,Sylvia borin,11.3163422901,cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Troglodytes_troglodytes,0.0026774241010017255,0.002556205446803967,1,2,1970s to 1990s,-1.2121865419775866e-4,decrease,Troglodytes troglodytes,12.2368253494,medium,sedentary,Low flycatching feeders,Temperature
tmean_breeding,Turdus_merula,0.0032993591618082864,0.026537455561300202,1,2,1970s to 1990s,0.023238096399491915,increase,Turdus merula,12.5843398181,warm,sedentary,Thrushes,Temperature
tmean_breeding,Turdus_philomelos,0.0015732646938276546,0.0015749728848141874,1,2,1970s to 1990s,1.7081909865328e-6,increase,Turdus philomelos,11.3956704897,cold,short-distance,Thrushes,Temperature
tmean_breeding,Turdus_pilaris,0.001776434541405726,0.04656315374240631,1,2,1970s to 1990s,0.04478671920100059,increase,Turdus pilaris,10.0287125382,very cold,short-distance,Thrushes,Temperature
tmean_breeding,Turdus_viscivorus,0.00570381395960709,0.004385708081983773,1,2,1970s to 1990s,-0.0013181058776233169,decrease,Turdus viscivorus,11.9147042629,medium,short-distance,Thrushes,Temperature
tmean_breeding,Ardea_cinerea,0.018307259276655847,0.005563356971542885,1,2,1970s to 1990s,-0.01274390230511296,decrease,Ardea cinerea,12.6943991523,warm,sedentary and short-distance,Wading birds,Temperature
tmean_breeding,Botaurus_stellaris,0.049480641471918815,0.044059184490824466,1,2,1970s to 1990s,-0.00542145698109435,decrease,Botaurus stellaris,13.1076210929,very warm,sedentary and short-distance,Wading birds,Temperature
tmean_breeding,Dendrocopos_major,0.003174119193016378,0.009681182295975288,1,2,1970s to 1990s,0.006507063102958909,increase,Dendrocopos major,12.1154284266,medium,sedentary,Woodpeckers,Temperature
tmean_breeding,Dryobates_minor,0.010012776750607383,0.002662934458889559,1,2,1970s to 1990s,-0.007349842291717824,decrease,Dryobates minor,11.5509643269,cold,sedentary and short-distance,Woodpeckers,Temperature
tmean_breeding,Dryocopus_martius,0.06446437056105203,0.05824355259506246,1,2,1970s to 1990s,-0.00622081796598957,decrease,Dryocopus martius,11.1193962821,cold,sedentary,Woodpeckers,Temperature
tmean_breeding,Jynx_torquilla,0.0029378064694713774,0.0022535142099878508,1,2,1970s to 1990s,-6.842922594835267e-4,decrease,Jynx torquilla,11.8812540667,medium,short-distance,Woodpeckers,Temperature
tmean_breeding,Picus_viridis,0.0018840891033665087,0.0035570445526715132,1,2,1970s to 1990s,0.0016729554493050045,increase,Picus viridis,12.9413688865,warm,sedentary,Woodpeckers,Temperature
tmean_breeding,Podiceps_cristatus,0.00138166081169719,0.003114931328126878,1,2,1970s to 1990s,0.0017332705164296882,increase,Podiceps cristatus,12.6860788894,warm,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Podiceps_grisegena,0.0012678105898546186,5.699753442117387e-4,1,2,1970s to 1990s,-6.978352456428799e-4,decrease,Podiceps grisegena,11.9386619385,medium,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Podiceps_nigricollis,0.0013152878101530513,0.001512771054466634,1,2,1970s to 1990s,1.9748324431358285e-4,increase,Podiceps nigricollis,13.3391366196,very warm,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Tachybaptus_ruficollis,0.0017756217207274027,0.003906836680077141,1,2,1970s to 1990s,0.002131214959349738,increase,Tachybaptus ruficollis,13.4633891991,very warm,sedentary and short-distance,Aquatic pursuers,Temperature
tmean_breeding,Asio_flammeus,0.01293874957272874,0.013726267197014239,1,2,1970s to 1990s,7.87517624285498e-4,increase,Asio flammeus,9.6200242401,very cold,sedentary and short-distance,Owls,Temperature
tmean_breeding,Asio_otus,4.0165278365151495e-4,0.014741450406518497,1,2,1970s to 1990s,0.014339797622866982,increase,Asio otus,12.2940439872,medium,sedentary,Owls,Temperature
tmean_breeding,Athene_noctua,0.003947644302833149,0.0017445138752046716,1,2,1970s to 1990s,-0.002203130427628478,decrease,Athene noctua,14.2083192272,very warm,sedentary,Owls,Temperature
tmean_breeding,Strix_aluco,0.006695940182588219,0.0016363144995275249,1,2,1970s to 1990s,-0.005059625683060694,decrease,Strix aluco,12.8738657057,warm,sedentary,Owls,Temperature
tmean_breeding,Tyto_alba,0.026226604603692708,0.0034510787275081646,1,2,1970s to 1990s,-0.022775525876184543,decrease,Tyto alba,13.9906366009,very warm,sedentary,Owls,Temperature
prec_breeding,Accipiter_nisus,0.0012631192923313968,0.009926145042052997,1,2,1970s to 1990s,0.0086630257497216,increase,Accipiter nisus,11.9162821341,medium,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Astur_gentilis,0.030347902573862124,6.508867331714021e-4,1,2,1970s to 1990s,-0.029697015840690722,decrease,Astur gentilis,11.8007973825,cold,sedentary,Diurnal raptors,Precipitation
prec_breeding,Buteo_buteo,0.0072363020117670205,0.0015772851403209047,1,2,1970s to 1990s,-0.005659016871446116,decrease,Buteo buteo,12.6973693303,warm,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Circus_aeruginosus,0.002014283618883284,0.07637608904732694,1,2,1970s to 1990s,0.07436180542844366,increase,Circus aeruginosus,13.2259231132,very warm,short-and long-distance,Diurnal raptors,Precipitation
prec_breeding,Circus_pygargus,0.0331350772758968,0.002307301007984729,1,2,1970s to 1990s,-0.03082777626791207,decrease,Circus pygargus,13.6904029809,very warm,long-distance,Diurnal raptors,Precipitation
prec_breeding,Pernis_apivorus,0.001959071540857887,6.55752232780612e-4,1,2,1970s to 1990s,-0.001303319308077275,decrease,Pernis apivorus,11.9608484505,medium,long-distance,Diurnal raptors,Precipitation
prec_breeding,Anas_acuta,0.012983407982568678,0.016735722719891037,1,2,1970s to 1990s,0.003752314737322359,increase,Anas acuta,8.5273453088,very cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Anas_crecca,0.0014701380613374277,0.001731477450061376,1,2,1970s to 1990s,2.613393887239482e-4,increase,Anas crecca,10.071290709,very cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Anas_platyrhynchos,0.0163614548411677,0.00799612331047142,1,2,1970s to 1990s,-0.008365331530696279,decrease,Anas platyrhynchos,11.8110548425,cold,sedentary and short-distance,Dabbling ducks,Precipitation
prec_breeding,Anser_anser,0.019272333571164445,0.014308619279300851,1,2,1970s to 1990s,-0.004963714291863593,decrease,Anser anser,11.1956416463,cold,sedentary and short-distance,Grazing waterfowl,Precipitation
prec_breeding,Aythya_ferina,0.011968281786356545,0.010575848887880891,1,2,1970s to 1990s,-0.001392432898475654,decrease,Aythya ferina,12.445391892,warm,short-distance,Diving ducks,Precipitation
prec_breeding,Aythya_fuligula,0.010129047505406004,0.0012532573530524773,1,2,1970s to 1990s,-0.008875790152353527,decrease,Aythya fuligula,10.1385920012,very cold,short-distance,Diving ducks,Precipitation
prec_breeding,Cygnus_olor,0.010729600716660447,0.008818707357686905,1,2,1970s to 1990s,-0.0019108933589735422,decrease,Cygnus olor,12.1899516659,medium,sedentary and short-distance,Grazing waterfowl,Precipitation
prec_breeding,Mareca_strepera,0.003141414239247417,0.017276532312195735,1,2,1970s to 1990s,0.014135118072948318,increase,Mareca strepera,12.5158986156,warm,short-distance,Dabbling ducks,Precipitation
prec_breeding,Mergus_merganser,9.046669987758731e-4,0.001988493816313778,1,2,1970s to 1990s,0.0010838268175379048,increase,Mergus merganser,7.9118621485,very cold,short-distance,Aquatic pursuers,Precipitation
prec_breeding,Mergus_serrator,0.013941426940273746,0.009195087004209488,1,2,1970s to 1990s,-0.004746339936064258,decrease,Mergus serrator,7.3724850113,very cold,short-distance,Aquatic pursuers,Precipitation
prec_breeding,Somateria_mollissima,0.06380765381066272,0.05718128560138593,1,2,1970s to 1990s,-0.006626368209276791,decrease,Somateria mollissima,8.1688294838,very cold,short-distance,Diving ducks,Precipitation
prec_breeding,Spatula_clypeata,0.008382742915736383,0.02060761747482227,1,2,1970s to 1990s,0.012224874559085887,increase,Spatula clypeata,11.7556216717,cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Spatula_querquedula,0.0019504795998565693,0.01393785148082847,1,2,1970s to 1990s,0.011987371880971901,increase,Spatula querquedula,12.389627827,warm,long-distance,Dabbling ducks,Precipitation
prec_breeding,Tadorna_tadorna,0.029348238825431534,0.012425785199023846,1,2,1970s to 1990s,-0.016922453626407687,decrease,Tadorna tadorna,12.0434493446,medium,short-distance,Dabbling ducks,Precipitation
prec_breeding,Apus_apus,0.0018297277053572248,0.014507422178019437,1,2,1970s to 1990s,0.012677694472662211,increase,Apus apus,12.4470483242,warm,long-distance,Aerial insectivores,Precipitation
prec_breeding,Caprimulgus_europaeus,0.017028796090376136,0.004162308986411514,1,2,1970s to 1990s,-0.012866487103964621,decrease,Caprimulgus europaeus,13.110333547,very warm,long-distance,Nigthjars,Precipitation
prec_breeding,Anarhynchus_alexandrinus,0.018977539473194794,0.01287889170306611,1,2,1970s to 1990s,-0.0060986477701286835,decrease,Anarhynchus alexandrinus,16.3071703744,very warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Calidris_alpina,0.03852181577906587,0.005192325868143234,1,2,1970s to 1990s,-0.03332948991092263,decrease,Calidris alpina,7.0663752664,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Calidris_pugnax,0.014068375157306398,0.003220728191828409,1,2,1970s to 1990s,-0.010847646965477988,decrease,Calidris pugnax,7.9732949741,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Charadrius_dubius,8.046610194211056e-4,7.868431742476275e-4,1,2,1970s to 1990s,-1.7817845173478128e-5,decrease,Charadrius dubius,12.7729324864,warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Charadrius_hiaticula,0.026847038338384723,0.024020201118575137,1,2,1970s to 1990s,-0.002826837219809586,decrease,Charadrius hiaticula,8.2214626932,very cold,short-distance,Plovers,Precipitation
prec_breeding,Chlidonias_niger,0.006550778547970174,0.0036181976208502966,1,2,1970s to 1990s,-0.002932580927119877,decrease,Chlidonias niger,13.0082465521,very warm,long-distance,Terns,Precipitation
prec_breeding,Chroicocephalus_ridibundus,0.0019393248915039218,0.005638807320929932,1,2,1970s to 1990s,0.00369948242942601,increase,Chroicocephalus ridibundus,11.0679667544,cold,short-distance,Gulls,Precipitation
prec_breeding,Gallinago_gallinago,0.0026259436610604576,0.0036452096936564816,1,2,1970s to 1990s,0.001019266032596024,increase,Gallinago gallinago,10.2670472691,very cold,short-distance,Scolopacids,Precipitation
prec_breeding,Haematopus_ostralegus,0.0275537164805032,0.029367504266264128,1,2,1970s to 1990s,0.0018137877857609293,increase,Haematopus ostralegus,10.4739718085,very cold,short-distance,Plovers,Precipitation
prec_breeding,Larus_argentatus,0.001966257150708041,0.02249918168475762,1,2,1970s to 1990s,0.020532924534049576,increase,Larus argentatus,9.0583381929,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Larus_canus,0.0037804565108653,0.003577391275566256,1,2,1970s to 1990s,-2.030652352990438e-4,decrease,Larus canus,8.5740563147,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Larus_fuscus,0.007450419210466886,0.013562588841592947,1,2,1970s to 1990s,0.006112169631126061,increase,Larus fuscus,8.9178677716,very cold,short-and long-distance,Gulls,Precipitation
prec_breeding,Larus_marinus,0.004533659580862809,0.02079590680777028,1,2,1970s to 1990s,0.016262247226907472,increase,Larus marinus,8.3694639418,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Limosa_limosa,0.0030275185953665628,0.006704223724960985,1,2,1970s to 1990s,0.003676705129594422,increase,Limosa limosa,12.0468335512,medium,long-distance,Scolopacids,Precipitation
prec_breeding,Numenius_arquata,0.04693779651601001,0.019275401058540517,1,2,1970s to 1990s,-0.027662395457469492,decrease,Numenius arquata,10.0493203009,very cold,short-distance,Scolopacids,Precipitation
prec_breeding,Recurvirostra_avosetta,0.04887164688993006,0.01418824537986895,1,2,1970s to 1990s,-0.03468340151006111,decrease,Recurvirostra avosetta,14.5831200661,very warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Scolopax_rusticola,0.014643835531710886,0.013186690005657614,1,2,1970s to 1990s,-0.001457145526053272,decrease,Scolopax rusticola,10.6010955955,very cold,sedentary and short-distance,Scolopacids,Precipitation
prec_breeding,Sterna_hirundo,0.0018751051539590878,0.013506356558198951,1,2,1970s to 1990s,0.011631251404239863,increase,Sterna hirundo,11.4396148713,cold,long-distance,Terns,Precipitation
prec_breeding,Sterna_paradisaea,0.009218694245035053,0.016863149518900427,1,2,1970s to 1990s,0.0076444552738653745,increase,Sterna paradisaea,6.7214988279,very cold,long-distance,Terns,Precipitation
prec_breeding,Sternula_albifrons,0.016710371893530997,0.01711719182723646,1,2,1970s to 1990s,4.068199337054629e-4,increase,Sternula albifrons,13.6554594356,very warm,long-distance,Terns,Precipitation
prec_breeding,Thalasseus_sandvicensis,0.0038680009272885393,0.004965933043687853,1,2,1970s to 1990s,0.001097932116399314,increase,Thalasseus sandvicensis,12.309341223,medium,short-and long-distance,Terns,Precipitation
prec_breeding,Tringa_glareola,0.05667623816770623,0.0025275859780450193,1,2,1970s to 1990s,-0.05414865218966121,decrease,Tringa glareola,7.6706167812,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Tringa_ochropus,0.003696217001701508,0.0025089962689584283,1,2,1970s to 1990s,-0.0011872207327430799,decrease,Tringa ochropus,9.8785200822,very cold,short-and long-distance,Scolopacids,Precipitation
prec_breeding,Tringa_totanus,0.048555210373984886,0.039791758089325224,1,2,1970s to 1990s,-0.008763452284659662,decrease,Tringa totanus,11.0359375128,cold,short-distance,Scolopacids,Precipitation
prec_breeding,Vanellus_vanellus,0.002158618588290386,0.0012648048900220047,1,2,1970s to 1990s,-8.938136982683815e-4,decrease,Vanellus vanellus,11.532605723,cold,short-distance,Plovers,Precipitation
prec_breeding,Columba_oenas,0.0091411510222712,0.013117252206857964,1,2,1970s to 1990s,0.0039761011845867635,increase,Columba oenas,12.4358174295,warm,short-distance,Columbids,Precipitation
prec_breeding,Columba_palumbus,0.0036754551507375698,0.006789664496874632,1,2,1970s to 1990s,0.003114209346137062,increase,Columba palumbus,12.2214205187,medium,sedentary and short-distance,Columbids,Precipitation
prec_breeding,Streptopelia_decaocto,7.00350380100057e-4,0.0024568191174715193,1,2,1970s to 1990s,0.0017564687373714622,increase,Streptopelia decaocto,12.9162282666,warm,sedentary,Columbids,Precipitation
prec_breeding,Streptopelia_turtur,0.0011379666066424533,0.012216103058831106,1,2,1970s to 1990s,0.011078136452188652,increase,Streptopelia turtur,13.7662137901,very warm,long-distance,Columbids,Precipitation
prec_breeding,Alcedo_atthis,0.02054908406818762,0.0026878576675365504,1,2,1970s to 1990s,-0.01786122640065107,decrease,Alcedo atthis,13.5319163712,very warm,sedentary,Kingfishers,Precipitation
prec_breeding,Cuculus_canorus,0.0012580126891909493,0.0011046926349375552,1,2,1970s to 1990s,-1.5332005425339407e-4,decrease,Cuculus canorus,12.1394391784,medium,long-distance,Cuckoos,Precipitation
prec_breeding,Falco_tinnunculus,0.0013970881407990425,4.4432023302940616e-4,1,2,1970s to 1990s,-9.527679077696364e-4,decrease,Falco tinnunculus,12.4263636442,warm,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Coturnix_coturnix,9.157568767501818e-4,4.834501350400827e-4,1,2,1970s to 1990s,-4.323067417100991e-4,decrease,Coturnix coturnix,13.6002736383,very warm,short-and long-distance,Gallinaceous birds,Precipitation
prec_breeding,Perdix_perdix,0.001866982592509601,0.0030779317322467974,1,2,1970s to 1990s,0.0012109491397371964,increase,Perdix perdix,12.8463889005,warm,sedentary,Gallinaceous birds,Precipitation
prec_breeding,Crex_crex,4.362081668067119e-4,6.172010497990881e-4,1,2,1970s to 1990s,1.809928829923762e-4,increase,Crex crex,11.9688491073,medium,long-distance,Rails,Precipitation
prec_breeding,Fulica_atra,0.02028816524403223,0.012131331764252046,1,2,1970s to 1990s,-0.008156833479780183,decrease,Fulica atra,12.9624637063,warm,sedentary and short-distance,Rails,Precipitation
prec_breeding,Gallinula_chloropus,0.009101357700885097,0.0033051843440356325,1,2,1970s to 1990s,-0.005796173356849465,decrease,Gallinula chloropus,13.3437206998,very warm,sedentary and short-distance,Rails,Precipitation
prec_breeding,Porzana_porzana,0.008852074546811346,0.009292864341757266,1,2,1970s to 1990s,4.407897949459203e-4,increase,Porzana porzana,12.4064941754,warm,long-distance,Rails,Precipitation
prec_breeding,Rallus_aquaticus,0.005416347673942036,0.0373027879690563,1,2,1970s to 1990s,0.03188644029511426,increase,Rallus aquaticus,13.3215188918,very warm,sedentary and short-distance,Rails,Precipitation
prec_breeding,Acanthis_flammea,0.0022872823349175467,0.002722104044542372,1,2,1970s to 1990s,4.348217096248252e-4,increase,Acanthis flammea,8.1923087262,very cold,short-distance,Passerine seedeaters,Precipitation
