site,atlas,year,easting,northing,n_top_negative_species_present,top_negative_species_present,any_top_negative_species_present
DD39,3,2014,567499.7951241602,6297499.908455915,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD40,3,2014,572499.8910228461,6252499.837507532,2,Periparus ater; Regulus regulus,TRUE
DD41,3,2014,572499.874319164,6257499.853998432,2,Periparus ater; Regulus regulus,TRUE
DD42,3,2014,572499.8594056569,6262499.798046281,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD43,3,2014,572499.8414943474,6267499.892215765,2,Periparus ater; Regulus regulus,TRUE
DD44,3,2014,572499.8234187007,6272499.913879938,2,Periparus ater; Regulus regulus,TRUE
DD45,3,2014,572499.8655449218,6277499.864061472,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD46,3,2014,572499.840314927,6282499.96321855,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD47,3,2014,572499.8119906547,6287499.989774233,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD48,3,2014,572499.8407176494,6292499.944752331,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD49,3,2014,572499.8623283049,6297499.938366378,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD50,3,2014,577499.9397466873,6252499.812573781,2,Periparus ater; Regulus regulus,TRUE
DD51,3,2014,577499.8911025693,6257499.866573606,2,Periparus ater; Regulus regulus,TRUE
DD52,3,2014,577499.8890167333,6262499.849300526,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD53,3,2014,577499.8687690438,6267499.87089236,1,Columba oenas,TRUE
DD54,3,2014,577499.8907825949,6272499.932445059,2,Periparus ater; Regulus regulus,TRUE
DD55,3,2014,577499.8332206182,6277499.920372668,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD56,3,2014,577499.8770683125,6282499.949325528,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DD57,3,2014,577499.8373202452,6287500.015885937,2,Periparus ater; Regulus regulus,TRUE
DD58,3,2014,577499.8375017444,6292500.010978917,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD59,3,2014,577499.8764129576,6297499.934571228,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD60,3,2014,582499.940339671,6252499.885439505,2,Periparus ater; Regulus regulus,TRUE
DD61,3,2014,582499.9243567707,6257499.87675696,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD62,3,2014,582499.9358377454,6262499.908196272,2,Periparus ater; Regulus regulus,TRUE
DD63,3,2014,582499.9142568866,6267499.867230073,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DD64,3,2014,582499.9156895869,6272499.97761661,2,Periparus ater; Regulus regulus,TRUE
DD65,3,2014,582499.8841101133,6277499.904232946,6,Caprimulgus europaeus; Periparus ater; Somateria mollissima; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD66,3,2014,582499.8732595991,6282499.982137032,2,Periparus ater; Regulus regulus,TRUE
DD70,3,2014,587499.9756611895,6252499.834294763,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD71,3,2014,587499.9294289971,6257499.883005279,2,Periparus ater; Columba oenas,TRUE
DD72,3,2014,587499.9576007758,6262499.861898324,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD80,3,2014,592499.9965185599,6252499.880145047,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD81,3,2014,592499.9849260056,6257499.886210558,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DD82,3,2014,592499.9668241483,6262499.932545572,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DD90,3,2014,597499.9603299614,6252499.909862781,2,Periparus ater; Regulus regulus,TRUE
DD91,3,2014,597499.9845591482,6257499.88334208,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DD92,3,2014,597499.985225495,6262499.8971402,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DE00,3,2014,552500.0397736444,6202499.815031244,2,Periparus ater; Regulus regulus,TRUE
DE01,3,2014,552500.0522177635,6207499.735317095,2,Periparus ater; Regulus regulus,TRUE
DE02,3,2014,552500.0156842017,6212499.692870375,2,Periparus ater; Regulus regulus,TRUE
DE03,3,2014,552499.9918704326,6217499.688423337,2,Periparus ater; Columba oenas,TRUE
DE04,3,2014,552500.0421838384,6222499.722709725,2,Periparus ater; Regulus regulus,TRUE
DE05,3,2014,552499.9808522139,6227499.682127924,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE06,3,2014,552499.9921946748,6232499.680225857,2,Periparus ater; Columba oenas,TRUE
DE07,3,2014,552499.9514282229,6237499.715456871,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE08,3,2014,552499.9212557683,6242499.677255443,2,Periparus ater; Regulus regulus,TRUE
DE09,3,2014,552499.8995816319,6247499.676892661,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE10,3,2014,557499.9926700045,6202499.753927617,3,Periparus ater; Lullula arborea; Columba oenas,TRUE
DE11,3,2014,557500.0121679712,6207499.781346942,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE12,3,2014,557500.0298874964,6212499.735544217,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE13,3,2014,557499.9814049272,6217499.726953041,2,Periparus ater; Regulus regulus,TRUE
DE14,3,2014,557499.9919643814,6222499.645914316,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE15,3,2014,557499.9955708939,6227499.714159249,1,Periparus ater,TRUE
DE16,3,2014,557499.9944713496,6232499.709069772,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE17,3,2014,557499.9260181622,6237499.629782909,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE18,3,2014,557499.9103897591,6242499.700531681,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE19,3,2014,557499.8878559844,6247499.697860005,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE20,3,2014,562500.0084597974,6202499.807410175,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE21,3,2014,562499.9761553103,6207499.728242607,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE22,3,2014,562499.9864572511,6212499.688075669,1,Periparus ater,TRUE
DE23,3,2014,562499.9761974189,6217499.685978896,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE24,3,2014,562500.0067694888,6222499.722828891,1,Regulus regulus,TRUE
DE25,3,2014,562499.9547079823,6227499.685494073,2,Periparus ater; Regulus regulus,TRUE
DE26,3,2014,562499.9418520522,6232499.687049095,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE27,3,2014,562499.9672399207,6237499.727467009,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE28,3,2014,562499.9078480179,6242499.69361065,2,Periparus ater; Regulus regulus,TRUE
DE29,3,2014,562499.8850704462,6247499.698559415,1,Regulus regulus,TRUE
DE30,3,2014,567499.9818457006,6202499.750937081,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE31,3,2014,567499.95756106,6207499.79836426,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE32,3,2014,567499.9610612297,6212499.773586951,0,,FALSE
DE33,3,2014,567499.991388455,6217499.67657536,0,,FALSE
DE34,3,2014,567499.981947577,6222499.728908503,2,Periparus ater; Columba oenas,TRUE
DE35,3,2014,567499.9354850466,6227499.707971843,0,,FALSE
DE36,3,2014,567499.9734866512,6232499.726984239,2,Periparus ater; Regulus regulus,TRUE
DE37,3,2014,567499.910766697,6237499.671688164,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE38,3,2014,567499.9288161611,6242499.767579349,0,,FALSE
DE39,3,2014,567499.9064195943,6247499.790080435,0,,FALSE
DE40,3,2014,572499.9259428019,6202499.806681671,2,Periparus ater; Regulus regulus,TRUE
DE41,3,2014,572499.9762135199,6207499.768940775,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE42,3,2014,572499.9735447941,6212499.769307227,1,Columba oenas,TRUE
DE43,3,2014,572499.9812662832,6217499.697508556,1,Columba oenas,TRUE
DE44,3,2014,572499.9325161695,6222499.7750477465,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE45,3,2014,572499.9563057558,6227499.670118789,0,,FALSE
DE46,3,2014,572499.9838101824,6232499.715519001,2,Periparus ater; Regulus regulus,TRUE
DE47,3,2014,572499.9559022341,6237499.687581973,1,Periparus ater,TRUE
DE48,3,2014,572499.9317868989,6242499.698620851,2,Periparus ater; Columba oenas,TRUE
DE49,3,2014,572499.9104865338,6247499.748605974,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE50,3,2014,577499.9212493428,6202499.864100323,0,,FALSE
DE51,3,2014,577499.9222648653,6207499.748870433,2,Periparus ater; Columba oenas,TRUE
DE52,3,2014,577499.9764963645,6212499.785257158,2,Periparus ater; Columba oenas,TRUE
DE53,3,2014,577499.9623265731,6217499.7484121,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE55,3,2014,577499.9679888003,6227499.7932537105,1,Columba oenas,TRUE
DE56,3,2014,577499.9877266791,6232499.7635885775,0,,FALSE
DE57,3,2014,577499.9334297109,6237499.771854244,2,Periparus ater; Regulus regulus,TRUE
DE58,3,2014,577499.9280268631,6242499.820266743,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE59,3,2014,577499.9105668445,6247499.796377554,0,,FALSE
DE66,3,2014,582499.9419179015,6232499.758382413,0,,FALSE
DE67,3,2014,582499.9858796117,6237499.815066368,2,Periparus ater; Regulus regulus,TRUE
DE68,3,2014,582499.940157057,6242499.798316628,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE69,3,2014,582499.925380716,6247499.821784631,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE75,3,2014,587499.9822943644,6227499.740914788,1,Periparus ater,TRUE
DE78,3,2014,587499.9809427367,6242499.8550773095,1,Periparus ater,TRUE
DE79,3,2014,587499.9718824326,6247499.824550713,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DE84,3,2014,592499.9550939988,6222499.799698218,2,Periparus ater; Regulus regulus,TRUE
DE85,3,2014,592500.0141816582,6227499.78733749,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
DE86,3,2014,592500.0119548003,6232499.814113551,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DE87,3,2014,592500.011741156,6237499.7700439,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DE88,3,2014,592500.0074987623,6242499.877671048,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DE89,3,2014,592500.0052482311,6247499.803093614,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DE90,3,2014,597499.937235394,6202499.867768866,1,Caprimulgus europaeus,TRUE
DE94,3,2014,597499.973766844,6222499.817559282,2,Periparus ater; Regulus regulus,TRUE
DE96,3,2014,597499.9776650518,6232499.7592064515,3,Periparus ater; Lullula arborea; Columba oenas,TRUE
DE97,3,2014,597500.0164649216,6237499.792208735,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DE98,3,2014,597499.9749128878,6242499.864260202,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DE99,3,2014,597499.9781003586,6247499.86686593,2,Periparus ater; Regulus regulus,TRUE
DF00,3,2014,552500.0821818158,6152499.918017617,2,Regulus regulus; Columba oenas,TRUE
DF01,3,2014,552500.0434295452,6157499.903279973,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF02,3,2014,552500.0249240466,6162499.926827057,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF04,3,2014,552500.0484365653,6172499.866101065,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF05,3,2014,552500.0248900052,6177499.8923083795,2,Periparus ater; Regulus regulus,TRUE
DF06,3,2014,552500.0201864875,6182499.845409598,2,Periparus ater; Regulus regulus,TRUE
DF07,3,2014,552500.0322634379,6187499.836667846,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF08,3,2014,552499.9978258526,6192499.865300811,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF09,3,2014,552500.0427085381,6197499.8215051675,2,Periparus ater; Regulus regulus,TRUE
DF10,3,2014,557500.0539540383,6152499.913491488,2,Regulus regulus; Columba oenas,TRUE
DF14,3,2014,557500.0426793615,6172499.947726307,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF15,3,2014,557500.0018913269,6177499.856621167,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF16,3,2014,557500.0236227086,6182499.915863126,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF17,3,2014,557499.9860512931,6187499.789903091,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF18,3,2014,557500.0093904075,6192499.814239048,2,Periparus ater; Regulus regulus,TRUE
DF19,3,2014,557500.0331405934,6197499.765436237,2,Periparus ater; Columba oenas,TRUE
DF20,3,2014,562500.08334866,6152499.927340711,2,Periparus ater; Regulus regulus,TRUE
DF24,3,2014,562500.0367152442,6172499.862543065,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF25,3,2014,562499.9763535939,6177499.886270679,2,Periparus ater; Columba oenas,TRUE
DF26,3,2014,562499.9653456258,6182499.837874897,2,Regulus regulus; Columba oenas,TRUE
DF27,3,2014,562500.0011427227,6187499.828616493,2,Periparus ater; Regulus regulus,TRUE
DF28,3,2014,562499.9576474453,6192499.856666409,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF29,3,2014,562499.9609393289,6197499.812510072,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF30,3,2014,567500.0600414778,6152499.957596392,0,,FALSE
DF31,3,2014,567500.0347013446,6157499.951350236,2,Somateria mollissima; Regulus regulus,TRUE
DF37,3,2014,567499.9700276025,6187499.839556279,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
DF38,3,2014,567499.9855262494,6192499.88279332,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
DF39,3,2014,567499.9689031657,6197499.852938899,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF40,3,2014,572500.0649841583,6152499.8935916675,1,Periparus ater,TRUE
DF41,3,2014,572500.0874127243,6157499.909943095,3,Periparus ater; Somateria mollissima; Columba oenas,TRUE
DF48,3,2014,572499.9843263607,6192499.890549853,3,Periparus ater; Somateria mollissima; Columba oenas,TRUE
DF49,3,2014,572499.9503513994,6197499.773365588,2,Regulus regulus; Columba oenas,TRUE
DF50,3,2014,577500.1106004395,6152499.957711743,0,,FALSE
DF51,3,2014,577500.0572356211,6157499.892787818,2,Periparus ater; Regulus regulus,TRUE
DF52,3,2014,577500.0677353318,6162499.979763222,0,,FALSE
DF59,3,2014,577499.9181351293,6197499.795993284,1,Somateria mollissima,TRUE
DF60,3,2014,582500.0903572468,6152499.924879827,0,,FALSE
DF61,3,2014,582500.0863001315,6157499.901682529,2,Periparus ater; Regulus regulus,TRUE
DF62,3,2014,582500.0688732299,6162499.91803773,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DF70,3,2014,587500.0815321453,6152499.907091927,0,,FALSE
DF71,3,2014,587500.064427627,6157499.934001944,2,Periparus ater; Regulus regulus,TRUE
DF72,3,2014,587500.0831289394,6162499.89047789,0,,FALSE
DF80,3,2014,592500.1000892023,6152499.904054666,1,Columba oenas,TRUE
DF81,3,2014,592500.1360954175,6157499.880622524,2,Periparus ater; Somateria mollissima,TRUE
DF96,3,2014,597500.0114531335,6182499.907238431,3,Somateria mollissima; Regulus regulus; Columba oenas,TRUE
DF97,3,2014,597499.9710038947,6187499.863307686,1,Periparus ater,TRUE
DF98,3,2014,597499.9873134624,6192499.861592982,1,Periparus ater,TRUE
DG00,3,2014,552500.1089325006,6102499.820040352,1,Mergus merganser,TRUE
DG07,3,2014,552500.0776589774,6137499.8553233305,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG08,3,2014,552500.0980597695,6142499.949654789,1,Columba oenas,TRUE
DG09,3,2014,552500.0800114883,6147499.859026643,1,Columba oenas,TRUE
DG14,3,2014,557500.0859443847,6122499.842967669,1,Regulus regulus,TRUE
DG15,3,2014,557500.1128352805,6127499.926189727,2,Periparus ater; Regulus regulus,TRUE
DG16,3,2014,557500.0859944862,6132499.9357982185,0,,FALSE
DG17,3,2014,557500.0682798454,6137499.872589368,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DG18,3,2014,557500.0560698126,6142499.959101104,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DG19,3,2014,557500.051534985,6147499.972744273,0,,FALSE
DG22,3,2014,562500.0912223725,6112499.9040538985,0,,FALSE
DG23,3,2014,562500.0828425015,6117499.910760884,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG24,3,2014,562500.1336018639,6122499.845666463,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG25,3,2014,562500.112409009,6127499.929512105,2,Periparus ater; Regulus regulus,TRUE
DG26,3,2014,562500.085315404,6132499.940609023,2,Periparus ater; Regulus regulus,TRUE
DG27,3,2014,562500.1149576314,6137499.879825633,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DG28,3,2014,562500.0706574302,6142499.967904787,2,Periparus ater; Regulus regulus,TRUE
DG29,3,2014,562500.0814846822,6147499.984051399,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG33,3,2014,567500.1053109345,6117499.863251292,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG34,3,2014,567500.1228144517,6122499.919391854,2,Periparus ater; Regulus regulus,TRUE
DG35,3,2014,567500.1194090074,6127499.9028383605,2,Periparus ater; Regulus regulus,TRUE
DG36,3,2014,567500.0926647738,6132499.924840984,2,Periparus ater; Regulus regulus,TRUE
DG37,3,2014,567500.1069042278,6137499.875061364,1,Regulus regulus,TRUE
DG38,3,2014,567500.0944806039,6142499.975064417,2,Periparus ater; Regulus regulus,TRUE
DG39,3,2014,567500.0597612784,6147499.890981247,2,Periparus ater; Regulus regulus,TRUE
DG41,3,2014,572500.1270477285,6107499.844195573,2,Periparus ater; Regulus regulus,TRUE
DG42,3,2014,572500.1240832573,6112499.841285639,2,Periparus ater; Regulus regulus,TRUE
DG43,3,2014,572500.0844316228,6117499.87702596,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG44,3,2014,572500.1345045101,6122499.95346573,0,,FALSE
DG45,3,2014,572500.0844221165,6127499.956186771,2,Periparus ater; Regulus regulus,TRUE
DG46,3,2014,572500.123968225,6132499.888275696,2,Periparus ater; Regulus regulus,TRUE
DG47,3,2014,572500.1215920995,6137499.970183186,1,Regulus regulus,TRUE
DG48,3,2014,572500.0801946897,6142499.979324352,2,Periparus ater; Regulus regulus,TRUE
DG49,3,2014,572500.0622560608,6147499.916709808,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG51,3,2014,577500.0918429886,6107499.86185285,2,Periparus ater; Regulus regulus,TRUE
DG52,3,2014,577500.0899779424,6112499.887439063,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG53,3,2014,577500.1013102453,6117499.841510532,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
DG54,3,2014,577500.1209952927,6122499.946588742,2,Periparus ater; Regulus regulus,TRUE
DG55,3,2014,577500.0903837337,6127499.86770983,0,,FALSE
DG56,3,2014,577500.129765069,6132499.940893321,2,Periparus ater; Regulus regulus,TRUE
DG57,3,2014,577500.1151194031,6137499.9413368525,2,Periparus ater; Regulus regulus,TRUE
DG58,3,2014,577500.1070374141,6142499.981399613,2,Periparus ater; Regulus regulus,TRUE
DG59,3,2014,577500.1065061892,6147499.949774658,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG60,3,2014,582500.1033814047,6102499.898955876,2,Periparus ater; Regulus regulus,TRUE
DG61,3,2014,582500.1087734731,6107499.811257644,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
DG62,3,2014,582500.1086388057,6112499.874676149,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG63,3,2014,582500.106121318,6117499.866638746,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG64,3,2014,582500.0981873247,6122499.898389105,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG65,3,2014,582500.1494407246,6127499.859806266,2,Periparus ater; Regulus regulus,TRUE
DG66,3,2014,582500.1276752406,6132499.971046642,0,,FALSE
DG67,3,2014,582500.1017190362,6137499.899436134,0,,FALSE
DG68,3,2014,582500.127661447,6142499.979957241,1,Periparus ater,TRUE
DG69,3,2014,582500.0820257012,6147499.987659226,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG70,3,2014,587500.1040743836,6102499.842870175,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
DG71,3,2014,587500.1277292037,6107499.8022988215,2,Periparus ater; Regulus regulus,TRUE
DG72,3,2014,587500.1300347799,6112499.912887864,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG73,3,2014,587500.1165678317,6117499.840793578,2,Periparus ater; Regulus regulus,TRUE
DG74,3,2014,587500.1433676686,6122499.921054047,1,Regulus regulus,TRUE
DG75,3,2014,587500.1501098787,6127499.929842266,2,Periparus ater; Regulus regulus,TRUE
DG76,3,2014,587500.1358212815,6132499.8671259945,0,,FALSE
DG77,3,2014,587500.0951186153,6137499.955423165,1,Periparus ater,TRUE
DG78,3,2014,587500.0947161396,6142499.973410007,1,Columba oenas,TRUE
DG79,3,2014,587500.133423215,6147499.921055779,0,,FALSE
DG80,3,2014,592500.1215643627,6102499.818749571,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG81,3,2014,592500.1642016799,6107499.834659493,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG82,3,2014,592500.1719790371,6112499.890489254,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG83,3,2014,592500.1462224028,6117499.874937038,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG84,3,2014,592500.1472162764,6122499.900566232,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG85,3,2014,592500.1125679152,6127499.854749453,1,Regulus regulus,TRUE
DG86,3,2014,592500.165847554,6132499.851379236,1,Regulus regulus,TRUE
DG87,3,2014,592500.1155330035,6137499.886446235,2,Regulus regulus; Columba oenas,TRUE
DG88,3,2014,592500.1507311421,6142499.963900514,1,Regulus regulus,TRUE
DG89,3,2014,592500.1459106059,6147499.969781486,1,Somateria mollissima,TRUE
DG90,3,2014,597500.1713315928,6102499.826306785,1,Columba oenas,TRUE
DG91,3,2014,597500.1723162967,6107499.795391971,2,Periparus ater; Regulus regulus,TRUE
DG92,3,2014,597500.1866216981,6112499.805806173,2,Periparus ater; Regulus regulus,TRUE
DG93,3,2014,597500.1493824713,6117499.856123005,2,Periparus ater; Regulus regulus,TRUE
DG94,3,2014,597500.1256288488,6122499.836436391,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG95,3,2014,597500.1752226814,6127499.859382003,2,Periparus ater; Regulus regulus,TRUE
DG96,3,2014,597500.1698570813,6132499.922134469,2,Periparus ater; Regulus regulus,TRUE
DG97,3,2014,597500.1743571849,6137499.9147871975,2,Periparus ater; Regulus regulus,TRUE
DG98,3,2014,597500.1217638251,6142499.947179923,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DG99,3,2014,597500.1399889182,6147499.910806376,1,Somateria mollissima,TRUE
DH06,3,2014,552500.1885183516,6082499.894090945,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
DH07,3,2014,552500.1080240731,6087499.900931246,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
DH08,3,2014,552500.1224177002,6092499.835871966,1,Somateria mollissima,TRUE
DH09,3,2014,552500.1002956021,6097499.919942602,0,,FALSE
DH16,3,2014,557500.1353999713,6082499.896520629,2,Mergus merganser; Columba oenas,TRUE
DH17,3,2014,557500.1315025091,6087499.894301601,3,Mergus merganser; Regulus regulus; Columba oenas,TRUE
DH18,3,2014,557500.14150952,6092499.930770529,3,Mergus merganser; Periparus ater; Regulus regulus,TRUE
DH19,3,2014,557500.1021907555,6097499.893807441,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
DH26,3,2014,562500.1313600574,6082499.897424985,0,,FALSE
DH27,3,2014,562500.1404915752,6087499.894655372,1,Columba oenas,TRUE
DH28,3,2014,562500.1479966408,6092499.930620275,1,Mergus merganser,TRUE
DH36,3,2014,567500.1276941404,6082499.895786983,0,,FALSE
DH37,3,2014,567500.1504468835,6087499.901725202,0,,FALSE
DH67,3,2014,582500.150456362,6087499.846226105,0,,FALSE
DH75,3,2014,587500.1331639127,6077499.873700988,0,,FALSE
DH76,3,2014,587500.1690374067,6082499.854533708,0,,FALSE
DH85,3,2014,592500.1356770925,6077499.908513531,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
DH86,3,2014,592500.1422768618,6082499.831678937,2,Periparus ater; Somateria mollissima,TRUE
DH98,3,2014,597500.1549924235,6092499.78831973,1,Somateria mollissima,TRUE
DH99,3,2014,597500.1873019559,6097499.787314182,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
EB03,3,2014,617499.4041724587,6347499.787013219,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
EB04,3,2014,617499.3770303854,6352499.760663346,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
EB06,3,2014,622499.452476495,6342499.958876019,1,Somateria mollissima,TRUE
EB07,3,2014,622499.340247113,6347499.802468584,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
EB08,3,2014,622499.3295501823,6352499.804013868,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
EB10,3,2014,627499.3598611797,6352499.809865731,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
ED00,3,2014,602500.0074655657,6252499.92582771,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
ED01,3,2014,602500.0069320137,6257499.875294123,1,Periparus ater,TRUE
ED02,3,2014,602499.9632342183,6262499.97639951,2,Periparus ater; Regulus regulus,TRUE
ED03,3,2014,602500.0034894047,6267500.009511617,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
ED10,3,2014,607500.0314739328,6252499.92479157,1,Regulus regulus,TRUE
ED11,3,2014,607500.0045607301,6257499.97145039,2,Periparus ater; Regulus regulus,TRUE
ED12,3,2014,607499.9846502618,6262499.948752708,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
ED13,3,2014,607500.0289460056,6267499.969510026,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
ED20,3,2014,612500.049310843,6252499.9062306555,2,Periparus ater; Columba oenas,TRUE
ED21,3,2014,612499.9999244057,6257499.948716197,0,,FALSE
ED22,3,2014,612500.0638923836,6262499.925191073,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
ED23,3,2014,612500.0489246127,6267500.053278171,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
ED30,3,2014,617500.0131436305,6252499.979232868,2,Periparus ater; Regulus regulus,TRUE
ED31,3,2014,617500.0689346831,6257499.919604393,1,Periparus ater,TRUE
EE05,3,2014,602500.0291128291,6227499.796893536,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
EE06,3,2014,602500.0177116019,6232499.873435614,2,Periparus ater; Lullula arborea,TRUE
EE07,3,2014,602500.0370459903,6237499.880717993,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
