grouping_type,atlas,period,group_pair_type,group_1,group_2,group_pair,support_class,n_class_pairs,n_group_pairs,observed_prop,atlas_prop,observed_minus_atlas_prop,unstable_small_pair_count,bootstrap_mean,bootstrap_median,bootstrap_lower_80,bootstrap_upper_80,bootstrap_lower_95,bootstrap_upper_95
foraging_guild,3,2010s,Between group,Aerial insectivores,Nigthjars,Aerial insectivores | Nigthjars,Supported positive,0,4,0,0.5802711089335293,-0.5802711089335293,TRUE,5e-4,0,0,0,0,0
foraging_guild,3,2010s,Between group,Aerial insectivores,Omnivorous corvids,Aerial insectivores | Omnivorous corvids,Supported positive,26,28,0.9285714285714286,0.5802711089335293,0.3483003196378993,FALSE,0.9286071428571531,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
foraging_guild,3,2010s,Between group,Aerial insectivores,Open-land insectivores,Aerial insectivores | Open-land insectivores,Supported positive,20,24,0.8333333333333334,0.5802711089335293,0.2530622243998041,FALSE,0.8333333333333433,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
foraging_guild,3,2010s,Between group,Aerial insectivores,Orioles,Aerial insectivores | Orioles,Supported positive,1,4,0.25,0.5802711089335293,-0.3302711089335293,TRUE,0.24775,0.25,0.25,0.25,0.25,0.25
foraging_guild,3,2010s,Between group,Aerial insectivores,Owls,Aerial insectivores | Owls,Supported positive,8,20,0.4,0.5802711089335293,-0.18027110893352927,FALSE,0.40024999999999794,0.4,0.35,0.45,0.35,0.5
foraging_guild,3,2010s,Between group,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Supported positive,40,48,0.8333333333333334,0.5802711089335293,0.2530622243998041,FALSE,0.8303125000000084,0.8333333333333334,0.8125,0.8333333333333334,0.8125,0.8333333333333334
foraging_guild,3,2010s,Between group,Aerial insectivores,Plovers,Aerial insectivores | Plovers,Supported positive,19,24,0.7916666666666666,0.5802711089335293,0.21139555773313734,FALSE,0.7916666666666582,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
foraging_guild,3,2010s,Between group,Aerial insectivores,Rails,Aerial insectivores | Rails,Supported positive,19,20,0.95,0.5802711089335293,0.36972889106647067,FALSE,0.9392500000000095,0.95,0.9,0.95,0.9,0.95
foraging_guild,3,2010s,Between group,Aerial insectivores,Reedlings,Aerial insectivores | Reedlings,Supported positive,4,4,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Aerial insectivores,Scolopacids,Aerial insectivores | Scolopacids,Supported positive,22,36,0.6111111111111112,0.5802711089335293,0.03084000217758187,FALSE,0.6151388888888827,0.6111111111111112,0.5833333333333334,0.6388888888888888,0.5833333333333334,0.6395833333333326
foraging_guild,3,2010s,Between group,Aerial insectivores,Shrikes,Aerial insectivores | Shrikes,Supported positive,4,8,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Aerial insectivores,Starlings,Aerial insectivores | Starlings,Supported positive,4,4,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Aerial insectivores,Terns,Aerial insectivores | Terns,Supported positive,14,20,0.7,0.5802711089335293,0.11972889106647067,FALSE,0.7066500000000004,0.7,0.65,0.75,0.65,0.75
foraging_guild,3,2010s,Between group,Aerial insectivores,Thrushes,Aerial insectivores | Thrushes,Supported positive,13,16,0.8125,0.5802711089335293,0.2322288910664707,FALSE,0.83825,0.8125,0.8125,0.875,0.8125,0.875
foraging_guild,3,2010s,Between group,Aerial insectivores,Tit-like birds,Aerial insectivores | Tit-like birds,Supported positive,42,48,0.875,0.5802711089335293,0.2947288910664707,FALSE,0.8677499999999965,0.875,0.8541666666666666,0.875,0.8541666666666666,0.875
foraging_guild,3,2010s,Between group,Aerial insectivores,Wading birds,Aerial insectivores | Wading birds,Supported positive,7,8,0.875,0.5802711089335293,0.2947288910664707,TRUE,0.875,0.875,0.875,0.875,0.875,0.875
foraging_guild,3,2010s,Between group,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,Supported positive,13,20,0.65,0.5802711089335293,0.06972889106647073,FALSE,0.6640499999999931,0.65,0.65,0.7,0.65,0.7
foraging_guild,3,2010s,Within group,Aquatic pursuers,Aquatic pursuers,Aquatic pursuers,Supported positive,7,15,0.4666666666666667,0.5802711089335293,-0.11360444226686262,FALSE,0.4953333333333298,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6
foraging_guild,3,2010s,Between group,Aquatic pursuers,Buntings,Aquatic pursuers | Buntings,Supported positive,6,18,0.3333333333333333,0.5802711089335293,-0.24693777560019597,FALSE,0.3333333333333318,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
foraging_guild,3,2010s,Between group,Aquatic pursuers,Columbids,Aquatic pursuers | Columbids,Supported positive,9,24,0.375,0.5802711089335293,-0.2052711089335293,FALSE,0.4097083333333352,0.4166666666666667,0.375,0.4583333333333333,0.375,0.4583333333333333
foraging_guild,3,2010s,Between group,Aquatic pursuers,Cuckoos,Aquatic pursuers | Cuckoos,Supported positive,4,6,0.6666666666666666,0.5802711089335293,0.08639555773313734,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,Supported positive,31,42,0.7380952380952381,0.5802711089335293,0.15782412916170885,FALSE,0.7380952380952231,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.7380952380952381
foraging_guild,3,2010s,Between group,Aquatic pursuers,Dippers,Aquatic pursuers | Dippers,Supported positive,0,6,0,0.5802711089335293,-0.5802711089335293,TRUE,0,0,0,0,0,0
foraging_guild,3,2010s,Between group,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Supported positive,22,42,0.5238095238095238,0.5802711089335293,-0.05646158512400545,FALSE,0.5168809523809492,0.5238095238095238,0.5,0.5238095238095238,0.5,0.5238095238095238
foraging_guild,3,2010s,Between group,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Supported positive,10,18,0.5555555555555556,0.5802711089335293,-0.02471555337797371,FALSE,0.5555555555555463,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
foraging_guild,3,2010s,Between group,Aquatic pursuers,Flycatchers,Aquatic pursuers | Flycatchers,Supported positive,6,18,0.3333333333333333,0.5802711089335293,-0.24693777560019597,FALSE,0.3352222222222208,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889
foraging_guild,3,2010s,Between group,Aquatic pursuers,Foliage gleaners,Aquatic pursuers | Foliage gleaners,Supported positive,28,54,0.5185185185185185,0.5802711089335293,-0.0617525904150108,FALSE,0.5244074074074064,0.5185185185185185,0.5185185185185185,0.5370370370370371,0.5185185185185185,0.5370370370370371
foraging_guild,3,2010s,Between group,Aquatic pursuers,Gallinaceous birds,Aquatic pursuers | Gallinaceous birds,Supported positive,5,12,0.4166666666666667,0.5802711089335293,-0.1636044422668626,FALSE,0.41375000000000467,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.4166666666666667
foraging_guild,3,2010s,Between group,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Supported positive,10,12,0.8333333333333334,0.5802711089335293,0.2530622243998041,FALSE,0.8333333333333433,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
foraging_guild,3,2010s,Between group,Aquatic pursuers,Gulls,Aquatic pursuers | Gulls,Supported positive,22,30,0.7333333333333333,0.5802711089335293,0.153062224399804,FALSE,0.733033333333341,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
foraging_guild,3,2010s,Between group,Aquatic pursuers,Kingfishers,Aquatic pursuers | Kingfishers,Supported positive,4,6,0.6666666666666666,0.5802711089335293,0.08639555773313734,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Low flycatching feeders,Aquatic pursuers | Low flycatching feeders,Supported positive,32,54,0.5925925925925926,0.5802711089335293,0.01232148365906327,FALSE,0.5874259259259264,0.5925925925925926,0.5740740740740741,0.6111111111111112,0.5740740740740741,0.6111111111111112
foraging_guild,3,2010s,Between group,Aquatic pursuers,Marsh warblers,Aquatic pursuers | Marsh warblers,Supported positive,24,36,0.6666666666666666,0.5802711089335293,0.08639555773313734,FALSE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Nigthjars,Aquatic pursuers | Nigthjars,Supported positive,0,6,0,0.5802711089335293,-0.5802711089335293,TRUE,0,0,0,0,0,0
foraging_guild,3,2010s,Between group,Aquatic pursuers,Omnivorous corvids,Aquatic pursuers | Omnivorous corvids,Supported positive,27,42,0.6428571428571429,0.5802711089335293,0.06258603392361362,FALSE,0.6444523809523821,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.6190476190476191,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Open-land insectivores,Aquatic pursuers | Open-land insectivores,Supported positive,15,36,0.4166666666666667,0.5802711089335293,-0.1636044422668626,FALSE,0.4173055555555621,0.4166666666666667,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.4444444444444444
foraging_guild,3,2010s,Between group,Aquatic pursuers,Orioles,Aquatic pursuers | Orioles,Supported positive,3,6,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.47433333333333244,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Owls,Aquatic pursuers | Owls,Supported positive,9,30,0.3,0.5802711089335293,-0.2802711089335293,FALSE,0.28790000000000426,0.3,0.26666666666666666,0.3,0.23333333333333334,0.3
foraging_guild,3,2010s,Between group,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,Supported positive,25,72,0.3472222222222222,0.5802711089335293,-0.23304888671130708,FALSE,0.34731944444444934,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3472222222222222,0.3472222222222222
foraging_guild,3,2010s,Between group,Aquatic pursuers,Plovers,Aquatic pursuers | Plovers,Supported positive,25,36,0.6944444444444444,0.5802711089335293,0.11417333551091513,FALSE,0.6814166666666704,0.6944444444444444,0.6666666666666666,0.6944444444444444,0.6666666666666666,0.6944444444444444
foraging_guild,3,2010s,Between group,Aquatic pursuers,Rails,Aquatic pursuers | Rails,Supported positive,22,30,0.7333333333333333,0.5802711089335293,0.153062224399804,FALSE,0.7333666666666743,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
foraging_guild,3,2010s,Between group,Aquatic pursuers,Reedlings,Aquatic pursuers | Reedlings,Supported positive,4,6,0.6666666666666666,0.5802711089335293,0.08639555773313734,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Scolopacids,Aquatic pursuers | Scolopacids,Supported positive,30,54,0.5555555555555556,0.5802711089335293,-0.02471555337797371,FALSE,0.5538703703703609,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5370370370370371,0.5555555555555556
foraging_guild,3,2010s,Between group,Aquatic pursuers,Shrikes,Aquatic pursuers | Shrikes,Supported positive,1,12,0.08333333333333333,0.5802711089335293,-0.496937775600196,FALSE,0.08333333333333295,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
foraging_guild,3,2010s,Between group,Aquatic pursuers,Starlings,Aquatic pursuers | Starlings,Supported positive,5,6,0.8333333333333334,0.5802711089335293,0.2530622243998041,TRUE,0.8331666666666766,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
foraging_guild,3,2010s,Between group,Aquatic pursuers,Terns,Aquatic pursuers | Terns,Supported positive,14,30,0.4666666666666667,0.5802711089335293,-0.11360444226686262,FALSE,0.4493999999999955,0.4666666666666667,0.43333333333333335,0.4666666666666667,0.4,0.4666666666666667
foraging_guild,3,2010s,Between group,Aquatic pursuers,Thrushes,Aquatic pursuers | Thrushes,Supported positive,9,24,0.375,0.5802711089335293,-0.2052711089335293,FALSE,0.3749166666666666,0.375,0.375,0.375,0.375,0.375
foraging_guild,3,2010s,Between group,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Supported positive,36,72,0.5,0.5802711089335293,-0.08027110893352929,FALSE,0.5061250000000028,0.5,0.5,0.5138888888888888,0.4861111111111111,0.5277777777777778
foraging_guild,3,2010s,Between group,Aquatic pursuers,Wading birds,Aquatic pursuers | Wading birds,Supported positive,8,12,0.6666666666666666,0.5802711089335293,0.08639555773313734,FALSE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Aquatic pursuers,Woodpeckers,Aquatic pursuers | Woodpeckers,Supported positive,9,30,0.3,0.5802711089335293,-0.2802711089335293,FALSE,0.30000000000000565,0.3,0.3,0.3,0.3,0.3
foraging_guild,3,2010s,Within group,Buntings,Buntings,Buntings,Supported positive,3,3,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Buntings,Columbids,Buntings | Columbids,Supported positive,6,12,0.5,0.5802711089335293,-0.08027110893352929,FALSE,0.5492499999999986,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666
foraging_guild,3,2010s,Between group,Buntings,Cuckoos,Buntings | Cuckoos,Supported positive,3,3,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Buntings,Dabbling ducks,Buntings | Dabbling ducks,Supported positive,12,21,0.5714285714285714,0.5802711089335293,-0.008842537504957892,FALSE,0.5746666666666596,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6190476190476191
foraging_guild,3,2010s,Between group,Buntings,Dippers,Buntings | Dippers,Supported positive,0,3,0,0.5802711089335293,-0.5802711089335293,TRUE,0,0,0,0,0,0
foraging_guild,3,2010s,Between group,Buntings,Diurnal raptors,Buntings | Diurnal raptors,Supported positive,13,21,0.6190476190476191,0.5802711089335293,0.03877651011408978,FALSE,0.6304761904761784,0.6190476190476191,0.6190476190476191,0.6666666666666666,0.6190476190476191,0.6666666666666666
foraging_guild,3,2010s,Between group,Buntings,Diving ducks,Buntings | Diving ducks,Supported positive,2,9,0.2222222222222222,0.5802711089335293,-0.3580488867113071,TRUE,0.2222222222222265,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
foraging_guild,3,2010s,Between group,Buntings,Flycatchers,Buntings | Flycatchers,Supported positive,5,9,0.5555555555555556,0.5802711089335293,-0.02471555337797371,TRUE,0.5555555555555463,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
foraging_guild,3,2010s,Between group,Buntings,Foliage gleaners,Buntings | Foliage gleaners,Supported positive,22,27,0.8148148148148148,0.5802711089335293,0.23454370588128548,FALSE,0.8148148148148084,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148,0.8148148148148148
foraging_guild,3,2010s,Between group,Buntings,Gallinaceous birds,Buntings | Gallinaceous birds,Supported positive,6,6,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Buntings,Grazing waterfowl,Buntings | Grazing waterfowl,Supported positive,2,6,0.3333333333333333,0.5802711089335293,-0.24693777560019597,TRUE,0.3333333333333318,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
foraging_guild,3,2010s,Between group,Buntings,Gulls,Buntings | Gulls,Supported positive,6,15,0.4,0.5802711089335293,-0.18027110893352927,FALSE,0.3999333333333277,0.4,0.4,0.4,0.4,0.4
foraging_guild,3,2010s,Between group,Buntings,Kingfishers,Buntings | Kingfishers,Supported positive,3,3,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,Supported positive,16,27,0.5925925925925926,0.5802711089335293,0.01232148365906327,FALSE,0.592629629629637,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926
foraging_guild,3,2010s,Between group,Buntings,Marsh warblers,Buntings | Marsh warblers,Supported positive,11,18,0.6111111111111112,0.5802711089335293,0.03084000217758187,FALSE,0.6300555555555462,0.6111111111111112,0.6111111111111112,0.6666666666666666,0.6111111111111112,0.6666666666666666
foraging_guild,3,2010s,Between group,Buntings,Nigthjars,Buntings | Nigthjars,Supported positive,1,3,0.3333333333333333,0.5802711089335293,-0.24693777560019597,TRUE,0.3333333333333318,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
foraging_guild,3,2010s,Between group,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,Supported positive,15,21,0.7142857142857143,0.5802711089335293,0.134014605352185,FALSE,0.7094761904761812,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143
foraging_guild,3,2010s,Between group,Buntings,Open-land insectivores,Buntings | Open-land insectivores,Supported positive,17,18,0.9444444444444444,0.5802711089335293,0.36417333551091513,FALSE,0.9315555555555678,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444
foraging_guild,3,2010s,Between group,Buntings,Orioles,Buntings | Orioles,Supported positive,0,3,0,0.5802711089335293,-0.5802711089335293,TRUE,0,0,0,0,0,0
foraging_guild,3,2010s,Between group,Buntings,Owls,Buntings | Owls,Supported positive,7,15,0.4666666666666667,0.5802711089335293,-0.11360444226686262,FALSE,0.49473333333333197,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333
foraging_guild,3,2010s,Between group,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,Supported positive,23,36,0.6388888888888888,0.5802711089335293,0.05861777995535955,FALSE,0.6498055555555642,0.6388888888888888,0.6388888888888888,0.6666666666666666,0.6388888888888888,0.6944444444444444
foraging_guild,3,2010s,Between group,Buntings,Plovers,Buntings | Plovers,Supported positive,9,18,0.5,0.5802711089335293,-0.08027110893352929,FALSE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Buntings,Rails,Buntings | Rails,Supported positive,8,15,0.5333333333333333,0.5802711089335293,-0.04693777560019596,FALSE,0.5333333333333441,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
foraging_guild,3,2010s,Between group,Buntings,Reedlings,Buntings | Reedlings,Supported positive,2,3,0.6666666666666666,0.5802711089335293,0.08639555773313734,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Buntings,Scolopacids,Buntings | Scolopacids,Supported positive,13,27,0.48148148148148145,0.5802711089335293,-0.09878962745204783,FALSE,0.4714444444444448,0.48148148148148145,0.4444444444444444,0.48148148148148145,0.4074074074074074,0.5185185185185185
foraging_guild,3,2010s,Between group,Buntings,Shrikes,Buntings | Shrikes,Supported positive,2,6,0.3333333333333333,0.5802711089335293,-0.24693777560019597,TRUE,0.3333333333333318,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
foraging_guild,3,2010s,Between group,Buntings,Starlings,Buntings | Starlings,Supported positive,2,3,0.6666666666666666,0.5802711089335293,0.08639555773313734,TRUE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Buntings,Terns,Buntings | Terns,Supported positive,5,15,0.3333333333333333,0.5802711089335293,-0.24693777560019597,FALSE,0.3231333333333328,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3333333333333333
foraging_guild,3,2010s,Between group,Buntings,Thrushes,Buntings | Thrushes,Supported positive,8,12,0.6666666666666666,0.5802711089335293,0.08639555773313734,FALSE,0.6899999999999976,0.6666666666666666,0.6666666666666666,0.75,0.5833333333333334,0.75
foraging_guild,3,2010s,Between group,Buntings,Tit-like birds,Buntings | Tit-like birds,Supported positive,25,36,0.6944444444444444,0.5802711089335293,0.11417333551091513,FALSE,0.7016388888888931,0.6944444444444444,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.7222222222222222
foraging_guild,3,2010s,Between group,Buntings,Wading birds,Buntings | Wading birds,Supported positive,3,6,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Buntings,Woodpeckers,Buntings | Woodpeckers,Supported positive,9,15,0.6,0.5802711089335293,0.01972889106647069,FALSE,0.5832000000000102,0.6,0.5333333333333333,0.6,0.5333333333333333,0.6
foraging_guild,3,2010s,Within group,Columbids,Columbids,Columbids,Supported positive,3,6,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Columbids,Cuckoos,Columbids | Cuckoos,Supported positive,3,4,0.75,0.5802711089335293,0.1697288910664707,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,3,2010s,Between group,Columbids,Dabbling ducks,Columbids | Dabbling ducks,Supported positive,13,28,0.4642857142857143,0.5802711089335293,-0.11598539464781499,FALSE,0.4642857142857194,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.4642857142857143
foraging_guild,3,2010s,Between group,Columbids,Dippers,Columbids | Dippers,Supported positive,0,4,0,0.5802711089335293,-0.5802711089335293,TRUE,0,0,0,0,0,0
foraging_guild,3,2010s,Between group,Columbids,Diurnal raptors,Columbids | Diurnal raptors,Supported positive,19,28,0.6785714285714286,0.5802711089335293,0.09830031963789931,FALSE,0.6777500000000075,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6428571428571429,0.6785714285714286
foraging_guild,3,2010s,Between group,Columbids,Diving ducks,Columbids | Diving ducks,Supported positive,5,12,0.4166666666666667,0.5802711089335293,-0.1636044422668626,FALSE,0.42566666666667147,0.4166666666666667,0.4166666666666667,0.5,0.4166666666666667,0.5
foraging_guild,3,2010s,Between group,Columbids,Flycatchers,Columbids | Flycatchers,Supported positive,8,12,0.6666666666666666,0.5802711089335293,0.08639555773313734,FALSE,0.6666666666666636,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
foraging_guild,3,2010s,Between group,Columbids,Foliage gleaners,Columbids | Foliage gleaners,Supported positive,29,36,0.8055555555555556,0.5802711089335293,0.2252844466220263,FALSE,0.7969444444444417,0.8055555555555556,0.7777777777777778,0.8055555555555556,0.7777777777777778,0.8055555555555556
foraging_guild,3,2010s,Between group,Columbids,Gallinaceous birds,Columbids | Gallinaceous birds,Supported positive,8,8,1,0.5802711089335293,0.4197288910664707,TRUE,1,1,1,1,1,1
foraging_guild,3,2010s,Between group,Columbids,Grazing waterfowl,Columbids | Grazing waterfowl,Supported positive,3,8,0.375,0.5802711089335293,-0.2052711089335293,TRUE,0.37525,0.375,0.375,0.375,0.375,0.375
foraging_guild,3,2010s,Between group,Columbids,Gulls,Columbids | Gulls,Supported positive,6,20,0.3,0.5802711089335293,-0.2802711089335293,FALSE,0.30000000000000565,0.3,0.3,0.3,0.3,0.3
foraging_guild,3,2010s,Between group,Columbids,Kingfishers,Columbids | Kingfishers,Supported positive,3,4,0.75,0.5802711089335293,0.1697288910664707,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,3,2010s,Between group,Columbids,Low flycatching feeders,Columbids | Low flycatching feeders,Supported positive,26,36,0.7222222222222222,0.5802711089335293,0.14195111328869292,FALSE,0.7096388888888877,0.7222222222222222,0.6944444444444444,0.7222222222222222,0.6944444444444444,0.7222222222222222
foraging_guild,3,2010s,Between group,Columbids,Marsh warblers,Columbids | Marsh warblers,Supported positive,8,24,0.3333333333333333,0.5802711089335293,-0.24693777560019597,FALSE,0.3382083333333316,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.375
foraging_guild,3,2010s,Between group,Columbids,Nigthjars,Columbids | Nigthjars,Supported positive,2,4,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Columbids,Omnivorous corvids,Columbids | Omnivorous corvids,Supported positive,22,28,0.7857142857142857,0.5802711089335293,0.2054431767807564,FALSE,0.7827500000000065,0.7857142857142857,0.75,0.8214285714285714,0.75,0.8214285714285714
foraging_guild,3,2010s,Between group,Columbids,Open-land insectivores,Columbids | Open-land insectivores,Supported positive,15,24,0.625,0.5802711089335293,0.04472889106647071,FALSE,0.6249583333333334,0.625,0.625,0.625,0.625,0.625
foraging_guild,3,2010s,Between group,Columbids,Orioles,Columbids | Orioles,Supported positive,1,4,0.25,0.5802711089335293,-0.3302711089335293,TRUE,0.25,0.25,0.25,0.25,0.25,0.25
foraging_guild,3,2010s,Between group,Columbids,Owls,Columbids | Owls,Supported positive,10,20,0.5,0.5802711089335293,-0.08027110893352929,FALSE,0.4975499999999996,0.5,0.5,0.5,0.45,0.5
foraging_guild,3,2010s,Between group,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Supported positive,36,48,0.75,0.5802711089335293,0.1697288910664707,FALSE,0.7414374999999972,0.75,0.7291666666666666,0.75,0.7291666666666666,0.75
foraging_guild,3,2010s,Between group,Columbids,Plovers,Columbids | Plovers,Supported positive,8,24,0.3333333333333333,0.5802711089335293,-0.24693777560019597,FALSE,0.30370833333333336,0.2916666666666667,0.25,0.3333333333333333,0.25,0.3333333333333333
foraging_guild,3,2010s,Between group,Columbids,Rails,Columbids | Rails,Supported positive,10,20,0.5,0.5802711089335293,-0.08027110893352929,FALSE,0.4847999999999977,0.5,0.45,0.5,0.45,0.5
foraging_guild,3,2010s,Between group,Columbids,Reedlings,Columbids | Reedlings,Supported positive,2,4,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.49975,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Columbids,Scolopacids,Columbids | Scolopacids,Supported positive,11,36,0.3055555555555556,0.5802711089335293,-0.2747155533779737,FALSE,0.3037222222222158,0.3055555555555556,0.3055555555555556,0.3055555555555556,0.2777777777777778,0.3062499999999994
foraging_guild,3,2010s,Between group,Columbids,Shrikes,Columbids | Shrikes,Supported positive,4,8,0.5,0.5802711089335293,-0.08027110893352929,TRUE,0.5,0.5,0.5,0.5,0.5,0.5
foraging_guild,3,2010s,Between group,Columbids,Starlings,Columbids | Starlings,Supported positive,3,4,0.75,0.5802711089335293,0.1697288910664707,TRUE,0.75,0.75,0.75,0.75,0.75,0.75
foraging_guild,3,2010s,Between group,Columbids,Terns,Columbids | Terns,Supported positive,5,20,0.25,0.5802711089335293,-0.3302711089335293,FALSE,0.2345499999999987,0.25,0.2,0.25,0.2,0.25
foraging_guild,3,2010s,Between group,Columbids,Thrushes,Columbids | Thrushes,Supported positive,12,16,0.75,0.5802711089335293,0.1697288910664707,FALSE,0.75,0.75,0.75,0.75,0.75,0.75
