atlas,period,guild_pair_type,guild_1,guild_2,guild_pair,n_pairs,unstable_small_pair_count,metric,observed_value,expected_null_mean,expected_null_sd,null_lower_95,null_upper_95,empirical_p_upper,empirical_p_lower,observed_minus_expected,permutation_z,empirical_p_two_sided,fdr_p,fdr_0_05
3,2010s,Between guild,Aerial insectivores,Omnivorous corvids,Aerial insectivores | Omnivorous corvids,28,FALSE,prop_supported_negative,0,0.0526955526955527,0.053614940211371837,0,0.17857142857142858,1,0.335,-0.0526955526955527,-0.9828520275842043,0.67,1,FALSE
3,2010s,Between guild,Aerial insectivores,Open-land insectivores,Aerial insectivores | Open-land insectivores,24,FALSE,prop_supported_negative,0,0.052969636302969636,0.05414844584420268,0,0.16666666666666666,1,0.344,-0.052969636302969636,-0.9782300392401889,0.688,1,FALSE
3,2010s,Between guild,Aerial insectivores,Orioles,Aerial insectivores | Orioles,4,TRUE,prop_supported_negative,0,0.046046046046046,0.11525384496597287,0,0.5,1,0.844,-0.046046046046046,-0.3995185241727985,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Owls,Aerial insectivores | Owls,20,FALSE,prop_supported_negative,0.05,0.05140140140140141,0.06070756835642099,0,0.2,0.573,0.732,-0.0014014014014014087,-0.02308445947255905,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,48,FALSE,prop_supported_negative,0,0.052010343677010344,0.04428627323070013,0,0.16666666666666666,1,0.179,-0.052010343677010344,-1.1744122926323757,0.358,1,FALSE
3,2010s,Between guild,Aerial insectivores,Plovers,Aerial insectivores | Plovers,24,FALSE,prop_supported_negative,0,0.05392892892892892,0.05478707756722697,0,0.16666666666666666,1,0.359,-0.05392892892892892,-0.9843366597306628,0.718,1,FALSE
3,2010s,Between guild,Aerial insectivores,Rails,Aerial insectivores | Rails,20,FALSE,prop_supported_negative,0,0.05225225225225225,0.05813080778778652,0,0.2,1,0.409,-0.05225225225225225,-0.8988736651141226,0.818,1,FALSE
3,2010s,Between guild,Aerial insectivores,Reedlings,Aerial insectivores | Reedlings,4,TRUE,prop_supported_negative,0,0.05080080080080077,0.11406305326265286,0,0.25,1,0.819,-0.05080080080080077,-0.4453747234332035,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Scolopacids,Aerial insectivores | Scolopacids,36,FALSE,prop_supported_negative,0.05555555555555555,0.050161272383494604,0.04702621447828829,0,0.16666666666666666,0.488,0.71,0.0053942831720609485,0.11470800343819841,0.976,1,FALSE
3,2010s,Between guild,Aerial insectivores,Shrikes,Aerial insectivores | Shrikes,8,TRUE,prop_supported_negative,0,0.05255255255255257,0.086817714910239,0,0.25,1,0.679,-0.05255255255255257,-0.6053206146566602,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Starlings,Aerial insectivores | Starlings,4,TRUE,prop_supported_negative,0,0.05580580580580576,0.12442785422943897,0,0.5,1,0.81,-0.05580580580580576,-0.44849930227762785,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Terns,Aerial insectivores | Terns,20,FALSE,prop_supported_negative,0,0.052402402402402404,0.05895919442673182,0,0.2,1,0.41,-0.052402402402402404,-0.8887910174472025,0.82,1,FALSE
3,2010s,Between guild,Aerial insectivores,Thrushes,Aerial insectivores | Thrushes,16,FALSE,prop_supported_negative,0,0.049612112112112125,0.062108036999758594,0,0.1875,1,0.497,-0.049612112112112125,-0.79880341592997,0.994,1,FALSE
3,2010s,Between guild,Aerial insectivores,Tit-like birds,Aerial insectivores | Tit-like birds,48,FALSE,prop_supported_negative,0,0.05134300967634301,0.04208462141213903,0,0.14583333333333334,1,0.163,-0.05134300967634301,-1.2199945717352578,0.326,1,FALSE
3,2010s,Between guild,Aerial insectivores,Wading birds,Aerial insectivores | Wading birds,8,TRUE,prop_supported_negative,0,0.04904904904904908,0.08301584099621834,0,0.25,1,0.694,-0.04904904904904908,-0.590839633260879,1,1,FALSE
3,2010s,Between guild,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,20,FALSE,prop_supported_negative,0,0.05275275275275276,0.05892260752278754,0,0.2,1,0.406,-0.05275275275275276,-0.8952888368416373,0.812,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Columbids,Aquatic pursuers | Columbids,24,FALSE,prop_supported_negative,0.16666666666666666,0.04988321654988321,0.05470246780650091,0,0.20833333333333334,0.066,0.974,0.11678345011678345,2.1348844905842577,0.132,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Cuckoos,Aquatic pursuers | Cuckoos,6,TRUE,prop_supported_negative,0,0.05038371705038371,0.10102799170313163,0,0.3333333333333333,1,0.762,-0.05038371705038371,-0.49871046826739934,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Dabbling ducks,Aquatic pursuers | Dabbling ducks,42,FALSE,prop_supported_negative,0,0.050526717193383856,0.043798321800097816,0,0.16666666666666666,1,0.213,-0.050526717193383856,-1.1536222192255552,0.426,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Dippers,Aquatic pursuers | Dippers,6,TRUE,prop_supported_negative,0,0.05055055055055054,0.09997482135410182,0,0.3333333333333333,1,0.764,-0.05055055055055054,-0.5056328170020433,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,42,FALSE,prop_supported_negative,0,0.05255255255255255,0.04377890912577063,0,0.16666666666666666,1,0.185,-0.05255255255255255,-1.2004079955847342,0.37,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,18,FALSE,prop_supported_negative,0,0.05383160938716494,0.06177695493452727,0,0.2222222222222222,1,0.446,-0.05383160938716494,-0.8713865784452632,0.892,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Flycatchers,Aquatic pursuers | Flycatchers,18,FALSE,prop_supported_negative,0.05555555555555555,0.05016127238349461,0.06126278170487889,0,0.2222222222222222,0.528,0.758,0.005394283172060942,0.08805155466245092,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Foliage gleaners,Aquatic pursuers | Foliage gleaners,54,FALSE,prop_supported_negative,0,0.05131056982908835,0.041757825623017386,0,0.14814814814814814,1,0.147,-0.05131056982908835,-1.228765364660304,0.294,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Gallinaceous birds,Aquatic pursuers | Gallinaceous birds,12,FALSE,prop_supported_negative,0,0.04988321654988323,0.07068499133587923,0,0.25,1,0.587,-0.04988321654988323,-0.7057115747931463,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,12,FALSE,prop_supported_negative,0,0.05230230230230232,0.07615534986239192,0,0.25,1,0.586,-0.05230230230230232,-0.6867843480045642,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Gulls,Aquatic pursuers | Gulls,30,FALSE,prop_supported_negative,0.03333333333333333,0.051785118451785114,0.049948591751444206,0,0.16666666666666666,0.697,0.563,-0.01845178511845178,-0.36941552246902476,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Kingfishers,Aquatic pursuers | Kingfishers,6,TRUE,prop_supported_negative,0.16666666666666666,0.0513847180513847,0.1016235715030892,0,0.3333333333333333,0.238,0.937,0.11528194861528196,1.1344016640054573,0.476,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Low flycatching feeders,Aquatic pursuers | Low flycatching feeders,54,FALSE,prop_supported_negative,0.07407407407407407,0.05038371705038371,0.03925781452408151,0,0.14814814814814814,0.31,0.824,0.023690357023690357,0.6034558293905594,0.62,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Marsh warblers,Aquatic pursuers | Marsh warblers,36,FALSE,prop_supported_negative,0.08333333333333333,0.05096763430096764,0.04578854808552706,0,0.16666666666666666,0.291,0.847,0.03236569903236569,0.7068513937570322,0.582,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Omnivorous corvids,Aquatic pursuers | Omnivorous corvids,42,FALSE,prop_supported_negative,0.07142857142857142,0.05205205205205205,0.04569155461051121,0,0.16666666666666666,0.353,0.777,0.019376519376519373,0.4240722282638608,0.706,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Orioles,Aquatic pursuers | Orioles,6,TRUE,prop_supported_negative,0,0.04637971304637969,0.09708491031408865,0,0.3333333333333333,1,0.779,-0.04637971304637969,-0.4777231898997718,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Owls,Aquatic pursuers | Owls,30,FALSE,prop_supported_negative,0.1,0.05068401735068402,0.049053945935182135,0,0.16666666666666666,0.212,0.901,0.049315982649315984,1.0053418070481037,0.424,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,72,FALSE,prop_supported_negative,0.09722222222222222,0.04950784117450784,0.03553677602872173,0,0.1388888888888889,0.122,0.927,0.04771438104771438,1.3426761338493507,0.244,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Plovers,Aquatic pursuers | Plovers,36,FALSE,prop_supported_negative,0.05555555555555555,0.05280280280280279,0.04714823526943036,0,0.16666666666666666,0.517,0.687,0.00275275275275276,0.058385064404257156,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Rails,Aquatic pursuers | Rails,30,FALSE,prop_supported_negative,0.06666666666666667,0.05105105105105106,0.04918345452051233,0,0.16666666666666666,0.437,0.786,0.015615615615615606,0.31749733254509394,0.874,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Reedlings,Aquatic pursuers | Reedlings,6,TRUE,prop_supported_negative,0,0.05138471805138472,0.09771393879260173,0,0.3333333333333333,1,0.749,-0.05138471805138472,-0.5258688646299379,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Scolopacids,Aquatic pursuers | Scolopacids,54,FALSE,prop_supported_negative,0.16666666666666666,0.0511622733844956,0.03916884338235248,0,0.14814814814814814,0.018,0.995,0.11550439328217105,2.948884452743671,0.036,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Shrikes,Aquatic pursuers | Shrikes,12,FALSE,prop_supported_negative,0,0.052302302302302296,0.0734578271186277,0,0.25,1,0.57,-0.052302302302302296,-0.7120044841217376,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Starlings,Aquatic pursuers | Starlings,6,TRUE,prop_supported_negative,0,0.05255255255255252,0.10494292270106118,0,0.3333333333333333,1,0.757,-0.05255255255255252,-0.5007727172060276,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Terns,Aquatic pursuers | Terns,30,FALSE,prop_supported_negative,0.03333333333333333,0.051317984651318,0.05002991966301389,0,0.16666666666666666,0.707,0.576,-0.017984651317984664,-0.359477917196824,1,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Thrushes,Aquatic pursuers | Thrushes,24,FALSE,prop_supported_negative,0.20833333333333334,0.050216883550216876,0.0550950849875753,0,0.1687499999999981,0.026,0.991,0.15811644978311645,2.8698830361868737,0.052,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,72,FALSE,prop_supported_negative,0.06944444444444445,0.05092592592592592,0.036593687283251256,0,0.1388888888888889,0.341,0.774,0.018518518518518524,0.5060577354552176,0.682,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Wading birds,Aquatic pursuers | Wading birds,12,FALSE,prop_supported_negative,0.08333333333333333,0.050550550550550556,0.07527857769012805,0,0.25,0.395,0.851,0.03278278278278277,0.4354862138565866,0.79,1,FALSE
3,2010s,Between guild,Aquatic pursuers,Woodpeckers,Aquatic pursuers | Woodpeckers,30,FALSE,prop_supported_negative,0.13333333333333333,0.05121788455121788,0.05036513764697389,0,0.16666666666666666,0.109,0.958,0.08211544878211545,1.630402548637713,0.218,1,FALSE
3,2010s,Between guild,Buntings,Columbids,Buntings | Columbids,12,FALSE,prop_supported_negative,0.08333333333333333,0.05063396730063399,0.07572950079623429,0,0.25,0.397,0.848,0.03269936603269934,0.43179164907852313,0.794,1,FALSE
3,2010s,Between guild,Buntings,Cuckoos,Buntings | Cuckoos,3,TRUE,prop_supported_negative,0,0.05405405405405408,0.13665278850374288,0,0.3333333333333333,1,0.853,-0.05405405405405408,-0.3955576365905885,1,1,FALSE
3,2010s,Between guild,Buntings,Dabbling ducks,Buntings | Dabbling ducks,21,FALSE,prop_supported_negative,0,0.04947804947804947,0.059027465428465785,0,0.19047619047619047,1,0.446,-0.04947804947804947,-0.8382208031278412,0.892,1,FALSE
3,2010s,Between guild,Buntings,Dippers,Buntings | Dippers,3,TRUE,prop_supported_negative,0,0.04771438104771436,0.12685081827453742,0,0.3333333333333333,1,0.868,-0.04771438104771436,-0.3761456307238658,1,1,FALSE
3,2010s,Between guild,Buntings,Diurnal raptors,Buntings | Diurnal raptors,21,FALSE,prop_supported_negative,0.047619047619047616,0.05124171790838457,0.059654274776021275,0,0.19047619047619047,0.583,0.702,-0.0036226702893369517,-0.060727756777509696,1,1,FALSE
3,2010s,Between guild,Buntings,Diving ducks,Buntings | Diving ducks,9,TRUE,prop_supported_negative,0.1111111111111111,0.04882660438215993,0.0805181030793845,0,0.2222222222222222,0.326,0.908,0.062284506728951174,0.7735466230189695,0.652,1,FALSE
3,2010s,Between guild,Buntings,Flycatchers,Buntings | Flycatchers,9,TRUE,prop_supported_negative,0,0.04860415971527083,0.0821721850189865,0,0.2222222222222222,1,0.682,-0.04860415971527083,-0.5914916307025361,1,1,FALSE
3,2010s,Between guild,Buntings,Foliage gleaners,Buntings | Foliage gleaners,27,FALSE,prop_supported_negative,0,0.049271493715938156,0.05186392474033213,0,0.18518518518518517,1,0.355,-0.049271493715938156,-0.9500147542367159,0.71,1,FALSE
3,2010s,Between guild,Buntings,Gallinaceous birds,Buntings | Gallinaceous birds,6,TRUE,prop_supported_negative,0,0.05488822155488823,0.10102054542045075,0,0.3333333333333333,1,0.736,-0.05488822155488823,-0.5433372125090168,1,1,FALSE
3,2010s,Between guild,Buntings,Grazing waterfowl,Buntings | Grazing waterfowl,6,TRUE,prop_supported_negative,0.16666666666666666,0.04771438104771437,0.09409800467316157,0,0.3333333333333333,0.237,0.956,0.1189522856189523,1.2641318594599233,0.474,1,FALSE
3,2010s,Between guild,Buntings,Gulls,Buntings | Gulls,15,FALSE,prop_supported_negative,0,0.04958291624958293,0.06567052701179331,0,0.2,1,0.537,-0.04958291624958293,-0.7550254049381799,1,1,FALSE
3,2010s,Between guild,Buntings,Kingfishers,Buntings | Kingfishers,3,TRUE,prop_supported_negative,0,0.05071738405071733,0.13465976525867954,0,0.3333333333333333,1,0.863,-0.05071738405071733,-0.3766335397458175,1,1,FALSE
3,2010s,Between guild,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,27,FALSE,prop_supported_negative,0.037037037037037035,0.049234419604789977,0.05148701918011067,0,0.18518518518518517,0.653,0.623,-0.012197382567752942,-0.23690209225522157,1,1,FALSE
3,2010s,Between guild,Buntings,Marsh warblers,Buntings | Marsh warblers,18,FALSE,prop_supported_negative,0,0.050272494716939176,0.061272482986039975,0,0.2222222222222222,1,0.477,-0.050272494716939176,-0.8204742531552544,0.954,1,FALSE
3,2010s,Between guild,Buntings,Nigthjars,Buntings | Nigthjars,3,TRUE,prop_supported_negative,0,0.04437771104437772,0.12542215212175095,0,0.3333333333333333,1,0.88,-0.04437771104437772,-0.3538267386872693,1,1,FALSE
3,2010s,Between guild,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,21,FALSE,prop_supported_negative,0.09523809523809523,0.051289384622717954,0.0591733180473024,0,0.19047619047619047,0.292,0.868,0.04394871061537728,0.742711615060106,0.584,1,FALSE
3,2010s,Between guild,Buntings,Open-land insectivores,Buntings | Open-land insectivores,18,FALSE,prop_supported_negative,0,0.04977199421643866,0.06150440167970948,0,0.2222222222222222,1,0.481,-0.04977199421643866,-0.8092427998183196,0.962,1,FALSE
3,2010s,Between guild,Buntings,Orioles,Buntings | Orioles,3,TRUE,prop_supported_negative,0,0.045045045045045064,0.13041083906971293,0,0.3333333333333333,1,0.882,-0.045045045045045064,-0.3454087510392108,1,1,FALSE
3,2010s,Between guild,Buntings,Owls,Buntings | Owls,15,FALSE,prop_supported_negative,0.06666666666666667,0.0499833166499833,0.06258149663036398,0,0.2,0.484,0.806,0.016683350016683363,0.26658598651328436,0.968,1,FALSE
3,2010s,Between guild,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,36,FALSE,prop_supported_negative,0,0.050161272383494604,0.04902250866555834,0,0.16666666666666666,1,0.277,-0.050161272383494604,-1.0232294052045592,0.554,1,FALSE
3,2010s,Between guild,Buntings,Plovers,Buntings | Plovers,18,FALSE,prop_supported_negative,0,0.05127349571794016,0.06333490236489078,0,0.2222222222222222,1,0.472,-0.05127349571794016,-0.8095614551126746,0.944,1,FALSE
3,2010s,Between guild,Buntings,Rails,Buntings | Rails,15,FALSE,prop_supported_negative,0.06666666666666667,0.05151818485151818,0.06797053009297273,0,0.2,0.488,0.811,0.015148481815148489,0.22286837831671766,0.976,1,FALSE
3,2010s,Between guild,Buntings,Reedlings,Buntings | Reedlings,3,TRUE,prop_supported_negative,0,0.04771438104771438,0.12859418809414963,0,0.3333333333333333,1,0.868,-0.04771438104771438,-0.371046170553062,1,1,FALSE
3,2010s,Between guild,Buntings,Scolopacids,Buntings | Scolopacids,27,FALSE,prop_supported_negative,0.1111111111111111,0.04830756682608534,0.051257468066582525,0,0.18518518518518517,0.192,0.922,0.06280354428502577,1.2252564680612998,0.384,1,FALSE
3,2010s,Between guild,Buntings,Shrikes,Buntings | Shrikes,6,TRUE,prop_supported_negative,0,0.04788121454788122,0.09445618184718851,0,0.3333333333333333,1,0.762,-0.04788121454788122,-0.5069145672788636,1,1,FALSE
3,2010s,Between guild,Buntings,Starlings,Buntings | Starlings,3,TRUE,prop_supported_negative,0,0.051718385051718274,0.13633517602460682,0,0.3333333333333333,1,0.862,-0.051718385051718274,-0.3793473303058907,1,1,FALSE
3,2010s,Between guild,Buntings,Terns,Buntings | Terns,15,FALSE,prop_supported_negative,0,0.049582916249582935,0.0672121437744446,0,0.2,1,0.534,-0.049582916249582935,-0.7377077037741409,1,1,FALSE
3,2010s,Between guild,Buntings,Thrushes,Buntings | Thrushes,12,FALSE,prop_supported_negative,0,0.04963296629963296,0.07574964094866017,0,0.25,1,0.61,-0.04963296629963296,-0.6552237829519487,1,1,FALSE
3,2010s,Between guild,Buntings,Tit-like birds,Buntings | Tit-like birds,36,FALSE,prop_supported_negative,0.08333333333333333,0.04960516071627183,0.04887903041288075,0,0.16666666666666666,0.275,0.842,0.0337281726170615,0.6900335856124787,0.55,1,FALSE
3,2010s,Between guild,Buntings,Wading birds,Buntings | Wading birds,6,TRUE,prop_supported_negative,0,0.049382716049382706,0.0958816128708471,0,0.3333333333333333,1,0.76,-0.049382716049382706,-0.5150384372017335,1,1,FALSE
3,2010s,Between guild,Buntings,Woodpeckers,Buntings | Woodpeckers,15,FALSE,prop_supported_negative,0,0.05145145145145146,0.06666546304738337,0,0.2,1,0.521,-0.05145145145145146,-0.7717857058141433,1,1,FALSE
3,2010s,Between guild,Columbids,Cuckoos,Columbids | Cuckoos,4,TRUE,prop_supported_negative,0,0.05055055055055056,0.11499410631058209,0,0.26249999999998863,1,0.823,-0.05055055055055056,-0.43959253367316925,1,1,FALSE
3,2010s,Between guild,Columbids,Dabbling ducks,Columbids | Dabbling ducks,28,FALSE,prop_supported_negative,0.10714285714285714,0.04865579865579865,0.05097141333265919,0,0.17857142857142858,0.18,0.914,0.058487058487058485,1.1474482393758494,0.36,1,FALSE
3,2010s,Between guild,Columbids,Dippers,Columbids | Dippers,4,TRUE,prop_supported_negative,0,0.05130130130130132,0.12025902366914602,0,0.5,1,0.827,-0.05130130130130132,-0.42659003654012967,1,1,FALSE
3,2010s,Between guild,Columbids,Diurnal raptors,Columbids | Diurnal raptors,28,FALSE,prop_supported_negative,0.03571428571428571,0.05394680394680394,0.05338190111375105,0,0.17857142857142858,0.686,0.568,-0.01823251823251823,-0.34154868695415525,1,1,FALSE
3,2010s,Between guild,Columbids,Diving ducks,Columbids | Diving ducks,12,FALSE,prop_supported_negative,0.25,0.04838171504838171,0.07162502398452018,0,0.25,0.043,0.991,0.2016182849516183,2.8149140305376044,0.086,1,FALSE
3,2010s,Between guild,Columbids,Flycatchers,Columbids | Flycatchers,12,FALSE,prop_supported_negative,0,0.04596262929596261,0.07073700152628934,0,0.25,1,0.615,-0.04596262929596261,-0.6497678485690498,1,1,FALSE
3,2010s,Between guild,Columbids,Foliage gleaners,Columbids | Foliage gleaners,36,FALSE,prop_supported_negative,0,0.04735290846401957,0.04443581426355164,0,0.16666666666666666,1,0.277,-0.04735290846401957,-1.065647366855178,0.554,1,FALSE
3,2010s,Between guild,Columbids,Gallinaceous birds,Columbids | Gallinaceous birds,8,TRUE,prop_supported_negative,0,0.053928928928928935,0.08786007477479695,0,0.25,1,0.676,-0.053928928928928935,-0.6138047237856289,1,1,FALSE
3,2010s,Between guild,Columbids,Grazing waterfowl,Columbids | Grazing waterfowl,8,TRUE,prop_supported_negative,0.25,0.05030030030030032,0.08543716362195983,0,0.25,0.087,0.988,0.1996996996996997,2.3373868142829015,0.174,1,FALSE
3,2010s,Between guild,Columbids,Kingfishers,Columbids | Kingfishers,4,TRUE,prop_supported_negative,0,0.05480480480480478,0.12233916248811472,0,0.5,1,0.814,-0.05480480480480478,-0.4479743337308614,1,1,FALSE
3,2010s,Between guild,Columbids,Low flycatching feeders,Columbids | Low flycatching feeders,36,FALSE,prop_supported_negative,0,0.04793682571460349,0.04523731282440901,0,0.16666666666666666,1,0.268,-0.04793682571460349,-1.059674474933398,0.536,1,FALSE
3,2010s,Between guild,Columbids,Marsh warblers,Columbids | Marsh warblers,24,FALSE,prop_supported_negative,0.08333333333333333,0.052969636302969636,0.05742271457009319,0,0.20833333333333334,0.349,0.836,0.030363697030363693,0.5287750197406667,0.698,1,FALSE
3,2010s,Between guild,Columbids,Nigthjars,Columbids | Nigthjars,4,TRUE,prop_supported_negative,0.25,0.04804804804804803,0.11277912908694188,0,0.25,0.171,0.98,0.20195195195195198,1.7906855070344303,0.342,1,FALSE
3,2010s,Between guild,Columbids,Omnivorous corvids,Columbids | Omnivorous corvids,28,FALSE,prop_supported_negative,0,0.04847704847704847,0.052119402613886014,0,0.17857142857142858,1,0.353,-0.04847704847704847,-0.9301151979077534,0.706,1,FALSE
3,2010s,Between guild,Columbids,Open-land insectivores,Columbids | Open-land insectivores,24,FALSE,prop_supported_negative,0.041666666666666664,0.04871538204871537,0.05302727465506661,0,0.16666666666666666,0.622,0.69,-0.007048715382048702,-0.13292622387062875,1,1,FALSE
3,2010s,Between guild,Columbids,Orioles,Columbids | Orioles,4,TRUE,prop_supported_negative,0,0.04904904904904907,0.11510035960917404,0,0.25,1,0.829,-0.04904904904904907,-0.4261415795362956,1,1,FALSE
3,2010s,Between guild,Columbids,Owls,Columbids | Owls,20,FALSE,prop_supported_negative,0.05,0.052402402402402404,0.05874637441790575,0,0.2,0.579,0.71,-0.002402402402402401,-0.040894479467147415,1,1,FALSE
3,2010s,Between guild,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,48,FALSE,prop_supported_negative,0,0.04865281948615282,0.04185756340400176,0,0.14583333333333334,1,0.202,-0.04865281948615282,-1.1623423708772642,0.404,1,FALSE
3,2010s,Between guild,Columbids,Plovers,Columbids | Plovers,24,FALSE,prop_supported_negative,0.16666666666666666,0.05401234567901235,0.05761643611603936,0,0.20833333333333334,0.066,0.969,0.11265432098765431,1.955246255786609,0.132,1,FALSE
3,2010s,Between guild,Columbids,Rails,Columbids | Rails,20,FALSE,prop_supported_negative,0.05,0.0495995995995996,0.0583665413240502,0,0.2,0.576,0.745,4.004004004004025e-4,0.006860101546490227,1,1,FALSE
3,2010s,Between guild,Columbids,Reedlings,Columbids | Reedlings,4,TRUE,prop_supported_negative,0.25,0.046046046046046035,0.10911321307897853,0,0.25,0.167,0.984,0.20395395395395396,1.8691957481476384,0.334,1,FALSE
3,2010s,Between guild,Columbids,Shrikes,Columbids | Shrikes,8,TRUE,prop_supported_negative,0.125,0.04867367367367365,0.08162225187790904,0,0.25,0.307,0.927,0.07632632632632635,0.9351166449131499,0.614,1,FALSE
3,2010s,Between guild,Columbids,Starlings,Columbids | Starlings,4,TRUE,prop_supported_negative,0,0.04754754754754756,0.11893183364263134,0,0.5,1,0.841,-0.04754754754754756,-0.3997882323955363,1,1,FALSE
3,2010s,Between guild,Columbids,Terns,Columbids | Terns,20,FALSE,prop_supported_negative,0.15,0.050600600600600586,0.05896263923273978,0,0.2,0.108,0.966,0.0993993993993994,1.6858030897675045,0.216,1,FALSE
3,2010s,Between guild,Columbids,Thrushes,Columbids | Thrushes,16,FALSE,prop_supported_negative,0,0.049299299299299285,0.06301250400381869,0,0.1875,1,0.512,-0.049299299299299285,-0.7823732777912086,1,1,FALSE
3,2010s,Between guild,Columbids,Tit-like birds,Columbids | Tit-like birds,48,FALSE,prop_supported_negative,0,0.050508842175508835,0.043774168877881894,0,0.14687499999999906,1,0.186,-0.050508842175508835,-1.1538503978548367,0.372,1,FALSE
3,2010s,Between guild,Columbids,Wading birds,Columbids | Wading birds,8,TRUE,prop_supported_negative,0.25,0.049299299299299285,0.08620104843336696,0,0.25,0.078,0.984,0.20070070070070073,2.3282860748015324,0.156,1,FALSE
3,2010s,Between guild,Columbids,Woodpeckers,Columbids | Woodpeckers,20,FALSE,prop_supported_negative,0,0.04974974974974975,0.057828415928633435,0,0.2,1,0.431,-0.04974974974974975,-0.8602993692780097,0.862,1,FALSE
3,2010s,Between guild,Cuckoos,Dabbling ducks,Cuckoos | Dabbling ducks,7,TRUE,prop_supported_negative,0,0.05319605319605324,0.099431688191904,0,0.2857142857142857,1,0.731,-0.05319605319605324,-0.5350010058502116,1,1,FALSE
3,2010s,Between guild,Cuckoos,Dippers,Cuckoos | Dippers,1,TRUE,prop_supported_negative,0,0.05105105105105102,0.22021213218785549,0,1,1,0.949,-0.05105105105105102,-0.2318266961218154,1,1,FALSE
3,2010s,Between guild,Cuckoos,Diurnal raptors,Cuckoos | Diurnal raptors,7,TRUE,prop_supported_negative,0,0.05119405119405117,0.10128895158796401,0,0.2857142857142857,1,0.746,-0.05119405119405117,-0.5054258178355404,1,1,FALSE
3,2010s,Between guild,Cuckoos,Diving ducks,Cuckoos | Diving ducks,3,TRUE,prop_supported_negative,0,0.04371037704371039,0.12296973875330598,0,0.3333333333333333,1,0.88,-0.04371037704371039,-0.3554563707043352,1,1,FALSE
3,2010s,Between guild,Cuckoos,Flycatchers,Cuckoos | Flycatchers,3,TRUE,prop_supported_negative,0,0.05105105105105105,0.13411908069908296,0,0.3333333333333333,1,0.863,-0.05105105105105105,-0.3806397328773229,1,1,FALSE
3,2010s,Between guild,Cuckoos,Foliage gleaners,Cuckoos | Foliage gleaners,9,TRUE,prop_supported_negative,0,0.052274496718941174,0.08735588548914949,0,0.3333333333333333,1,0.67,-0.052274496718941174,-0.598408412051804,1,1,FALSE
3,2010s,Between guild,Cuckoos,Gallinaceous birds,Cuckoos | Gallinaceous birds,2,TRUE,prop_supported_negative,0,0.051051051051051025,0.16108473851473798,0,0.5,1,0.904,-0.051051051051051025,-0.3169204700691137,1,1,FALSE
3,2010s,Between guild,Cuckoos,Grazing waterfowl,Cuckoos | Grazing waterfowl,2,TRUE,prop_supported_negative,0,0.047047047047047034,0.15600469132760572,0,0.5,1,0.912,-0.047047047047047034,-0.30157456578180386,1,1,FALSE
3,2010s,Between guild,Cuckoos,Gulls,Cuckoos | Gulls,5,TRUE,prop_supported_negative,0,0.054254254254254265,0.11664747183196424,0,0.4,1,0.787,-0.054254254254254265,-0.46511298875306856,1,1,FALSE
