model_folder,atlas,period,species_a,species_b,omega_mean,pr_positive,pr_negative,pair_id,support_class,is_supported_positive,is_supported_negative,guild_a,migration_group_a,species_thermal_index_a,guild_b,migration_group_b,species_thermal_index_b,guild_1,guild_2,guild_pair,guild_pair_type
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Certhia_brachydactyla,Spinus_spinus,0.1920648808354979,0.711,0.289,Certhia_brachydactyla__Spinus_spinus,Unsupported,FALSE,FALSE,Tit-like birds,sedentary,13.8972978687,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Certhia_familiaris,Spinus_spinus,0.5592578455194257,0.966,0.034,Certhia_familiaris__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.119463211,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Chloris_chloris,Spinus_spinus,0.7205982633254043,0.999,0.001,Chloris_chloris__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,12.6006224966,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cinclus_cinclus,Spinus_spinus,0.6867844051483427,0.999,0.001,Cinclus_cinclus__Spinus_spinus,Supported positive,TRUE,FALSE,Dippers,short-distance,11.0150016531,Passerine seedeaters,sedentary and short-distance,10.2425165856,Dippers,Passerine seedeaters,Dippers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Coccothraustes_coccothraustes,Spinus_spinus,0.7613262955555068,1,0,Coccothraustes_coccothraustes__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,12.9763477132,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Coloeus_monedula,Spinus_spinus,0.6142024511739157,1,0,Coloeus_monedula__Spinus_spinus,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary and short-distance,12.9581704982,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Corvus_corax,Spinus_spinus,0.343225615028151,0.878,0.122,Corvus_corax__Spinus_spinus,Unsupported,FALSE,FALSE,Omnivorous corvids,sedentary,11.7378412998,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Corvus_cornix,Spinus_spinus,0.6533484183319392,1,0,Corvus_cornix__Spinus_spinus,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.1293990446,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Corvus_corone,Spinus_spinus,0.4557692206908383,0.873,0.127,Corvus_corone__Spinus_spinus,Unsupported,FALSE,FALSE,Omnivorous corvids,sedentary,12.1293990446,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Corvus_frugilegus,Spinus_spinus,0.1591738082479861,0.716,0.284,Corvus_frugilegus__Spinus_spinus,Unsupported,FALSE,FALSE,Omnivorous corvids,sedentary,12.7340640684,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Curruca_communis,Spinus_spinus,0.6241298607489583,0.999,0.001,Curruca_communis__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,12.6535890847,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Curruca_curruca,Spinus_spinus,0.7874893989981238,1,0,Curruca_curruca__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.6399285102,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Cyanistes_caeruleus,Spinus_spinus,0.724504180304856,1,0,Cyanistes_caeruleus__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.7367473555,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Delichon_urbicum,Spinus_spinus,0.6421403977873548,0.995,0.005,Delichon_urbicum__Spinus_spinus,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.3470551373,Passerine seedeaters,sedentary and short-distance,10.2425165856,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Emberiza_calandra,Spinus_spinus,0.6789436649613222,0.999,0.001,Emberiza_calandra__Spinus_spinus,Supported positive,TRUE,FALSE,Buntings,sedentary,14.2313581317,Passerine seedeaters,sedentary and short-distance,10.2425165856,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Emberiza_citrinella,Spinus_spinus,0.805472745573881,1,0,Emberiza_citrinella__Spinus_spinus,Supported positive,TRUE,FALSE,Buntings,sedentary,11.5528442066,Passerine seedeaters,sedentary and short-distance,10.2425165856,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Emberiza_schoeniclus,Spinus_spinus,0.6359676537621708,1,0,Emberiza_schoeniclus__Spinus_spinus,Supported positive,TRUE,FALSE,Buntings,sedentary and short-distance,11.2704483494,Passerine seedeaters,sedentary and short-distance,10.2425165856,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Erithacus_rubecula,Spinus_spinus,0.6719126546162817,1,0,Erithacus_rubecula__Spinus_spinus,Supported positive,TRUE,FALSE,Low flycatching feeders,sedentary,11.998445823500001,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Ficedula_hypoleuca,Spinus_spinus,0.7411584882752995,0.999,0.001,Ficedula_hypoleuca__Spinus_spinus,Supported positive,TRUE,FALSE,Flycatchers,long-distance,10.4275102213,Passerine seedeaters,sedentary and short-distance,10.2425165856,Flycatchers,Passerine seedeaters,Flycatchers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Ficedula_parva,Spinus_spinus,0.702981758521986,0.989,0.011,Ficedula_parva__Spinus_spinus,Supported positive,TRUE,FALSE,Flycatchers,long-distance,11.5985667049,Passerine seedeaters,sedentary and short-distance,10.2425165856,Flycatchers,Passerine seedeaters,Flycatchers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Fringilla_coelebs,Spinus_spinus,0.67508476205054,1,0,Fringilla_coelebs__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,sedentary and short-distance,12.2951633877,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Garrulus_glandarius,Spinus_spinus,0.7400787769068402,1,0,Garrulus_glandarius__Spinus_spinus,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.466780849,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Hippolais_icterina,Spinus_spinus,0.7673631844963554,1,0,Hippolais_icterina__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.3916568563,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Hirundo_rustica,Spinus_spinus,0.5023588696469957,0.997,0.003,Hirundo_rustica__Spinus_spinus,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.4305273248,Passerine seedeaters,sedentary and short-distance,10.2425165856,Aerial insectivores,Passerine seedeaters,Aerial insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Lanius_collurio,Spinus_spinus,0.7522612381539561,0.999,0.001,Lanius_collurio__Spinus_spinus,Supported positive,TRUE,FALSE,Shrikes,long-distance,12.6238867722,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Shrikes,Passerine seedeaters | Shrikes,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Lanius_excubitor,Spinus_spinus,0.7588949095059304,0.996,0.004,Lanius_excubitor__Spinus_spinus,Supported positive,TRUE,FALSE,Shrikes,sedentary,11.2044136127,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Shrikes,Passerine seedeaters | Shrikes,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Linaria_cannabina,Spinus_spinus,0.7089306097128159,0.998,0.002,Linaria_cannabina__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,13.1603552715,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Locustella_luscinioides,Spinus_spinus,0.5167810482123618,0.995,0.005,Locustella_luscinioides__Spinus_spinus,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,13.5908101527,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Locustella_naevia,Spinus_spinus,0.6619770958018367,1,0,Locustella_naevia__Spinus_spinus,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,11.7684221003,Passerine seedeaters,sedentary and short-distance,10.2425165856,Marsh warblers,Passerine seedeaters,Marsh warblers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Lophophanes_cristatus,Spinus_spinus,0.6695875589835774,0.998,0.002,Lophophanes_cristatus__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.7118025203,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Loxia_curvirostra,Spinus_spinus,0.8482118685686374,1,0,Loxia_curvirostra__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,10.4943181045,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Lullula_arborea,Spinus_spinus,0.657281737420051,0.998,0.002,Lullula_arborea__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,13.4719748078,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Luscinia_luscinia,Spinus_spinus,0.4935085338903041,0.888,0.112,Luscinia_luscinia__Spinus_spinus,Unsupported,FALSE,FALSE,Low flycatching feeders,long-distance,11.8425102806,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Motacilla_alba,Spinus_spinus,0.7586632211170911,1,0,Motacilla_alba__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,11.9859302219,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Motacilla_cinerea,Spinus_spinus,0.4300616147656018,1,0,Motacilla_cinerea__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,sedentary and short-distance,12.9122079488,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Motacilla_flava,Spinus_spinus,0.5105117872035022,1,0,Motacilla_flava__Spinus_spinus,Supported positive,TRUE,FALSE,Open-land insectivores,long-distance,12.136968586,Passerine seedeaters,sedentary and short-distance,10.2425165856,Open-land insectivores,Passerine seedeaters,Open-land insectivores | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Muscicapa_striata,Spinus_spinus,0.8805613893690046,1,0,Muscicapa_striata__Spinus_spinus,Supported positive,TRUE,FALSE,Flycatchers,long-distance,12.1492223917,Passerine seedeaters,sedentary and short-distance,10.2425165856,Flycatchers,Passerine seedeaters,Flycatchers | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Oenanthe_oenanthe,Spinus_spinus,0.6136930551791446,1,0,Oenanthe_oenanthe__Spinus_spinus,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.6202368597,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Oriolus_oriolus,Spinus_spinus,0.3511347317157001,0.823,0.177,Oriolus_oriolus__Spinus_spinus,Unsupported,FALSE,FALSE,Orioles,long-distance,13.4707159049,Passerine seedeaters,sedentary and short-distance,10.2425165856,Orioles,Passerine seedeaters,Orioles | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Panurus_biarmicus,Spinus_spinus,0.2902686214799056,0.932,0.068,Panurus_biarmicus__Spinus_spinus,Unsupported,FALSE,FALSE,Reedlings,sedentary,13.8780278318,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Reedlings,Passerine seedeaters | Reedlings,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Parus_major,Spinus_spinus,0.7543908538673214,1,0,Parus_major__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary and short-distance,12.343727765,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Passer_domesticus,Spinus_spinus,0.383430333802244,0.979,0.021,Passer_domesticus__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,12.2628071769,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Passer_montanus,Spinus_spinus,0.5887159974205489,0.999,0.001,Passer_montanus__Spinus_spinus,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,13.070887931,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Passerine seedeaters,Passerine seedeaters,Within guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Periparus_ater,Spinus_spinus,0.7981849354432089,1,0,Periparus_ater__Spinus_spinus,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.9045668053,Passerine seedeaters,sedentary and short-distance,10.2425165856,Passerine seedeaters,Tit-like birds,Passerine seedeaters | Tit-like birds,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Phoenicurus_ochruros,Spinus_spinus,0.1173684868667555,0.665,0.335,Phoenicurus_ochruros__Spinus_spinus,Unsupported,FALSE,FALSE,Low flycatching feeders,sedentary and short-distance,13.2394438706,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Phoenicurus_phoenicurus,Spinus_spinus,0.6195824024879455,0.965,0.035,Phoenicurus_phoenicurus__Spinus_spinus,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.3098485667,Passerine seedeaters,sedentary and short-distance,10.2425165856,Low flycatching feeders,Passerine seedeaters,Low flycatching feeders | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Phylloscopus_collybita,Spinus_spinus,0.65537713475259,0.999,0.001,Phylloscopus_collybita__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,short-distance,11.9465889491,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Phylloscopus_sibilatrix,Spinus_spinus,0.6159439652174137,0.978,0.022,Phylloscopus_sibilatrix__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.3755910555,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Phylloscopus_trochilus,Spinus_spinus,0.7612258839619108,1,0,Phylloscopus_trochilus__Spinus_spinus,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,10.4596695622,Passerine seedeaters,sedentary and short-distance,10.2425165856,Foliage gleaners,Passerine seedeaters,Foliage gleaners | Passerine seedeaters,Between guild
2026-03-13_06-58-56_Atlas1_MinOccs5_CoverageGoodAverage,1,1970s,Pica_pica,Spinus_spinus,0.650863989353974,0.999,0.001,Pica_pica__Spinus_spinus,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.155826028,Passerine seedeaters,sedentary and short-distance,10.2425165856,Omnivorous corvids,Passerine seedeaters,Omnivorous corvids | Passerine seedeaters,Between guild
