"survey","site","atlas","period","X","Y","species_richness","rarity_score","rarity_percentile","rarity_rank","is_top_decile"
"GH09_3","GH09","3","2010s",702500.222293207,6097499.5078056,55,0.0485781283825216,0.237519705727798,1452,FALSE
"GH08_3","GH08","3","2010s",702500.207926451,6092499.47235032,55,0.0484926966899508,0.236994219653179,1453,FALSE
"DG85_3","DG85","3","2010s",592500.112567915,6127499.85474945,61,0.0484251437935181,0.23646873357856,1454,FALSE
"CC53_3","CC53","3","2010s",527499.86315966,6317499.69706343,56,0.0484133797069801,0.235943247503941,1455,FALSE
"DB35_3","DB35","3","2010s",567499.631819899,6377499.72895159,55,0.0484102715861462,0.235417761429322,1456,FALSE
"FH13_3","FH13","3","2010s",657500.187968626,6067499.6822936,59,0.0483995786178329,0.234892275354703,1457,FALSE
"FH97_3","FH97","3","2010s",697500.169135328,6087499.49912026,54,0.0483743076431659,0.234366789280084,1458,FALSE
"EE08_3","EE08","3","2010s",602500.023822098,6242499.8172161,56,0.0483403693238259,0.233841303205465,1459,FALSE
"FF71_3","FF71","3","2010s",687500.279749228,6157499.71719286,57,0.0483246027603029,0.233315817130846,1460,FALSE
"DB70_3","DB70","3","2010s",587499.538422912,6352499.94297381,53,0.0483177764783115,0.232790331056227,1461,FALSE
"BF21_3","BF21","3","2010s",462500.10427983,6157499.81239008,58,0.0483097671050586,0.232264844981608,1462,FALSE
"CC66_3","CC66","3","2010s",532499.793367688,6332499.63211868,55,0.0482880856850223,0.231739358906989,1463,FALSE
"DB81_3","DB81","3","2010s",592499.468791465,6357499.90326303,51,0.0482812018102512,0.23121387283237,1464,FALSE
"CE29_3","CE29","3","2010s",512500.006828805,6247499.7121735,57,0.0482658495514751,0.230688386757751,1465,FALSE
"CD24_3","CD24","3","2010s",512500.016824323,6272499.68755919,62,0.0481918766004276,0.230162900683132,1466,FALSE
"FG15_3","FG15","3","2010s",657500.189812926,6127499.63544956,58,0.0481679760169255,0.229637414608513,1467,FALSE
"BF75_3","BF75","3","2010s",487500.064271211,6177499.7734491,54,0.0480874934066108,0.229111928533894,1468,FALSE
"CG76_3","CG76","3","2010s",537500.103247743,6132499.82971965,57,0.0480326761600203,0.228586442459275,1469,FALSE
"CD44_3","CD44","3","2010s",522499.957012379,6272499.80328551,56,0.0480173735511957,0.228060956384656,1470,FALSE
"BD45_3","BD45","3","2010s",472500.082515051,6277499.6739301,60,0.0480138658172915,0.227535470310037,1471,FALSE
"DG41_3","DG41","3","2010s",572500.127047729,6107499.84419557,58,0.047982667568526,0.227009984235418,1472,FALSE
"GG15_3","GG15","3","2010s",707500.286502485,6127499.52898448,36,0.0478448191382483,0.226484498160799,1473,FALSE
"CF76_3","CF76","3","2010s",537500.026403406,6182499.86616684,56,0.0478209717992918,0.22595901208618,1474,FALSE
"CD26_3","CD26","3","2010s",512500.031143082,6282499.68771528,56,0.0478142114844804,0.225433526011561,1475,FALSE
"BC72_3","BC72","3","2010s",487500.063050163,6312499.67326179,58,0.0477508266219219,0.224908039936942,1476,FALSE
"BF15_3","BF15","3","2010s",457500.127743533,6177499.76144472,58,0.0476386774348575,0.224382553862323,1477,FALSE
"GH06_3","GH06","3","2010s",702500.153541884,6082499.56237134,38,0.0475014701032302,0.223857067787704,1478,FALSE
"DD91_3","DD91","3","2010s",597499.984559148,6257499.88334208,53,0.0474958936154097,0.223331581713085,1479,FALSE
"BE54_3","BE54","3","2010s",477500.077527671,6222499.71842346,53,0.0474799352665423,0.222806095638466,1480,FALSE
"CD13_3","CD13","3","2010s",507500.050315515,6267499.75239792,57,0.0473344573329008,0.222280609563847,1481,FALSE
"DG67_3","DG67","3","2010s",582500.101719036,6137499.89943613,54,0.0473233521913805,0.221755123489228,1482,FALSE
"CE89_3","CE89","3","2010s",542499.942673123,6247499.68708754,60,0.0473168806971644,0.221229637414609,1483,FALSE
"CE14_3","CE14","3","2010s",507500.027339718,6222499.77948883,60,0.0473085121948564,0.22070415133999,1484,FALSE
"FG06_3","FG06","3","2010s",652500.180583422,6132499.74677442,59,0.0473063327649531,0.22017866526537,1485,FALSE
"FH02_3","FH02","3","2010s",652500.145014194,6062499.66186962,51,0.047293412551958,0.219653179190751,1486,FALSE
"DG79_3","DG79","3","2010s",587500.133423215,6147499.92105578,59,0.0472700887939967,0.219127693116132,1487,FALSE
"FF77_3","FF77","3","2010s",687500.314588076,6187499.82755546,58,0.0472608532029745,0.218602207041513,1488,FALSE
"BD04_3","BD04","3","2010s",452500.006098712,6272499.69329495,50,0.0472077832662092,0.218076720966894,1489,FALSE
"DG68_3","DG68","3","2010s",582500.127661447,6142499.97995724,60,0.0471681647534995,0.217551234892275,1490,FALSE
"FF72_3","FF72","3","2010s",687500.294086499,6162499.79117777,53,0.0471625742370242,0.217025748817656,1491,FALSE
"BD29_3","BD29","3","2010s",462500.029298513,6297499.75230356,56,0.0470838661077855,0.216500262743037,1492,FALSE
"BF94_3","BF94","3","2010s",497500.019782646,6172499.74343912,56,0.0470572077864395,0.215974776668418,1493,FALSE
"CC65_3","CC65","3","2010s",532499.812471873,6327499.67860554,54,0.0470541884070954,0.215449290593799,1494,FALSE
"GH18_3","GH18","3","2010s",707500.204884035,6092499.4855571,57,0.0470369220177179,0.21492380451918,1495,FALSE
"EH84_3","EH84","3","2010s",642500.231132768,6072499.703858,55,0.0469893686967236,0.214398318444561,1496,FALSE
"DE49_3","DE49","3","2010s",572499.910486534,6247499.74860597,56,0.0469730896328513,0.213872832369942,1497,FALSE
"DD15_3","DD15","3","2010s",557499.789261832,6277499.81121428,61,0.0469714137638466,0.213347346295323,1498,FALSE
"CG57_3","CG57","3","2010s",527500.08933677,6137499.84266833,59,0.0469426635225468,0.212821860220704,1499,FALSE
"DG26_3","DG26","3","2010s",562500.085315404,6132499.94060902,60,0.0469148672528804,0.212296374146085,1500,FALSE
"DB23_3","DB23","3","2010s",562499.640082094,6367499.79232851,56,0.046875490515658,0.211770888071466,1501,FALSE
"DE22_3","DE22","3","2010s",562499.986457251,6212499.68807567,60,0.0468316712854496,0.211245401996847,1502,FALSE
"DC43_3","DC43","3","2010s",572499.74222273,6317499.962513,57,0.0468040689780338,0.210719915922228,1503,FALSE
"CG26_3","CG26","3","2010s",512500.043243522,6132499.80403486,58,0.0467920907834501,0.210194429847609,1504,FALSE
"BF18_3","BF18","3","2010s",457500.111677777,6192499.75071231,54,0.0467548725392133,0.20966894377299,1505,FALSE
"DG18_3","DG18","3","2010s",557500.056069813,6142499.9591011,56,0.0467499695723223,0.209143457698371,1506,FALSE
"FF06_3","FF06","3","2010s",652500.21682192,6182499.85985403,60,0.0466951547686847,0.208617971623752,1507,FALSE
"DE21_3","DE21","3","2010s",562499.97615531,6207499.72824261,57,0.0466037826507886,0.208092485549133,1508,FALSE
"EF10_3","EF10","3","2010s",607500.16663707,6152499.86201659,57,0.0466028368879026,0.207566999474514,1509,FALSE
"DC46_3","DC46","3","2010s",572499.688585798,6332499.96997424,53,0.0465733718848622,0.207041513399895,1510,FALSE
"FG78_3","FG78","3","2010s",687500.294305089,6142499.69878944,57,0.0465640738421801,0.206516027325276,1511,FALSE
"DF72_3","DF72","3","2010s",587500.083128939,6162499.89047789,48,0.0465298635247722,0.205990541250657,1512,FALSE
"CD02_3","CD02","3","2010s",502500.04490771,6262499.68297795,58,0.0465222537339322,0.205465055176038,1513,FALSE
"EG22_3","EG22","3","2010s",612500.211405224,6112499.72991856,56,0.0465077475386266,0.204939569101419,1514,FALSE
"DB03_3","DB03","3","2010s",552499.62401618,6367499.80984399,57,0.0464960642594691,0.2044140830268,1515,FALSE
"CG17_3","CG17","3","2010s",507500.053586438,6137499.82707415,56,0.04646802545183,0.203888596952181,1516,FALSE
"EG97_3","EG97","3","2010s",647500.207585217,6137499.74198349,55,0.0464205994695793,0.203363110877562,1517,FALSE
"CD00_3","CD00","3","2010s",502500.056509639,6252499.69943913,53,0.0464188938492337,0.202837624802943,1518,FALSE
"CE91_3","CE91","3","2010s",547500.015863633,6207499.70101875,55,0.0463366360833208,0.202312138728324,1519,FALSE
"EG30_3","EG30","3","2010s",617500.247984497,6102499.70346993,54,0.0463177485164639,0.201786652653705,1520,FALSE
"CG31_3","CG31","3","2010s",517500.03616525,6107499.77989703,54,0.0463157171488745,0.201261166579086,1521,FALSE
"CE07_3","CE07","3","2010s",502500.074491908,6237499.77464782,50,0.0462700706746208,0.200735680504467,1522,FALSE
"DC28_3","DC28","3","2010s",562499.677609729,6342499.80871786,59,0.0462685301913087,0.200210194429848,1523,FALSE
"DH26_3","DH26","3","2010s",562500.131360057,6082499.89742498,55,0.0462294879410522,0.199684708355229,1524,FALSE
"AF95_3","AF95","3","2010s",447500.155250578,6177499.69939525,41,0.0461553494825665,0.19915922228061,1525,FALSE
"DD33_3","DD33","3","2010s",567499.817206781,6267499.82020502,60,0.0461446153190629,0.198633736205991,1526,FALSE
"BC95_3","BC95","3","2010s",497500.01442911,6327499.55197899,59,0.0461115792062222,0.198108250131372,1527,FALSE
"BE64_3","BE64","3","2010s",482500.087942779,6222499.76656312,48,0.0460795791773311,0.197582764056752,1528,FALSE
"HA15_3","HA15","3","2010s",869601.845051859,6127867.05550311,52,0.0460790471061963,0.197057277982133,1529,FALSE
"CC55_3","CC55","3","2010s",527499.795382189,6327499.59359073,56,0.0460208954048523,0.196531791907514,1530,FALSE
"FG99_3","FG99","3","2010s",697500.314996821,6147499.70617768,52,0.0460167150292808,0.196006305832895,1531,FALSE
"DE52_3","DE52","3","2010s",577499.976496364,6212499.78525716,59,0.045903498534132,0.195480819758276,1532,FALSE
"FF41_3","FF41","3","2010s",672500.261029714,6157499.7494628,56,0.0458921606412714,0.194955333683657,1533,FALSE
"BF88_3","BF88","3","2010s",492500.073246343,6192499.72576792,49,0.0458031361140783,0.194429847609038,1534,FALSE
"CD22_3","CD22","3","2010s",512500.016416647,6262499.72166714,52,0.0457539880674879,0.193904361534419,1535,FALSE
"CE58_3","CE58","3","2010s",527499.998402721,6242499.67752908,55,0.0457330736148139,0.1933788754598,1536,FALSE
"BE47_3","BE47","3","2010s",472500.089380474,6237499.6460741,56,0.0456960250780618,0.192853389385181,1537,FALSE
"CC35_3","CC35","3","2010s",517499.911561985,6327499.63360586,58,0.0456907154163397,0.192327903310562,1538,FALSE
"FF91_3","FF91","3","2010s",697500.322991078,6157499.70948791,52,0.0456860998427325,0.191802417235943,1539,FALSE
"CG56_3","CG56","3","2010s",527500.125861221,6132499.82973563,59,0.0456404044849733,0.191276931161324,1540,FALSE
"DG36_3","DG36","3","2010s",567500.092664774,6132499.92484098,58,0.0455660217439812,0.190751445086705,1541,FALSE
"EG23_3","EG23","3","2010s",612500.213935333,6117499.81291228,58,0.045559679561471,0.190225959012086,1542,FALSE
"DE17_3","DE17","3","2010s",557499.926018162,6237499.62978291,51,0.0455323023342385,0.189700472937467,1543,FALSE
"CF42_3","CF42","3","2010s",522500.081710731,6162499.82168935,57,0.0455166437597428,0.189174986862848,1544,FALSE
"BE49_3","BE49","3","2010s",472500.080654855,6247499.5995064,50,0.0455009654892139,0.188649500788229,1545,FALSE
"DC17_3","DC17","3","2010s",557499.708062306,6337499.78340808,59,0.045490082585686,0.18812401471361,1546,FALSE
"EF45_3","EF45","3","2010s",622500.113356478,6177499.90643825,57,0.04548596219005,0.187598528638991,1547,FALSE
"CC52_3","CC52","3","2010s",527499.904687274,6312499.69220545,55,0.0454811467235481,0.187073042564372,1548,FALSE
"BF87_3","BF87","3","2010s",492500.077618148,6187499.77211941,57,0.0454512079136237,0.186547556489753,1549,FALSE
"BF85_3","BF85","3","2010s",492500.035178771,6177499.75255574,57,0.0454448483356167,0.186022070415134,1550,FALSE
"CG63_3","CG63","3","2010s",532500.090406117,6117499.85444951,61,0.0453607542985277,0.185496584340515,1551,FALSE
"EH94_3","EH94","3","2010s",647500.230092466,6072499.59413029,52,0.045336673764438,0.184971098265896,1552,FALSE
"DD04_3","DD04","3","2010s",552499.837212468,6272499.79574306,58,0.045334808926172,0.184445612191277,1553,FALSE
"FG79_3","FG79","3","2010s",687500.275140337,6147499.72655657,54,0.0453251777352694,0.183920126116658,1554,FALSE
"BF74_3","BF74","3","2010s",487500.057783378,6172499.79941676,48,0.0452975242674727,0.183394640042039,1555,FALSE
"CD76_3","CD76","3","2010s",537499.848966773,6282499.77189768,57,0.0452866415459675,0.18286915396742,1556,FALSE
"DC68_3","DC68","3","2010s",582499.596229332,6342499.98591674,57,0.0452683023743973,0.182343667892801,1557,FALSE
"FE93_3","FE93","3","2010s",697500.390991702,6217499.91379293,54,0.0451818010334514,0.181818181818182,1558,FALSE
"CE77_3","CE77","3","2010s",537500.029945715,6237499.73538085,54,0.0451363462560832,0.181292695743563,1559,FALSE
"BD20_3","BD20","3","2010s",462500.052172485,6252499.69289257,56,0.0451151619428828,0.180767209668944,1560,FALSE
"BF48_3","BF48","3","2010s",472500.09572051,6192499.73373965,48,0.0451110302624798,0.180241723594325,1561,FALSE
"GG40_3","GG40","3","2010s",722500.242687287,6102499.36511212,54,0.0450724391156225,0.179716237519706,1562,FALSE
"CE87_3","CE87","3","2010s",542499.959519103,6237499.6561098,55,0.0450503396439069,0.179190751445087,1563,FALSE
"DD63_3","DD63","3","2010s",582499.914256887,6267499.86723007,55,0.0450288287366696,0.178665265370468,1564,FALSE
"FF38_3","FF38","3","2010s",667500.233327878,6192499.87039382,58,0.0450226755873725,0.178139779295849,1565,FALSE
"DC44_3","DC44","3","2010s",572499.7175156,6322499.9262151,53,0.0450085569416071,0.17761429322123,1566,FALSE
"BE22_3","BE22","3","2010s",462500.134259004,6212499.77283313,60,0.0449939191728813,0.177088807146611,1567,FALSE
"CH36_3","CH36","3","2010s",517500.059609247,6082499.84327196,49,0.0449665974501398,0.176563321071992,1568,FALSE
"BF97_3","BF97","3","2010s",497500.055617911,6187499.7995931,52,0.0449472830840424,0.176037834997373,1569,FALSE
"CD97_3","CD97","3","2010s",547499.84865413,6287499.85532981,50,0.0449353256137424,0.175512348922754,1570,FALSE
"FF44_3","FF44","3","2010s",672500.256900649,6172499.81882129,54,0.0448807951144485,0.174986862848135,1571,FALSE
"CF88_3","CF88","3","2010s",542500.037753651,6192499.80775343,52,0.044876580623435,0.174461376773516,1572,FALSE
"DC79_3","DC79","3","2010s",587499.516212669,6347499.91413529,52,0.0447939338478823,0.173935890698896,1573,FALSE
"BC51_3","BC51","3","2010s",477500.021992379,6307499.66062954,53,0.0447445709448159,0.173410404624277,1574,FALSE
"DE08_3","DE08","3","2010s",552499.921255768,6242499.67725544,54,0.0447400931751411,0.172884918549658,1575,FALSE
"CC89_3","CC89","3","2010s",542499.722532942,6347499.70858839,55,0.0447230392318292,0.172359432475039,1576,FALSE
"DE32_3","DE32","3","2010s",567499.96106123,6212499.77358695,58,0.0446707771722223,0.17183394640042,1577,FALSE
"DC45_3","DC45","3","2010s",572499.679788154,6327499.92835915,56,0.0446412003420036,0.171308460325801,1578,FALSE
"DF98_3","DF98","3","2010s",597499.987313462,6192499.86159298,52,0.0446239156785122,0.170782974251182,1579,FALSE
"CE66_3","CE66","3","2010s",532500.020424523,6232499.74095347,54,0.0445865875507097,0.170257488176563,1580,FALSE
"BE44_3","BE44","3","2010s",472500.11623196,6222499.71386451,53,0.0445800553260452,0.169732002101944,1581,FALSE
"FG62_3","FG62","3","2010s",682500.260115629,6112499.63610759,56,0.0444853158229512,0.169206516027325,1582,FALSE
"CF19_3","CF19","3","2010s",507500.042582125,6197499.83689089,50,0.044474510071149,0.168681029952706,1583,FALSE
"CE05_3","CE05","3","2010s",502500.06664207,6227499.71033175,52,0.0444736960560973,0.168155543878087,1584,FALSE
"FF34_3","FF34","3","2010s",667500.254320461,6172499.75788719,58,0.0444441663146986,0.167630057803468,1585,FALSE
"DE48_3","DE48","3","2010s",572499.931786899,6242499.69862085,54,0.0444022571196185,0.167104571728849,1586,FALSE
"DC38_3","DC38","3","2010s",567499.641670406,6342499.84660938,55,0.0443918336723634,0.16657908565423,1587,FALSE
"GG16_3","GG16","3","2010s",707500.318123319,6132499.54965108,60,0.0443116077091499,0.166053599579611,1588,FALSE
"EH96_3","EH96","3","2010s",647500.25450916,6082499.57302504,51,0.044292909037887,0.165528113504992,1589,FALSE
"EF63_3","EF63","3","2010s",632500.224400296,6167499.81615931,55,0.0442914576059894,0.165002627430373,1590,FALSE
"FG83_3","FG83","3","2010s",692500.270461061,6117499.5810731,41,0.0442686709408517,0.164477141355754,1591,FALSE
"CD85_3","CD85","3","2010s",542499.831807481,6277499.78278706,54,0.0442361531389362,0.163951655281135,1592,FALSE
"CF46_3","CF46","3","2010s",522500.065141953,6182499.79690112,58,0.0442128751799888,0.163426169206516,1593,FALSE
"FF00_3","FF00","3","2010s",652500.214391287,6152499.78626115,55,0.0441951685189814,0.162900683131897,1594,FALSE
"DD50_3","DD50","3","2010s",577499.939746687,6252499.81257378,56,0.0441426628991586,0.162375197057278,1595,FALSE
"DE20_3","DE20","3","2010s",562500.008459797,6202499.80741017,57,0.044112087521053,0.161849710982659,1596,FALSE
"DG47_3","DG47","3","2010s",572500.1215921,6137499.97018319,52,0.0441098764018984,0.16132422490804,1597,FALSE
"CD65_3","CD65","3","2010s",532499.90148973,6277499.81957932,55,0.0440650198010888,0.160798738833421,1598,FALSE
"DG54_3","DG54","3","2010s",577500.120995293,6122499.94658874,52,0.044063203299055,0.160273252758802,1599,FALSE
"DE57_3","DE57","3","2010s",577499.933429711,6237499.77185424,58,0.0440334668605063,0.159747766684183,1600,FALSE
"CC43_3","CC43","3","2010s",522499.890484382,6317499.63619322,49,0.0440232099620622,0.159222280609564,1601,FALSE
"BG88_3","BG88","3","2010s",492500.031478439,6142499.84202756,54,0.043926799974364,0.158696794534945,1602,FALSE
"ED03_3","ED03","3","2010s",602500.003489405,6267500.00951162,46,0.0439209085789825,0.158171308460326,1603,FALSE
"BE74_3","BE74","3","2010s",487500.101532356,6222499.74745502,49,0.043851471142142,0.157645822385707,1604,FALSE
"BG84_3","BG84","3","2010s",492500.039927503,6122499.83088349,52,0.0438146138328638,0.157120336311088,1605,FALSE
"DE00_3","DE00","3","2010s",552500.039773644,6202499.81503124,57,0.0437428883661564,0.156594850236469,1606,FALSE
"BF51_3","BF51","3","2010s",477500.029760284,6157499.8520273,52,0.0437423004165734,0.15606936416185,1607,FALSE
"EF55_3","EF55","3","2010s",627500.163200645,6177499.83970348,57,0.0436725916937104,0.155543878087231,1608,FALSE
"CF48_3","CF48","3","2010s",522500.026892135,6192499.83924085,56,0.0436501096930286,0.155018392012612,1609,FALSE
"CD77_3","CD77","3","2010s",537499.857966623,6287499.80038888,51,0.0436124059329609,0.154492905937993,1610,FALSE
"CG02_3","CG02","3","2010s",502500.047756789,6112499.8363478,50,0.0435288105084,0.153967419863374,1611,FALSE
"BD18_3","BD18","3","2010s",457500.029093336,6292499.78152426,47,0.0434053754109625,0.153441933788755,1612,FALSE
"BD50_3","BD50","3","2010s",477500.118819333,6252499.61584331,54,0.0433487172468743,0.152916447714136,1613,FALSE
"CF36_3","CF36","3","2010s",517500.036662569,6182499.81660628,57,0.0433032681831855,0.152390961639517,1614,FALSE
"BD41_3","BD41","3","2010s",472500.075369151,6257499.7000655,57,0.0432958101288134,0.151865475564898,1615,FALSE
"BD43_3","BD43","3","2010s",472500.075011789,6267499.72494242,46,0.0432654267957528,0.151339989490279,1616,FALSE
"CD53_3","CD53","3","2010s",527499.953985894,6267499.73243275,58,0.0432551771212319,0.15081450341566,1617,FALSE
"DD23_3","DD23","3","2010s",562499.836699118,6267499.87870997,55,0.0432547268093475,0.15028901734104,1618,FALSE
"BE40_3","BE40","3","2010s",472500.11273896,6202499.80176535,50,0.0432464209811627,0.149763531266421,1619,FALSE
"BF52_3","BF52","3","2010s",477500.049981805,6162499.78252236,53,0.0431057106576038,0.149238045191802,1620,FALSE
"DG56_3","DG56","3","2010s",577500.129765069,6132499.94089332,57,0.0430751255501515,0.148712559117183,1621,FALSE
"DE90_3","DE90","3","2010s",597499.937235394,6202499.86776887,45,0.0430379422297606,0.148187073042564,1622,FALSE
"FF23_3","FF23","3","2010s",662500.249131074,6167499.78121413,52,0.0430090163953988,0.147661586967945,1623,FALSE
"BF71_3","BF71","3","2010s",487500.0312047,6157499.87593932,52,0.042973798549829,0.147136100893326,1624,FALSE
"CF97_3","CF97","3","2010s",547499.999664888,6187499.85630212,59,0.0429572091621202,0.146610614818707,1625,FALSE
"BE23_3","BE23","3","2010s",462500.110441031,6217499.73023523,55,0.0429312205098707,0.146085128744088,1626,FALSE
"BE62_3","BE62","3","2010s",482500.110541567,6212499.80237526,42,0.0429162369956898,0.145559642669469,1627,FALSE
"AD92_3","AD92","3","2010s",447500.023776369,6262499.55197327,37,0.0428877039485326,0.14503415659485,1628,FALSE
"EF73_3","EF73","3","2010s",637500.220909706,6167499.78496706,48,0.0428778565463641,0.144508670520231,1629,FALSE
"CC45_3","CC45","3","2010s",522499.874220675,6327499.65303912,51,0.0428217429362075,0.143983184445612,1630,FALSE
"DF61_3","DF61","3","2010s",582500.086300132,6157499.90168253,54,0.0428138913306359,0.143457698370993,1631,FALSE
"BC63_3","BC63","3","2010s",482500.068703403,6317499.70670853,51,0.0427961599073392,0.142932212296374,1632,FALSE
"CD86_3","CD86","3","2010s",542499.848977515,6282499.74370801,53,0.0427930754975903,0.142406726221755,1633,FALSE
"CF37_3","CF37","3","2010s",517500.046321652,6187499.78098711,54,0.0427845882999576,0.141881240147136,1634,FALSE
"BG87_3","BG87","3","2010s",492500.029259785,6137499.92289477,51,0.0427032625688241,0.141355754072517,1635,FALSE
"FG16_3","FG16","3","2010s",657500.179209874,6132499.67958069,46,0.0426841780456925,0.140830267997898,1636,FALSE
"CF94_3","CF94","3","2010s",547500.034786988,6172499.84051307,52,0.0426607704887438,0.140304781923279,1637,FALSE
"CD42_3","CD42","3","2010s",522499.972640592,6262499.69766549,54,0.0426539129218099,0.13977929584866,1638,FALSE
"BE61_3","BE61","3","2010s",482500.115830616,6207499.76409956,47,0.0425783150680416,0.139253809774041,1639,FALSE
"BD64_3","BD64","3","2010s",482500.052793739,6272499.67016245,47,0.0425502160842387,0.138728323699422,1640,FALSE
"FF95_3","FF95","3","2010s",697500.301245664,6177499.80285861,51,0.0424620020543537,0.138202837624803,1641,FALSE
"FH68_3","FH68","3","2010s",682500.237193005,6092499.53732616,57,0.0424254399533203,0.137677351550184,1642,FALSE
"BF63_3","BF63","3","2010s",482500.051738656,6167499.78188884,50,0.0424247820060796,0.137151865475565,1643,FALSE
"FH84_3","FH84","3","2010s",692500.106422941,6072499.59247951,56,0.0424201634587686,0.136626379400946,1644,FALSE
"CF28_3","CF28","3","2010s",512500.027665686,6192499.82175148,51,0.042387820348308,0.136100893326327,1645,FALSE
"DE31_3","DE31","3","2010s",567499.95756106,6207499.79836426,51,0.042368844739402,0.135575407251708,1646,FALSE
"EH17_3","EH17","3","2010s",607500.204770006,6087499.79847998,50,0.0423683180750026,0.135049921177089,1647,FALSE
"BG98_3","BG98","3","2010s",497500.0484834,6142499.84576727,50,0.0423643948937501,0.13452443510247,1648,FALSE
"BG81_3","BG81","3","2010s",492500.012117801,6107499.84960175,51,0.0423624299176401,0.133998949027851,1649,FALSE
"GE04_3","GE04","3","2010s",702500.460655033,6222499.9213519,51,0.0423403518487058,0.133473462953232,1650,FALSE
"DH37_3","DH37","3","2010s",567500.150446884,6087499.9017252,52,0.0423299861474486,0.132947976878613,1651,FALSE
"DD44_3","DD44","3","2010s",572499.823418701,6272499.91387994,55,0.0423181563759426,0.132422490803994,1652,FALSE
"DD30_3","DD30","3","2010s",567499.904534341,6252499.74013916,58,0.0423100962208508,0.131897004729375,1653,FALSE
"BF90_3","BF90","3","2010s",497500.068728129,6152499.88679051,46,0.0422110720361712,0.131371518654756,1654,FALSE
"DF06_3","DF06","3","2010s",552500.020186487,6182499.8454096,57,0.0421851147676969,0.130846032580137,1655,FALSE
"DE41_3","DE41","3","2010s",572499.97621352,6207499.76894077,57,0.0421242178577092,0.130320546505518,1656,FALSE
"CD46_3","CD46","3","2010s",522499.942200916,6282499.72117526,53,0.0420675205107404,0.129795060430899,1657,FALSE
"CC44_3","CC44","3","2010s",522499.891609337,6322499.62651059,54,0.0420629162583999,0.12926957435628,1658,FALSE
"DG66_3","DG66","3","2010s",582500.127675241,6132499.97104664,53,0.042050622697922,0.128744088281661,1659,FALSE
"BE73_3","BE73","3","2010s",487500.097452802,6217499.77668045,40,0.0420159421008325,0.128218602207042,1660,FALSE
"FG39_3","FG39","3","2010s",667500.219083633,6147499.68919866,55,0.0419504794088762,0.127693116132422,1661,FALSE
"DC20_3","DC20","3","2010s",562499.797884058,6302499.93866832,56,0.0419319919483075,0.127167630057803,1662,FALSE
"CF81_3","CF81","3","2010s",542500.056505809,6157499.89703945,48,0.0418725398838218,0.126642143983184,1663,FALSE
"CD78_3","CD78","3","2010s",537499.860686019,6292499.7544198,51,0.0418631468741826,0.126116657908565,1664,FALSE
"EG99_3","EG99","3","2010s",647500.226751467,6147499.80718979,52,0.041833797487392,0.125591171833946,1665,FALSE
"DD72_3","DD72","3","2010s",587499.957600776,6262499.86189832,52,0.0416942990670526,0.125065685759327,1666,FALSE
"EG21_3","EG21","3","2010s",612500.234892159,6107499.80126953,47,0.0416600774871293,0.124540199684708,1667,FALSE
"CE04_3","CE04","3","2010s",502500.081622766,6222499.73296512,52,0.0413532673622744,0.124014713610089,1668,FALSE
"DF70_3","DF70","3","2010s",587500.081532145,6152499.90709193,56,0.0413116578387181,0.12348922753547,1669,FALSE
"EH95_3","EH95","3","2010s",647500.241202595,6077499.67187204,53,0.0413113937430497,0.122963741460851,1670,FALSE
"BF70_3","BF70","3","2010s",487500.061318197,6152499.82674967,50,0.0412789778241886,0.122438255386232,1671,FALSE
"BE81_3","BE81","3","2010s",492500.085108695,6207499.80686397,48,0.0412753086332616,0.121912769311613,1672,FALSE
"DF19_3","DF19","3","2010s",557500.033140593,6197499.76543624,52,0.0412515949379997,0.121387283236994,1673,FALSE
"DB51_3","DB51","3","2010s",577499.555347376,6357499.82287266,55,0.041219976205191,0.120861797162375,1674,FALSE
"BG86_3","BG86","3","2010s",492500.051094955,6132499.92939353,50,0.0411789396727847,0.120336311087756,1675,FALSE
"DC32_3","DC32","3","2010s",567499.809619085,6312499.91498098,54,0.0410764577457656,0.119810825013137,1676,FALSE
"CD07_3","CD07","3","2010s",502500.056168153,6287499.72119988,53,0.0410554644757399,0.119285338938518,1677,FALSE
"FH22_3","FH22","3","2010s",662500.162014925,6062499.67490423,52,0.041012483215307,0.118759852863899,1678,FALSE
"BD30_3","BD30","3","2010s",467500.096667828,6252499.63832759,53,0.0410117957830519,0.11823436678928,1679,FALSE
"BE53_3","BE53","3","2010s",477500.108447589,6217499.78972557,53,0.0410037166835713,0.117708880714661,1680,FALSE
"BD96_3","BD96","3","2010s",497500.043899034,6282499.75210317,53,0.0409260007244021,0.117183394640042,1681,FALSE
"DC55_3","DC55","3","2010s",577499.727482848,6327499.95582334,54,0.0408472425547304,0.116657908565423,1682,FALSE
"BG75_3","BG75","3","2010s",487500.058190043,6127499.9131786,51,0.040839079061526,0.116132422490804,1683,FALSE
"CD59_3","CD59","3","2010s",527499.940404711,6297499.78471376,53,0.0408352898795185,0.115606936416185,1684,FALSE
"EF06_3","EF06","3","2010s",602500.029905144,6182499.85361252,49,0.0407878074078292,0.115081450341566,1685,FALSE
"DC33_3","DC33","3","2010s",567499.728567441,6317499.91827022,55,0.0407038510975471,0.114555964266947,1686,FALSE
"CD01_3","CD01","3","2010s",502500.054808519,6257499.67301835,56,0.0406727995086646,0.114030478192328,1687,FALSE
