trait_family,trait_value,n_species,base_site,site_from,site_to,period_from,period_to,probability_from,probability_to,probability_delta,expected_group_richness_from,expected_group_richness_to,expected_group_richness_delta,expected_total_richness_from,expected_total_richness_to
Foraging guild,Thrushes,4,BE42,BE42,BE42,1970s,2010s,0.055749397350538646,0.04740130907913863,-0.008348088271400017,1.9081896317929266,2.6301683407997767,0.7219787090068501,34.22798671337547,55.48725113073547
Foraging guild,Thrushes,4,BE43,BE43,BE43,1970s,2010s,0.05007375418392528,0.05822561170319762,0.008151857519272339,2.358538675860493,2.6532750732669452,0.2947363974064521,47.101295165474795,45.568865584304945
Foraging guild,Thrushes,4,BE44,BE44,BE44,1970s,2010s,0.05417237331317392,0.05487733406651656,7.049607533426427e-4,2.1714475058849327,2.8894469365093096,0.7179994306243769,40.08403865438306,52.6528299098317
Foraging guild,Thrushes,4,BE45,BE45,BE45,1970s,2010s,0.05097940606249996,0.05238709463167138,0.0014076885691714155,2.3338010688419923,2.9302983332528636,0.5964972644108713,45.77929107257131,55.935500028308674
Foraging guild,Thrushes,4,BE46,BE46,BE46,1970s,2010s,0.05349997526486047,0.06374864817582471,0.010248672910964235,1.8793726336791854,2.8292030923420413,0.9498304586628559,35.128476683868364,44.38059744480911
Foraging guild,Thrushes,4,BE47,BE47,BE47,1970s,2010s,0.0651188705427252,0.05101437208410168,-0.014104498458623514,1.9831385731748605,2.9502022467769944,0.9670636736021339,30.454130371835944,57.83080583474254
Foraging guild,Thrushes,4,BE48,BE48,BE48,1970s,2010s,0.05180137488917493,0.04677812582509572,-0.005023249064079215,2.1130730780465643,2.97427013105737,0.8611970530108057,40.79183385706117,63.58249884098011
Foraging guild,Thrushes,4,BE50,BE50,BE50,1970s,2010s,0.04706665118598022,0.04885951518872295,0.0017928640027427348,2.767088650529051,2.8975728806997405,0.13048423017068966,58.79085468807022,59.3041676633033
Foraging guild,Thrushes,4,BE51,BE51,BE51,1970s,2010s,0.05471055625032172,0.05881018080994664,0.004099624559624919,2.3248937974560455,2.8179027656418305,0.493008968185785,42.49442807378465,47.91522023624241
Foraging guild,Thrushes,4,BE52,BE52,BE52,1970s,2010s,0.04843047192166926,0.05541955967199344,0.006989087750324183,2.356166528933435,2.478442376229235,0.12227584729580032,48.6504969999934,44.721437537543785
Foraging guild,Thrushes,4,BE53,BE53,BE53,1970s,2010s,0.04744017937870733,0.04835494366217424,9.147642834669151e-4,2.320071484931657,2.575670433864829,0.25559894893317203,48.90520051391246,53.26591737670977
Foraging guild,Thrushes,4,BE54,BE54,BE54,1970s,2010s,0.04902515494131937,0.052955992769345435,0.003930837828026064,2.229150063426748,2.86392258794524,0.6347725245184921,45.4695159269752,54.081180205974256
Foraging guild,Thrushes,4,BE55,BE55,BE55,1970s,2010s,0.0513316081375834,0.05536985407237061,0.004038245934787216,2.749787953132823,2.9839379489069566,0.23414999577413376,53.569098122985054,53.89102064467843
Foraging guild,Thrushes,4,BE56,BE56,BE56,1970s,2010s,0.05977165817213284,0.06397779268213592,0.004206134510003082,2.0382667521294153,2.7135313321961925,0.6752645800667771,34.10089019547579,42.413644148024396
Foraging guild,Thrushes,4,BE57,BE57,BE57,1970s,2010s,0.05484524782484695,0.05679543258870705,0.0019501847638601008,2.1310482792493963,2.8487529128798497,0.7177046336304533,38.8556595833988,50.15813390329354
Foraging guild,Thrushes,4,BE58,BE58,BE58,1970s,2010s,0.05303979518004585,0.04889023987072307,-0.004149555309322775,1.9145497613257643,2.9513340908772587,1.0367843295514945,36.09647727384209,60.36652916167436
Foraging guild,Thrushes,4,BE59,BE59,BE59,1970s,2010s,0.04705098811864182,0.04516953871971996,-0.0018814493989218611,2.051704105641195,2.73919117423045,0.6874870685892551,43.605972747431,60.642442935433024
Foraging guild,Thrushes,4,BE60,BE60,BE60,1970s,2010s,0.04658503371398891,0.053337012771140585,0.0067519790571516775,2.8438449112921362,2.975509529966855,0.1316646186747188,61.04632077229054,55.78695497504191
Foraging guild,Thrushes,4,BE61,BE61,BE61,1970s,2010s,0.05136332510316092,0.058097870768689504,0.006734545665528585,2.057730706904026,2.7938547129618767,0.7361240060578509,40.06225653754243,48.088762565590606
Foraging guild,Thrushes,4,AF91,AF91,AF91,1970s,2010s,0.04642518611175974,0.05152323989928193,0.0050980537875221915,2.5250632904384855,2.8941550046316924,0.36909171419320685,54.38994437975713,56.171836442918014
Foraging guild,Thrushes,4,BE62,BE62,BE62,1970s,2010s,0.04891852950239516,0.06083406820310005,0.011915538700704886,2.595292387195847,2.588803777437495,-0.006488609758352304,53.05336063032671,42.55516446466376
Foraging guild,Thrushes,4,BE63,BE63,BE63,1970s,2010s,0.04987671281421721,0.05537197683047682,0.005495264016259611,2.311213855392645,2.554223624425708,0.24300976903306282,46.33853606194032,46.12845288593452
Foraging guild,Thrushes,4,BE64,BE64,BE64,1970s,2010s,0.051484872973665566,0.06073363691081977,0.009248763937154202,2.3472706596970627,2.9257130615128766,0.5784424018158139,45.59146258159534,48.17286120719139
Foraging guild,Thrushes,4,BE65,BE65,BE65,1970s,2010s,0.05164944293190961,0.0462586444535914,-0.005390798478318207,2.3075679235741866,2.995391595414158,0.6878236718399715,44.67749877992479,64.7531208662904
Foraging guild,Thrushes,4,BE66,BE66,BE66,1970s,2010s,0.05214929617182384,0.04899861992377352,-0.0031506762480503145,2.2691098017430766,2.9704379548202593,0.7013281530771827,43.511801084845175,60.62289018428128
Foraging guild,Thrushes,4,BE67,BE67,BE67,1970s,2010s,0.06299470327130423,0.06037896060425299,-0.002615742667051238,1.9313600373693918,2.783072589943803,0.8517125525744111,30.65908619414321,46.0934166817666
Foraging guild,Thrushes,4,BE68,BE68,BE68,1970s,2010s,0.05572660135602716,0.045253702128955534,-0.010472899227071626,1.9134873219961093,2.961921238639025,1.0484339166429155,34.337054035848794,65.45146804119354
Foraging guild,Thrushes,4,BE69,BE69,BE69,1970s,2010s,0.04744915731128325,0.045326256696787894,-0.0021229006144953544,2.0714795728966324,2.858949459552903,0.7874698866562704,43.65682533215488,63.07490774448855
Foraging guild,Thrushes,4,BE70,BE70,BE70,1970s,2010s,0.04929279205192408,0.060902507303338724,0.011609715251414646,2.63609286776034,2.8290946834343598,0.19300181567401964,53.478262399572145,46.45284420464684
Foraging guild,Thrushes,4,BE71,BE71,BE71,1970s,2010s,0.048778834621179414,0.060547007690137364,0.01176817306895795,2.7914987625455314,2.9567125363868216,0.1652137738412902,57.227664092931875,48.83333874265841
Foraging guild,Thrushes,4,AF92,AF92,AF92,1970s,2010s,0.040954755066895575,0.0526161613099875,0.011661406243091928,3.068133815030549,2.792731920870564,-0.27540189415998473,74.91520361967868,53.077454746598036
Foraging guild,Thrushes,4,BE72,BE72,BE72,1970s,2010s,0.054695247804666336,0.06701200141785889,0.012316753613192552,2.090984773694447,2.635593755365327,0.5446089816708799,38.22973398277673,39.330175186544025
Foraging guild,Thrushes,4,BE73,BE73,BE73,1970s,2010s,0.05427000785666944,0.06493082438283851,0.01066081652616907,2.386150379999599,2.626282701771209,0.2401323217716098,43.96812298796003,40.44739500435708
Foraging guild,Thrushes,4,BE74,BE74,BE74,1970s,2010s,0.05313022516901689,0.056154317047113586,0.003024091878096699,2.3528001240898524,2.7662438768103588,0.4134437527205064,44.28364676801516,49.26146416293292
Foraging guild,Thrushes,4,BE75,BE75,BE75,1970s,2010s,0.06065290207659088,0.04864395355292332,-0.01200894852366756,1.747465500088421,2.8023094697893556,1.0548439697009346,28.81091324998378,57.60858781226567
Foraging guild,Thrushes,4,BE76,BE76,BE76,1970s,2010s,0.053600995177919136,0.04526453626109551,-0.008336458916823629,2.110546935568283,2.9086707364272106,0.7981238008589275,39.375144595033944,64.25937337896
Foraging guild,Thrushes,4,BE77,BE77,BE77,1970s,2010s,0.058348108263997965,0.041609983198822656,-0.01673812506517531,1.8156962856673666,2.9687179550233322,1.1530216693559656,31.11834024596287,71.3462906446771
Foraging guild,Thrushes,4,BE78,BE78,BE78,1970s,2010s,0.046668001570990936,0.04859451548886013,0.001926513917869195,2.100807298135789,2.966920127293811,0.866112829158022,45.01601155858496,61.05462926107272
Foraging guild,Thrushes,4,BE79,BE79,BE79,1970s,2010s,0.05186331418740954,0.05805400651043824,0.006190692323028699,2.0197492377260575,2.5669789644561547,0.5472297267300972,38.94369785987137,44.21708541329712
Foraging guild,Thrushes,4,BE80,BE80,BE80,1970s,2010s,0.04776173399919855,0.04325516142612778,-0.004506572573070772,2.844317291403863,3.0007883407049962,0.1564710493011332,59.55222001470029,69.37411032044848
Foraging guild,Thrushes,4,BE81,BE81,BE81,1970s,2010s,0.056403023941196874,0.058409205913803455,0.0020061819726065813,2.001199485198706,2.805513967919062,0.8043144827203563,35.480358061742606,48.03205118143977
Foraging guild,Thrushes,4,AF93,AF93,AF93,1970s,2010s,0.04038630860259642,0.049725199388936936,0.009338890786340516,3.2091767309863695,2.9433805488515183,-0.2657961821348511,79.46199694963092,59.19293607712257
Foraging guild,Thrushes,4,BE82,BE82,BE82,1970s,2010s,0.05025891548502015,0.06336451395781639,0.013105598472796243,2.7065528879427445,2.9623160068564633,0.25576311891371883,53.852194418111594,46.750394216367916
Foraging guild,Thrushes,4,BE83,BE83,BE83,1970s,2010s,0.05466316390388465,0.05787687742934307,0.00321371352545842,2.0124206030041156,2.6301687870982695,0.6177481840941539,36.81493092025547,45.444206804508724
Foraging guild,Thrushes,4,BE84,BE84,BE84,1970s,2010s,0.04106619186705591,0.046501844102085715,0.005435652235029807,2.099195569124308,2.7638998952051628,0.6647043260808547,51.11736622475392,59.43635029048656
Foraging guild,Thrushes,4,BE85,BE85,BE85,1970s,2010s,0.04923186922944128,0.04687572973855935,-0.0023561394908819325,2.129765385824258,2.931632893397228,0.8018675075729704,43.2598928124921,62.54052811013001
Foraging guild,Thrushes,4,BE86,BE86,BE86,1970s,2010s,0.04898071028847134,0.04215921744472024,-0.006821492843751102,2.429534807035096,3.010351945318706,0.58081713828361,49.601869648814365,71.40436013229899
Foraging guild,Thrushes,4,BE87,BE87,BE87,1970s,2010s,0.04982999291339345,0.04330801590843623,-0.00652197700495722,2.605303499644781,3.014070484397571,0.4087669847527904,52.28384246758582,69.59613413761683
Foraging guild,Thrushes,4,BE88,BE88,BE88,1970s,2010s,0.04997092396214142,0.038627308017896086,-0.011343615944245336,2.198045461334359,3.024521982764279,0.8264765214299197,43.986488282658634,78.30009746894642
Foraging guild,Thrushes,4,BE89,BE89,BE89,1970s,2010s,0.04400754362691338,0.04095882737136448,-0.0030487162555489014,3.068690179943549,3.017173941947344,-0.051516237996205305,69.73100352883255,73.66358207942103
Foraging guild,Thrushes,4,BE90,BE90,BE90,1970s,2010s,0.047602770964807826,0.041706754260043256,-0.00589601670476457,2.808426428152659,3.005817658142488,0.19739122998982905,58.99712078166407,72.07028481288897
Foraging guild,Thrushes,4,BE91,BE91,BE91,1970s,2010s,0.04638381967262702,0.047329236370241404,9.454166976143805e-4,2.851418559761789,2.996209128121481,0.14479056835969173,61.47442319082072,63.30567230544562
Foraging guild,Thrushes,4,AF94,AF94,AF94,1970s,2010s,0.053314308204537475,0.04996015855279537,-0.0033541496517421054,2.6406821265362668,2.9157566803953765,0.2750745538591097,49.53045843538721,58.3616378501712
Foraging guild,Thrushes,4,BE92,BE92,BE92,1970s,2010s,0.051717972009294975,0.05631087210034774,0.0045929000910527665,2.8709138082998784,2.998038394155838,0.12712458585595954,55.51095096659833,53.24084465985963
Foraging guild,Thrushes,4,BE93,BE93,BE93,1970s,2010s,0.05755375473907782,0.045376170275972114,-0.012177584463105705,1.9919327585834425,2.9545055346365494,0.9625727760531069,34.60995321007199,65.11139033258253
Foraging guild,Thrushes,4,BE94,BE94,BE94,1970s,2010s,0.0413866816164969,0.04065848594233869,-7.281956741582093e-4,2.263431137002453,2.451467415971823,0.1880362789693697,54.689843413303294,60.294114725483404
Foraging guild,Thrushes,4,BE95,BE95,BE95,1970s,2010s,0.050192772972913545,0.04571586066821421,-0.004476912304699335,2.3215876065184946,2.996694926150729,0.6751073196322346,46.25342392960309,65.55044315799793
Foraging guild,Thrushes,4,BE96,BE96,BE96,1970s,2010s,0.05223422964865961,0.047363457277518575,-0.004870772371141037,2.0476528914202485,2.9863069027573426,0.938654011337094,39.201360969488206,63.050863986966924
Foraging guild,Thrushes,4,BE97,BE97,BE97,1970s,2010s,0.05780144989578663,0.05160042906903431,-0.006201020826752321,2.3767227206590387,2.9944271179726663,0.6177043973136276,41.11873880229927,58.031050748948864
Foraging guild,Thrushes,4,BE98,BE98,BE98,1970s,2010s,0.055610039469504574,0.04372957386497949,-0.011880465604525083,2.3959926494832566,3.0113017289268793,0.6153090794436227,43.08561317956213,68.86190426242544
Foraging guild,Thrushes,4,BE99,BE99,BE99,1970s,2010s,0.0490612500218178,0.04810534863329693,-9.559013885208703e-4,3.006567885771924,3.0080636079153407,0.0014957221434168666,61.28192584646512,62.53075163939793
Foraging guild,Thrushes,4,BF00,BF00,BF00,1970s,2010s,0.0441591593332812,0.04881115969653936,0.004652000363258163,2.474179582272344,2.5574361908467864,0.08325660857444239,56.02868396110164,52.39449762608498
Foraging guild,Thrushes,4,BF01,BF01,BF01,1970s,2010s,0.057804091767680005,0.05015856106855599,-0.007645530699124013,2.592660289771534,2.8160806458405183,0.22342035606898447,44.85253916265436,56.143569230216556
Foraging guild,Thrushes,4,BF02,BF02,BF02,1970s,2010s,0.0480805436969268,0.040266504089615116,-0.007814039607311682,2.65867637291589,2.9834013496773144,0.3247249767614244,55.296304253020054,74.09139226582982
Foraging guild,Thrushes,4,BF03,BF03,BF03,1970s,2010s,0.044564568850206945,0.0444993349372467,-6.523391296024694e-5,2.757158970742786,3.0055102375357263,0.24835126679294017,61.8688577468417,67.5405653089899
Foraging guild,Thrushes,4,BF04,BF04,BF04,1970s,2010s,0.03911640734082967,0.03267156619595873,-0.006444841144870941,1.865396211032143,2.832731325591714,0.967335114559571,47.68833177286821,86.70326082935398
Foraging guild,Thrushes,4,BF05,BF05,BF05,1970s,2010s,0.0452715675046354,0.048824252095842506,0.0035526845912071045,2.6084038020992955,2.9740934788378817,0.3656896767385862,57.61682101756734,60.91426598813446
Foraging guild,Thrushes,4,BF06,BF06,BF06,1970s,2010s,0.04728070981608459,0.04637792449906094,-9.027853170236536e-4,2.570352012944947,2.9892545828663817,0.4189025699214346,54.36365111571421,64.45425523358442
Foraging guild,Thrushes,4,BF07,BF07,BF07,1970s,2010s,0.035121315243568575,0.039046949033529496,0.003925633789960921,1.8182802576172143,2.978945026769275,1.1606647691520608,51.77141701577302,76.29136463930291
Foraging guild,Thrushes,4,BF08,BF08,BF08,1970s,2010s,0.012398255424643213,0.024926385461285665,0.012528130036642451,0.5624693647583233,1.4262255006959965,0.8637561359376732,45.36681536987367,57.217501627387335
Foraging guild,Thrushes,4,BF11,BF11,BF11,1970s,2010s,0.04892895094911872,0.043739705758803836,-0.005189245190314884,2.761192623730693,2.9624544611937926,0.20126183746309945,56.43269618843987,67.72918129650463
Foraging guild,Thrushes,4,BF12,BF12,BF12,1970s,2010s,0.042994018489865934,0.04747556395194421,0.004481545462078275,2.5626838981705204,2.695757050122818,0.1330731519522974,59.60559138649874,56.78199110707819
Foraging guild,Thrushes,4,AF96,AF96,AF96,1970s,2010s,0.04036059195827037,0.05569107710255634,0.01533048514428597,1.7018388849806954,2.5360279101759886,0.8341890251952933,42.165855415110386,45.53741895682566
Foraging guild,Thrushes,4,BF14,BF14,BF14,1970s,2010s,0.0461530540430009,0.049221719170811196,0.0030686651278102953,1.930403830461918,2.8839641764430586,0.9535603459811406,41.826134163588755,58.59129313291577
Foraging guild,Thrushes,4,BF15,BF15,BF15,1970s,2010s,0.05290531050557436,0.048995840539381885,-0.003909469966192472,1.9549166299813436,2.893996730951149,0.9390801009698053,36.95123629933831,59.06617172176099
Foraging guild,Thrushes,4,BF16,BF16,BF16,1970s,2010s,0.046215037218644756,0.04573183268022336,-4.832045384213987e-4,2.021477830673769,2.860964470392744,0.8394866397189751,43.740694638199585,62.55958492627746
Foraging guild,Thrushes,4,BF17,BF17,BF17,1970s,2010s,0.047489366838463255,0.05242316967097578,0.004933802832512525,1.464611429453602,2.897350765459687,1.4327393360060852,30.840828736157487,55.2685154988599
Foraging guild,Thrushes,4,BF18,BF18,BF18,1970s,2010s,0.04762571950008178,0.04979053085241681,0.002164811352335032,1.6457699121736598,2.7266066777184914,1.0808367655448317,34.556326485961726,54.76155066111618
Foraging guild,Thrushes,4,BF21,BF21,BF21,1970s,2010s,0.05098038000088486,0.04695184575670279,-0.004028534244182071,2.551203366904937,2.873048674576756,0.32184530767181885,50.042847206330286,61.1913893537743
Foraging guild,Thrushes,4,AD92,AD92,AD92,1970s,2010s,0.04943984451925429,0.04595305163784921,-0.0034867928814050764,1.5826370630425282,1.7045931112288235,0.12195604818629535,32.01136812689959,37.09423096995883
Foraging guild,Thrushes,4,AF97,AF97,AF97,1970s,2010s,0.03582502839970929,0.04207320585380387,0.006248177454094582,1.3229988513472462,2.5855097501977697,1.2625108988505236,36.92945715454009,61.452644212136065
Foraging guild,Thrushes,4,BF24,BF24,BF24,1970s,2010s,0.05817370553049509,0.04595156783299035,-0.012222137697504742,1.4788523454090632,2.994077411122706,1.5152250657136428,25.421319338748976,65.15724168551972
Foraging guild,Thrushes,4,BF27,BF27,BF27,1970s,2010s,0.05340514804891976,0.0480935013037893,-0.005311646745130454,2.1800157732101364,2.945502299281092,0.7654865260709558,40.82033011523937,61.24532877478428
Foraging guild,Thrushes,4,BF28,BF28,BF28,1970s,2010s,0.04606179822381103,0.04691788652357245,8.56088299761415e-4,2.0299727603008235,2.9621115324730507,0.9321387721722272,44.070636375013606,63.133950651950805
Foraging guild,Thrushes,4,BF29,BF29,BF29,1970s,2010s,0.0301036650292149,0.03275215651186195,0.0026484914826470536,1.7638398122276693,2.57540566082909,0.8115658486014208,58.59219502063633,78.6331629765004
Foraging guild,Thrushes,4,BF31,BF31,BF31,1970s,2010s,0.0453462833837086,0.04906505350127115,0.0037187701175625462,2.46671232097276,2.902173720499991,0.43546139952723095,54.397232516280866,59.14950689750707
Foraging guild,Thrushes,4,BF32,BF32,BF32,1970s,2010s,0.042563615200061036,0.03735925356834178,-0.005204361631719258,2.970842855927395,3.0728116645198442,0.10196880859244928,69.79770966266828,82.25034953920343
Foraging guild,Thrushes,4,BF33,BF33,BF33,1970s,2010s,0.0450384454488127,0.04062355553902346,-0.004414889909789235,2.805743943759742,3.0046908594276154,0.19894691566787337,62.29664269714946,73.96425102527705
Foraging guild,Thrushes,4,AF98,AF98,AF98,1970s,2010s,0.026804663395418916,0.039539521528609574,0.012734858133190658,1.2334789269742172,2.2564491829788484,1.0229702560046312,46.01732574582625,57.06819647137489
Foraging guild,Thrushes,4,BF34,BF34,BF34,1970s,2010s,0.05839577723143137,0.0488745513803017,-0.009521225851129668,1.808151323098797,2.9730711771100813,1.1649198540112844,30.963734174353352,60.83065917016973
Foraging guild,Thrushes,4,BF35,BF35,BF35,1970s,2010s,0.052101234722462836,0.04332324128783042,-0.008777993434632418,2.079744293355347,3.0167447654957895,0.9370004721404426,39.91737056585896,69.6334040533389
Foraging guild,Thrushes,4,BF36,BF36,BF36,1970s,2010s,0.04979195001066776,0.0441290089258015,-0.005662941084866258,2.1905243663098304,2.9822140629384126,0.7916896966285822,43.99354445528881,67.5794479761081
Foraging guild,Thrushes,4,BF37,BF37,BF37,1970s,2010s,0.054015897222465824,0.0456397856541359,-0.008376111568329923,2.2208409311263417,2.962818675013458,0.7419777438871162,41.11458006482338,64.91745376426775
Foraging guild,Thrushes,4,BF38,BF38,BF38,1970s,2010s,0.05168224783338897,0.04275693593825544,-0.008925311895133528,2.4921711146239076,3.002679922184549,0.5105088075606412,48.22102789836198,70.22673295674572
Foraging guild,Thrushes,4,BF39,BF39,BF39,1970s,2010s,0.04332093886258854,0.033165583983302285,-0.010155354879286253,2.5414674089045404,2.847969935058876,0.3065025261543357,58.66602792164604,85.87124340981693
Foraging guild,Thrushes,4,BF40,BF40,BF40,1970s,2010s,0.04786298895607127,0.043949673902445203,-0.003913315053626069,2.636949496275677,2.8500228731203325,0.21307337684465555,55.093707137593796,64.84741796825408
Foraging guild,Thrushes,4,BF41,BF41,BF41,1970s,2010s,0.046742815274542715,0.04642393189780274,-3.1888337673997846e-4,2.683115825126463,2.822136560470965,0.1390207353445021,57.40167359127283,60.79055446409825
Foraging guild,Thrushes,4,BF42,BF42,BF42,1970s,2010s,0.053435327598483816,0.048755138302625345,-0.004680189295858471,2.3569932422483446,2.989581919360663,0.6325886771123184,44.10926905808326,61.31829430580615
Foraging guild,Thrushes,4,BF43,BF43,BF43,1970s,2010s,0.04620647877527227,0.04674504678847472,5.385680132024492e-4,2.231132999657375,2.9823476136386797,0.7512146139813045,48.286150747574,63.80029155033375
Foraging guild,Thrushes,4,AF99,AF99,AF99,1970s,2010s,0.029215169159461794,0.036037321420911574,0.00682215226144978,1.3553820427549244,2.3220020856597916,0.9666200429048672,46.3930924156899,64.4332595793979
Foraging guild,Thrushes,4,BF44,BF44,BF44,1970s,2010s,0.04499395399563654,0.04976390977335632,0.004769955777719777,2.682198007099205,2.963670942203454,0.2814729351042491,59.61240942192636,59.55462413827879
Foraging guild,Thrushes,4,BF45,BF45,BF45,1970s,2010s,0.049901640467199936,0.046663792880931386,-0.0032378475862685496,2.1597086360942392,2.9548106738247215,0.7951020377304823,43.27931137882739,63.32127097692846
Foraging guild,Thrushes,4,BF46,BF46,BF46,1970s,2010s,0.04856304470571258,0.05847505939404351,0.00991201468833093,2.0632212919344544,2.874705606185728,0.8114843142512735,42.485418787832984,49.16122593076932
Foraging guild,Thrushes,4,BF47,BF47,BF47,1970s,2010s,0.05878029004085343,0.04829077983529994,-0.010489510205553491,2.0344107019975888,2.952904874800439,0.9184941728028502,34.61042299355165,61.14841973709241
Foraging guild,Thrushes,4,BF48,BF48,BF48,1970s,2010s,0.05527980520995099,0.059556549186944696,0.004276743976993708,2.051588063279116,2.8038151547527783,0.7522270914736624,37.11279472652351,47.07820034958302
Foraging guild,Thrushes,4,BF49,BF49,BF49,1970s,2010s,0.04612990300172708,0.03696011240890564,-0.009169790592821435,3.0449037528768264,3.0100704111193783,-0.03483334175744801,66.00715706605381,81.44105131006295
Foraging guild,Thrushes,4,BF50,BF50,BF50,1970s,2010s,0.047951050750607065,0.05587215648627193,0.007921105735664867,2.5337276529459976,2.830306630826681,0.2965789778806833,52.839877610271564,50.65683533303572
Foraging guild,Thrushes,4,BF51,BF51,BF51,1970s,2010s,0.05005765481220175,0.05460883319763879,0.004551178385437039,2.2980681147779736,2.892032921219365,0.5939648064413916,45.908425462589,52.959068192367326
Foraging guild,Thrushes,4,BF53,BF53,BF53,1970s,2010s,0.05066316734158432,0.05160870822621566,9.455408846313421e-4,2.2357290298584784,2.9485063132709532,0.7127772834124748,44.12927866875375,57.131953397221466
Foraging guild,Thrushes,4,BC10,BC10,BC10,1970s,2010s,0.05723530866947042,0.05622776032230308,-0.0010075483471673405,1.9207182386285506,2.7374300218296055,0.8167117832010549,33.5582751850008,48.68467116844751
Foraging guild,Thrushes,4,BF54,BF54,BF54,1970s,2010s,0.050288798675346386,0.046657263673169906,-0.0036315350021764795,1.9733827347688373,2.9938388495419717,1.0204561147731344,39.240999720605174,64.16661873944331
Foraging guild,Thrushes,4,BF55,BF55,BF55,1970s,2010s,0.04702199390807013,0.05747084031220853,0.010448846404138401,2.0392161988244224,2.528778951230252,0.48956275240582947,43.36728473937475,44.001078416336696
Foraging guild,Thrushes,4,BF56,BF56,BF56,1970s,2010s,0.06028291938105144,0.04939961674342834,-0.010883302637623098,1.3056116961109632,2.6953514813376755,1.3897397852267124,21.658070138543298,54.56219418334333
Foraging guild,Thrushes,4,BF57,BF57,BF57,1970s,2010s,0.05353148452612815,0.05927472346663595,0.005743238940507794,2.256632094208153,2.9403635988590118,0.6837315046508587,42.155230967052944,49.60569070413393
Foraging guild,Thrushes,4,BF58,BF58,BF58,1970s,2010s,0.041341216793979174,0.059847889766642175,0.018506672972663,1.6637739247336703,2.895498107227697,1.2317241824940266,40.24491908462593,48.380955761644586
Foraging guild,Thrushes,4,BF59,BF59,BF59,1970s,2010s,0.043156278248384056,0.04580616366270224,0.0026498854143181816,2.5982216029107796,2.9906039386592775,0.3923823357484979,60.20495066689555,65.2882428810423
Foraging guild,Thrushes,4,BF60,BF60,BF60,1970s,2010s,0.04397274599638139,0.049114755936778,0.005142009940396611,2.466013480001347,2.967678093294224,0.5016646132928773,56.08049768382171,60.423350105094876
Foraging guild,Thrushes,4,BF61,BF61,BF61,1970s,2010s,0.04968904724262308,0.05054107688432944,8.520296417063589e-4,2.2875431889955093,2.9396453798708477,0.6521021908753384,46.03717148823218,58.16348920698012
Foraging guild,Thrushes,4,BF62,BF62,BF62,1970s,2010s,0.04412126818406838,0.060767936438322075,0.016646668254253698,2.425444107424455,2.877706604335445,0.4522624969109903,54.972221045546725,47.35567427497303
Foraging guild,Thrushes,4,BF63,BF63,BF63,1970s,2010s,0.052617769921248655,0.056074534483228765,0.0034567645619801093,2.2639405155973447,2.9421860913091997,0.6782455757118551,43.02615863396933,52.46920225774095
Foraging guild,Thrushes,4,BC11,BC11,BC11,1970s,2010s,0.05808148202411763,0.058685805835892654,6.04323811775026e-4,1.4074852760424592,1.9361859587427936,0.5287006827003344,24.232943564663486,32.992406445897494
Foraging guild,Thrushes,4,BF64,BF64,BF64,1970s,2010s,0.04918769106512404,0.05561776591545738,0.006430074850333346,2.1554874595286355,2.9375506214623077,0.7820631619336722,43.82168410130881,52.816767684044976
Foraging guild,Thrushes,4,BF65,BF65,BF65,1970s,2010s,0.04862267343876414,0.04817760598726782,-4.450674514963199e-4,2.410459408548965,2.816224748551752,0.4057653400027874,49.574802002294675,58.45505792247154
Foraging guild,Thrushes,4,BF67,BF67,BF67,1970s,2010s,0.05245253382037902,0.05308042052645838,6.278867060793628e-4,2.0479128442870143,2.9795888788594684,0.9316760345724542,39.04316331599891,56.13348291719481
Foraging guild,Thrushes,4,BF68,BF68,BF68,1970s,2010s,0.04380641300649751,0.05410821257295182,0.010301799566454307,2.3534972709807254,2.990671969178519,0.6371746981977937,53.72494823147576,55.27205255849696
Foraging guild,Thrushes,4,BF69,BF69,BF69,1970s,2010s,0.04061162045577686,0.04862251884522705,0.00801089838945019,2.2327928342477175,3.0078113424155744,0.7750185081678569,54.97916136291751,61.86045918332409
Foraging guild,Thrushes,4,BF70,BF70,BF70,1970s,2010s,0.056926112723967914,0.05371580886587065,-0.0032103038580972645,2.054378124390034,2.7064665309721567,0.6520884065821226,36.08850185066419,50.38491624933458
Foraging guild,Thrushes,4,BF71,BF71,BF71,1970s,2010s,0.05221943406501902,0.05518860540572653,0.0029691713407075104,2.3080752423616717,2.900287422931827,0.5922121805701552,44.199545316555145,52.552286864470844
Foraging guild,Thrushes,4,BF72,BF72,BF72,1970s,2010s,0.046345359519517765,0.05499584414048839,0.008650484620970622,2.3988605128256735,2.909748950408606,0.5108884375829326,51.76053304356014,52.90852419640242
Foraging guild,Thrushes,4,BF73,BF73,BF73,1970s,2010s,0.05262094617395246,0.04716630353725213,-0.005454642636700327,2.188495880295464,2.9911951229466056,0.8026992426511415,41.589823813901255,63.418052690606714
Foraging guild,Thrushes,4,BC20,BC20,BC20,1970s,2010s,0.04315159633570679,0.04173588901810838,-0.001415707317598408,2.570485806399783,2.9723746428336333,0.4018888364338502,59.56873035245686,71.21867325131085
Foraging guild,Thrushes,4,BF75,BF75,BF75,1970s,2010s,0.04070156823411677,0.054070227494698274,0.013368659260581506,1.5613866748188887,2.928837150865762,1.367450476046873,38.361830822776675,54.167279972198045
