"","kvadratkod","survey","prec_breeding"
"FG82","FG82","FG82_3",183.557141322873
"FG83","FG83","FG83_3",183.814831262678
"FG84","FG84","FG84_3",195.278374634762
"FG85","FG85","FG85_3",182.638972567779
"FG86","FG86","FG86_3",186.884493840439
"FG87","FG87","FG87_3",187.16055942151
"FG88","FG88","FG88_3",191.824344478712
"FG89","FG89","FG89_3",192.760442100226
"FG90","FG90","FG90_3",186.54353060525
"FG91","FG91","FG91_3",184.499234135542
"FG92","FG92","FG92_3",184.42406078767
"FG93","FG93","FG93_3",184.73512726556
"FG94","FG94","FG94_3",181.701857126329
"FG95","FG95","FG95_3",184.645514403356
"FG96","FG96","FG96_3",183.035183460745
"FG97","FG97","FG97_3",183.065954558746
"FG98","FG98","FG98_3",185.527691555019
"FG99","FG99","FG99_3",183.822258244227
"FH01","FH01","FH01_3",193.603589603683
"FH02","FH02","FH02_3",192.852114990487
"FH03","FH03","FH03_3",193.098148873744
"FH04","FH04","FH04_3",196.04642972408
"FH05","FH05","FH05_3",191.100102588775
"FH06","FH06","FH06_3",187.186893208912
"FH07","FH07","FH07_3",185.578092475772
"FH08","FH08","FH08_3",186.322432715756
"FH10","FH10","FH10_3",195.417328246861
"FH11","FH11","FH11_3",195.050633439576
"FH12","FH12","FH12_3",195.34360519251
"FH13","FH13","FH13_3",196.585704983009
"FH14","FH14","FH14_3",192.844480293551
"FH15","FH15","FH15_3",190.195179608193
"FH16","FH16","FH16_3",187.479822377004
"FH17","FH17","FH17_3",188.17881776212
"FH18","FH18","FH18_3",187.134920767114
"FH20","FH20","FH20_3",196.292180431439
"FH21","FH21","FH21_3",195.590245950291
"FH22","FH22","FH22_3",196.609755773762
"FH23","FH23","FH23_3",197.047414620749
"FH24","FH24","FH24_3",192.200289059384
"FH25","FH25","FH25_3",188.651475387169
"FH27","FH27","FH27_3",188.625338955714
"FH28","FH28","FH28_3",189.266213484062
"FH29","FH29","FH29_3",187.91074244318
"FH31","FH31","FH31_3",194.1601354297
"FH32","FH32","FH32_3",196.743174649409
"FH33","FH33","FH33_3",195.553922329547
"FH34","FH34","FH34_3",192.881495700808
"FH35","FH35","FH35_3",190.67416115637
"FH36","FH36","FH36_3",190.359074606691
"FH37","FH37","FH37_3",190.588340512927
"FH42","FH42","FH42_3",198.369686655435
"FH43","FH43","FH43_3",195.218801318779
"FH44","FH44","FH44_3",191.571644089082
"FH45","FH45","FH45_3",193.713543451455
"FH46","FH46","FH46_3",194.985775298569
"FH47","FH47","FH47_3",190.86308551203
"FH48","FH48","FH48_3",191.65063206899
"FH51","FH51","FH51_3",197.088655665479
"FH52","FH52","FH52_3",198.430264885061
"FH53","FH53","FH53_3",194.168640627116
"FH54","FH54","FH54_3",193.376671474148
"FH55","FH55","FH55_3",192.253419872331
"FH56","FH56","FH56_3",191.158487437003
"FH57","FH57","FH57_3",192.430992037558
"FH58","FH58","FH58_3",190.910026173012
"FH61","FH61","FH61_3",197.144000486881
"FH62","FH62","FH62_3",196.41193785707
"FH63","FH63","FH63_3",192.249542288246
"FH64","FH64","FH64_3",194.157804835595
"FH65","FH65","FH65_3",194.850389440673
"FH66","FH66","FH66_3",194.798506451121
"FH67","FH67","FH67_3",200.658447021447
"FH68","FH68","FH68_3",191.588789009218
"FH69","FH69","FH69_3",189.744961301969
"FH70","FH70","FH70_3",202.282121419509
"FH71","FH71","FH71_3",199.436091022979
"FH72","FH72","FH72_3",197.583932744833
"FH73","FH73","FH73_3",197.247998469303
"FH74","FH74","FH74_3",197.230129427927
"FH75","FH75","FH75_3",196.33647684104
"FH76","FH76","FH76_3",195.693300477426
"FH77","FH77","FH77_3",189.45053072679
"FH78","FH78","FH78_3",188.713448060189
"FH79","FH79","FH79_3",195.910855332567
"FH80","FH80","FH80_3",201.806734860996
"FH81","FH81","FH81_3",200.422808981804
"FH82","FH82","FH82_3",198.26954549329
"FH83","FH83","FH83_3",196.154720751459
"FH84","FH84","FH84_3",198.504178911709
"FH85","FH85","FH85_3",195.416987202718
"FH86","FH86","FH86_3",193.794627496715
"FH87","FH87","FH87_3",188.893493693621
"FH88","FH88","FH88_3",191.222481687828
"FH89","FH89","FH89_3",209.252790260835
"FH94","FH94","FH94_3",192.186813313868
"FH95","FH95","FH95_3",198.052448219511
"FH96","FH96","FH96_3",190.810130920727
"FH97","FH97","FH97_3",190.418812472401
"FH98","FH98","FH98_3",191.344192467763
"FH99","FH99","FH99_3",190.114402043988
"GE00","GE00","GE00_3",193.592078562213
"GE01","GE01","GE01_3",193.909745092474
"GE02","GE02","GE02_3",193.697841736213
"GE03","GE03","GE03_3",194.281631861005
"GE04","GE04","GE04_3",188.054017909981
"GE10","GE10","GE10_3",203.643405368188
"GE11","GE11","GE11_3",198.527341835086
"GE12","GE12","GE12_3",201.350299254039
"GE13","GE13","GE13_3",188.869845978749
"GE14","GE14","GE14_3",193.357049296042
"GE20","GE20","GE20_3",189.110858383515
"GE21","GE21","GE21_3",191.598177307928
"GE22","GE22","GE22_3",190.123437058259
"GE23","GE23","GE23_3",194.89327689099
"GE24","GE24","GE24_3",192.094185882356
"GE30","GE30","GE30_3",185.408980357853
"GE31","GE31","GE31_3",198.842875770596
"GE32","GE32","GE32_3",205.129992511649
"GE33","GE33","GE33_3",203.037920737239
"GE34","GE34","GE34_3",197.028310385409
"GE40","GE40","GE40_3",184.865848504351
"GE41","GE41","GE41_3",188.251528066578
"GE42","GE42","GE42_3",195.265765590354
"GE43","GE43","GE43_3",195.167874661014
"GE44","GE44","GE44_3",191.861204400762
"GF00","GF00","GF00_3",179.455529050321
"GF01","GF01","GF01_3",181.156396457798
"GF02","GF02","GF02_3",184.478696835489
"GF03","GF03","GF03_3",183.744465207881
"GF04","GF04","GF04_3",187.900208254961
"GF05","GF05","GF05_3",187.865236842608
"GF06","GF06","GF06_3",188.559483653299
"GF07","GF07","GF07_3",195.666292780079
"GF08","GF08","GF08_3",197.622451987645
"GF09","GF09","GF09_3",191.123970629088
"GF12","GF12","GF12_3",181.74995168205
"GF13","GF13","GF13_3",182.078690067736
"GF14","GF14","GF14_3",185.401425767683
"GF15","GF15","GF15_3",191.505140731549
"GF16","GF16","GF16_3",196.012525236745
"GF17","GF17","GF17_3",193.462719278023
"GF18","GF18","GF18_3",198.571186610755
"GF19","GF19","GF19_3",198.623255171059
"GF23","GF23","GF23_3",186.053798570103
"GF24","GF24","GF24_3",190.16404263496
"GF25","GF25","GF25_3",192.064114502412
"GF26","GF26","GF26_3",197.235004297845
"GF27","GF27","GF27_3",197.735655247846
"GF28","GF28","GF28_3",196.187421495092
"GF29","GF29","GF29_3",193.897020547573
"GF33","GF33","GF33_3",188.415630110854
"GF34","GF34","GF34_3",190.870594608133
"GF35","GF35","GF35_3",191.109562482226
"GF36","GF36","GF36_3",196.460993187869
"GF37","GF37","GF37_3",193.077343251061
"GF38","GF38","GF38_3",200.396126803301
"GF39","GF39","GF39_3",193.549941737065
"GF42","GF42","GF42_3",184.875053179366
"GF43","GF43","GF43_3",185.827881042861
"GF44","GF44","GF44_3",187.766246982195
"GF45","GF45","GF45_3",190.631990055826
"GF46","GF46","GF46_3",189.034036899487
"GF47","GF47","GF47_3",193.910862352575
"GF48","GF48","GF48_3",187.00381856831
"GF49","GF49","GF49_3",183.825151611498
"GF52","GF52","GF52_3",183.746587949108
"GF53","GF53","GF53_3",185.4119805654
"GF54","GF54","GF54_3",186.83227759551
"GF55","GF55","GF55_3",184.261526882891
"GF56","GF56","GF56_3",181.33064582951
"GF57","GF57","GF57_3",179.824364451725
"GF63","GF63","GF63_3",183.015653771902
"GF64","GF64","GF64_3",183.260444556061
"GF65","GF65","GF65_3",182.964385986328
"GF73","GF73","GF73_3",179.164386794825
"GF74","GF74","GF74_3",181.073003371254
"GF75","GF75","GF75_3",182.564460849513
"GG00","GG00","GG00_3",182.43057552764
"GG01","GG01","GG01_3",182.650303791528
"GG02","GG02","GG02_3",187.366822758126
"GG04","GG04","GG04_3",182.224490376846
"GG05","GG05","GG05_3",184.414323549317
"GG06","GG06","GG06_3",183.172444816754
"GG07","GG07","GG07_3",185.249950214672
"GG08","GG08","GG08_3",187.328079709743
"GG09","GG09","GG09_3",179.629120727114
"GG10","GG10","GG10_3",185.617817379569
"GG11","GG11","GG11_3",186.264597201885
"GG15","GG15","GG15_3",184.070107169039
"GG16","GG16","GG16_3",187.372202436227
"GG17","GG17","GG17_3",184.541745699745
"GG18","GG18","GG18_3",181.686757549897
"GG19","GG19","GG19_3",179.647946568248
"GG20","GG20","GG20_3",184.931185830973
"GG25","GG25","GG25_3",184.330453550641
"GG26","GG26","GG26_3",188.438640058861
"GG27","GG27","GG27_3",186.295733507432
"GG28","GG28","GG28_3",182.749970372603
"GG30","GG30","GG30_3",185.94446685219
"GG35","GG35","GG35_3",181.895187102456
"GG36","GG36","GG36_3",184.533014299234
"GG37","GG37","GG37_3",182.041978664147
"GG38","GG38","GG38_3",178.878152850655
"GG40","GG40","GG40_3",183.683717708161
"GG50","GG50","GG50_3",178.810607724913
"GH05","GH05","GH05_3",190.363611383814
"GH06","GH06","GH06_3",193.636356579841
"GH07","GH07","GH07_3",194.275571892169
"GH08","GH08","GH08_3",193.195311509314
"GH09","GH09","GH09_3",185.091118067416
"GH17","GH17","GH17_3",192.014746650148
"GH18","GH18","GH18_3",192.601570727527
"GH19","GH19","GH19_3",189.320029533017
"GH29","GH29","GH29_3",186.667209593821
"GH39","GH39","GH39_3",186.164056644523
"GH49","GH49","GH49_3",191.318978212321
"GH59","GH59","GH59_3",196.580927418194
"HA03","HA03","HA03_3",157.166436765647
"HA04","HA04","HA04_3",160.232045701882
"HA05","HA05","HA05_3",158.063292328675
"HA06","HA06","HA06_3",169.843137600075
"HA07","HA07","HA07_3",171.875149098613
"HA08","HA08","HA08_3",167.573015911498
"HA12","HA12","HA12_3",153.057676851606
"HA13","HA13","HA13_3",161.393791826069
"HA14","HA14","HA14_3",163.03764031456
"HA15","HA15","HA15_3",166.974290201803
"HA16","HA16","HA16_3",166.495270968549
"HA17","HA17","HA17_3",160.025833223787
"HA18","HA18","HA18_3",156.319376037242
"HA22","HA22","HA22_3",156.799892235754
"HA23","HA23","HA23_3",160.056992614727
"HA24","HA24","HA24_3",165.36722793106
"HA25","HA25","HA25_3",160.26018555136
"HA26","HA26","HA26_3",155.423332965852
"HA27","HA27","HA27_3",142.20591505233
"HA31","HA31","HA31_3",156.529503582005
"HA32","HA32","HA32_3",160.088573399469
"HA33","HA33","HA33_3",162.526944760684
"HA34","HA34","HA34_3",163.437032105713
"HA35","HA35","HA35_3",155.983466548343
"HA36","HA36","HA36_3",146.65715163698
"HA41","HA41","HA41_3",157.894890002265
"HA42","HA42","HA42_3",158.300873769266
"HA43","HA43","HA43_3",160.633794163596
"HA44","HA44","HA44_3",155.817749990266
"HA45","HA45","HA45_3",148.64947777565
"HA46","HA46","HA46_3",138.901878650547
"HA51","HA51","HA51_3",156.443117540918
"HA52","HA52","HA52_3",151.715965718949
"HA53","HA53","HA53_3",151.475407700517
"HA54","HA54","HA54_3",150.866941507441
"HA55","HA55","HA55_3",144.734785564283
"HA63","HA63","HA63_3",142.914565006856
"HA64","HA64","HA64_3",140.620543266442
"HA69","HA69","HA69_3",147.785634240205
