"","kvadratkod","survey","hh","unique","LULC_0","LULC_11","LULC_22","LULC_33","LULC_44","LULC_55","LULC_66","LULC_77"
"EH49","EH49","EH49_3",0.469626519912561,5,0.700144546709152,0.0487093359827797,0.183023034009336,0.0655312586162103,0,0.00259182468252216,0,0
"EH54","EH54","EH54_3",0.48662771284015,3,0.623537863381608,0,0.352107469806951,0,0,0,0,0.0243546668114404
"EH55","EH55","EH55_3",0.317947941582308,3,0.806272574968907,0,0.0155881452578786,0,0,0,0,0.178139279773214
"EH56","EH56","EH56_3",0.125029723875553,4,0.934395335288691,0.0386109925475138,0,0,0,0.0102956174675051,0,0.01669805469629
"EH57","EH57","EH57_3",0.0633570972070531,3,0.967526640275135,0,0,0,0,0.0182170339907171,0,0.0142563257341482
"EH63","EH63","EH63_3",0.387905683036403,4,0.757047546424098,0,0.194409654837909,0,0.0241881287335231,0,0,0.0243546700044701
"EH64","EH64","EH64_3",0.176728565310446,3,0.0271409464386616,0,0.90434544814993,0,0,0,0,0.0685136054114089
"EH65","EH65","EH65_3",0.456949107818526,4,0.711466722148434,0,0.105843570140936,0,0.00608866750091167,0.018266002502735,0,0.158335037706983
"EH66","EH66","EH66_3",0.526178156245793,5,0.194829849129137,0.0344530124061441,0.649307591872794,0,0,0.00729280968671365,0,0.114116736905212
"EH67","EH67","EH67_3",0.328395599532025,5,0.172976004785027,0,0.800877850515534,0.0031439271919197,0,0.0129038751070604,0,0.010098342400459
"EH68","EH68","EH68_3",0.120583617782576,3,0.936577606302911,0,0.0423781921658302,0.0210442015312585,0,0,0,0
"EH73","EH73","EH73_3",0.603914583816473,4,0.50768078913707,0,0.35084876756257,0,0.121939868220166,0,0,0.0195305750801943
"EH74","EH74","EH74_3",0,1,0,0,1,0,0,0,0,0
"EH75","EH75","EH75_3",0.588368747361187,5,0.0250208303531519,0.420301092929769,0.478544072664469,0.0730639961861982,0.00307000786641176,0,0,0
"EH76","EH76","EH76_3",0.137068550538948,3,0,0.0667922149037228,0.926512505430718,0,0.00669527966555884,0,0,0
"EH77","EH77","EH77_3",0.099749335915228,4,0.0275202387075223,0,0.948103449182188,2.16467151003309e-05,0,0.02435466539519,0,0
"EH78","EH78","EH78_3",0.362250898712387,4,0.773288484815497,0,0.197270758041802,0.000144894524303316,0,0,0,0.0292958626183982
"EH83","EH83","EH83_3",0.397304609293751,4,0.0796785040886154,0,0.760553620377065,0.130589115990955,0,0,0,0.0291787595433646
"EH84","EH84","EH84_3",0,1,0,0,1,0,0,0,0,0
"EH85","EH85","EH85_3",0.00913113489371908,2,0,0,0.995413395613341,0,0.00458660438665937,0,0,0
"EH86","EH86","EH86_3",0.094701925284201,3,0,0,0.950603027796991,0,0.0100027753738943,0.0393941968291142,0,0
"EH87","EH87","EH87_3",0.106797636605883,3,0,0,0.943770898697276,0,0.0318744327097491,0.0243546685929749,0,0
"EH88","EH88","EH88_3",0.471493704448088,3,0.664396578612425,0,0.29183528206963,0,0,0,0,0.0437681393179446
"EH92","EH92","EH92_3",0.573048767318859,4,0.611519570665465,0,0.138928277269242,0.152133481857545,0,0,0,0.0974186702077481
"EH93","EH93","EH93_3",0.215695196991369,2,0,0,0.874874869066188,0.125125130933812,0,0,0,0
"EH94","EH94","EH94_3",0.120735368544275,2,0,0,0.935467927324002,0,0.0645320726759977,0,0,0
"EH95","EH95","EH95_3",0.151901039417463,4,0,0.0243546675523583,0.919279385014293,0,0.0487093351047165,0.00765661232863248,0,0
"EH96","EH96","EH96_3",0.265183000865015,4,0,0.0243546675536858,0.852213467064514,0,0.0487093351073717,0.0747225302744287,0,0
"EH97","EH97","EH97_3",0.426246977263952,6,0.0662745104953128,0.00527424585635033,0.743814280025817,0,0.0808871462295312,0.00633114718473447,0,0.0974186702082541
"EH98","EH98","EH98_3",0.216571528305864,4,0.882179198814987,0,0.0542535193333242,0,0.0211890939504701,0.0423781879012192,0,0
"FD01","FD01","FD01_3",0.0719159302787094,3,0.962867597340788,0,0,0.00672027272849223,0.0304121299307194,0,0,0
"FD02","FD02","FD02_3",0.77570404447536,5,0.244891972155927,0,0,0.292403773995091,0.200125577117655,0.16881938109254,0,0.093759295638787
"FD03","FD03","FD03_3",0.346795126198045,4,0.793574942076038,0,0,0.0131541314401698,0,0,0.048709330364981,0.144561596118811
"FE00","FE00","FE00_3",0.474911531802431,4,0.675849809553867,0,0,0,0.0456181949050988,0.0221241027304948,0,0.256407892810539
"FE10","FE10","FE10_3",0.741721788473613,7,0.244714893584572,0.0243546700567616,0.0501961931275207,0.0243546700567616,0.365813817647106,0.241856415413755,0,0.0487093401135232
"FE20","FE20","FE20_3",0.809734454503031,7,0.23464340319294,0.0436853149213353,0.235781053882442,0.16439398998012,0.20320275654503,0.0844581306491605,0,0.033835350828973
"FE30","FE30","FE30_3",0.759710592135317,6,0.300566499099784,0.129080765706828,0.0437623728687431,0.0574627613712673,0.328923338893921,0,0,0.140204262059456
"FE36","FE36","FE36_3",0,1,1,0,0,0,0,0,0,0
"FE40","FE40","FE40_3",0.691422650097674,6,0.480777426141708,0.0854692974662194,0,0.0532749468371003,0.239468891841426,0.0705905183603456,0,0.0704189193532003
"FE41","FE41","FE41_3",0.422103703602709,5,0.743596602167848,0.0119493703017623,0.0243546669469151,0,0.10891211174619,0,0,0.111187248837285
"FE50","FE50","FE50_3",0.284977104576306,3,0.837230007057753,0.101655361595607,0,0,0,0,0,0.0611146313466406
"FE51","FE51","FE51_3",0.408973265667828,4,0.741267554875199,0.198315663111931,0,0,0.0161558038496833,0,0,0.0442609781631878
"FE60","FE60","FE60_3",0.701991164111071,6,0.427434375066739,0.0680465014655873,0,0.0611146376968231,0.31169932142183,0.061114637696802,0,0.0705905266522186
"FE61","FE61","FE61_3",0.777394264759256,7,0.129118099502152,0.115393364931007,0.297454851772076,0.300170296608898,0.0808069473061565,0.0606587113209997,0,0.0163977285587103
"FE62","FE62","FE62_3",0.28151848046354,5,0.840459383833101,0.00764454652007221,0,0.00403511277421695,0.0504422776420343,0,0,0.0974186792305755
"FE70","FE70","FE70_3",0.390689513558651,4,0.767478800393981,0.0776958312583408,0,0,0.111063002524802,0,0,0.0437623658228755
"FE71","FE71","FE71_3",0.759042171258914,7,0.298977375740123,0.32561603896022,0.0678651825518521,0.146127991305803,0.13905019313951,0.010698450756363,0,0.0116647675461283
"FE72","FE72","FE72_3",0.620317647711532,5,0.309624915916155,0.148571226261876,0,0.0182659989133158,0.510906774575851,0.0126310843328011,0,0
"FE73","FE73","FE73_3",0.0383143949623928,2,0.980461031217729,0,0,0,0.0195389687822711,0,0,0
"FE80","FE80","FE80_3",0.754283720375097,7,0.0367809022029406,0.39019904153263,0.128239909522724,0.0243546698028,0.0487093396056001,0.143369921097903,0,0.228346216235402
"FE81","FE81","FE81_3",0.503189584102749,4,0,0.165328691579559,0,0,0.0740891397232811,0.0847026700434278,0,0.675879498653732
"FE82","FE82","FE82_3",0.715755579221592,6,0,0.0322689287240822,0.162208395456285,0.0773239030897721,0.415840935321912,0.0353377115613348,0,0.277020125846613
"FE83","FE83","FE83_3",0.695323479857035,5,0.295416613524906,0.419182086619181,0.086386288335161,0.0145785806629672,0.184436430857785,0,0,0
"FE90","FE90","FE90_3",0.62552306808887,5,0,0.22693494190473,0.551308292327443,0.110279887212426,0,0.0705539540057707,0,0.0409229245496304
"FE91","FE91","FE91_3",0.716551238858852,6,0,0.085013368447616,0.251171772198653,0.108912108295635,0.0315283929703373,0.0837574416075151,0,0.439616916480243
"FE92","FE92","FE92_3",0.587803462343508,6,0,0.394014899804804,0.502808329981306,0.0036543646936484,0.0166786176661038,0.0271127634829267,0,0.0557310243712106
"FE93","FE93","FE93_3",0.375986719302914,5,0,0.100150702632856,0.778054892325176,0.00186182992058493,0.0477084326843128,0.0722241424370695,0,0
"FE94","FE94","FE94_3",0.65400476194457,6,0.505638173801069,0.138452863840333,0.0304448631873124,0,0.256563850885155,0.0617265214909645,0,0.00717372679516646
"FF00","FF00","FF00_3",0.173081724242931,3,0,0,0.905672471119299,0,0.0699728618947053,0.0243546669859958,0,0
"FF01","FF01","FF01_3",0.456984190815863,3,0,0.135579510454709,0.707003452618235,0,0.157417036927057,0,0,0
"FF02","FF02","FF02_3",0.188327962128362,4,0,0.0341675169264947,0.898000054183392,0,0.00391702994968477,0.0639153989404284,0,0
"FF03","FF03","FF03_3",0.663807352764815,4,0,0.0920532087101665,0.299362148882883,0,0.466947668995627,0.141636973411323,0,0
"FF04","FF04","FF04_3",0.683316455876617,5,0,0.201609122003631,0.455119168384294,0,0.251127287403092,0.0730640009556688,0,0.019080421253314
"FF05","FF05","FF05_3",0.209193464501214,2,0,0.118682195866239,0.88131780413376,0,0,0,0,0
"FF06","FF06","FF06_3",0.219982701528866,3,0,0.0834501155876807,0.878406785424106,0,0,0.0381430989882132,0,0
"FF07","FF07","FF07_3",0.687763371883343,5,0,0.0930900162498039,0.460689239664766,0.0260957972633293,0.1852958828477,0.234829063974401,0,0
"FF08","FF08","FF08_3",0.530944113053451,4,0.64423754624832,0,0.0260637657898614,0.0104362032112843,0.178821981245808,0.140440503504727,0,0
"FF10","FF10","FF10_3",0.624796391512124,4,0,0.12255654792727,0.554654243788524,0,0.176323341580933,0.146465866703273,0,0
"FF11","FF11","FF11_3",0.575727764857286,4,0,0.121773350284431,0.608565385551918,0,0.171797232656507,0.0978640315071435,0,0
"FF12","FF12","FF12_3",0.685963261752205,5,0,0.0205566038484113,0.363717252961874,0.109596015251831,0.381370724545759,0.124759403392124,0,0
"FF13","FF13","FF13_3",0.620649597484096,4,0,0.187260019721559,0.532574736688809,0,0.243528152178713,0.036637091410918,0,0
"FF14","FF14","FF14_3",0.185383083811653,4,0,0.0411708093424163,0.900658196496836,0,0.0338163241053088,0.0243546700554393,0,0
"FF15","FF15","FF15_3",0.118509428129111,2,0,0.0632560407567792,0.936743959243221,0,0,0,0,0
"FF16","FF16","FF16_3",0.126278910247113,3,0,0.045287746150286,0.933129077817022,0.0215831760326918,0,0,0,0
"FF17","FF17","FF17_3",0.40460723033788,4,0,0.156391259425189,0.751858032569757,0.0273219634812277,0,0.0644287445238263,0,0
"FF18","FF18","FF18_3",0.753336069581358,6,0.247506130036932,0.0494925377598347,0.184558354297467,0.017303851812117,0.357861718213894,0.143277407879755,0,0
"FF19","FF19","FF19_3",0.493612632635547,5,0.680388272452954,0,0.00111850061078389,0.155920030315948,0.135745043774297,0.0268281528460174,0,0
"FF20","FF20","FF20_3",0.577803520698294,5,0,0.0235714676927986,0.609329145621326,0.072489986900848,0.176516941223559,0.118092458561469,0,0
"FF21","FF21","FF21_3",0.538011556767636,4,0,0.146127991091284,0.647241265681788,0,0.0897938068487847,0.116836936378143,0,0
"FF22","FF22","FF22_3",0.667219050646603,5,0,0.030369448947172,0.449842658254354,0.0487093303620992,0.322095114206646,0.148983448229729,0,0
"FF23","FF23","FF23_3",0.685587572058692,4,0,0.283891605941049,0.370554376040508,0,0.3084303332044,0.0371236848140429,0,0
"FF24","FF24","FF24_3",0.577281721013831,5,0,0.0487093303611663,0.617393725096801,0.133950658493207,0.11318121244846,0.0867650736003654,0,0
"FF25","FF25","FF25_3",0.409355472368159,4,0,0.0701393854703858,0.74872437113955,0.109595993318261,0,0.0715402500718037,0,0
"FF26","FF26","FF26_3",0.621011092782405,6,0.020124571153939,0.0487093303634068,0.566454240731063,0.194229201479667,0.0669753292496843,0.103507327022239,0,0
"FF27","FF27","FF27_3",0.586128965230528,6,0.0363751766816985,0.121773325906189,0.60089516555719,0.0111273481183136,0.0478440545125935,0.181984929224016,0,0
"FF28","FF28","FF28_3",0.35845952417638,4,0,0.0904295013918309,0.791019840412394,0.012264736204222,0.0313086073143463,0.0749773146772068,0,0
"FF29","FF29","FF29_3",0.659388185458258,5,0,0.188040745975764,0.461841933877821,0.27116138844834,0.0471429353845049,0.0318129963135702,0,0
"FF30","FF30","FF30_3",0.523047652185961,5,0,0.0475613208062337,0.658327121423404,0,0.0974186765584094,0.177280674223144,0,0.0194122069888088
"FF31","FF31","FF31_3",0.289745279214861,4,0,0,0.835885227403988,0,0.0136396398443906,0.0798843302781796,0,0.070590802473442
"FF32","FF32","FF32_3",0.279264681994755,3,0,0,0.837250957273748,0,0.0243546691391772,0.138394373587075,0,0
"FF33","FF33","FF33_3",0.533496960609672,3,0,0,0.598442072196275,0,0.0829958137386373,0.318562114065088,0,0
"FF34","FF34","FF34_3",0.0197294094572787,3,0,0.00281551146001978,0.990056490856438,0,0,0.00712799768354248,0,0
"FF35","FF35","FF35_3",0.698165238963618,5,0.349565409672784,0.256886959033284,0.333382732257404,0.0487093382797133,0,0.011455560756814,0,0
"FF36","FF36","FF36_3",0.455097425562485,6,0.166734191945901,0.0450015047506247,0.715983510142171,0.0136396398452237,0,0.0128991083602689,0,0.0457420449558103
"FF37","FF37","FF37_3",0.663575200051708,7,0.497205917824624,0.048709338278401,0.261554376953398,0.0206468356104918,0.0412936712209838,0.127622566798439,0,0.00296729331366241
"FF38","FF38","FF38_3",0.284055051421538,4,0.0349708194780792,0.0231022996349746,0.838778033442693,0,0.103148847444253,0,0,0
"FF39","FF39","FF39_3",0.733976576943872,7,0.432349044807067,0.097212847126072,0.14422949993295,0.0433905829183577,0.209754017799433,0.0243546691387067,0,0.0487093382774134
"FF40","FF40","FF40_3",0.533240966331637,4,0,0.146128001682505,0.643221566303182,0,0,0.174190501823793,0,0.0364599301905204
"FF41","FF41","FF41_3",0.438320860565923,5,0,0.146128001685095,0.727452782284155,0,0.103642654067128,0.00311149189668952,0,0.0196650700669321
"FF42","FF42","FF42_3",0.238384609631039,4,0,0.073064000840074,0.867907706574163,0,0.0547241180955552,0.00430417449020726,0,0
"FF43","FF43","FF43_3",0.32624452470588,4,0,0.103642654069577,0.812049034863681,0,0.0464023828716444,0.037905928195098,0,0
"FF44","FF44","FF44_3",0.388578873251807,7,0.012447972552598,0.149407472784687,0.76604629661737,0.0015237455785728,0.0305786532224059,0.0337718729681657,0,0.00622398627620085
"FF45","FF45","FF45_3",0.768307038387347,7,0.0730728690186938,0.227036030991913,0.0943711766220135,0.0471855883108689,0.116090626618912,0.0592441582240895,0,0.382999550213509
"FF46","FF46","FF46_3",0.678255913076136,5,0.420491201571531,0.0589305535284826,0.34016376212652,0,0.0213873738906953,0,0,0.159027108882771
"FF47","FF47","FF47_3",0.331856762800941,7,0.812163764312173,0.0059345860937039,0.0509796955248275,0.0280625001416675,0.0660568144288405,0.0124479725519803,0,0.0243546669468075
"FF48","FF48","FF48_3",0.198560635891014,4,0.89206698854885,0,0.0137710315807747,0,0.0698073129221963,0,0,0.0243546669481792
"FF49","FF49","FF49_3",0.202324209550616,4,0.889842129910714,0,0.0487093338926647,0.0589750537221331,0,0.00247348247448809,0,0
"FF50","FF50","FF50_3",0.622487146502361,4,0,0.0719159844467517,0.540675168296831,0,0.143862174483463,0.243546672772954,0,0
"FF51","FF51","FF51_3",0.656149055907559,4,0,0.0262834216343234,0.434521385245565,0,0.334289758412623,0.204905434707489,0,0
"FF52","FF52","FF52_3",0.304293347880638,4,0,0.0666709998345797,0.827891447274757,0,0.0588998551589929,0.0465376977316703,0,0
"FF53","FF53","FF53_3",0.27851193338268,3,0,0.137856232850226,0.837789099871457,0,0.0243546672783165,0,0,0
"FF54","FF54","FF54_3",0.745497431982229,6,0.208267778364553,0.0663888840022256,0.316323432840711,0,0.318343628655386,0.0207887694703087,0,0.0698875066668157
"FF55","FF55","FF55_3",0.661031122320362,6,0.539919859933079,0.0593629225894036,0.120278705271956,0,0.0543920427506781,0.118844608741422,0,0.107201860713462
"FF56","FF56","FF56_3",0.641981884195104,5,0.548040557483533,0.13343810794051,0.140716311337144,0,0,0.0427747483608142,0,0.135030274877999
"FF57","FF57","FF57_3",0.386019923667604,4,0.772219794263159,0,0.0720097847714595,0,0,0.090905282561252,0,0.0648651384041296
"FF60","FF60","FF60_3",0.540321881476869,4,0,0.0730640094245846,0.63363490458394,0,0.21677120051172,0.0765298854797553,0,0
"FF61","FF61","FF61_3",0.585481367391729,4,0,0.0606908579918182,0.177168731939608,0,0.592011289749736,0.170129120318838,0,0
"FF62","FF62","FF62_3",0.669300480220988,4,0,0.0979293442589732,0.290484177033574,0,0.463446808511319,0.148139670196134,0,0
"FF63","FF63","FF63_3",0.350295838170888,4,0,0.0622715104593538,0.796975898717622,0,0.0852413443319673,0.0555112464910565,0,0
"FF64","FF64","FF64_3",0.467281502777987,5,0.0782628235030081,0.0622154389457084,0.712942590401731,0,0.0651070681697127,0.0814720789798402,0,0
"FF65","FF65","FF65_3",0.284691302371382,5,0,0.147752535905638,0.832654464235833,0,0.011455561070644,0.00428098779949564,0,0.00385645098838903
"FF66","FF66","FF66_3",0.380343981336255,5,0,0.0506842006709229,0.776829567923966,0,0.0616084483310649,0.098336505513155,0,0.0125412775608913
"FF67","FF67","FF67_3",0.617617893402903,7,0.216090653150982,0.0752925027160287,0.569947170872602,0.03131919172387,0.0504422776425874,0.0243546698076946,0,0.032553534086236
"FF68","FF68","FF68_3",0.135964567613128,4,0.927995007654019,0.00123738276015235,0,0.0220582699678471,0,0,0,0.048709339617982
"FF69","FF69","FF69_3",0.561067108767753,7,0.635562889940287,0.0499460809967053,0.00173293802699568,0.00746244409447807,0.10798480571969,0.0730640094213195,0,0.124246831800525
"FF70","FF70","FF70_3",0.6790052171315,4,0,0.142784970251729,0.397370919950574,0,0.365891324328616,0.0939527854690808,0,0
"FF71","FF71","FF71_3",0.62596063200166,4,0,0.14382104493962,0.454279109730966,0,0.382916434219655,0.0189834111097596,0,0
"FF72","FF72","FF72_3",0.327758587782306,3,0,0.172651048577118,0.801088907510674,0,0,0.0262600439122085,0,0
"FF73","FF73","FF73_3",0.582068516821813,3,0,0.331941861787752,0.539459522175771,0,0,0.128598616036477,0,0
"FF74","FF74","FF74_3",0.758769518837771,7,0.244941436294826,0.211897048000624,0.346300118233317,0.0182659989125634,0.000729804189609936,0.0931368311715115,0,0.0847287631975488
"FF75","FF75","FF75_3",0.615322696653248,6,0.577651778738219,0.105725957559608,0.17673940233685,0,0.0109349633556226,0.0558839023550284,0,0.0730639956546718
"FF76","FF76","FF76_3",0.616312343988369,5,0.0935847295461908,0.120249597002278,0.577776121544085,0.0586611934102015,0,0.149728358497245,0,0
"FF77","FF77","FF77_3",0.375541958103702,6,0.0150004534697159,0.186392043633824,0.766404522913549,0.00222546962717741,0.0226217275169095,0.00735578283882452,0,0
"FF78","FF78","FF78_3",0.779965406284791,6,0.200758004252282,0.296210255127591,0.269631869083913,0.0609375432782354,0.0750436673822929,0.0974186608756854,0,0
"FF79","FF79","FF79_3",0.783746262699433,6,0.286972954693051,0,0.0713310579507381,0.0974145493248865,0.295787821263412,0.146127991302276,0,0.102365625465636
"FF80","FF80","FF80_3",0.631031365705011,4,0,0.33039504907238,0.480868711910555,0,0.0210116481178673,0.167724590899197,0,0
"FF81","FF81","FF81_3",0.314202347967894,3,0,0.0691469789922971,0.817401420098812,0,0.113451600908891,0,0,0
"FF82","FF82","FF82_3",0.186379525899114,3,0,0.0780061701231071,0.897639160074989,0,0,0.0243546698019038,0,0
"FF83","FF83","FF83_3",0.49965196886135,2,0,0.387189478766093,0.588455851430578,0.0243546698033287,0,0,0,0
"FF84","FF84","FF84_3",0.72346695311663,6,0.293687395608846,0.408164873202991,0.0984438095195357,0,0.0510270267895139,0.061399239660366,0,0.0872776552187478
"FF85","FF85","FF85_3",0.110075504827986,3,0.942442193293447,0,0,0,0.034726882666345,0,0,0.0228309240402083
"FF86","FF86","FF86_3",0.701843608350302,6,0.463636924163799,0.236638364608691,0.132521085981285,0,0.048709339604453,0.0481883739537024,0,0.0703059116880696
"FF87","FF87","FF87_3",0.701105712383864,5,0.408466934984696,0.118180598204674,0.325678352037562,0,0,0.0502554355654736,0,0.0974186792075946
"FF88","FF88","FF88_3",0.658589778193461,4,0.345218470951712,0.433893017257467,0.179637504752979,0.020625503518921,0,0.020625503518921,0,0
"FF89","FF89","FF89_3",0.652332384438865,4,0.18619134343634,0.263410328638342,0.488141988323825,0.05852717332715,0,0.00372916627434323,0,0
"FF90","FF90","FF90_3",0.522495377196795,5,0,0.28571905631843,0.626513547504483,0.0307853086426554,0.035957990596092,0.0210240969383397,0,0
"FF91","FF91","FF91_3",0.28229349302389,2,0,0.170070835650961,0.829929164349039,0,0,0,0,0
"FF92","FF92","FF92_3",0.311841883640114,2,0,0.193276903086933,0.806723096913067,0,0,0,0,0
"FF93","FF93","FF93_3",0.673820297120779,5,0,0.380232016914257,0.391548539433838,0.00352283220081405,0,0.112565690426249,0.112130921024842,0
"FF94","FF94","FF94_3",0.575257380987699,5,0.00568875450183019,0.523081635735433,0.382085015575637,0.00723775799043886,0,0.0163813672393039,0.0655254689573571,0
"FF95","FF95","FF95_3",0.228278609437207,4,0.0420279999467248,0.0730639985259607,0.874360011557173,0,0,0.0105479899701418,0,0
"FF96","FF96","FF96_3",0.620853797699072,6,0.00421888479918475,0.413067541602649,0.446832266194481,0.0551746877006913,0,0.0292391900455481,0,0.0514674296574464
"FF97","FF97","FF97_3",0.554517014553176,5,0,0.541632773379645,0.387368984860652,0.0234893902886591,0.026406082920796,0.0211027685502483,0,0
"FF98","FF98","FF98_3",0.551010643167484,5,0,0.357292451858975,0.563264301254963,0.0130426089601156,0.00512231004513898,0.0612783278808079,0,0
"FF99","FF99","FF99_3",0.177378804526332,4,0,0.0297954415020014,0.904950902696624,0,0.0143474535923095,0.0509062022090648,0,0
"FG00","FG00","FG00_3",0.205854102823287,2,0.88350091080512,0,0,0,0,0,0,0.11649908919488
"FG03","FG03","FG03_3",0.178867206440613,5,0.904628917617482,0.0239765190771829,0.0421413737504103,0,0.0140471245835749,0,0,0.0152060649713499
"FG04","FG04","FG04_3",0.215115353147785,4,0.077024036992391,0.00643561085110943,0.881878142790989,0,0.0346622093655102,0,0,0
"FG05","FG05","FG05_3",0.037493793558679,2,0,0.0191121718938393,0.980887828106161,0,0,0,0,0
"FG06","FG06","FG06_3",0.144349177383784,2,0,0.0783064960091178,0.921693503990882,0,0,0,0,0
"FG07","FG07","FG07_3",0.112646631166715,4,0,0.0342109154253723,0.94110022364869,0.00126626182857985,0.022156337268813,0.00126626182854456,0,0
"FG08","FG08","FG08_3",0.644878025365697,4,0,0.315255148376248,0.190330604706593,0.00482240491437413,0.463051892967741,0.0265399490350429,0,0
"FG09","FG09","FG09_3",0,1,0,0,1,0,0,0,0,0
"FG13","FG13","FG13_3",0.320571944963833,3,0.811276467938489,0.0528270707235135,0,0,0,0,0,0.135896461337997
"FG14","FG14","FG14_3",0.554698864676712,6,0.113135244375777,0.0385341457535468,0.633298148531402,0,0.170106962126191,0.0239789417926912,0,0.0209465574203923
"FG15","FG15","FG15_3",0.219861946394272,3,0,0,0.877475193195518,0,0.0977944084866788,0.0247303983178032,0,0
"FG16","FG16","FG16_3",0.0926734806000751,2,0,0,0.95129065988558,0,0,0.0487093401144198,0,0
"FG17","FG17","FG17_3",0.381170323306365,3,0,0.0198636016292657,0.752843230646094,0,0.227293167724641,0,0,0
"FG18","FG18","FG18_3",0.27291281984297,6,0,0.0243546700574631,0.115398437402951,0.000587398234190885,0.84418036169764,0.0149968633732765,0,0.000482269234478343
"FG19","FG19","FG19_3",0.584925952698816,5,0,0.0259210653463235,0.481877715322788,0,0.419697815006531,0.0714192782685855,0,0.00108412605577233
"FG23","FG23","FG23_3",0.356282956993705,4,0.788998714725949,0,0.135432632808841,0,0,0.0384017887243141,0,0.0371668637408959
"FG24","FG24","FG24_3",0.039950034095419,3,0,0,0.979716386759638,0,0,0.0103075416169578,0,0.00997607162340431
"FG25","FG25","FG25_3",0,1,0,0,1,0,0,0,0,0
"FG26","FG26","FG26_3",0.393173004982524,4,0,0.0243546651819843,0.750783270437765,0,0.205374165700483,0.0194878986797675,0,0
"FG27","FG27","FG27_3",0.737112562487362,5,0,0.0471429353841205,0.379840883747022,0,0.242192846358453,0.126640092391732,0,0.204183242118673
"FG28","FG28","FG28_3",0.6659129004281,6,0,0.121773325911754,0.146476241736372,0.0420332659525251,0.529377946854576,0.0579620528832633,0,0.10237716666151
"FG29","FG29","FG29_3",0.768204667806595,6,0,0.290689587186045,0.244480768377119,0.0188400075262818,0.213160490583699,0.0353572015374499,0,0.197471944789405
"FG31","FG31","FG31_3",0.129091790074694,2,0.930643826105348,0,0,0,0,0,0,0.0693561738946521
"FG33","FG33","FG33_3",0.597255799273222,5,0.59708597784833,0.0730640074218128,0.16307516427317,0,0.097418676562417,0,0,0.0693561738942699
"FG34","FG34","FG34_3",0.0791770078794902,2,0,0,0.958706328777198,0,0.0309702534171015,0.0103234178057005,0,0
"FG35","FG35","FG35_3",0,1,0,0,1,0,0,0,0,0
"FG36","FG36","FG36_3",0.546347812462255,4,0,0.064489406599915,0.585573336871417,0,0.325582587388322,0.024354669140347,0,0
"FG37","FG37","FG37_3",0.69631206400163,5,0,0.0911619432520912,0.462662410877703,0,0.245489071662082,0.121773345695876,0,0.0789132285122473
"FG38","FG38","FG38_3",0.404575463260374,3,0,0,0.747270260860365,0,0.176741121169728,0.0759886179699073,0,0
"FG39","FG39","FG39_3",0.214046248084285,3,0,0.0498573557457843,0.882552900715979,0,0.0675897435382364,0,0,0
"FG41","FG41","FG41_3",0.225528375193072,3,0.871245669637165,0,0,0.00473754264813587,0,0,0,0.124016787714699
"FG42","FG42","FG42_3",0.225894639998366,4,0.875249291689609,0,0.0346939636340498,0.00771042990438985,0,0,0,0.0823463147719517
"FG43","FG43","FG43_3",0.730431384975507,7,0.427075209004822,0.0663462883108209,0.211532563629861,0.0243546669479382,0.0974186677917526,0.0062239862783824,0,0.167048618036423
"FG44","FG44","FG44_3",0.709859369233351,5,0.0412301694586801,0.366424538854502,0.35543008042141,0,0.127335084520094,0.00185391659671229,0,0.107726210148602
"FG45","FG45","FG45_3",0.438484448033624,4,0,0.061720562942063,0.730994128927975,0,0.0730640008404279,0.134221307289534,0,0
"FG46","FG46","FG46_3",0.240419887146332,2,0,0.139736129445605,0.860263870554395,0,0,0,0,0
"FG47","FG47","FG47_3",0.574287420107935,4,0,0.113408934208404,0.612465743101679,0,0.127997321010429,0.146128001679489,0,0
"FG48","FG48","FG48_3",0,1,0,0,1,0,0,0,0,0
"FG49","FG49","FG49_3",0.0123704965435014,2,0,0.00622398627692615,0.993776013723074,0,0,0,0,0
"FG50","FG50","FG50_3",0.327622207378342,4,0.810571676692679,0,0.106025018258493,0,0.034286484767578,0.0491168202812499,0,0
"FG51","FG51","FG51_3",0.671582177467584,5,0.306196834559137,0,0.445062221099898,0.184283291678693,0,0.0157483181061718,0,0.0487093345560996
"FG52","FG52","FG52_3",0.565619431156723,7,0.373009351905578,0.0484674115586599,0.54065294671922,0.0224607410841237,0.00411531046516333,0.00411531046519879,0,0.00717892780205643
"FG53","FG53","FG53_3",0.724033316533137,6,0.0404787136001882,0.0732137541540281,0.409930331553134,0,0.287151392580966,0.111434039549627,0,0.0777917685620572
"FG54","FG54","FG54_3",0.650734722217459,4,0,0.515408525476156,0.217561102299247,0,0.147858396847159,0.119171975377438,0,0
"FG55","FG55","FG55_3",0.652173135854836,4,0,0.459615620726155,0.316368751604809,0,0.18750502443767,0.0365106032313657,0,0
"FG56","FG56","FG56_3",0.65979677645569,5,0,0.167088427657115,0.274512106388914,0.0365320009168184,0.48289166432418,0.0389758007129729,0,0
"FG57","FG57","FG57_3",0.439921355155685,4,0,0.146128003660484,0.728589112504267,0,0.0668400154684299,0.0584428683668196,0,0
"FG58","FG58","FG58_3",0,1,0,0,1,0,0,0,0,0
"FG59","FG59","FG59_3",0.523605411466034,3,0,0.579436045644996,0.371854619802882,0,0,0.0487093345521225,0,0
