"","kvadratkod","survey","prec_year"
"FG82","FG82","FG82_2",589.26979990589
"FG83","FG83","FG83_2",599.587617241899
"FG84","FG84","FG84_2",643.205173249869
"FG85","FG85","FG85_2",592.119297835993
"FG86","FG86","FG86_2",610.755820835399
"FG87","FG87","FG87_2",616.5232994216
"FG88","FG88","FG88_2",635.642123654708
"FG89","FG89","FG89_2",639.479144671697
"FG90","FG90","FG90_2",589.674241213703
"FG91","FG91","FG91_2",586.301977061466
"FG92","FG92","FG92_2",589.83870035561
"FG93","FG93","FG93_2",603.126199830123
"FG94","FG94","FG94_2",597.183692061214
"FG95","FG95","FG95_2",603.221940067998
"FG96","FG96","FG96_2",598.855884774331
"FG97","FG97","FG97_2",603.327812717956
"FG98","FG98","FG98_2",615.219990739253
"FG99","FG99","FG99_2",609.187651970247
"FH01","FH01","FH01_2",570.196418011461
"FH02","FH02","FH02_2",571.140909529697
"FH03","FH03","FH03_2",577.716412234773
"FH04","FH04","FH04_2",590.944898675159
"FH05","FH05","FH05_2",578.656751697905
"FH06","FH06","FH06_2",570.334689827392
"FH07","FH07","FH07_2",567.761123710826
"FH08","FH08","FH08_2",574.301665050655
"FH10","FH10","FH10_2",573.63254140238
"FH11","FH11","FH11_2",574.775549550213
"FH12","FH12","FH12_2",580.694818534725
"FH13","FH13","FH13_2",590.516702164325
"FH14","FH14","FH14_2",583.355224943398
"FH15","FH15","FH15_2",576.365688189252
"FH16","FH16","FH16_2",569.66680259258
"FH17","FH17","FH17_2",578.368050832479
"FH18","FH18","FH18_2",578.721772221121
"FH20","FH20","FH20_2",575.411015956499
"FH21","FH21","FH21_2",578.750470504703
"FH22","FH22","FH22_2",586.918842510698
"FH23","FH23","FH23_2",593.143077289086
"FH24","FH24","FH24_2",581.707433955439
"FH25","FH25","FH25_2",573.120763308913
"FH27","FH27","FH27_2",580.048926170506
"FH28","FH28","FH28_2",590.04579963251
"FH29","FH29","FH29_2",585.011574513428
"FH31","FH31","FH31_2",577.951611349306
"FH32","FH32","FH32_2",591.007395457057
"FH33","FH33","FH33_2",588.880556272891
"FH34","FH34","FH34_2",582.920939015767
"FH35","FH35","FH35_2",580.55709040347
"FH36","FH36","FH36_2",583.786121114976
"FH37","FH37","FH37_2",587.170198801906
"FH42","FH42","FH42_2",597.277355396413
"FH43","FH43","FH43_2",587.363387356295
"FH44","FH44","FH44_2",579.081613227519
"FH45","FH45","FH45_2",590.456747337323
"FH46","FH46","FH46_2",599.42241629393
"FH47","FH47","FH47_2",589.627717091341
"FH48","FH48","FH48_2",597.269429151724
"FH51","FH51","FH51_2",588.494193436593
"FH52","FH52","FH52_2",595.71452568616
"FH53","FH53","FH53_2",583.016055074928
"FH54","FH54","FH54_2",585.185846536966
"FH55","FH55","FH55_2",586.091350679328
"FH56","FH56","FH56_2",588.215989225723
"FH57","FH57","FH57_2",596.385224706204
"FH58","FH58","FH58_2",595.50695864109
"FH61","FH61","FH61_2",585.899634801392
"FH62","FH62","FH62_2",586.957473110073
"FH63","FH63","FH63_2",576.34889602717
"FH64","FH64","FH64_2",587.803121161665
"FH65","FH65","FH65_2",594.867417256305
"FH66","FH66","FH66_2",601.666165724673
"FH67","FH67","FH67_2",622.66033200073
"FH68","FH68","FH68_2",596.274789745821
"FH69","FH69","FH69_2",598.886913630786
"FH70","FH70","FH70_2",592.571908809648
"FH71","FH71","FH71_2",588.904309020038
"FH72","FH72","FH72_2",587.083669122181
"FH73","FH73","FH73_2",591.750855779243
"FH74","FH74","FH74_2",599.05357483919
"FH75","FH75","FH75_2",600.305842052767
"FH76","FH76","FH76_2",604.254402594753
"FH77","FH77","FH77_2",586.749164516087
"FH78","FH78","FH78_2",584.768117590035
"FH79","FH79","FH79_2",622.049605910092
"FH80","FH80","FH80_2",592.618222376423
"FH81","FH81","FH81_2",591.649638151441
"FH82","FH82","FH82_2",590.839890313477
"FH83","FH83","FH83_2",589.695114842731
"FH84","FH84","FH84_2",602.497702035564
"FH85","FH85","FH85_2",597.678798168872
"FH86","FH86","FH86_2",596.755000787092
"FH87","FH87","FH87_2",585.574541268836
"FH88","FH88","FH88_2",597.945564004578
"FH89","FH89","FH89_2",667.215011882564
"FH94","FH94","FH94_2",583.144951311104
"FH95","FH95","FH95_2",607.020981256268
"FH96","FH96","FH96_2",587.308622157845
"FH97","FH97","FH97_2",590.939538578992
"FH98","FH98","FH98_2",601.0379356385
"FH99","FH99","FH99_2",607.700715537057
"GE00","GE00","GE00_2",633.463430540754
"GE01","GE01","GE01_2",633.933055784095
"GE02","GE02","GE02_2",636.446495448292
"GE03","GE03","GE03_2",635.218120993252
"GE04","GE04","GE04_2",612.001383048578
"GE10","GE10","GE10_2",668.254140395828
"GE11","GE11","GE11_2",653.118967422715
"GE12","GE12","GE12_2",660.968890817811
"GE13","GE13","GE13_2",617.272942636282
"GE14","GE14","GE14_2",633.852251369939
"GE20","GE20","GE20_2",621.416594572988
"GE21","GE21","GE21_2",628.339838377928
"GE22","GE22","GE22_2",626.529759284946
"GE23","GE23","GE23_2",640.032043287873
"GE24","GE24","GE24_2",632.060180429735
"GE30","GE30","GE30_2",608.690661661969
"GE31","GE31","GE31_2",656.878093443044
"GE32","GE32","GE32_2",674.623213192132
"GE33","GE33","GE33_2",668.609929812455
"GE34","GE34","GE34_2",646.463385417232
"GE40","GE40","GE40_2",604.422654779506
"GE41","GE41","GE41_2",624.787946246542
"GE42","GE42","GE42_2",649.64068651653
"GE43","GE43","GE43_2",643.303085566809
"GE44","GE44","GE44_2",633.808728906144
"GF00","GF00","GF00_2",593.563107660009
"GF01","GF01","GF01_2",600.732797568551
"GF02","GF02","GF02_2",612.343102884913
"GF03","GF03","GF03_2",607.043474749896
"GF04","GF04","GF04_2",615.718069250256
"GF05","GF05","GF05_2",615.894513384246
"GF06","GF06","GF06_2",619.172782657994
"GF07","GF07","GF07_2",643.985763815007
"GF08","GF08","GF08_2",647.169516400168
"GF09","GF09","GF09_2",624.297485054685
"GF12","GF12","GF12_2",601.33469912711
"GF13","GF13","GF13_2",600.811055964001
"GF14","GF14","GF14_2",609.50899379516
"GF15","GF15","GF15_2",626.773523719233
"GF16","GF16","GF16_2",642.889528696536
"GF17","GF17","GF17_2",638.498575196442
"GF18","GF18","GF18_2",652.808209324552
"GF19","GF19","GF19_2",649.714500068103
"GF23","GF23","GF23_2",611.018574336135
"GF24","GF24","GF24_2",625.041036701039
"GF25","GF25","GF25_2",629.754776808831
"GF26","GF26","GF26_2",646.828636271885
"GF27","GF27","GF27_2",650.165821154577
"GF28","GF28","GF28_2",646.639013072922
"GF29","GF29","GF29_2",637.612963030583
"GF33","GF33","GF33_2",615.709323961023
"GF34","GF34","GF34_2",624.734941223806
"GF35","GF35","GF35_2",625.5055115848
"GF36","GF36","GF36_2",645.252615760465
"GF37","GF37","GF37_2",632.557356464108
"GF38","GF38","GF38_2",660.063024345074
"GF39","GF39","GF39_2",634.097036243475
"GF42","GF42","GF42_2",600.93214462961
"GF43","GF43","GF43_2",604.774454775556
"GF44","GF44","GF44_2",613.175304890709
"GF45","GF45","GF45_2",623.582629794344
"GF46","GF46","GF46_2",618.346834095546
"GF47","GF47","GF47_2",634.71285675453
"GF48","GF48","GF48_2",612.779253427835
"GF49","GF49","GF49_2",600.478990133022
"GF52","GF52","GF52_2",595.869564927004
"GF53","GF53","GF53_2",602.416675874608
"GF54","GF54","GF54_2",608.319361953778
"GF55","GF55","GF55_2",600.695385900188
"GF56","GF56","GF56_2",593.013210062099
"GF57","GF57","GF57_2",589.73706903225
"GF63","GF63","GF63_2",593.735884159806
"GF64","GF64","GF64_2",592.946408737555
"GF65","GF65","GF65_2",595.262344360352
"GF73","GF73","GF73_2",585.085783274435
"GF74","GF74","GF74_2",589.904013804584
"GF75","GF75","GF75_2",596.09638289636
"GG00","GG00","GG00_2",578.881215757706
"GG01","GG01","GG01_2",582.255991002683
"GG02","GG02","GG02_2",601.243640561021
"GG04","GG04","GG04_2",597.908424332637
"GG05","GG05","GG05_2",604.802779827978
"GG06","GG06","GG06_2",598.753509290061
"GG07","GG07","GG07_2",608.315691957119
"GG08","GG08","GG08_2",616.419704705771
"GG09","GG09","GG09_2",592.597149754489
"GG10","GG10","GG10_2",591.192849880542
"GG11","GG11","GG11_2",593.941950214815
"GG15","GG15","GG15_2",601.721375683481
"GG16","GG16","GG16_2",611.953181579515
"GG17","GG17","GG17_2",603.874152287918
"GG18","GG18","GG18_2",595.616530429143
"GG19","GG19","GG19_2",587.431593255327
"GG20","GG20","GG20_2",588.032764589385
"GG25","GG25","GG25_2",598.737399459256
"GG26","GG26","GG26_2",612.197242792178
"GG27","GG27","GG27_2",604.564997230677
"GG28","GG28","GG28_2",592.28493304217
"GG30","GG30","GG30_2",589.501158425111
"GG35","GG35","GG35_2",589.78648073157
"GG36","GG36","GG36_2",595.991653661182
"GG37","GG37","GG37_2",584.320719162161
"GG38","GG38","GG38_2",574.075780725716
"GG40","GG40","GG40_2",582.501762813957
"GG50","GG50","GG50_2",557.984703997868
"GH05","GH05","GH05_2",585.044920269197
"GH06","GH06","GH06_2",595.310238716339
"GH07","GH07","GH07_2",606.611810316033
"GH08","GH08","GH08_2",607.802620575607
"GH09","GH09","GH09_2",589.685500490804
"GH17","GH17","GH17_2",601.102699934539
"GH18","GH18","GH18_2",603.14834565637
"GH19","GH19","GH19_2",596.75508709119
"GH29","GH29","GH29_2",588.75429355021
"GH39","GH39","GH39_2",592.285192567879
"GH49","GH49","GH49_2",611.568068352923
"GH59","GH59","GH59_2",624.777786646107
"HA03","HA03","HA03_2",567.657674079437
"HA04","HA04","HA04_2",580.942936555509
"HA05","HA05","HA05_2",579.458330181388
"HA06","HA06","HA06_2",627.332644711027
"HA07","HA07","HA07_2",632.272184398574
"HA08","HA08","HA08_2",613.732793225321
"HA12","HA12","HA12_2",557.411974187207
"HA13","HA13","HA13_2",590.971304961093
"HA14","HA14","HA14_2",596.574615391934
"HA15","HA15","HA15_2",616.309926758725
"HA16","HA16","HA16_2",612.676068874719
"HA17","HA17","HA17_2",578.431679458469
"HA18","HA18","HA18_2",564.25439078414
"HA22","HA22","HA22_2",579.016626378668
"HA23","HA23","HA23_2",593.5650024357
"HA24","HA24","HA24_2",611.374340460014
"HA25","HA25","HA25_2",589.129569932734
"HA26","HA26","HA26_2",566.169268981749
"HA27","HA27","HA27_2",509.192876402165
"HA31","HA31","HA31_2",580.293574063749
"HA32","HA32","HA32_2",594.460673161091
"HA33","HA33","HA33_2",608.89927352358
"HA34","HA34","HA34_2",607.530602577923
"HA35","HA35","HA35_2",568.257168358569
"HA36","HA36","HA36_2",528.336785521361
"HA41","HA41","HA41_2",588.515288818299
"HA42","HA42","HA42_2",590.452754570097
"HA43","HA43","HA43_2",602.558445496067
"HA44","HA44","HA44_2",574.463932500721
"HA45","HA45","HA45_2",537.591366645704
"HA46","HA46","HA46_2",499.719781434866
"HA51","HA51","HA51_2",584.795578320495
"HA52","HA52","HA52_2",566.241097484291
"HA53","HA53","HA53_2",569.755004796538
"HA54","HA54","HA54_2",555.634677196924
"HA55","HA55","HA55_2",527.67078577512
"HA63","HA63","HA63_2",537.045530725652
"HA64","HA64","HA64_2",522.292657472078
"HA69","HA69","HA69_2",550.257069895536
