"","kvadratkod","survey","prec_breeding"
"FG82","FG82","FG82_1",115.514067024871
"FG83","FG83","FG83_1",117.719589364252
"FG84","FG84","FG84_1",126.033008203619
"FG85","FG85","FG85_1",116.01856506593
"FG86","FG86","FG86_1",117.759371835568
"FG87","FG87","FG87_1",117.981749302162
"FG88","FG88","FG88_1",121.45236206624
"FG89","FG89","FG89_1",121.298597712303
"FG90","FG90","FG90_1",119.366145827025
"FG91","FG91","FG91_1",117.353000765997
"FG92","FG92","FG92_1",116.224610075541
"FG93","FG93","FG93_1",117.144657685374
"FG94","FG94","FG94_1",117.520586245559
"FG95","FG95","FG95_1",118.486232167912
"FG96","FG96","FG96_1",116.125111476974
"FG97","FG97","FG97_1",115.915707998335
"FG98","FG98","FG98_1",118.25803162001
"FG99","FG99","FG99_1",117.47290787692
"FH01","FH01","FH01_1",116.355693791557
"FH02","FH02","FH02_1",116.156783680364
"FH03","FH03","FH03_1",116.391936412401
"FH04","FH04","FH04_1",118.30058005428
"FH05","FH05","FH05_1",115.518732479671
"FH06","FH06","FH06_1",113.757484821316
"FH07","FH07","FH07_1",113.081186529722
"FH08","FH08","FH08_1",113.025538204394
"FH10","FH10","FH10_1",117.511607864221
"FH11","FH11","FH11_1",117.349779982851
"FH12","FH12","FH12_1",117.556920860575
"FH13","FH13","FH13_1",118.321509613251
"FH14","FH14","FH14_1",116.929058432599
"FH15","FH15","FH15_1",115.276087849719
"FH16","FH16","FH16_1",114.206201987863
"FH17","FH17","FH17_1",114.641353678418
"FH18","FH18","FH18_1",114.391573532285
"FH20","FH20","FH20_1",118.535184367282
"FH21","FH21","FH21_1",117.868229888116
"FH22","FH22","FH22_1",119.178218393442
"FH23","FH23","FH23_1",119.405700749197
"FH24","FH24","FH24_1",116.87636722888
"FH25","FH25","FH25_1",114.881168152194
"FH27","FH27","FH27_1",115.042993792981
"FH28","FH28","FH28_1",115.910535855877
"FH29","FH29","FH29_1",114.936045102957
"FH31","FH31","FH31_1",117.349821416188
"FH32","FH32","FH32_1",119.244422893792
"FH33","FH33","FH33_1",118.929500353711
"FH34","FH34","FH34_1",117.503044383266
"FH35","FH35","FH35_1",116.326965056404
"FH36","FH36","FH36_1",116.666746565439
"FH37","FH37","FH37_1",117.107453061054
"FH42","FH42","FH42_1",120.851828457961
"FH43","FH43","FH43_1",118.807709965269
"FH44","FH44","FH44_1",117.104023286436
"FH45","FH45","FH45_1",118.950591740747
"FH46","FH46","FH46_1",119.720134984566
"FH47","FH47","FH47_1",117.665031207827
"FH48","FH48","FH48_1",118.406755454798
"FH51","FH51","FH51_1",120.55994096516
"FH52","FH52","FH52_1",121.783043045442
"FH53","FH53","FH53_1",119.367786798512
"FH54","FH54","FH54_1",118.787016199117
"FH55","FH55","FH55_1",118.445657615928
"FH56","FH56","FH56_1",118.330467122536
"FH57","FH57","FH57_1",118.646981518924
"FH58","FH58","FH58_1",118.208492461583
"FH61","FH61","FH61_1",120.235672361157
"FH62","FH62","FH62_1",120.963264742558
"FH63","FH63","FH63_1",118.398921634017
"FH64","FH64","FH64_1",120.207601597815
"FH65","FH65","FH65_1",120.39292442859
"FH66","FH66","FH66_1",120.76475401632
"FH67","FH67","FH67_1",124.429027377248
"FH68","FH68","FH68_1",118.855261549891
"FH69","FH69","FH69_1",118.736539927043
"FH70","FH70","FH70_1",123.882295933044
"FH71","FH71","FH71_1",121.994150080419
"FH72","FH72","FH72_1",121.566356360109
"FH73","FH73","FH73_1",121.611011937927
"FH74","FH74","FH74_1",122.193920874283
"FH75","FH75","FH75_1",122.041757287735
"FH76","FH76","FH76_1",121.820274545212
"FH77","FH77","FH77_1",119.171888377725
"FH78","FH78","FH78_1",118.10137895129
"FH79","FH79","FH79_1",122.617672596481
"FH80","FH80","FH80_1",124.417725087336
"FH81","FH81","FH81_1",123.398810777058
"FH82","FH82","FH82_1",122.753598897922
"FH83","FH83","FH83_1",122.011557179823
"FH84","FH84","FH84_1",124.04829364733
"FH85","FH85","FH85_1",122.349155681959
"FH86","FH86","FH86_1",121.756889016581
"FH87","FH87","FH87_1",119.261290418533
"FH88","FH88","FH88_1",120.655706227889
"FH89","FH89","FH89_1",131.937996713751
"FH94","FH94","FH94_1",121.229043956522
"FH95","FH95","FH95_1",124.92148930506
"FH96","FH96","FH96_1",120.26030881668
"FH97","FH97","FH97_1",120.160890395233
"FH98","FH98","FH98_1",121.052972320468
"FH99","FH99","FH99_1",122.611582593669
"GE00","GE00","GE00_1",124.688275455889
"GE01","GE01","GE01_1",124.951342947659
"GE02","GE02","GE02_1",125.633321110133
"GE03","GE03","GE03_1",126.072415471295
"GE04","GE04","GE04_1",122.392903450075
"GE10","GE10","GE10_1",130.606946058074
"GE11","GE11","GE11_1",128.476757088239
"GE12","GE12","GE12_1",130.760965632608
"GE13","GE13","GE13_1",122.320767929984
"GE14","GE14","GE14_1",125.158546078624
"GE20","GE20","GE20_1",123.3359709561
"GE21","GE21","GE21_1",124.389695587232
"GE22","GE22","GE22_1",123.250630107806
"GE23","GE23","GE23_1",125.736864333169
"GE24","GE24","GE24_1",123.509155355253
"GE30","GE30","GE30_1",121.638112302141
"GE31","GE31","GE31_1",130.303639730657
"GE32","GE32","GE32_1",133.184043178995
"GE33","GE33","GE33_1",131.069159292158
"GE34","GE34","GE34_1",126.208932520663
"GE40","GE40","GE40_1",121.446736575733
"GE41","GE41","GE41_1",124.410711302884
"GE42","GE42","GE42_1",129.588729398617
"GE43","GE43","GE43_1",128.064626945998
"GE44","GE44","GE44_1",124.740698488484
"GF00","GF00","GF00_1",114.528769204315
"GF01","GF01","GF01_1",116.063728184942
"GF02","GF02","GF02_1",118.867649237939
"GF03","GF03","GF03_1",118.765408449663
"GF04","GF04","GF04_1",120.166532826749
"GF05","GF05","GF05_1",119.396394606282
"GF06","GF06","GF06_1",120.207698508226
"GF07","GF07","GF07_1",125.751700652184
"GF08","GF08","GF08_1",126.760205502861
"GF09","GF09","GF09_1",122.592680416519
"GF12","GF12","GF12_1",117.231953215061
"GF13","GF13","GF13_1",117.974201769554
"GF14","GF14","GF14_1",120.147428026267
"GF15","GF15","GF15_1",122.750805913018
"GF16","GF16","GF16_1",125.404970677214
"GF17","GF17","GF17_1",124.55337436216
"GF18","GF18","GF18_1",128.194267774065
"GF19","GF19","GF19_1",127.475198019538
"GF23","GF23","GF23_1",119.861682254726
"GF24","GF24","GF24_1",122.881954237767
"GF25","GF25","GF25_1",124.00033860167
"GF26","GF26","GF26_1",127.568045838777
"GF27","GF27","GF27_1",127.479754196246
"GF28","GF28","GF28_1",127.649073194053
"GF29","GF29","GF29_1",126.19280113728
"GF33","GF33","GF33_1",121.704555987655
"GF34","GF34","GF34_1",123.736916697268
"GF35","GF35","GF35_1",124.107900418212
"GF36","GF36","GF36_1",127.602245053823
"GF37","GF37","GF37_1",125.604603150537
"GF38","GF38","GF38_1",130.805367702053
"GF39","GF39","GF39_1",126.008924460166
"GF42","GF42","GF42_1",120.009368212744
"GF43","GF43","GF43_1",120.462205415876
"GF44","GF44","GF44_1",122.283351527274
"GF45","GF45","GF45_1",124.677379522815
"GF46","GF46","GF46_1",124.572045850549
"GF47","GF47","GF47_1",127.663055089605
"GF48","GF48","GF48_1",123.400431141833
"GF49","GF49","GF49_1",121.450405080883
"GF52","GF52","GF52_1",120.005959104192
"GF53","GF53","GF53_1",121.010307587252
"GF54","GF54","GF54_1",122.33496627332
"GF55","GF55","GF55_1",121.382917826556
"GF56","GF56","GF56_1",120.28040919932
"GF57","GF57","GF57_1",119.832085559563
"GF63","GF63","GF63_1",120.210387993233
"GF64","GF64","GF64_1",120.150947477112
"GF65","GF65","GF65_1",122.25
"GF73","GF73","GF73_1",118.584136893839
"GF74","GF74","GF74_1",119.709211681334
"GF75","GF75","GF75_1",122.216544262233
"GG00","GG00","GG00_1",116.893840862875
"GG01","GG01","GG01_1",115.950111772369
"GG02","GG02","GG02_1",118.801064107593
"GG04","GG04","GG04_1",116.705471932274
"GG05","GG05","GG05_1",118.315199213721
"GG06","GG06","GG06_1",116.716997576098
"GG07","GG07","GG07_1",117.229989355802
"GG08","GG08","GG08_1",118.848405745667
"GG09","GG09","GG09_1",114.387876926858
"GG10","GG10","GG10_1",117.520296463498
"GG11","GG11","GG11_1",117.875535504413
"GG15","GG15","GG15_1",117.473574656477
"GG16","GG16","GG16_1",118.874401103768
"GG17","GG17","GG17_1",116.738255466838
"GG18","GG18","GG18_1",115.592887782726
"GG19","GG19","GG19_1",114.122089629267
"GG20","GG20","GG20_1",117.067850016037
"GG25","GG25","GG25_1",117.569398224392
"GG26","GG26","GG26_1",119.826501637362
"GG27","GG27","GG27_1",117.726788338179
"GG28","GG28","GG28_1",115.745766050433
"GG30","GG30","GG30_1",118.134287497268
"GG35","GG35","GG35_1",116.967583480505
"GG36","GG36","GG36_1",118.631840061558
"GG37","GG37","GG37_1",116.581437693839
"GG38","GG38","GG38_1",113.962478759024
"GG40","GG40","GG40_1",116.711709299853
"GG50","GG50","GG50_1",114.715666810827
"GH05","GH05","GH05_1",121.687203388183
"GH06","GH06","GH06_1",122.740927358024
"GH07","GH07","GH07_1",122.791034211096
"GH08","GH08","GH08_1",121.943351256876
"GH09","GH09","GH09_1",118.356374511993
"GH17","GH17","GH17_1",122.90171434406
"GH18","GH18","GH18_1",122.466106234201
"GH19","GH19","GH19_1",119.352568469333
"GH29","GH29","GH29_1",118.801178514357
"GH39","GH39","GH39_1",119.167408896488
"GH49","GH49","GH49_1",121.946870643884
"GH59","GH59","GH59_1",127.286018755539
"HA03","HA03","HA03_1",116.274280247199
"HA04","HA04","HA04_1",117.785274179908
"HA05","HA05","HA05_1",115.904260126564
"HA06","HA06","HA06_1",124.759407662765
"HA07","HA07","HA07_1",125.149065085624
"HA08","HA08","HA08_1",122.410192290203
"HA12","HA12","HA12_1",113.688792443148
"HA13","HA13","HA13_1",119.938041039598
"HA14","HA14","HA14_1",119.936909376024
"HA15","HA15","HA15_1",122.566966291675
"HA16","HA16","HA16_1",122.914242583032
"HA17","HA17","HA17_1",118.544550318764
"HA18","HA18","HA18_1",115.513081380208
"HA22","HA22","HA22_1",116.303158829923
"HA23","HA23","HA23_1",119.281478158265
"HA24","HA24","HA24_1",122.874832374031
"HA25","HA25","HA25_1",118.295824006695
"HA26","HA26","HA26_1",115.7476844452
"HA27","HA27","HA27_1",106.143576783717
"HA31","HA31","HA31_1",115.550816792075
"HA32","HA32","HA32_1",118.545031869535
"HA33","HA33","HA33_1",120.882834357449
"HA34","HA34","HA34_1",121.615010188578
"HA35","HA35","HA35_1",115.729105531332
"HA36","HA36","HA36_1",109.349022798471
"HA41","HA41","HA41_1",116.268330140714
"HA42","HA42","HA42_1",117.269874287886
"HA43","HA43","HA43_1",120.155095501092
"HA44","HA44","HA44_1",116.587418859233
"HA45","HA45","HA45_1",110.763381354707
"HA46","HA46","HA46_1",103.657991678689
"HA51","HA51","HA51_1",115.142952197363
"HA52","HA52","HA52_1",112.42435998528
"HA53","HA53","HA53_1",113.791907425994
"HA54","HA54","HA54_1",113.293781411853
"HA55","HA55","HA55_1",107.76431153866
"HA63","HA63","HA63_1",107.682389501317
"HA64","HA64","HA64_1",105.600780714908
"HA69","HA69","HA69_1",113.163344639263
