site,pct_lnd,species,observed_1970s,observed_1990s,turnover_state,rank,species_label,foraging_guild,changed_cells,gained_cells,lost_cells,direction,facet_label
BF36,100,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF36,100,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF36,100,Acanthis_flammea,1,1,Retained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF36,100,Phoenicurus_phoenicurus,0,1,Gained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF36,100,Tadorna_tadorna,0,0,Absent in both,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF36,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF36,100,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF36,100,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF36,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF36,100,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
BF36,100,Anthus_pratensis,1,0,Lost,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
BF36,100,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
BF36,100,Riparia_riparia,1,1,Retained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
BF36,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
BF36,100,Saxicola_rubetra,1,0,Lost,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
BF36,100,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
BF37,100,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
BF37,100,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
BF37,100,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
BF37,100,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
BF37,100,Acrocephalus_schoenobaenus,0,0,Absent in both,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF37,100,Garrulus_glandarius,1,0,Lost,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF37,100,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF37,100,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF37,100,Tadorna_tadorna,0,0,Absent in both,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF37,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF37,100,Streptopelia_decaocto,0,0,Absent in both,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF37,100,Turdus_viscivorus,1,0,Lost,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF37,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF37,100,Coloeus_monedula,0,0,Absent in both,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
BF37,100,Anthus_pratensis,0,1,Gained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
BF37,100,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
BF37,100,Riparia_riparia,0,1,Gained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
BF37,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
BF37,100,Saxicola_rubetra,1,0,Lost,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
BF37,100,Gallinago_gallinago,1,0,Lost,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
BF38,100,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
BF38,100,Accipiter_nisus,1,1,Retained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
BF38,100,Carduelis_carduelis,1,1,Retained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
BF38,100,Muscicapa_striata,0,1,Gained,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
BF38,100,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF38,100,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF38,100,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF38,100,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF38,100,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF38,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF38,100,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF38,100,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF38,100,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF38,100,Coloeus_monedula,0,1,Gained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
BF38,100,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
BF38,100,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
BF38,100,Riparia_riparia,0,1,Gained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
BF38,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
BF38,100,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
BF38,100,Gallinago_gallinago,1,1,Retained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
BF40,100,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
BF40,100,Accipiter_nisus,0,1,Gained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
BF40,100,Carduelis_carduelis,1,0,Lost,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
BF40,100,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
BF40,100,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF40,100,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF40,100,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF40,100,Phoenicurus_phoenicurus,0,1,Gained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF40,100,Tadorna_tadorna,0,0,Absent in both,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF40,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF40,100,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF40,100,Turdus_viscivorus,1,0,Lost,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF40,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF40,100,Coloeus_monedula,0,1,Gained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
BF40,100,Anthus_pratensis,1,0,Lost,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
BF40,100,Acrocephalus_palustris,1,0,Lost,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
BF40,100,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
BF40,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
BF40,100,Saxicola_rubetra,0,0,Absent in both,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
BF40,100,Gallinago_gallinago,1,0,Lost,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
BF41,100,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
BF41,100,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
BF41,100,Carduelis_carduelis,1,0,Lost,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
BF41,100,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
BF41,100,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF41,100,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF41,100,Acanthis_flammea,1,0,Lost,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF41,100,Phoenicurus_phoenicurus,1,0,Lost,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF41,100,Tadorna_tadorna,0,0,Absent in both,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF41,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF41,100,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF41,100,Turdus_viscivorus,1,0,Lost,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF41,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF41,100,Coloeus_monedula,1,1,Retained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
BF41,100,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
BF41,100,Acrocephalus_palustris,1,0,Lost,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
BF41,100,Riparia_riparia,0,0,Absent in both,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
BF41,100,Perdix_perdix,1,0,Lost,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
BF41,100,Saxicola_rubetra,1,0,Lost,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
BF41,100,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
BF43,100,Falco_tinnunculus,1,1,Retained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
BF43,100,Accipiter_nisus,0,1,Gained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
BF43,100,Carduelis_carduelis,1,0,Lost,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
BF43,100,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
BF43,100,Acrocephalus_schoenobaenus,0,0,Absent in both,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
BF43,100,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
BF43,100,Acanthis_flammea,1,0,Lost,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
BF43,100,Phoenicurus_phoenicurus,0,0,Absent in both,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
BF43,100,Tadorna_tadorna,1,0,Lost,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
BF43,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
BF43,100,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
BF43,100,Turdus_viscivorus,1,0,Lost,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
BF43,100,Pyrrhula_pyrrhula,1,0,Lost,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
BF43,100,Coloeus_monedula,1,1,Retained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
