atlas,period,survey,site,X,Y,PC1,PC2,PC3,PC4,PC5,bioregion,pca_cluster,pca_cluster_silhouette
1,1970s,DC20_1,DC20,562499.7978840575,6302499.938668321,0.05628780261352647,0.08674155188898039,0.09999830897836791,0.08695116706751568,-0.011687642634644403,Cluster 3,PCA cluster 2,0.3774219612737185
1,1970s,DC21_1,DC21,562499.7828758188,6307499.956366545,0.13441919559187757,0.06583750281477,0.07336815805074996,0.011358807141446369,-0.042994003904260045,Cluster 3,PCA cluster 2,0.3772780967620719
1,1970s,DC22_1,DC22,562499.7944753097,6312499.901183143,0.03152633520610955,0.10797243973154237,0.0949787495308196,0.07322095909587999,0.011114344254108366,Cluster 3,PCA cluster 2,0.3771723866061433
1,1970s,DC23_1,DC23,562499.7692934149,6317499.883481737,0.12127725678967582,-0.062032847878237034,-0.08343527979537434,-0.05076304515378024,0.005942469590545367,Cluster 2,PCA cluster 2,0.3771577603757339
1,1970s,DC24_1,DC24,562499.7065775642,6322499.903231546,-0.39375073621038487,0.061279230925583024,0.10648696680355199,0.010556212983096933,0.06567587036811771,Cluster 1,PCA cluster 1,0.3771116781647007
1,1970s,DC25_1,DC25,562499.7284663095,6327499.850920295,-0.4032347738989598,0.010753494183074306,-0.023256955192953187,0.07052151801230978,0.043708965489560284,Cluster 1,PCA cluster 1,0.37702723937398586
1,1970s,BD29_1,BD29,462500.0292985126,6297499.752303558,-0.055951681364129154,0.15351995559285542,-8.479190744228105e-4,0.026541016716424264,0.15527519661649908,Cluster 3,PCA cluster 2,0.37658923500312136
1,1970s,DC26_1,DC26,562499.7110273131,6332499.835998577,0.1702283358792322,-0.03409736254247239,-0.16869950919810195,-0.030108234973888526,0.018527775243190183,Cluster 2,PCA cluster 2,0.376516364643947
1,1970s,DC27_1,DC27,562499.653506505,6337499.858435164,-0.07599008172977485,0.03878965351345896,-0.03338774867140533,0.14789390908677455,-0.023802977407252176,Cluster 1,PCA cluster 1,0.3764010452141303
1,1970s,DC28_1,DC28,562499.677609729,6342499.808717862,-0.04694215055778146,0.014305436765492565,-0.06180281972498588,0.019227270140518116,0.028092769102482852,Cluster 1,PCA cluster 1,0.37621788575315784
1,1970s,DC30_1,DC30,567499.8116184272,6302499.909548791,0.21591731991446309,0.08723500338534958,0.10221773654012918,-0.04542965240890151,-0.019401263515225236,Cluster 3,PCA cluster 2,0.37616752467911385
1,1970s,DC31_1,DC31,567499.7755507686,6307499.948179211,0.1470375495460449,0.09294288826118376,0.12077631779789125,-0.042285318266210195,-0.011990449885085944,Cluster 3,PCA cluster 2,0.37600555976256345
1,1970s,DC32_1,DC32,567499.8096190846,6312499.914980982,0.10139386338933785,0.03098963768291213,0.030346898587869327,-0.020283741839475563,-0.010860148972849279,Cluster 2,PCA cluster 2,0.37600483554553665
1,1970s,DC33_1,DC33,567499.7285674406,6317499.918270218,-0.07073119399908398,0.031010418677295735,0.019170583975703512,-0.08028157457064927,-0.018952279035510125,Cluster 2,PCA cluster 1,0.37599453019634566
1,1970s,DC34_1,DC34,567499.7138947316,6322499.9609747855,-0.3827405309142271,0.10952205167431205,0.08058104660253196,-0.05159656577452362,0.008593210468185983,Cluster 1,PCA cluster 1,0.3759259681135134
1,1970s,DC35_1,DC35,567499.7056084871,6327499.930768742,0.041060209659475586,0.14402609455929566,0.12694042620573676,0.029373231947492702,-0.024794328573814223,Cluster 3,PCA cluster 2,0.3759114502111426
1,1970s,DC36_1,DC36,567499.7009201018,6332499.938928539,0.09059556071612795,0.0955720294843052,0.07493002818498265,0.06671097489312083,0.015716263213533494,Cluster 3,PCA cluster 2,0.3754238838392743
1,1970s,DC37_1,DC37,567499.6402083595,6337499.873123914,-0.1169796033509901,0.040265250279700536,0.019541350820450977,0.1363414015606161,0.13571551136289073,Cluster 1,PCA cluster 1,0.3751076505395804
1,1970s,DC39_1,DC39,567499.6437902323,6347499.858365299,0.11630038209375598,0.19080907595561486,0.11983260195338542,-0.02670163281043953,0.10220173959303759,Cluster 3,PCA cluster 2,0.3750413181340878
1,1970s,DC40_1,DC40,572499.8148650045,6302499.969526697,-0.00774378711927364,-0.08063618935648077,-0.19366774604200473,0.09646743341975997,-3.851214090465773e-4,Cluster 2,PCA cluster 1,0.3749041418229069
1,1970s,DC41_1,DC41,572499.821296516,6307499.929013042,-0.19293289779594042,-0.05039483894238105,-0.15490762668081523,0.14154300928432803,0.011464030877270173,Cluster 1,PCA cluster 1,0.37458053250895906
1,1970s,DC42_1,DC42,572499.8176624437,6312499.927039073,0.10817727183699166,-0.045305324306758855,-0.09612802829938956,-0.011235140453717986,0.04350180768973128,Cluster 2,PCA cluster 2,0.3744837791557495
1,1970s,DC43_1,DC43,572499.74222273,6317499.962513002,-0.060155669834299215,0.14064075885324054,0.12188419911827324,-0.08442022369202581,-0.04852404909022,Cluster 3,PCA cluster 2,0.3744375472654826
1,1970s,DC45_1,DC45,572499.6797881541,6327499.928359153,0.08377094742240701,0.1649089488861708,0.14576079094716252,0.04417580216815524,-0.10039743027661112,Cluster 3,PCA cluster 2,0.3743815149426377
1,1970s,BD31_1,BD31,467500.0543298067,6257499.600372754,0.13429332831158244,0.21672537865398445,-0.07252520719790963,-0.03518420451010637,-0.04383202138667727,Cluster 3,PCA cluster 2,0.37394208391922434
1,1970s,DC48_1,DC48,572499.603288505,6342499.944623605,0.24338532234140842,0.15016730508634019,0.046567421431557544,-0.10203934203920148,0.050581624446703846,Cluster 3,PCA cluster 2,0.37377826033828865
1,1970s,DC49_1,DC49,572499.6280012622,6347499.879714389,0.24204435810285335,0.13335897198435165,-0.0049063029219347494,-0.12868719555065766,0.11816876691829928,Cluster 3,PCA cluster 2,0.37369551074550844
1,1970s,DC50_1,DC50,577499.8267759397,6302500.006971771,0.25873033840016046,-0.005013758210233007,-0.08557482485933696,-0.05985793316138074,0.019263744614415986,Cluster 2,PCA cluster 2,0.3735486970120554
1,1970s,DC51_1,DC51,577499.8137447787,6307500.007805302,-0.21486516819033094,0.13017657903633215,0.08007446148395726,-0.11749096953578758,0.023897454132271474,Cluster 1,PCA cluster 1,0.37277396586457023
1,1970s,DC52_1,DC52,577499.834045176,6312500.04834203,-0.1595798653885824,0.1749359929866175,0.09346988565749591,-0.06948096169323154,0.08239335850145332,Cluster 1,PCA cluster 2,0.372768371599248
1,1970s,DC53_1,DC53,577499.7670313121,6317500.014979401,-0.043273237358937046,0.030844075026303434,-0.0023436940270231575,-0.1715946572770527,0.03246073467328404,Cluster 2,PCA cluster 2,0.37269237441899983
1,1970s,BD32_1,BD32,467500.06232946395,6262499.710226541,0.09565630737302362,0.24235684732514914,0.03756401264280516,0.04661455415937415,-0.10249075042501687,Cluster 3,PCA cluster 2,0.3725545072790313
1,1970s,DC56_1,DC56,577499.6899038834,6332500.0401362395,0.08964386684019568,0.1273838171459426,0.11457739575661209,0.0585196868218655,-0.06273934488859403,Cluster 3,PCA cluster 2,0.37238956399612044
1,1970s,DC57_1,DC57,577499.6237474973,6337499.940236413,0.20847189223430726,0.05934795143536497,0.026017700048929435,-0.031733090536743974,0.07813699577907651,Cluster 3,PCA cluster 2,0.3722372247286966
