atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin,low_confidence,reference_cluster,validation_match
3,2010s,BF96_3,BF96,497500.077070528,6182499.781207959,Cluster 2,0.14533213860942024,0.1704645912960069,0.025132452686586676,FALSE,NA,NA
3,2010s,BF97_3,BF97,497500.0556179109,6187499.799593099,Cluster 2,0.16898150768391876,0.18162082445392894,0.012639316770010178,FALSE,NA,NA
3,2010s,BF98_3,BF98,497500.0426321929,6192499.743392498,Cluster 3,0.15838011962752474,0.18034801222180066,0.021967892594275923,FALSE,NA,NA
3,2010s,BF99_3,BF99,497500.03818358126,6197499.723877846,Cluster 3,0.14508816583647202,0.14703384391184898,0.001945678075376961,TRUE,NA,NA
3,2010s,BG27_3,BG27,462500.03912906913,6137499.887313023,Cluster 1,0.16321599095644332,0.1805195783287619,0.017303587372318574,FALSE,NA,NA
3,2010s,BG28_3,BG28,462500.0656512389,6142499.951349777,Cluster 1,0.14894732611959088,0.20613307489216254,0.057185748772571654,FALSE,NA,NA
3,2010s,BG29_3,BG29,462500.0848712415,6147499.9416772155,Cluster 2,0.16018838452153147,0.1918381549968502,0.03164977047531872,FALSE,NA,NA
3,2010s,BG30_3,BG30,467499.9967437505,6102499.680064469,Cluster 1,0.1947119249033856,0.2214744075029362,0.026762482599550608,FALSE,NA,NA
3,2010s,BG31_3,BG31,467499.9036355267,6107499.750328558,Cluster 1,0.17712625794478712,0.2424768677073274,0.06535060976254028,FALSE,NA,NA
3,2010s,BG32_3,BG32,467499.9121467563,6112499.746075479,Cluster 1,0.17969432830063603,0.2550782336886466,0.0753839053880106,FALSE,NA,NA
3,2010s,BG33_3,BG33,467499.8958406751,6117499.779495673,Cluster 1,0.29646245212429023,0.3858119080110024,0.08934945588671217,FALSE,NA,NA
3,2010s,BG39_3,BG39,467500.05551854515,6147499.874007825,Cluster 2,0.1524028295702025,0.18565091242775048,0.03324808285754796,FALSE,NA,NA
3,2010s,BG41_3,BG41,472499.9268347365,6107499.810952676,Cluster 2,0.16769252923308892,0.18066505686029,0.01297252762720108,FALSE,NA,NA
3,2010s,BG42_3,BG42,472499.93091908237,6112499.750577684,Cluster 1,0.16126048967723877,0.2008594594240426,0.039598969746803825,FALSE,NA,NA
3,2010s,BG43_3,BG43,472499.9588106177,6117499.838705269,Cluster 1,0.17441278525741538,0.2398234394028536,0.06541065414543823,FALSE,NA,NA
3,2010s,BG45_3,BG45,472500.0200716098,6127499.904365897,Cluster 1,0.18618455336553513,0.2721409726098224,0.08595641924428726,FALSE,NA,NA
3,2010s,BG49_3,BG49,472500.049228468,6147499.927300755,Cluster 2,0.1433607934951893,0.1935334896476793,0.05017269615249001,FALSE,NA,NA
3,2010s,BG50_3,BG50,477499.9973141816,6102499.728152928,Cluster 2,0.15736236507135168,0.17386479586173106,0.016502430790379385,FALSE,NA,NA
3,2010s,BG54_3,BG54,477500.0126907495,6122499.818980278,Cluster 1,0.23293784946521026,0.3367643256654147,0.10382647620020444,FALSE,NA,NA
3,2010s,BG55_3,BG55,477500.03509173164,6127499.82340314,Cluster 1,0.1623795269957817,0.18285830074377424,0.020478773747992535,FALSE,NA,NA
3,2010s,BG57_3,BG57,477500.0412068564,6137499.9440165525,Cluster 1,0.16044994240922533,0.2417039658994532,0.08125402349022787,FALSE,NA,NA
3,2010s,BG58_3,BG58,477500.0244174642,6142499.837590013,Cluster 1,0.15194094906425754,0.19801218904693943,0.046071239982681894,FALSE,NA,NA
3,2010s,BG59_3,BG59,477500.0804408138,6147499.879212277,Cluster 2,0.1294077741015969,0.14971837421772358,0.020310600116126676,FALSE,NA,NA
3,2010s,BG60_3,BG60,482499.9798820725,6102499.8077321,Cluster 3,0.14430980256544418,0.14608121655993314,0.0017714139944889629,TRUE,NA,NA
3,2010s,BG61_3,BG61,482499.98409018014,6107499.848415741,Cluster 2,0.14855834947017477,0.15381281017291248,0.005254460702737718,TRUE,NA,NA
3,2010s,BG62_3,BG62,482499.97930829576,6112499.815047499,Cluster 1,0.15762959269800444,0.21965308193687355,0.062023489238869106,FALSE,NA,NA
3,2010s,BG63_3,BG63,482500.02986176877,6117499.818634525,Cluster 2,0.13144664121036345,0.18671934878053378,0.05527270757017033,FALSE,NA,NA
3,2010s,BG64_3,BG64,482500.00862455415,6122499.859659715,Cluster 3,0.13799318904716076,0.15494982899112075,0.01695663994395999,FALSE,NA,NA
3,2010s,BG65_3,BG65,482500.0426166273,6127499.826312609,Cluster 2,0.14608810226324695,0.18608408169211316,0.03999597942886621,FALSE,NA,NA
3,2010s,BG66_3,BG66,482500.00588300487,6132499.941644865,Cluster 1,0.14447566255851818,0.18716977734430074,0.042694114785782555,FALSE,NA,NA
3,2010s,BG67_3,BG67,482500.02427016397,6137499.871273607,Cluster 2,0.128240623177197,0.1622598703849478,0.03401924720775079,FALSE,NA,NA
3,2010s,BG68_3,BG68,482500.03539951664,6142499.837998828,Cluster 2,0.13805407988222207,0.14199389993925657,0.003939820057034499,TRUE,NA,NA
3,2010s,BG69_3,BG69,482500.039511587,6147499.841798756,Cluster 2,0.13487009477837655,0.16324086016856623,0.02837076539018968,FALSE,NA,NA
3,2010s,BG70_3,BG70,487500.0348421291,6102499.812978593,Cluster 3,0.14351185497653038,0.15584071347154682,0.012328858495016443,FALSE,NA,NA
3,2010s,BG71_3,BG71,487499.98586005956,6107499.825717422,Cluster 2,0.1471234346716918,0.14809741754836317,9.739828766713587e-4,TRUE,NA,NA
3,2010s,BG72_3,BG72,487500.04020037403,6112499.875297073,Cluster 2,0.1411435730944461,0.15732738528646592,0.01618381219201981,FALSE,NA,NA
3,2010s,BG73_3,BG73,487500.0064094621,6117499.850954274,Cluster 2,0.1420308130500223,0.20178022958280556,0.05974941653278326,FALSE,NA,NA
3,2010s,BG74_3,BG74,487500.0124000873,6122499.863588602,Cluster 3,0.14722204626812765,0.17195868694968766,0.024736640681560007,FALSE,NA,NA
3,2010s,BG75_3,BG75,487500.058190043,6127499.913178598,Cluster 2,0.13705550428319352,0.15258272216963106,0.015527217886437544,FALSE,NA,NA
3,2010s,BG76_3,BG76,487500.01661631186,6132499.888778622,Cluster 2,0.15924937353821478,0.19394007576776753,0.034690702229552756,FALSE,NA,NA
3,2010s,BG77_3,BG77,487500.0151634949,6137499.901289857,Cluster 3,0.143749139333883,0.1665873737021496,0.022838234368266597,FALSE,NA,NA
3,2010s,BG78_3,BG78,487500.05353123834,6142499.839403261,Cluster 2,0.12007563128812189,0.16272314399091123,0.04264751270278934,FALSE,NA,NA
3,2010s,BG79_3,BG79,487500.069157074,6147499.925851864,Cluster 2,0.1298855064686597,0.15383263029574423,0.023947123827084527,FALSE,NA,NA
3,2010s,BG80_3,BG80,492500.05033699406,6102499.744442296,Cluster 2,0.14395743494835223,0.1799204368350652,0.035963001886712975,FALSE,NA,NA
3,2010s,BG81_3,BG81,492500.01211780054,6107499.849601752,Cluster 2,0.1725932422441123,0.17464902991843162,0.002055787674319326,TRUE,NA,NA
3,2010s,BG82_3,BG82,492500.06132339203,6112499.880421333,Cluster 2,0.1750005611959011,0.20630381879701615,0.03130325760111505,FALSE,NA,NA
3,2010s,BG83_3,BG83,492500.0068079907,6117499.837203838,Cluster 2,0.14892444833129337,0.1966705294398362,0.04774608110854284,FALSE,NA,NA
3,2010s,BG84_3,BG84,492500.03992750257,6122499.830883491,Cluster 2,0.1383398742289337,0.1474802060648474,0.009140331835913701,TRUE,NA,NA
3,2010s,BG85_3,BG85,492500.03347061033,6127499.861656778,Cluster 2,0.14248984597485592,0.1903135530834461,0.047823707108590185,FALSE,NA,NA
3,2010s,BG86_3,BG86,492500.0510949549,6132499.929393534,Cluster 2,0.14996989051605125,0.15105698525121278,0.0010870947351615257,TRUE,NA,NA
3,2010s,BG87_3,BG87,492500.02925978525,6137499.922894773,Cluster 2,0.14823204680971974,0.1489747367159852,7.426899062654702e-4,TRUE,NA,NA
3,2010s,BG88_3,BG88,492500.0314784392,6142499.842027559,Cluster 2,0.13228572231233207,0.14687367167021145,0.014587949357879382,FALSE,NA,NA
3,2010s,BG89_3,BG89,492500.05814519007,6147499.909344381,Cluster 3,0.14295932426427183,0.14958501712230018,0.006625692858028359,TRUE,NA,NA
3,2010s,BG90_3,BG90,497500.04236272007,6102499.824620573,Cluster 2,0.15349295961600465,0.1770921148973594,0.023599155281354756,FALSE,NA,NA
3,2010s,BG91_3,BG91,497500.01451139763,6107499.808974277,Cluster 2,0.15191683919521226,0.1885084118174951,0.036591572622282825,FALSE,NA,NA
3,2010s,BG92_3,BG92,497500.05856603594,6112499.830354991,Cluster 2,0.17440966165546687,0.21378287445089253,0.03937321279542566,FALSE,NA,NA
3,2010s,BG93_3,BG93,497500.04702172836,6117499.888816063,Cluster 2,0.19578443333130563,0.23232659897522967,0.03654216564392404,FALSE,NA,NA
3,2010s,BG94_3,BG94,497500.04360713303,6122499.873015075,Cluster 2,0.1449140716314901,0.17467440735617057,0.02976033572468048,FALSE,NA,NA
3,2010s,BG95_3,BG95,497500.0483908097,6127499.894213497,Cluster 2,0.15846789475426537,0.19806714970623804,0.03959925495197267,FALSE,NA,NA
3,2010s,BG96_3,BG96,497500.0613110999,6132499.841104226,Cluster 3,0.13917480370309598,0.16594189687154492,0.02676709316844894,FALSE,NA,NA
3,2010s,BG97_3,BG97,497500.0191423166,6137499.936274155,Cluster 3,0.1495463186479658,0.15006098837659193,5.14669728626127e-4,TRUE,NA,NA
3,2010s,BG98_3,BG98,497500.04848340026,6142499.845767268,Cluster 2,0.13458881323686106,0.15669518212947195,0.02210636889261089,FALSE,NA,NA
3,2010s,BG99_3,BG99,497500.0228864452,6147499.903496731,Cluster 3,0.14851802112181747,0.167594730516226,0.01907670939440853,FALSE,NA,NA
3,2010s,BH57_3,BH57,477500.0575189135,6087499.717403076,Cluster 1,0.19602237441586162,0.2918783222992828,0.09585594788342117,FALSE,NA,NA
3,2010s,BH58_3,BH58,477500.0309492611,6092499.683684505,Cluster 1,0.1477007985992152,0.1892289582822843,0.04152815968306911,FALSE,NA,NA
3,2010s,BH59_3,BH59,477500.0107989607,6097499.687274866,Cluster 2,0.16139234207310207,0.16473932085170762,0.0033469787786055416,TRUE,NA,NA
3,2010s,BH66_3,BH66,482500.0001891313,6082499.794663963,Cluster 1,0.1744351801789147,0.23282635247301436,0.05839117229409965,FALSE,NA,NA
3,2010s,BH67_3,BH67,482500.0408449325,6087499.686214566,Cluster 1,0.15774699595807945,0.19890857781174406,0.041161581853664614,FALSE,NA,NA
3,2010s,BH68_3,BH68,482500.0724313329,6092499.726358123,Cluster 2,0.13340641985769258,0.16549084859900715,0.032084428741314563,FALSE,NA,NA
3,2010s,BH69_3,BH69,482500.03038015234,6097499.692768536,Cluster 2,0.1293670547498717,0.17014949913303526,0.04078244438316356,FALSE,NA,NA
3,2010s,BH76_3,BH76,487500.048187175,6082499.800443771,Cluster 1,0.21019178993501753,0.26370040760832303,0.0535086176733055,FALSE,NA,NA
3,2010s,BH77_3,BH77,487500.03415061906,6087499.77562375,Cluster 2,0.13288251477799956,0.17634627003203318,0.04346375525403362,FALSE,NA,NA
3,2010s,BH78_3,BH78,487500.0592190939,6092499.787910184,Cluster 2,0.13705788901861163,0.1521472644062616,0.015089375387649984,FALSE,NA,NA
3,2010s,BH79_3,BH79,487500.0591634151,6097499.726182375,Cluster 2,0.14382603152051077,0.18881743949106208,0.04499140797055132,FALSE,NA,NA
3,2010s,BH86_3,BH86,492500.0572634925,6082499.806664651,Cluster 1,0.17837066819489886,0.2277932191687348,0.04942255097383594,FALSE,NA,NA
3,2010s,BH87_3,BH87,492500.0521481735,6087499.763193937,Cluster 2,0.15237707826142188,0.20229180248357329,0.0499147242221514,FALSE,NA,NA
3,2010s,BH88_3,BH88,492500.0706003756,6092499.756857703,Cluster 2,0.15162677721878554,0.17827346989574472,0.026646692676959183,FALSE,NA,NA
3,2010s,BH89_3,BH89,492500.0486974856,6097499.7877438655,Cluster 2,0.14273778507861873,0.20411252417637152,0.06137473909775279,FALSE,NA,NA
3,2010s,BH96_3,BH96,497500.0428692315,6082499.813263592,Cluster 3,0.16786111688159203,0.17717960602488092,0.009318489143288894,TRUE,NA,NA
3,2010s,BH97_3,BH97,497500.0466593011,6087499.76039121,Cluster 2,0.14943640356860272,0.1741739189453115,0.02473751537670879,FALSE,NA,NA
3,2010s,BH98_3,BH98,497500.05847944214,6092499.74466746,Cluster 2,0.14246807467504574,0.18433082432181463,0.04186274964676889,FALSE,NA,NA
3,2010s,BH99_3,BH99,497500.0144000943,6097499.766108859,Cluster 2,0.18606692461776767,0.24456367443262775,0.05849674981486008,FALSE,NA,NA
3,2010s,CC04_3,CC04,502500.0151027321,6322499.626328963,Cluster 1,0.18797471138734714,0.23290199743398024,0.0449272860466331,FALSE,NA,NA
3,2010s,CC05_3,CC05,502500.0189406716,6327499.550508512,Cluster 1,0.17012169387552045,0.24250337391649562,0.07238168004097517,FALSE,NA,NA
3,2010s,CC06_3,CC06,502500.0141727327,6332499.622039415,Cluster 2,0.1767520721022422,0.20414306563972331,0.027390993537481118,FALSE,NA,NA
3,2010s,CD00_3,CD00,502500.05650963914,6252499.699439128,Cluster 2,0.14978789437513268,0.15175466309179864,0.0019667687166659564,TRUE,NA,NA
3,2010s,CD01_3,CD01,502500.0548085185,6257499.673018353,Cluster 2,0.12050354657704852,0.14765788292997237,0.027154336352923844,FALSE,NA,NA
3,2010s,CD02_3,CD02,502500.0449077099,6262499.682977954,Cluster 2,0.1365321514633608,0.1686286390125612,0.032096487549200386,FALSE,NA,NA
3,2010s,CD03_3,CD03,502500.0268036657,6267499.729294267,Cluster 2,0.16433530831978838,0.20863263868941015,0.044297330369621774,FALSE,NA,NA
3,2010s,CD04_3,CD04,502500.06196320115,6272499.700669883,Cluster 2,0.12713068330269012,0.19604365287973374,0.06891296957704363,FALSE,NA,NA
3,2010s,CD05_3,CD05,502500.0274329878,6277499.708317954,Cluster 2,0.10251468009408263,0.17618144716965017,0.07366676707556755,FALSE,NA,NA
3,2010s,CD06_3,CD06,502500.04595014855,6282499.752284697,Cluster 2,0.14645322152434065,0.16230549061845864,0.015852269094117993,FALSE,NA,NA
3,2010s,CD07_3,CD07,502500.0561681533,6287499.721199877,Cluster 2,0.12107984005278898,0.1692376736836571,0.04815783363086813,FALSE,NA,NA
3,2010s,CD08_3,CD08,502499.9969046276,6292499.726313779,Cluster 1,0.1352287150647524,0.14844976290337095,0.01322104783861855,FALSE,NA,NA
3,2010s,CD09_3,CD09,502499.9905232744,6297499.656359702,Cluster 2,0.12778911771948237,0.16357442514296544,0.03578530742348307,FALSE,NA,NA
3,2010s,CE00_3,CE00,502500.06152683037,6202499.744005174,Cluster 2,0.16931029760125846,0.21019057049486323,0.04088027289360477,FALSE,NA,NA
3,2010s,CE01_3,CE01,502500.0785219833,6207499.797640791,Cluster 2,0.16395808690703495,0.20070216331200674,0.03674407640497179,FALSE,NA,NA
3,2010s,CE02_3,CE02,502500.02528104605,6212499.776561091,Cluster 2,0.1715946115410197,0.22647236166334972,0.05487775012233001,FALSE,NA,NA
3,2010s,CE03_3,CE03,502500.0263673985,6217499.792110339,Cluster 2,0.1422912252623973,0.14646992128183728,0.004178696019439987,TRUE,NA,NA
3,2010s,CE04_3,CE04,502500.08162276645,6222499.732965122,Cluster 2,0.14632014330712775,0.17794573632267202,0.03162559301554427,FALSE,NA,NA
3,2010s,CE05_3,CE05,502500.0666420697,6227499.710331745,Cluster 2,0.12437257438580832,0.14653582310533858,0.022163248719530265,FALSE,NA,NA
3,2010s,CE06_3,CE06,502500.04362767225,6232499.724222039,Cluster 2,0.13547144140138143,0.14070057401014469,0.0052291326087632595,TRUE,NA,NA
3,2010s,CE07_3,CE07,502500.07449190767,6237499.774647816,Cluster 3,0.14858148669212368,0.17307187348783837,0.02449038679571469,FALSE,NA,NA
3,2010s,CE08_3,CE08,502500.0353899611,6242499.750212144,Cluster 2,0.17847663269031946,0.19969809279365822,0.021221460103338752,FALSE,NA,NA
3,2010s,CE09_3,CE09,502500.05001462775,6247499.762263852,Cluster 2,0.1333617610578322,0.13648772269388218,0.003125961636049973,TRUE,NA,NA
3,2010s,CF01_3,CF01,502500.0534417037,6157499.800205615,Cluster 3,0.16033797314162604,0.19213731542626133,0.031799342284635296,FALSE,NA,NA
3,2010s,CF02_3,CF02,502500.07869880326,6162499.857095068,Cluster 2,0.16778451785006887,0.18641891622219978,0.018634398372130906,FALSE,NA,NA
3,2010s,CF03_3,CF03,502500.03324409283,6167499.839482369,Cluster 2,0.19096751213056756,0.1950331433676744,0.004065631237106848,TRUE,NA,NA
3,2010s,CF04_3,CF04,502500.04300302034,6172499.747412451,Cluster 2,0.1627141693746619,0.1903372805186363,0.027623111143974394,FALSE,NA,NA
3,2010s,CF05_3,CF05,502500.04484904365,6177499.803412706,Cluster 3,0.1423748016731548,0.15725619731094087,0.014881395637786066,FALSE,NA,NA
3,2010s,CF06_3,CF06,502500.0389016604,6182499.78487528,Cluster 2,0.12361899816635016,0.16229135563568123,0.038672357469331065,FALSE,NA,NA
3,2010s,CF07_3,CF07,502500.0250959793,6187499.803070416,Cluster 2,0.1340549785347529,0.1589853226693477,0.0249303441345948,FALSE,NA,NA
3,2010s,CF08_3,CF08,502500.0660579465,6192499.746714847,Cluster 2,0.14258862472020606,0.1845345332383963,0.041945908518190245,FALSE,NA,NA
3,2010s,CF09_3,CF09,502500.0365151213,6197499.727010743,Cluster 2,0.11897299998146776,0.15750784954669714,0.03853484956522937,FALSE,NA,NA
3,2010s,CB80_3,CB80,542499.6620958119,6352499.629923955,Cluster 2,0.11129422781687588,0.1595480800266023,0.04825385220972643,FALSE,NA,NA
3,2010s,CB81_3,CB81,542499.628879245,6357499.699695451,Cluster 2,0.13611986390682768,0.189033972287534,0.052914108380706315,FALSE,NA,NA
3,2010s,CB90_3,CB90,547499.7045161797,6352499.721157329,Cluster 2,0.11876756947579695,0.14246752247910996,0.023699953003313012,FALSE,NA,NA
3,2010s,CB91_3,CB91,547499.6539340164,6357499.662049337,Cluster 3,0.1372358928469706,0.15524151952413245,0.01800562667716185,FALSE,NA,NA
3,2010s,CB92_3,CB92,547499.671851043,6362499.752101463,Cluster 2,0.13296769063693933,0.13945400222601734,0.006486311589078003,TRUE,NA,NA
3,2010s,CB93_3,CB93,547499.6398579371,6367499.76725467,Cluster 2,0.1265219767489087,0.14977770287846842,0.02325572612955973,FALSE,NA,NA
3,2010s,CC14_3,CC14,507499.94254047045,6322499.647839415,Cluster 1,0.18224882124341718,0.27451681198818617,0.09226799074476899,FALSE,NA,NA
3,2010s,CC15_3,CC15,507499.9713143852,6327499.582203945,Cluster 2,0.13686237887668545,0.14341353272359283,0.0065511538469073816,TRUE,NA,NA
3,2010s,CC16_3,CC16,507499.97378503287,6332499.552584106,Cluster 2,0.16525328253737423,0.16896064218911222,0.0037073596517379903,TRUE,NA,NA
3,2010s,CC20_3,CC20,512499.9740781955,6302499.678350093,Cluster 1,0.14934553397435693,0.15201804826697632,0.002672514292619388,TRUE,NA,NA
3,2010s,CC21_3,CC21,512499.9587580677,6307499.711003006,Cluster 1,0.14072170289750124,0.1633171030159753,0.02259540011847405,FALSE,NA,NA
3,2010s,CC23_3,CC23,512499.9200418585,6317499.662266049,Cluster 1,0.18339731620750732,0.18577467357470334,0.00237735736719602,TRUE,NA,NA
3,2010s,CC24_3,CC24,512499.9569946417,6322499.581005044,Cluster 2,0.12878015321587852,0.14449637215397987,0.01571621893810135,FALSE,NA,NA
3,2010s,CC25_3,CC25,512499.94971320574,6327499.647067015,Cluster 3,0.12595951048432957,0.14085030092307607,0.014890790438746498,FALSE,NA,NA
3,2010s,CC26_3,CC26,512499.89918050665,6332499.526474841,Cluster 2,0.18927900097255285,0.18930388498271852,2.488401016567665e-5,TRUE,NA,NA
3,2010s,CC30_3,CC30,517499.937743111,6302499.734448258,Cluster 2,0.13746089159888064,0.16363358093958474,0.026172689340704103,FALSE,NA,NA
3,2010s,CC31_3,CC31,517499.9573913391,6307499.68638883,Cluster 1,0.161500051267821,0.16539146069805064,0.003891409430229642,TRUE,NA,NA
3,2010s,CC32_3,CC32,517499.9160470478,6312499.67435963,Cluster 2,0.11845496971635398,0.16113561341661625,0.04268064370026227,FALSE,NA,NA
3,2010s,CC33_3,CC33,517499.9351837722,6317499.698844893,Cluster 1,0.13993013977921745,0.1677592110897545,0.02782907131053705,FALSE,NA,NA
3,2010s,CC34_3,CC34,517499.8934505895,6322499.647993909,Cluster 3,0.1425065710461458,0.14695440143685812,0.00444783039071231,TRUE,NA,NA
3,2010s,CC35_3,CC35,517499.91156198527,6327499.6336058555,Cluster 2,0.12566404412995089,0.15555827355390198,0.02989422942395109,FALSE,NA,NA
3,2010s,CC36_3,CC36,517499.868461167,6332499.543827721,Cluster 2,0.16022765953892829,0.18065149619653353,0.02042383665760525,FALSE,NA,NA
3,2010s,CC40_3,CC40,522499.9010986991,6302499.772105485,Cluster 2,0.10563157817727574,0.16875581313454152,0.06312423495726578,FALSE,NA,NA
3,2010s,CC41_3,CC41,522499.8946037454,6307499.76462174,Cluster 2,0.12129869093469618,0.16438122774096658,0.0430825368062704,FALSE,NA,NA
3,2010s,CC42_3,CC42,522499.93192246224,6312499.682440375,Cluster 2,0.12836828638368417,0.1362516466616764,0.007883360277992246,TRUE,NA,NA
3,2010s,CC43_3,CC43,522499.8904843816,6317499.636193218,Cluster 2,0.14843133640064773,0.15174667410441525,0.003315337703767518,TRUE,NA,NA
3,2010s,CC44_3,CC44,522499.89160933683,6322499.626510591,Cluster 2,0.11970562092304436,0.1600436568929091,0.040338035969864725,FALSE,NA,NA
3,2010s,CC45_3,CC45,522499.87422067544,6327499.653039125,Cluster 2,0.17370640499585477,0.17777803719258553,0.004071632196730762,TRUE,NA,NA
3,2010s,CC46_3,CC46,522499.83866884856,6332499.604435725,Cluster 2,0.15159437636659998,0.20205651730240884,0.050462140935808864,FALSE,NA,NA
3,2010s,CC50_3,CC50,527499.8816415456,6302499.791260103,Cluster 2,0.11218596866161278,0.16750726063690388,0.055321291975291106,FALSE,NA,NA
3,2010s,CC51_3,CC51,527499.9107610129,6307499.723595708,Cluster 2,0.12308062657907569,0.17639925537216664,0.05331862879309095,FALSE,NA,NA
3,2010s,CC52_3,CC52,527499.9046872742,6312499.692205453,Cluster 2,0.11628059809812093,0.14780465934589587,0.031524061247774945,FALSE,NA,NA
3,2010s,CC53_3,CC53,527499.86315966025,6317499.697063427,Cluster 2,0.12325030265723351,0.14811342573957,0.0248631230823365,FALSE,NA,NA
3,2010s,CC54_3,CC54,527499.8473306855,6322499.627229618,Cluster 2,0.1519833717070073,0.1600733292512,0.0080899575441927,TRUE,NA,NA
3,2010s,CC55_3,CC55,527499.795382189,6327499.593590726,Cluster 2,0.11656551794289381,0.15180215118210688,0.03523663323921307,FALSE,NA,NA
3,2010s,CC56_3,CC56,527499.8281139306,6332499.59692409,Cluster 2,0.14563723341353357,0.1833395445512512,0.03770231113771763,FALSE,NA,NA
3,2010s,CC57_3,CC57,527499.7634533717,6337499.635998681,Cluster 3,0.18287881763602987,0.1890521391019885,0.006173321465958642,TRUE,NA,NA
3,2010s,CC60_3,CC60,532499.8968679683,6302499.791890076,Cluster 2,0.11634898423340283,0.1903081248680338,0.07395914063463098,FALSE,NA,NA
3,2010s,CC61_3,CC61,532499.8393510462,6307499.784713652,Cluster 2,0.1665752371070627,0.18960937783522103,0.02303414072815832,FALSE,NA,NA
3,2010s,CC62_3,CC62,532499.8518622435,6312499.703415073,Cluster 2,0.1307968298226616,0.18881505865575732,0.05801822883309571,FALSE,NA,NA
3,2010s,CC63_3,CC63,532499.8104598847,6317499.769646129,Cluster 2,0.14321467989099462,0.16483067772001408,0.021615997829019462,FALSE,NA,NA
3,2010s,CC64_3,CC64,532499.8388375221,6322499.6503872825,Cluster 1,0.13321576279526082,0.16548304145199966,0.03226727865673884,FALSE,NA,NA
3,2010s,CC65_3,CC65,532499.8124718731,6327499.678605539,Cluster 2,0.12290121424884283,0.1575629571214969,0.03466174287265407,FALSE,NA,NA
3,2010s,CC66_3,CC66,532499.7933676881,6332499.632118677,Cluster 2,0.11736225556834756,0.160453212357378,0.04309095678903044,FALSE,NA,NA
3,2010s,CC67_3,CC67,532499.7801655097,6337499.62221521,Cluster 2,0.17368946258832496,0.21697462556695724,0.043285162978632274,FALSE,NA,NA
3,2010s,CC68_3,CC68,532499.7119922304,6342499.6483931905,Cluster 3,0.163424484213177,0.1824668812562707,0.019042397043093684,FALSE,NA,NA
3,2010s,CC70_3,CC70,537499.842333892,6302499.772919597,Cluster 2,0.13790374780094256,0.2099641293969386,0.07206038159599604,FALSE,NA,NA
3,2010s,CC71_3,CC71,537499.8212735428,6307499.726024116,Cluster 2,0.1765650838563039,0.22327163573705955,0.04670655188075565,FALSE,NA,NA
3,2010s,CC72_3,CC72,537499.8517914551,6312499.716416673,Cluster 2,0.1377036431336705,0.19926613384816394,0.061562490714493434,FALSE,NA,NA
3,2010s,CC75_3,CC75,537499.7628460178,6327499.684050063,Cluster 2,0.16443757149579194,0.1789320534747784,0.014494481978986451,FALSE,NA,NA
3,2010s,CC76_3,CC76,537499.7520002894,6332499.709823327,Cluster 2,0.10796897935837092,0.15547309228474007,0.04750411292636915,FALSE,NA,NA
3,2010s,CC77_3,CC77,537499.7302975287,6337499.660885921,Cluster 2,0.15468517106492272,0.2061131277022226,0.051427956637299876,FALSE,NA,NA
3,2010s,CC78_3,CC78,537499.6962343298,6342499.648525652,Cluster 2,0.14299367426955972,0.14552987660940495,0.0025362023398452227,TRUE,NA,NA
3,2010s,CC79_3,CC79,537499.7096245649,6347499.673264503,Cluster 2,0.1466740422728209,0.17577888956042392,0.029104847287603014,FALSE,NA,NA
3,2010s,CC80_3,CC80,542499.8563424866,6302499.84651723,Cluster 2,0.16134838620518394,0.22764432338277663,0.06629593717759269,FALSE,NA,NA
3,2010s,CC81_3,CC81,542499.811273352,6307499.769589547,Cluster 2,0.10438966739207987,0.167945776150985,0.06355610875890512,FALSE,NA,NA
3,2010s,CC82_3,CC82,542499.7992118956,6312499.841340819,Cluster 2,0.11546660007076434,0.15743750341291035,0.04197090334214601,FALSE,NA,NA
3,2010s,CC83_3,CC83,542499.7620913137,6317499.727188424,Cluster 2,0.1180380988401736,0.14645774777349369,0.02841964893332008,FALSE,NA,NA
3,2010s,CC84_3,CC84,542499.7566802504,6322499.7616613405,Cluster 3,0.15695837976160845,0.1762859126056818,0.019327532844073347,FALSE,NA,NA
3,2010s,CC85_3,CC85,542499.7239279284,6327499.721485542,Cluster 1,0.14253484411056888,0.15416691240302885,0.011632068292459968,FALSE,NA,NA
3,2010s,CC86_3,CC86,542499.7227246305,6332499.718567566,Cluster 2,0.1366398009109049,0.1507098450687971,0.014070044157892175,FALSE,NA,NA
3,2010s,CC87_3,CC87,542499.6930338388,6337499.640942774,Cluster 2,0.13538932251011124,0.14257394826747832,0.007184625757367086,TRUE,NA,NA
3,2010s,CC88_3,CC88,542499.6924473802,6342499.711836177,Cluster 1,0.1399375349395579,0.1588880140156818,0.018950479076123905,FALSE,NA,NA
3,2010s,CC89_3,CC89,542499.7225329417,6347499.708588393,Cluster 2,0.11982585081944723,0.14080637634694976,0.020980525527502528,FALSE,NA,NA
3,2010s,CC90_3,CC90,547499.8365771989,6302499.788772783,Cluster 2,0.1392868956703983,0.20893980755523234,0.06965291188483405,FALSE,NA,NA
3,2010s,CC91_3,CC91,547499.8277234574,6307499.803976223,Cluster 2,0.1832121686932869,0.21158238092871007,0.02837021223542316,FALSE,NA,NA
3,2010s,CC92_3,CC92,547499.7746032869,6312499.855917229,Cluster 2,0.11337633847318417,0.1861489162421165,0.07277257776893233,FALSE,NA,NA
