Species,variable,beta_mean,prob_positive,atlas,period,certainty_weight,predictor_sd,standardized_beta,weighted_standardized_beta,variable_label
Parus_major,perc_cropland,1.153274278487193,0.996,3,2010s,0.992,0.2961445296133415,0.34153586871775554,0.3388035817680135,Cropland (% coverage)
Parus_major,perc_pasture,0.08967201953514171,0.519,3,2010s,0.038000000000000034,0.09263165393243405,0.008306467481001714,3.156457642780654e-4,Pasture (% coverage)
Parus_major,perc_forest,2.397660374944561,0.999,3,2010s,0.998,0.17593641286504874,0.42183576563641384,0.420992094105141,Forest (% coverage)
Parus_major,perc_grass_shrub,1.836481673713424,0.892,3,2010s,0.784,0.07703680799067238,0.1414766860762497,0.11091772188377977,Grass/Shrubland (% coverage)
Passer_domesticus,tmean_breeding,-0.3968753949685291,0.098,3,2010s,0.804,0.19627591662652558,-0.07789708193396243,-0.0626292538749058,Temperature
Passer_domesticus,prec_breeding,0.002823135612079065,0.829,3,2010s,0.6579999999999999,21.152541174133255,0.05971649227466431,0.03929345191672911,Precipitation
Passer_domesticus,hh,0.04564566925925593,0.566,3,2010s,0.1319999999999999,0.19811495273141147,0.00904308960769113,0.0011936878282152283,Land-use heterogeneity
Passer_domesticus,perc_urban,2.522819090050028,1,3,2010s,1,0.1488016568276817,0.3753996604759485,0.3753996604759485,Urban (% coverage)
Passer_domesticus,perc_cropland,0.8547749444673288,0.999,3,2010s,0.998,0.2961445296133415,0.25313692385454717,0.2526306500068381,Cropland (% coverage)
Passer_domesticus,perc_pasture,-0.5515200317895158,0.133,3,2010s,0.734,0.09263165393243405,-0.051088212721531454,-0.037498748137604086,Pasture (% coverage)
Passer_domesticus,perc_forest,0.0467176157050349,0.551,3,2010s,0.10200000000000009,0.17593641286504874,0.008219329724751706,8.383716319246748e-4,Forest (% coverage)
Passer_domesticus,perc_grass_shrub,-0.4819071563191922,0.228,3,2010s,0.544,0.07703680799067238,-0.03712458907069255,-0.02019577645445675,Grass/Shrubland (% coverage)
Passer_montanus,tmean_breeding,-0.6031853161810035,0.054,3,2010s,0.892,0.19627591662652558,-0.11839075082908711,-0.10560454973954571,Temperature
Passer_montanus,prec_breeding,-0.006350208538544722,0.038,3,2010s,0.924,21.152541174133255,-0.1343230475758998,-0.12411449596013142,Precipitation
Passer_montanus,hh,-0.02503386268471586,0.497,3,2010s,0.006000000000000005,0.19811495273141147,-0.004959582522467128,-2.9757495134802797e-5,Land-use heterogeneity
Passer_montanus,perc_urban,3.178420213109496,1,3,2010s,1,0.1488016568276817,0.47295419380528614,0.47295419380528614,Urban (% coverage)
Passer_montanus,perc_cropland,1.265297391892802,1,3,2010s,1,0.2961445296133415,0.3747109009430817,0.3747109009430817,Cropland (% coverage)
Passer_montanus,perc_pasture,-0.2753901631282264,0.333,3,2010s,0.33399999999999996,0.09263165393243405,-0.025509846287290427,-0.008520288659955001,Pasture (% coverage)
Passer_montanus,perc_forest,0.6915415598812082,0.951,3,2010s,0.9019999999999999,0.17593641286504874,0.12166734139260008,0.10974394193612526,Forest (% coverage)
Passer_montanus,perc_grass_shrub,0.6739173277206316,0.781,3,2010s,0.562,0.07703680799067238,0.051916439777201326,0.029177039154787147,Grass/Shrubland (% coverage)
Periparus_ater,tmean_breeding,-0.4231524286219559,0.08,3,2010s,0.84,0.19627591662652558,-0.08305463080051483,-0.06976588987243246,Temperature
Periparus_ater,prec_breeding,-0.01224685656256148,0,3,2010s,1,21.152541174133255,-0.2590521376932858,-0.2590521376932858,Precipitation
Periparus_ater,hh,0.65622261726825,0.98,3,2010s,0.96,0.19811495273141147,0.13000751280138248,0.12480721228932717,Land-use heterogeneity
Periparus_ater,perc_urban,0.3924158447205369,0.877,3,2010s,0.754,0.1488016568276817,0.058392127859850165,0.04402766440632702,Urban (% coverage)
Periparus_ater,perc_cropland,0.5823546332894917,0.986,3,2010s,0.972,0.2961445296133415,0.1724611389436665,0.16763222705324382,Cropland (% coverage)
Periparus_ater,perc_pasture,1.067588135784246,0.951,3,2010s,0.9019999999999999,0.09263165393243405,0.0988924547363387,0.0892009941721775,Pasture (% coverage)
Periparus_ater,perc_forest,4.70955425130439,1,3,2010s,1,0.17593641286504874,0.8285820811678347,0.8285820811678347,Forest (% coverage)
Periparus_ater,perc_grass_shrub,2.973961952652764,1,3,2010s,1,0.07703680799067238,0.22910453591807606,0.22910453591807606,Grass/Shrubland (% coverage)
Phoenicurus_ochruros,tmean_breeding,0.6554963576123545,1,3,2010s,1,0.19627591662652558,0.1286581484357137,0.1286581484357137,Temperature
Phoenicurus_ochruros,prec_breeding,0.01016905236465865,1,3,2010s,1,21.152541174133255,0.21510129884535922,0.21510129884535922,Precipitation
Phoenicurus_ochruros,hh,0.3520543335406914,0.933,3,2010s,0.8660000000000001,0.19811495273141147,0.06974722764830264,0.060401099143430094,Land-use heterogeneity
Phoenicurus_ochruros,perc_urban,2.156980621826754,1,3,2010s,1,0.1488016568276817,0.32096229027302414,0.32096229027302414,Urban (% coverage)
Phoenicurus_ochruros,perc_cropland,-0.07913385650049784,0.317,3,2010s,0.366,0.2961445296133415,-0.023435058709829596,-0.008577231487797632,Cropland (% coverage)
Phoenicurus_ochruros,perc_pasture,1.036978041240249,0.991,3,2010s,0.982,0.09263165393243405,0.09605699105170007,0.09432796521276947,Pasture (% coverage)
Phoenicurus_ochruros,perc_forest,-0.08585609830372384,0.37,3,2010s,0.26,0.17593641286504874,-0.01510521395814617,-0.003927355629118004,Forest (% coverage)
Phoenicurus_ochruros,perc_grass_shrub,-2.165085656383382,0,3,2010s,1,0.07703680799067238,-0.16679128799416545,-0.16679128799416545,Grass/Shrubland (% coverage)
Phoenicurus_phoenicurus,tmean_breeding,0.8216194824045093,0.993,3,2010s,0.986,0.19627591662652558,0.16126411702715657,0.15900641938877638,Temperature
Phoenicurus_phoenicurus,prec_breeding,-0.00828422692228305,0.006,3,2010s,0.988,21.152541174133255,-0.17523245106945545,-0.173129661656622,Precipitation
Phoenicurus_phoenicurus,hh,0.05506833718004933,0.545,3,2010s,0.09000000000000008,0.19811495273141147,0.010909861017422902,9.81887491568062e-4,Land-use heterogeneity
Phoenicurus_phoenicurus,perc_urban,2.84946341460072,1,3,2010s,1,0.1488016568276817,0.42400487716245044,0.42400487716245044,Urban (% coverage)
Phoenicurus_phoenicurus,perc_cropland,0.749027105790811,1,3,2010s,1,0.2961445296133415,0.2218202799120623,0.2218202799120623,Cropland (% coverage)
Phoenicurus_phoenicurus,perc_pasture,0.9633192256380102,0.954,3,2010s,0.9079999999999999,0.09263165393243405,0.08923385313576052,0.08102433864727054,Pasture (% coverage)
Phoenicurus_phoenicurus,perc_forest,2.252169469742825,1,3,2010s,1,0.17593641286504874,0.39623861767073154,0.39623861767073154,Forest (% coverage)
Phoenicurus_phoenicurus,perc_grass_shrub,0.6567860656495202,0.835,3,2010s,0.6699999999999999,0.07703680799067238,0.05059670203039123,0.03389979036036212,Grass/Shrubland (% coverage)
Phylloscopus_collybita,tmean_breeding,0.3449584401570002,0.698,3,2010s,0.3959999999999999,0.19627591662652558,0.06770703403987169,0.026811985479789184,Temperature
Phylloscopus_collybita,prec_breeding,-0.001427592371530862,0.413,3,2010s,0.17400000000000004,21.152541174133255,-0.030197206418685098,-0.005254313916851209,Precipitation
Phylloscopus_collybita,hh,-0.09489188248604369,0.461,3,2010s,0.07799999999999996,0.19811495273141147,-0.0187995008133172,-0.0014663610634387406,Land-use heterogeneity
Phylloscopus_collybita,perc_urban,1.555470969738135,0.93,3,2010s,0.8600000000000001,0.1488016568276817,0.23145665744439525,0.19905272540217994,Urban (% coverage)
Phylloscopus_collybita,perc_cropland,1.13860008110176,0.979,3,2010s,0.958,0.2961445296133415,0.3371901854355932,0.3230281976472983,Cropland (% coverage)
Phylloscopus_collybita,perc_pasture,2.594963046895897,0.976,3,2010s,0.952,0.09263165393243405,0.24037571892751536,0.2288376844189946,Pasture (% coverage)
Phylloscopus_collybita,perc_forest,2.63656076375873,0.992,3,2010s,0.984,0.17593641286504874,0.4638670430764441,0.456445170387221,Forest (% coverage)
Phylloscopus_collybita,perc_grass_shrub,2.723379987445949,0.947,3,2010s,0.8939999999999999,0.07703680799067238,0.20980050117851332,0.18756164805359088,Grass/Shrubland (% coverage)
Phylloscopus_sibilatrix,tmean_breeding,-0.7408177557826566,0.004,3,2010s,0.992,0.19627591662652558,-0.1454046840694465,-0.14424144659689095,Temperature
Phylloscopus_sibilatrix,prec_breeding,-0.01305378472005161,0,3,2010s,1,21.152541174133255,-0.2761207187691632,-0.2761207187691632,Precipitation
Phylloscopus_sibilatrix,hh,0.6410230099038635,0.986,3,2010s,0.972,0.19811495273141147,0.12699624330685103,0.1234403484942592,Land-use heterogeneity
Phylloscopus_sibilatrix,perc_urban,0.2054057391000146,0.755,3,2010s,0.51,0.1488016568276817,0.030564714299996697,0.015588004292998316,Urban (% coverage)
Phylloscopus_sibilatrix,perc_cropland,-0.3047971216613078,0.08,3,2010s,0.84,0.2961445296133415,-0.09026400022188841,-0.07582176018638626,Cropland (% coverage)
Phylloscopus_sibilatrix,perc_pasture,0.4674824215919162,0.837,3,2010s,0.6739999999999999,0.09263165393243405,0.04330366989639862,0.029186673510172664,Pasture (% coverage)
Phylloscopus_sibilatrix,perc_forest,2.146427218269335,1,3,2010s,1,0.17593641286504874,0.37763470525821186,0.37763470525821186,Forest (% coverage)
Phylloscopus_sibilatrix,perc_grass_shrub,0.09452437414453961,0.578,3,2010s,0.15599999999999992,0.07703680799067238,0.007281856061411375,0.0011359695455801738,Grass/Shrubland (% coverage)
Phylloscopus_trochilus,tmean_breeding,0.104633120734027,0.616,3,2010s,0.23199999999999998,0.19627591662652558,0.020536961681565068,0.004764575110123096,Temperature
Phylloscopus_trochilus,prec_breeding,-0.01004652419807094,0,3,2010s,1,21.152541174133255,-0.2125095167566216,-0.2125095167566216,Precipitation
Phylloscopus_trochilus,hh,-0.2206548515353365,0.304,3,2010s,0.392,0.19811495273141147,-0.04371502548187981,-0.017136289988896887,Land-use heterogeneity
Phylloscopus_trochilus,perc_urban,1.26223031844533,0.993,3,2010s,0.986,0.1488016568276817,0.1878219626827974,0.18519245520523825,Urban (% coverage)
Phylloscopus_trochilus,perc_cropland,0.7283377299678934,0.995,3,2010s,0.99,0.2961445296133415,0.2156932344409907,0.21353630209658078,Cropland (% coverage)
Phylloscopus_trochilus,perc_pasture,3.759064245334422,1,3,2010s,1,0.09263165393243405,0.3482083382836046,0.3482083382836046,Pasture (% coverage)
Phylloscopus_trochilus,perc_forest,1.97052054541877,1,3,2010s,1,0.17593641286504874,0.34668631623785773,0.34668631623785773,Forest (% coverage)
Phylloscopus_trochilus,perc_grass_shrub,3.745625411989253,0.999,3,2010s,0.998,0.07703680799067238,0.2885510256683992,0.28797392361706237,Grass/Shrubland (% coverage)
Pica_pica,tmean_breeding,-1.074444301599622,0,3,2010s,1,0.19627591662652558,-0.2108875401606129,-0.2108875401606129,Temperature
Pica_pica,prec_breeding,0.01057516140552374,0.999,3,2010s,0.998,21.152541174133255,0.2236915370534458,0.22324415397933892,Precipitation
Pica_pica,hh,-0.1141129647616766,0.386,3,2010s,0.22799999999999998,0.19811495273141147,-0.02260748461980078,-0.005154506493314577,Land-use heterogeneity
Pica_pica,perc_urban,5.470629860658872,1,3,2010s,1,0.1488016568276817,0.8140387871570296,0.8140387871570296,Urban (% coverage)
Pica_pica,perc_cropland,1.290801336297565,1,3,2010s,1,0.2961445296133415,0.382263754562115,0.382263754562115,Cropland (% coverage)
Pica_pica,perc_pasture,0.5329010874963955,0.849,3,2010s,0.698,0.09263165393243405,0.049363509117183874,0.03445572936379434,Pasture (% coverage)
Pica_pica,perc_forest,0.8213680556179859,0.991,3,2010s,0.982,0.17593641286504874,0.1445085493473683,0.14190739545911565,Forest (% coverage)
Pica_pica,perc_grass_shrub,1.511608225460813,0.985,3,2010s,0.97,0.07703680799067238,0.11644947262194565,0.11295598844328728,Grass/Shrubland (% coverage)
Poecile_palustris,tmean_breeding,0.430068171413294,0.831,3,2010s,0.6619999999999999,0.19627591662652558,0.08441202455603801,0.05588076025609716,Temperature
Poecile_palustris,prec_breeding,7.343461915899259e-4,0.582,3,2010s,0.16399999999999992,21.152541174133255,0.015533288053673855,0.002547459240802511,Precipitation
Poecile_palustris,hh,0.7404630496865042,0.996,3,2010s,0.992,0.19811495273141147,0.14669680208799857,0.14552322767129458,Land-use heterogeneity
Poecile_palustris,perc_urban,1.683792529827149,1,3,2010s,1,0.1488016568276817,0.25055111819235343,0.25055111819235343,Urban (% coverage)
Poecile_palustris,perc_cropland,1.638466566539193,1,3,2010s,1,0.2961445296133415,0.485222910634936,0.485222910634936,Cropland (% coverage)
Poecile_palustris,perc_pasture,-0.1514064267657328,0.387,3,2010s,0.22599999999999998,0.09263165393243405,-0.01402502772730978,-0.0031696562663720102,Pasture (% coverage)
Poecile_palustris,perc_forest,3.3597769965274362,1,3,2010s,1,0.17593641286504874,0.5911071127955444,0.5911071127955444,Forest (% coverage)
Poecile_palustris,perc_grass_shrub,1.92490011231558,0.999,3,2010s,0.998,0.07703680799067238,0.14828816035367903,0.14799158403297166,Grass/Shrubland (% coverage)
Prunella_modularis,tmean_breeding,0.1336016425995611,0.653,3,2010s,0.30600000000000005,0.19627591662652558,0.02622278486403832,0.008024172168395727,Temperature
Prunella_modularis,prec_breeding,-0.008574435783404827,0.003,3,2010s,0.994,21.152541174133255,-0.18137110595343214,-0.18028287931771156,Precipitation
Prunella_modularis,hh,0.2097129786270576,0.697,3,2010s,0.3939999999999999,0.19811495273141147,0.04154727684786302,0.016369627078058026,Land-use heterogeneity
Prunella_modularis,perc_urban,0.8091814108837594,0.956,3,2010s,0.9119999999999999,0.1488016568276817,0.12040753461366448,0.109811671567662,Urban (% coverage)
Prunella_modularis,perc_cropland,0.2182824930732737,0.765,3,2010s,0.53,0.2961445296133415,0.0646431662340121,0.034260878104026414,Cropland (% coverage)
Prunella_modularis,perc_pasture,2.182927374530366,0.998,3,2010s,0.996,0.09263165393243405,0.20220817311713374,0.2013993404246652,Pasture (% coverage)
Prunella_modularis,perc_forest,1.518404153615777,1,3,2010s,1,0.17593641286504874,0.26714258006655023,0.26714258006655023,Forest (% coverage)
Prunella_modularis,perc_grass_shrub,2.611619569813616,1,3,2010s,1,0.07703680799067238,0.20119083534441393,0.20119083534441393,Grass/Shrubland (% coverage)
Pyrrhula_pyrrhula,tmean_breeding,-0.06464851132047547,0.395,3,2010s,0.20999999999999996,0.19627591662652558,-0.012688945817966639,-0.0026646786217729935,Temperature
Pyrrhula_pyrrhula,prec_breeding,-0.006838732480759146,0.004,3,2010s,0.992,21.152541174133255,-0.1446565703781403,-0.14349931781511518,Precipitation
Pyrrhula_pyrrhula,hh,0.8289900728418272,0.999,3,2010s,0.998,0.19811495273141147,0.16423532909586797,0.16390685843767622,Land-use heterogeneity
Pyrrhula_pyrrhula,perc_urban,1.783941436707337,1,3,2010s,1,0.1488016568276817,0.2654534414656066,0.2654534414656066,Urban (% coverage)
Pyrrhula_pyrrhula,perc_cropland,0.3654295871550096,0.957,3,2010s,0.9139999999999999,0.2961445296133415,0.1082199731948179,0.09891305550006355,Cropland (% coverage)
Pyrrhula_pyrrhula,perc_pasture,-0.0689376923660917,0.437,3,2010s,0.126,0.09263165393243405,-0.006385812462156407,-8.046123702317073e-4,Pasture (% coverage)
Pyrrhula_pyrrhula,perc_forest,1.842849712916076,1,3,2010s,1,0.17593641286504874,0.3242243679398393,0.3242243679398393,Forest (% coverage)
Pyrrhula_pyrrhula,perc_grass_shrub,1.367974499487461,0.993,3,2010s,0.986,0.07703680799067238,0.10538438885315168,0.10390900740920755,Grass/Shrubland (% coverage)
Regulus_ignicapilla,tmean_breeding,-0.0854244334093721,0.402,3,2010s,0.19599999999999995,0.19627591662652558,-0.016766758969726105,-0.003286284758066316,Temperature
Regulus_ignicapilla,prec_breeding,0.001538830271183039,0.677,3,2010s,0.3540000000000001,21.152541174133255,0.032550170671201875,0.011522760417605468,Precipitation
Regulus_ignicapilla,hh,0.9532714699926895,0.997,3,2010s,0.994,0.19811495273141147,0.18885733221780482,0.187724188224498,Land-use heterogeneity
Regulus_ignicapilla,perc_urban,-1.031307522349161,0.013,3,2010s,0.974,0.1488016568276817,-0.15346026802440654,-0.14947030105577197,Urban (% coverage)
Regulus_ignicapilla,perc_cropland,0.04185981646229536,0.565,3,2010s,0.1299999999999999,0.2961445296133415,0.012396555655927267,0.0016115522352705435,Cropland (% coverage)
Regulus_ignicapilla,perc_pasture,-0.2678222162193473,0.363,3,2010s,0.274,0.09263165393243405,-0.02480881484824811,-0.006797615268419982,Pasture (% coverage)
Regulus_ignicapilla,perc_forest,2.702565543238164,1,3,2010s,1,0.17593641286504874,0.4754796872100044,0.4754796872100044,Forest (% coverage)
Regulus_ignicapilla,perc_grass_shrub,-1.575058229224334,0.026,3,2010s,0.948,0.07703680799067238,-0.12133745837888346,-0.11502791054318151,Grass/Shrubland (% coverage)
Regulus_regulus,tmean_breeding,-0.05727550845028381,0.43,3,2010s,0.14,0.19627591662652558,-0.011241802921329766,-0.0015738524089861673,Temperature
Regulus_regulus,prec_breeding,-0.002881075478348178,0.175,3,2010s,0.65,21.152541174133255,-0.0609420676815455,-0.039612343993004576,Precipitation
Regulus_regulus,hh,0.2866659845426328,0.816,3,2010s,0.6319999999999999,0.19811495273141147,0.05679281797736723,0.03589306096169608,Land-use heterogeneity
Regulus_regulus,perc_urban,0.2095690955185026,0.736,3,2010s,0.472,0.1488016568276817,0.031184228633031875,0.014718955914791044,Urban (% coverage)
Regulus_regulus,perc_cropland,0.5632506231430628,0.99,3,2010s,0.98,0.2961445296133415,0.1668035908451238,0.16346751902822132,Cropland (% coverage)
Regulus_regulus,perc_pasture,0.830605668137688,0.944,3,2010s,0.8879999999999999,0.09263165393243405,0.07694037680524848,0.06832305460306065,Pasture (% coverage)
Regulus_regulus,perc_forest,3.486640063067016,1,3,2010s,1,0.17593641286504874,0.6134269456475782,0.6134269456475782,Forest (% coverage)
Regulus_regulus,perc_grass_shrub,1.143296658192846,0.967,3,2010s,0.9339999999999999,0.07703680799067238,0.08807592513357967,0.08226291407476341,Grass/Shrubland (% coverage)
Remiz_pendulinus,tmean_breeding,1.49475970829126,0.999,3,2010s,0.998,0.19627591662652558,0.29338533188126503,0.29279856121750253,Temperature
Remiz_pendulinus,prec_breeding,-0.002901709278634729,0.288,3,2010s,0.42400000000000004,21.152541174133255,-0.06137852499168561,-0.0260244945964747,Precipitation
Remiz_pendulinus,hh,1.087698861816951,0.985,3,2010s,0.97,0.19811495273141147,0.2154894085948753,0.20902472633702904,Land-use heterogeneity
Remiz_pendulinus,perc_urban,1.340924279125261,0.995,3,2010s,0.99,0.1488016568276817,0.19953175441430354,0.1975364368701605,Urban (% coverage)
Remiz_pendulinus,perc_cropland,0.2230687857606045,0.672,3,2010s,0.3440000000000001,0.2961445296133415,0.06606060063049346,0.022724846616889754,Cropland (% coverage)
Remiz_pendulinus,perc_pasture,1.210809985965217,0.899,3,2010s,0.798,0.09263165393243405,0.11215933159786533,0.08950314661509653,Pasture (% coverage)
Remiz_pendulinus,perc_forest,1.176794929409685,0.974,3,2010s,0.948,0.17593641286504874,0.20704107855811824,0.19627494247309607,Forest (% coverage)
Remiz_pendulinus,perc_grass_shrub,0.6629406434532881,0.721,3,2010s,0.44199999999999995,0.07703680799067238,0.05107083105892375,0.022573307328044297,Grass/Shrubland (% coverage)
Riparia_riparia,tmean_breeding,-0.004137258325535275,0.487,3,2010s,0.026000000000000023,0.19627591662652558,-8.120441701651605e-4,-2.1113148424294193e-5,Temperature
Riparia_riparia,prec_breeding,0.001917409250469115,0.838,3,2010s,0.6759999999999999,21.152541174133255,0.04055807811821194,0.027417260807911268,Precipitation
Riparia_riparia,hh,0.7907842549127556,0.999,3,2010s,0.998,0.19811495273141147,0.156666185282785,0.15635285291221943,Land-use heterogeneity
Riparia_riparia,perc_urban,-0.5134566819877698,0.026,3,2010s,0.948,0.1488016568276817,-0.07640320498902423,-0.07243023832959496,Urban (% coverage)
Riparia_riparia,perc_cropland,-0.6768854629518914,0,3,2010s,1,0.2961445296133415,-0.20045592702799678,-0.20045592702799678,Cropland (% coverage)
Riparia_riparia,perc_pasture,-1.673828047778545,0,3,2010s,1,0.09263165393243405,-0.15504946046422388,-0.15504946046422388,Pasture (% coverage)
Riparia_riparia,perc_forest,-0.6100004010291645,0.005,3,2010s,0.99,0.17593641286504874,-0.10732128240331239,-0.10624806957927926,Forest (% coverage)
Riparia_riparia,perc_grass_shrub,0.03527760771197632,0.521,3,2010s,0.04200000000000004,0.07703680799067238,0.002717674291677783,1.1414232025046698e-4,Grass/Shrubland (% coverage)
Saxicola_rubetra,tmean_breeding,0.3335782650970613,0.743,3,2010s,0.486,0.19627591662652558,0.06547337974861185,0.03182006255782536,Temperature
Saxicola_rubetra,prec_breeding,-9.126169292154347e-4,0.39,3,2010s,0.21999999999999997,21.152541174133255,-0.019304167171440536,-0.004246916777716918,Precipitation
Saxicola_rubetra,hh,0.08590135503808603,0.638,3,2010s,0.276,0.19811495273141147,0.01701834289293461,0.004697062638449953,Land-use heterogeneity
Saxicola_rubetra,perc_urban,1.055506415632631,0.999,3,2010s,0.998,0.1488016568276817,0.15706110343838314,0.15674698123150638,Urban (% coverage)
Saxicola_rubetra,perc_cropland,1.277635510738089,1,3,2010s,1,0.2961445296133415,0.37836476734483265,0.37836476734483265,Cropland (% coverage)
Saxicola_rubetra,perc_pasture,3.127560041834166,1,3,2010s,1,0.09263165393243405,0.28971105944809145,0.28971105944809145,Pasture (% coverage)
Saxicola_rubetra,perc_forest,2.356567183496009,1,3,2010s,1,0.17593641286504874,0.41460597693977896,0.41460597693977896,Forest (% coverage)
Saxicola_rubetra,perc_grass_shrub,3.582470476472555,1,3,2010s,1,0.07703680799067238,0.2759820902282688,0.2759820902282688,Grass/Shrubland (% coverage)
Serinus_serinus,tmean_breeding,0.4658775007029652,0.764,3,2010s,0.528,0.19627591662652558,0.0914405334861493,0.04828060168068683,Temperature
Serinus_serinus,prec_breeding,-0.003859634573671138,0.277,3,2010s,0.44599999999999995,21.152541174133255,-0.081641079236687,-0.0364119213395624,Precipitation
Serinus_serinus,hh,1.315991455727431,0.983,3,2010s,0.966,0.19811495273141147,0.2607175850463814,0.2518531871548044,Land-use heterogeneity
Serinus_serinus,perc_urban,-0.8887137938452518,0.104,3,2010s,0.792,0.1488016568276817,-0.13224208496978823,-0.10473573129607229,Urban (% coverage)
Serinus_serinus,perc_cropland,-1.310883994323343,0.008,3,2010s,0.984,0.2961445296133415,-0.3882111238765446,-0.3819997458945199,Cropland (% coverage)
Serinus_serinus,perc_pasture,-0.4016824481546281,0.377,3,2010s,0.246,0.09263165393243405,-0.03720850952819239,-0.009153293343935328,Pasture (% coverage)
Serinus_serinus,perc_forest,-0.9099750048340807,0.126,3,2010s,0.748,0.17593641286504874,-0.16009773814736353,-0.11975310813422792,Forest (% coverage)
Serinus_serinus,perc_grass_shrub,-4.266522859874032,0.001,3,2010s,0.998,0.07703680799067238,-0.32867930234393017,-0.3280219437392423,Grass/Shrubland (% coverage)
Sitta_europaea,tmean_breeding,0.416070542541033,0.715,3,2010s,0.42999999999999994,0.19627591662652558,0.08166462711853706,0.03511578966097093,Temperature
Sitta_europaea,prec_breeding,-0.006532792347857733,0.042,3,2010s,0.916,21.152541174133255,-0.13818515912012336,-0.126577605754033,Precipitation
Sitta_europaea,hh,1.307031599023849,1,3,2010s,1,0.19811495273141147,0.258942503459071,0.258942503459071,Land-use heterogeneity
Sitta_europaea,perc_urban,2.265939853975503,1,3,2010s,1,0.1488016568276817,0.33717560454343,0.33717560454343,Urban (% coverage)
Sitta_europaea,perc_cropland,1.621172114044489,1,3,2010s,1,0.2961445296133415,0.4801012531359716,0.4801012531359716,Cropland (% coverage)
Sitta_europaea,perc_pasture,-0.6706832937081094,0.144,3,2010s,0.712,0.09263165393243405,-0.06212650276103462,-0.044234069965856646,Pasture (% coverage)
Sitta_europaea,perc_forest,3.03860817496553,1,3,2010s,1,0.17593641286504874,0.5346018224058477,0.5346018224058477,Forest (% coverage)
Sitta_europaea,perc_grass_shrub,1.243782903324552,0.971,3,2010s,0.942,0.07703680799067238,0.09581706470549453,0.09025967495257585,Grass/Shrubland (% coverage)
Spinus_spinus,tmean_breeding,-0.2266413385007217,0.268,3,2010s,0.46399999999999997,0.19627591662652558,-0.044484236459691816,-0.020640685717297002,Temperature
Spinus_spinus,prec_breeding,-8.90705617737223e-4,0.4,3,2010s,0.19999999999999996,21.152541174133255,-0.018840687253218406,-0.0037681374506436803,Precipitation
Spinus_spinus,hh,0.7099613983026782,0.98,3,2010s,0.96,0.19811495273141147,0.1406539688658619,0.13502781011122741,Land-use heterogeneity
Spinus_spinus,perc_urban,-0.6336896088537342,0.073,3,2010s,0.854,0.1488016568276817,-0.0942940637119212,-0.0805271304099807,Urban (% coverage)
Spinus_spinus,perc_cropland,-0.1612279757916709,0.283,3,2010s,0.43400000000000005,0.2961445296133415,-0.04774678305133558,-0.020722103844279645,Cropland (% coverage)
Spinus_spinus,perc_pasture,0.01840538031375409,0.53,3,2010s,0.06000000000000005,0.09263165393243405,0.0017049208197185035,1.022952491831103e-4,Pasture (% coverage)
Spinus_spinus,perc_forest,2.092670437270609,1,3,2010s,1,0.17593641286504874,0.368176930042124,0.368176930042124,Forest (% coverage)
Spinus_spinus,perc_grass_shrub,-0.6230938860567343,0.19,3,2010s,0.62,0.07703680799067238,-0.04800116406031454,-0.029760721717395012,Grass/Shrubland (% coverage)
Sturnus_vulgaris,tmean_breeding,-0.1767080678264532,0.316,3,2010s,0.368,0.19627591662652558,-0.034683537987939356,-0.012763541979561683,Temperature
Sturnus_vulgaris,prec_breeding,0.01459434152859881,1,3,2010s,1,21.152541174133255,0.3087074100930492,0.3087074100930492,Precipitation
Sturnus_vulgaris,hh,-0.1712081518022434,0.343,3,2010s,0.31399999999999995,0.19811495273141147,-0.033918894901533776,-0.010650532999081605,Land-use heterogeneity
Sturnus_vulgaris,perc_urban,1.930218077137986,1,3,2010s,1,0.1488016568276817,0.28721964791687427,0.28721964791687427,Urban (% coverage)
Sturnus_vulgaris,perc_cropland,0.1646492778060707,0.715,3,2010s,0.42999999999999994,0.2961445296133415,0.04875998292705519,0.02096679265863373,Cropland (% coverage)
Sturnus_vulgaris,perc_pasture,0.272545054865762,0.678,3,2010s,0.3560000000000001,0.09263165393243405,0.02524629920332152,0.008987682516382463,Pasture (% coverage)
Sturnus_vulgaris,perc_forest,-0.236965661337849,0.269,3,2010s,0.46199999999999997,0.17593641286504874,-0.041690888427975116,-0.019261190453724503,Forest (% coverage)
Sturnus_vulgaris,perc_grass_shrub,2.369563631803703,0.991,3,2010s,0.982,0.07703680799067238,0.18254361852494216,0.1792578333914932,Grass/Shrubland (% coverage)
Sylvia_atricapilla,tmean_breeding,-0.04829833146179757,0.47,3,2010s,0.06000000000000005,0.19627591662652558,-0.009479799279196078,-5.687879567517652e-4,Temperature
Sylvia_atricapilla,prec_breeding,-0.005520094175385994,0.144,3,2010s,0.712,21.152541174133255,-0.11676401932994539,-0.08313598176292111,Precipitation
Sylvia_atricapilla,hh,0.7390111219119867,0.929,3,2010s,0.8580000000000001,0.19811495273141147,0.14640915348558062,0.12561905369062817,Land-use heterogeneity
Sylvia_atricapilla,perc_urban,1.450251068610351,0.973,3,2010s,0.946,0.1488016568276817,0.2157997618253361,0.20414657468676795,Urban (% coverage)
Sylvia_atricapilla,perc_cropland,1.123739568262507,1,3,2010s,1,0.2961445296133415,0.3327893258509996,0.3327893258509996,Cropland (% coverage)
