"site","lat","lon","atlas","survey"
"EF35",55.727126,10.869651,2,"EF35_2"
"EF44",55.680988,10.946982,2,"EF44_2"
"EF45",55.725889,10.949215,2,"EF45_2"
"EF53",55.634803,11.02413,2,"EF53_2"
"EF54",55.679702,11.026448,2,"EF54_2"
"EF55",55.7246,11.028773,2,"EF55_2"
"EF60",55.498775,11.096311,2,"EF60_2"
"EF61",55.543673,11.0987,2,"EF61_2"
"EF63",55.633467,11.103499,2,"EF63_2"
"EF64",55.678364,11.105908,2,"EF64_2"
"EF65",55.72326,11.108324,2,"EF65_2"
"EF66",55.768156,11.110747,2,"EF66_2"
"EF68",55.857946,11.115613,2,"EF68_2"
"EF69",55.902841,11.118057,2,"EF69_2"
"EF70",55.497395,11.175403,2,"EF70_2"
"EF71",55.54229,11.177882,2,"EF71_2"
"EF72",55.587185,11.180368,2,"EF72_2"
"EF73",55.63208,11.182861,2,"EF73_2"
"EF74",55.676975,11.185361,2,"EF74_2"
"EF75",55.721869,11.187868,2,"EF75_2"
"EF76",55.766762,11.190382,2,"EF76_2"
"EF78",55.856548,11.195432,2,"EF78_2"
"EF79",55.90144,11.197968,2,"EF79_2"
"EF80",55.495964,11.254487,2,"EF80_2"
"EF81",55.540857,11.257056,2,"EF81_2"
"EF82",55.58575,11.259633,2,"EF82_2"
"EF83",55.630642,11.262216,2,"EF83_2"
"EF84",55.675534,11.264807,2,"EF84_2"
"EF85",55.720426,11.267405,2,"EF85_2"
"EF86",55.765317,11.27001,2,"EF86_2"
"EF87",55.810208,11.272623,2,"EF87_2"
"EF90",55.494482,11.333564,2,"EF90_2"
"EF91",55.539372,11.336223,2,"EF91_2"
"EF92",55.584263,11.33889,2,"EF92_2"
"EF93",55.629153,11.341564,2,"EF93_2"
"EF94",55.674042,11.344245,2,"EF94_2"
"EF95",55.718931,11.346935,2,"EF95_2"
"EF96",55.76382,11.349631,2,"EF96_2"
"EF97",55.808708,11.352335,2,"EF97_2"
"EF98",55.853596,11.355047,2,"EF98_2"
"EG00",55.056861,10.603426,2,"EG00_2"
"EG01",55.101775,10.605223,2,"EG01_2"
"EG02",55.146688,10.607026,2,"EG02_2"
"EG03",55.191601,10.608833,2,"EG03_2"
"EG04",55.236514,10.610646,2,"EG04_2"
"EG05",55.281426,10.612464,2,"EG05_2"
"EG06",55.326338,10.614287,2,"EG06_2"
"EG07",55.37125,10.616115,2,"EG07_2"
"EG08",55.416161,10.617948,2,"EG08_2"
"EG09",55.461071,10.619786,2,"EG09_2"
"EG10",55.055806,10.681666,2,"EG10_2"
"EG11",55.100718,10.683551,2,"EG11_2"
"EG12",55.145629,10.685442,2,"EG12_2"
"EG13",55.19054,10.687338,2,"EG13_2"
"EG14",55.235451,10.689239,2,"EG14_2"
"EG15",55.280362,10.691145,2,"EG15_2"
"EG16",55.325272,10.693057,2,"EG16_2"
"EG17",55.370182,10.694974,2,"EG17_2"
"EG18",55.415091,10.696897,2,"EG18_2"
"EG19",55.46,10.698825,2,"EG19_2"
"EG21",55.09961,10.761875,2,"EG21_2"
"EG22",55.144519,10.763853,2,"EG22_2"
"EG23",55.189429,10.765837,2,"EG23_2"
"EG24",55.234338,10.767826,2,"EG24_2"
"EG25",55.279247,10.769821,2,"EG25_2"
"EG26",55.324155,10.771822,2,"EG26_2"
"EG27",55.369063,10.773828,2,"EG27_2"
"EG30",55.053543,10.838132,2,"EG30_2"
"EG31",55.098451,10.840192,2,"EG31_2"
"EG33",55.188267,10.84433,2,"EG33_2"
"EG34",55.233174,10.846408,2,"EG34_2"
"EG35",55.278081,10.848491,2,"EG35_2"
"EG36",55.322987,10.850581,2,"EG36_2"
"EG40",55.052337,10.916356,2,"EG40_2"
"EG41",55.097243,10.918504,2,"EG41_2"
"EG42",55.142149,10.920657,2,"EG42_2"
"EG44",55.231959,10.924983,2,"EG44_2"
"EG46",55.321768,10.929334,2,"EG46_2"
"EG67",55.364079,11.089184,2,"EG67_2"
"EG72",55.138215,11.155819,2,"EG72_2"
"EG73",55.183114,11.158242,2,"EG73_2"
"EG74",55.228012,11.160673,2,"EG74_2"
"EG76",55.317808,11.165555,2,"EG76_2"
"EG77",55.362706,11.168007,2,"EG77_2"
"EG78",55.407602,11.170465,2,"EG78_2"
"EG79",55.452499,11.17293,2,"EG79_2"
"EG83",55.181699,11.236704,2,"EG83_2"
"EG84",55.226596,11.239223,2,"EG84_2"
"EG85",55.271491,11.241749,2,"EG85_2"
"EG86",55.316387,11.244282,2,"EG86_2"
"EG87",55.361282,11.246823,2,"EG87_2"
"EG88",55.406176,11.24937,2,"EG88_2"
"EG89",55.45107,11.251925,2,"EG89_2"
"EG93",55.180235,11.315159,2,"EG93_2"
"EG94",55.225128,11.317766,2,"EG94_2"
"EG95",55.270022,11.320381,2,"EG95_2"
"EG96",55.314915,11.323002,2,"EG96_2"
"EG97",55.359807,11.325632,2,"EG97_2"
"EG98",55.404699,11.328268,2,"EG98_2"
"EG99",55.449591,11.330913,2,"EG99_2"
"EH05",54.832288,10.594512,2,"EH05_2"
"EH06",54.877204,10.596285,2,"EH06_2"
"EH07",54.922119,10.598062,2,"EH07_2"
"EH08",54.967033,10.599845,2,"EH08_2"
"EH09",55.011947,10.601633,2,"EH09_2"
"EH13",54.741413,10.668616,2,"EH13_2"
"EH14",54.786327,10.670464,2,"EH14_2"
"EH15",54.831241,10.672318,2,"EH15_2"
"EH16",54.876155,10.674177,2,"EH16_2"
"EH17",54.921068,10.676042,2,"EH17_2"
"EH18",54.965981,10.677911,2,"EH18_2"
"EH19",55.010893,10.679786,2,"EH19_2"
"EH23",54.74032,10.746244,2,"EH23_2"
"EH24",54.785232,10.748179,2,"EH24_2"
"EH25",54.830144,10.750119,2,"EH25_2"
"EH26",54.875056,10.752065,2,"EH26_2"
"EH27",54.919967,10.754016,2,"EH27_2"
"EH28",54.964878,10.755972,2,"EH28_2"
"EH36",54.873907,10.829947,2,"EH36_2"
"EH37",54.918817,10.831984,2,"EH37_2"
"EH38",54.963726,10.834028,2,"EH38_2"
"EH39",55.008635,10.836077,2,"EH39_2"
"EH49",55.00743,10.914214,2,"EH49_2"
"EH54",54.781648,10.98129,2,"EH54_2"
"EH55",54.826554,10.983489,2,"EH55_2"
"EH56",54.87146,10.985693,2,"EH56_2"
"EH57",54.916366,10.987904,2,"EH57_2"
"EH63",54.73545,11.056703,2,"EH63_2"
"EH64",54.780354,11.058982,2,"EH64_2"
"EH65",54.825258,11.061266,2,"EH65_2"
"EH66",54.870162,11.063558,2,"EH66_2"
"EH67",54.915065,11.065855,2,"EH67_2"
"EH68",54.959968,11.068159,2,"EH68_2"
"EH73",54.734108,11.134303,2,"EH73_2"
"EH74",54.77901,11.136667,2,"EH74_2"
"EH75",54.823912,11.139038,2,"EH75_2"
"EH76",54.868813,11.141415,2,"EH76_2"
"EH77",54.913714,11.143799,2,"EH77_2"
"EH78",54.958615,11.14619,2,"EH78_2"
"EH83",54.732717,11.211896,2,"EH83_2"
"EH84",54.777617,11.214346,2,"EH84_2"
"EH85",54.822516,11.216803,2,"EH85_2"
"EH86",54.867415,11.219266,2,"EH86_2"
"EH87",54.912314,11.221737,2,"EH87_2"
"EH88",54.957212,11.224214,2,"EH88_2"
"EH92",54.686378,11.286953,2,"EH92_2"
"EH93",54.731276,11.289482,2,"EH93_2"
"EH94",54.776173,11.292018,2,"EH94_2"
"EH95",54.821071,11.294561,2,"EH95_2"
"EH96",54.865967,11.297111,2,"EH96_2"
"EH97",54.910864,11.299668,2,"EH97_2"
"EH98",54.95576,11.302232,2,"EH98_2"
"FD01",56.704789,11.489686,2,"FD01_2"
"FD02",56.703133,11.571269,2,"FD02_2"
"FD03",56.746297,11.656003,2,"FD03_2"
"FE00",55.941812,11.440475,2,"FE00_2"
"FE10",55.940201,11.520447,2,"FE10_2"
"FE20",55.938539,11.600411,2,"FE20_2"
"FE30",55.936824,11.680367,2,"FE30_2"
"FE36",56.206072,11.699132,2,"FE36_2"
"FE40",55.935058,11.760314,2,"FE40_2"
"FE41",55.979931,11.763511,2,"FE41_2"
"FE50",55.93324,11.840251,2,"FE50_2"
"FE51",55.97811,11.843541,2,"FE51_2"
"FE60",55.93137,11.920179,2,"FE60_2"
"FE61",55.976237,11.923562,2,"FE61_2"
"FE62",56.021103,11.926953,2,"FE62_2"
"FE70",55.929449,12.000098,2,"FE70_2"
"FE71",55.974312,12.003572,2,"FE71_2"
"FE72",56.019175,12.007057,2,"FE72_2"
"FE73",56.064037,12.010551,2,"FE73_2"
"FE80",55.927475,12.080007,2,"FE80_2"
"FE81",55.972335,12.083574,2,"FE81_2"
"FE82",56.017195,12.08715,2,"FE82_2"
"FE83",56.062054,12.090737,2,"FE83_2"
"FE90",55.92545,12.159906,2,"FE90_2"
"FE91",55.970306,12.163565,2,"FE91_2"
"FE92",56.015162,12.167234,2,"FE92_2"
"FE93",56.060018,12.170913,2,"FE93_2"
"FE94",56.104873,12.174604,2,"FE94_2"
"FF00",55.492949,11.412634,2,"FF00_2"
"FF01",55.537837,11.415383,2,"FF01_2"
"FF02",55.582725,11.41814,2,"FF02_2"
"FF03",55.627612,11.420904,2,"FF03_2"
"FF04",55.672499,11.423676,2,"FF04_2"
"FF05",55.717385,11.426456,2,"FF05_2"
"FF06",55.762272,11.429244,2,"FF06_2"
"FF07",55.807157,11.43204,2,"FF07_2"
"FF08",55.852042,11.434844,2,"FF08_2"
"FF10",55.491365,11.491696,2,"FF10_2"
"FF11",55.53625,11.494535,2,"FF11_2"
"FF12",55.581135,11.497382,2,"FF12_2"
"FF13",55.62602,11.500237,2,"FF13_2"
"FF14",55.670904,11.5031,2,"FF14_2"
"FF15",55.715788,11.50597,2,"FF15_2"
"FF16",55.760672,11.508849,2,"FF16_2"
"FF17",55.805555,11.511737,2,"FF17_2"
"FF18",55.850437,11.514632,2,"FF18_2"
"FF19",55.895319,11.517536,2,"FF19_2"
"FF20",55.48973,11.57075,2,"FF20_2"
"FF21",55.534613,11.573679,2,"FF21_2"
"FF22",55.579495,11.576616,2,"FF22_2"
"FF23",55.624377,11.579561,2,"FF23_2"
"FF24",55.669258,11.582515,2,"FF24_2"
"FF25",55.71414,11.585476,2,"FF25_2"
"FF26",55.75902,11.588446,2,"FF26_2"
"FF27",55.8039,11.591425,2,"FF27_2"
"FF28",55.84878,11.594412,2,"FF28_2"
"FF29",55.89366,11.597407,2,"FF29_2"
"FF30",55.488044,11.649796,2,"FF30_2"
"FF31",55.532924,11.652815,2,"FF31_2"
"FF32",55.577803,11.655842,2,"FF32_2"
"FF33",55.622682,11.658877,2,"FF33_2"
"FF34",55.667561,11.661921,2,"FF34_2"
"FF35",55.712439,11.664974,2,"FF35_2"
"FF36",55.757317,11.668035,2,"FF36_2"
"FF37",55.802195,11.671105,2,"FF37_2"
"FF38",55.847072,11.674183,2,"FF38_2"
"FF39",55.891948,11.677271,2,"FF39_2"
"FF40",55.486307,11.728834,2,"FF40_2"
"FF41",55.531184,11.731942,2,"FF41_2"
"FF42",55.576061,11.735059,2,"FF42_2"
"FF43",55.620937,11.738185,2,"FF43_2"
"FF44",55.665813,11.741319,2,"FF44_2"
"FF45",55.710688,11.744463,2,"FF45_2"
"FF46",55.755563,11.747615,2,"FF46_2"
"FF47",55.800437,11.750776,2,"FF47_2"
"FF48",55.845311,11.753946,2,"FF48_2"
"FF49",55.890185,11.757125,2,"FF49_2"
"FF50",55.484519,11.807863,2,"FF50_2"
"FF51",55.529393,11.811061,2,"FF51_2"
"FF52",55.574267,11.814267,2,"FF52_2"
"FF53",55.61914,11.817483,2,"FF53_2"
"FF54",55.664013,11.820708,2,"FF54_2"
"FF55",55.708885,11.823942,2,"FF55_2"
"FF56",55.753757,11.827186,2,"FF56_2"
"FF57",55.798629,11.830438,2,"FF57_2"
"FF60",55.48268,11.886882,2,"FF60_2"
"FF61",55.527551,11.89017,2,"FF61_2"
"FF62",55.572422,11.893467,2,"FF62_2"
"FF63",55.617292,11.896773,2,"FF63_2"
"FF64",55.662162,11.900088,2,"FF64_2"
"FF65",55.707031,11.903413,2,"FF65_2"
"FF66",55.7519,11.906747,2,"FF66_2"
"FF67",55.796768,11.910091,2,"FF67_2"
"FF68",55.841636,11.913444,2,"FF68_2"
"FF69",55.886503,11.916807,2,"FF69_2"
"FF70",55.48079,11.965893,2,"FF70_2"
"FF71",55.525658,11.96927,2,"FF71_2"
"FF72",55.570526,11.972657,2,"FF72_2"
"FF73",55.615393,11.976053,2,"FF73_2"
"FF74",55.660259,11.979459,2,"FF74_2"
"FF75",55.705125,11.982875,2,"FF75_2"
"FF76",55.749991,11.9863,2,"FF76_2"
"FF77",55.794856,11.989735,2,"FF77_2"
"FF78",55.839721,11.993179,2,"FF78_2"
"FF79",55.884585,11.996634,2,"FF79_2"
"FF80",55.478849,12.044894,2,"FF80_2"
"FF81",55.523714,12.048361,2,"FF81_2"
"FF82",55.568578,12.051838,2,"FF82_2"
"FF83",55.613442,12.055324,2,"FF83_2"
"FF84",55.658305,12.05882,2,"FF84_2"
"FF85",55.703168,12.062326,2,"FF85_2"
"FF86",55.74803,12.065843,2,"FF86_2"
"FF87",55.792892,12.069369,2,"FF87_2"
"FF88",55.837754,12.072905,2,"FF88_2"
"FF89",55.882615,12.076451,2,"FF89_2"
"FF90",55.476858,12.123886,2,"FF90_2"
"FF91",55.521719,12.127442,2,"FF91_2"
"FF92",55.56658,12.131008,2,"FF92_2"
"FF93",55.61144,12.134585,2,"FF93_2"
"FF94",55.6563,12.138172,2,"FF94_2"
"FF95",55.70116,12.141768,2,"FF95_2"
"FF96",55.746019,12.145375,2,"FF96_2"
"FF97",55.790877,12.148992,2,"FF97_2"
"FF98",55.835735,12.15262,2,"FF98_2"
"FF99",55.880593,12.156258,2,"FF99_2"
"FG00",55.044043,11.385566,2,"FG00_2"
"FG03",55.178719,11.393606,2,"FG03_2"
"FG04",55.223611,11.396302,2,"FG04_2"
"FG05",55.268501,11.399005,2,"FG05_2"
"FG06",55.313392,11.401715,2,"FG06_2"
"FG07",55.358282,11.404433,2,"FG07_2"
"FG08",55.403171,11.407159,2,"FG08_2"
"FG09",55.44806,11.409893,2,"FG09_2"
"FG13",55.177154,11.472047,2,"FG13_2"
"FG14",55.222042,11.47483,2,"FG14_2"
"FG15",55.26693,11.477621,2,"FG15_2"
"FG16",55.311818,11.48042,2,"FG16_2"
"FG17",55.356706,11.483227,2,"FG17_2"
"FG18",55.401592,11.486042,2,"FG18_2"
"FG19",55.446479,11.488865,2,"FG19_2"
"FG23",55.175538,11.550479,2,"FG23_2"
"FG24",55.220424,11.55335,2,"FG24_2"
"FG25",55.265309,11.55623,2,"FG25_2"
"FG26",55.310194,11.559118,2,"FG26_2"
"FG27",55.355079,11.562014,2,"FG27_2"
"FG28",55.399963,11.564918,2,"FG28_2"
"FG29",55.444846,11.56783,2,"FG29_2"
"FG31",55.084104,11.623009,2,"FG31_2"
"FG33",55.173871,11.628903,2,"FG33_2"
"FG34",55.218754,11.631863,2,"FG34_2"
"FG35",55.263637,11.634831,2,"FG35_2"
"FG36",55.308519,11.637807,2,"FG36_2"
"FG37",55.353401,11.640792,2,"FG37_2"
"FG38",55.398282,11.643785,2,"FG38_2"
"FG39",55.443163,11.646786,2,"FG39_2"
"FG41",55.082392,11.701249,2,"FG41_2"
"FG42",55.127274,11.70428,2,"FG42_2"
"FG43",55.172154,11.707319,2,"FG43_2"
"FG44",55.217035,11.710367,2,"FG44_2"
"FG45",55.261915,11.713423,2,"FG45_2"
"FG46",55.306794,11.716488,2,"FG46_2"
"FG47",55.351673,11.719562,2,"FG47_2"
"FG48",55.396551,11.722644,2,"FG48_2"
"FG49",55.441429,11.725734,2,"FG49_2"
"FG50",55.035752,11.776372,2,"FG50_2"
"FG51",55.080631,11.779482,2,"FG51_2"
"FG52",55.125509,11.7826,2,"FG52_2"
"FG53",55.170387,11.785727,2,"FG53_2"
"FG54",55.215265,11.788863,2,"FG54_2"
"FG55",55.260141,11.792007,2,"FG55_2"
"FG56",55.305018,11.795161,2,"FG56_2"
"FG57",55.349894,11.798323,2,"FG57_2"
"FG58",55.394769,11.801494,2,"FG58_2"
"FG59",55.439644,11.804674,2,"FG59_2"
"FG60",55.033944,11.854508,2,"FG60_2"
"FG61",55.07882,11.857705,2,"FG61_2"
"FG62",55.123695,11.860911,2,"FG62_2"
"FG63",55.16857,11.864126,2,"FG63_2"
"FG64",55.213444,11.86735,2,"FG64_2"
"FG65",55.258318,11.870582,2,"FG65_2"
"FG66",55.303191,11.873824,2,"FG66_2"
"FG67",55.348064,11.877075,2,"FG67_2"
"FG68",55.392936,11.880335,2,"FG68_2"
"FG69",55.437808,11.883604,2,"FG69_2"
"FG70",55.032085,11.932636,2,"FG70_2"
"FG71",55.076958,11.93592,2,"FG71_2"
"FG72",55.12183,11.939213,2,"FG72_2"
"FG73",55.166702,11.942516,2,"FG73_2"
"FG74",55.211573,11.945828,2,"FG74_2"
"FG75",55.256444,11.949148,2,"FG75_2"
"FG76",55.301314,11.952479,2,"FG76_2"
"FG77",55.346184,11.955818,2,"FG77_2"
"FG78",55.391053,11.959167,2,"FG78_2"
"FG79",55.435922,11.962525,2,"FG79_2"
"FG80",55.030176,12.010754,2,"FG80_2"
"FG81",55.075046,12.014125,2,"FG81_2"
"FG82",55.119915,12.017506,2,"FG82_2"
"FG83",55.164783,12.020896,2,"FG83_2"
"FG84",55.209651,12.024296,2,"FG84_2"
"FG85",55.254519,12.027705,2,"FG85_2"
"FG86",55.299386,12.031124,2,"FG86_2"
"FG87",55.344252,12.034552,2,"FG87_2"
"FG88",55.389119,12.03799,2,"FG88_2"
"FG89",55.433984,12.041437,2,"FG89_2"
"FG92",55.117949,12.095789,2,"FG92_2"
"FG93",55.162814,12.099267,2,"FG93_2"
"FG94",55.207679,12.102755,2,"FG94_2"
"FG95",55.252543,12.106252,2,"FG95_2"
"FG96",55.297407,12.109759,2,"FG96_2"
"FG97",55.342271,12.113276,2,"FG97_2"
"FG98",55.387133,12.116803,2,"FG98_2"
"FG99",55.431996,12.120339,2,"FG99_2"
"FH01",54.639994,11.361839,2,"FH01_2"
"FH02",54.68489,11.364446,2,"FH02_2"
"FH03",54.729786,11.367061,2,"FH03_2"
"FH04",54.774681,11.369682,2,"FH04_2"
"FH05",54.819575,11.372311,2,"FH05_2"
"FH06",54.86447,11.374948,2,"FH06_2"
"FH07",54.909363,11.377591,2,"FH07_2"
"FH08",54.954257,11.380242,2,"FH08_2"
"FH10",54.593565,11.436554,2,"FH10_2"
"FH11",54.638459,11.43924,2,"FH11_2"
"FH12",54.683353,11.441933,2,"FH12_2"
"FH13",54.728246,11.444633,2,"FH13_2"
"FH14",54.773138,11.44734,2,"FH14_2"
"FH15",54.81803,11.450055,2,"FH15_2"
"FH16",54.862922,11.452777,2,"FH16_2"
"FH17",54.907813,11.455507,2,"FH17_2"
"FH18",54.952704,11.458245,2,"FH18_2"
"FH20",54.591983,11.513863,2,"FH20_2"
"FH21",54.636875,11.516634,2,"FH21_2"
"FH22",54.681766,11.519412,2,"FH22_2"
"FH23",54.726656,11.522197,2,"FH23_2"
"FH24",54.771546,11.52499,2,"FH24_2"
"FH25",54.816436,11.527791,2,"FH25_2"
"FH27",54.906213,11.533416,2,"FH27_2"
"FH28",54.951102,11.53624,2,"FH28_2"
"FH29",54.99599,11.539072,2,"FH29_2"
"FH31",54.635241,11.59402,2,"FH31_2"
"FH32",54.680129,11.596883,2,"FH32_2"
"FH33",54.725017,11.599754,2,"FH33_2"
"FH34",54.769904,11.602632,2,"FH34_2"
"FH35",54.814791,11.605519,2,"FH35_2"
"FH36",54.859678,11.608414,2,"FH36_2"
"FH37",54.904563,11.611317,2,"FH37_2"
"FH42",54.678443,11.674347,2,"FH42_2"
"FH43",54.723329,11.677303,2,"FH43_2"
"FH44",54.768213,11.680267,2,"FH44_2"
"FH45",54.813097,11.683239,2,"FH45_2"
"FH46",54.857981,11.68622,2,"FH46_2"
"FH47",54.902864,11.689209,2,"FH47_2"
"FH48",54.947746,11.692207,2,"FH48_2"
"FH51",54.631825,11.748769,2,"FH51_2"
"FH52",54.676708,11.751802,2,"FH52_2"
"FH53",54.72159,11.754843,2,"FH53_2"
"FH54",54.766472,11.757893,2,"FH54_2"
"FH55",54.811353,11.760952,2,"FH55_2"
"FH56",54.856234,11.764018,2,"FH56_2"
"FH57",54.901114,11.767094,2,"FH57_2"
"FH58",54.945994,11.770178,2,"FH58_2"
"FH60",54.585163,11.823021,2,"FH60_2"
"FH61",54.630044,11.826131,2,"FH61_2"
"FH62",54.674923,11.829249,2,"FH62_2"
"FH63",54.719803,11.832376,2,"FH63_2"
"FH64",54.764681,11.835511,2,"FH64_2"
"FH65",54.809559,11.838655,2,"FH65_2"
"FH66",54.854437,11.841808,2,"FH66_2"
"FH67",54.899314,11.84497,2,"FH67_2"
"FH68",54.944191,11.848141,2,"FH68_2"
"FH69",54.989068,11.85132,2,"FH69_2"
"FH70",54.583335,11.90029,2,"FH70_2"
"FH71",54.628212,11.903484,2,"FH71_2"
"FH72",54.673089,11.906687,2,"FH72_2"
"FH73",54.717965,11.909899,2,"FH73_2"
"FH74",54.762841,11.91312,2,"FH74_2"
"FH75",54.807716,11.91635,2,"FH75_2"
"FH76",54.852591,11.919589,2,"FH76_2"
"FH77",54.897465,11.922837,2,"FH77_2"
"FH78",54.942339,11.926094,2,"FH78_2"
"FH79",54.987212,11.92936,2,"FH79_2"
"FH80",54.581458,11.977549,2,"FH80_2"
"FH81",54.626332,11.980827,2,"FH81_2"
"FH82",54.671205,11.984116,2,"FH82_2"
"FH83",54.716078,11.987414,2,"FH83_2"
"FH84",54.760951,11.99072,2,"FH84_2"
"FH85",54.805823,11.994036,2,"FH85_2"
"FH86",54.850694,11.997361,2,"FH86_2"
"FH87",54.895566,12.000695,2,"FH87_2"
"FH88",54.940436,12.004039,2,"FH88_2"
"FH89",54.985306,12.007392,2,"FH89_2"
"FG90",55.028217,12.088863,2,"FG90_2"
"FG91",55.073083,12.092321,2,"FG91_2"
"FH94",54.759011,12.068311,2,"FH94_2"
"FH95",54.80388,12.071713,2,"FH95_2"
"FH96",54.848748,12.075124,2,"FH96_2"
"FH97",54.893616,12.078544,2,"FH97_2"
"FH98",54.938484,12.081974,2,"FH98_2"
"FH99",54.983351,12.085414,2,"FH99_2"
"GE00",55.923373,12.239794,2,"GE00_2"
"GE01",55.968226,12.243545,2,"GE01_2"
"GE02",56.013078,12.247307,2,"GE02_2"
"GE03",56.05793,12.251079,2,"GE03_2"
"GE04",56.102782,12.254862,2,"GE04_2"
"GE10",55.921244,12.319672,2,"GE10_2"
"GE11",55.966093,12.323515,2,"GE11_2"
"GE12",56.010942,12.327369,2,"GE12_2"
"GE13",56.055791,12.331233,2,"GE13_2"
"GE14",56.100638,12.335109,2,"GE14_2"
"GE20",55.919063,12.399539,2,"GE20_2"
"GE21",55.963909,12.403474,2,"GE21_2"
"GE22",56.008754,12.40742,2,"GE22_2"
"GE23",56.053599,12.411377,2,"GE23_2"
"GE24",56.098443,12.415345,2,"GE24_2"
"GE30",55.916831,12.479395,2,"GE30_2"
"GE31",55.961673,12.483422,2,"GE31_2"
"GE32",56.006515,12.48746,2,"GE32_2"
"GE33",56.051355,12.491509,2,"GE33_2"
"GE34",56.096196,12.49557,2,"GE34_2"
"GE40",55.914547,12.559239,2,"GE40_2"
"GE41",55.959385,12.563358,2,"GE41_2"
"GE42",56.004223,12.567488,2,"GE42_2"
"GE43",56.04906,12.57163,2,"GE43_2"
"GE44",56.093896,12.575784,2,"GE44_2"
"GF00",55.474815,12.202867,2,"GF00_2"
"GF01",55.519673,12.206513,2,"GF01_2"
"GF02",55.564531,12.210169,2,"GF02_2"
"GF03",55.609387,12.213836,2,"GF03_2"
"GF04",55.654244,12.217513,2,"GF04_2"
"GF05",55.6991,12.2212,2,"GF05_2"
"GF06",55.743956,12.224898,2,"GF06_2"
"GF07",55.788811,12.228606,2,"GF07_2"
"GF08",55.833665,12.232325,2,"GF08_2"
"GF09",55.878519,12.236054,2,"GF09_2"
"GF12",55.56243,12.28932,2,"GF12_2"
"GF13",55.607284,12.293076,2,"GF13_2"
"GF14",55.652136,12.296844,2,"GF14_2"
"GF15",55.696989,12.300622,2,"GF15_2"
"GF16",55.741841,12.30441,2,"GF16_2"
"GF17",55.786692,12.308209,2,"GF17_2"
"GF18",55.831544,12.31202,2,"GF18_2"
"GF19",55.876394,12.31584,2,"GF19_2"
"GF23",55.605128,12.372306,2,"GF23_2"
"GF24",55.649978,12.376164,2,"GF24_2"
"GF25",55.694827,12.380032,2,"GF25_2"
"GF26",55.739675,12.383912,2,"GF26_2"
"GF27",55.784523,12.387802,2,"GF27_2"
"GF28",55.82937,12.391703,2,"GF28_2"
"GF29",55.874217,12.395616,2,"GF29_2"
"GF33",55.602922,12.451525,2,"GF33_2"
"GF34",55.647768,12.455473,2,"GF34_2"
"GF35",55.692613,12.459432,2,"GF35_2"
"GF36",55.737458,12.463402,2,"GF36_2"
"GF37",55.782302,12.467383,2,"GF37_2"
"GF38",55.827145,12.471376,2,"GF38_2"
"GF39",55.871989,12.47538,2,"GF39_2"
"GF42",55.555823,12.526707,2,"GF42_2"
"GF43",55.600665,12.530733,2,"GF43_2"
"GF44",55.645507,12.534771,2,"GF44_2"
"GF45",55.690348,12.53882,2,"GF45_2"
"GF46",55.735189,12.542881,2,"GF46_2"
"GF47",55.780029,12.546953,2,"GF47_2"
"GF48",55.824869,12.551037,2,"GF48_2"
"GF49",55.869708,12.555132,2,"GF49_2"
"GF52",55.553518,12.605814,2,"GF52_2"
"GF53",55.598357,12.60993,2,"GF53_2"
"GF54",55.643195,12.614058,2,"GF54_2"
"GF55",55.688032,12.618197,2,"GF55_2"
"GF56",55.732869,12.622348,2,"GF56_2"
"GF57",55.777705,12.626511,2,"GF57_2"
"GF63",55.595997,12.689115,2,"GF63_2"
"GF64",55.640831,12.693332,2,"GF64_2"
"GF65",55.685665,12.697562,2,"GF65_2"
"GF66",55.730498,12.701804,2,"GF66_2"
"GF73",55.593587,12.768288,2,"GF73_2"
"GF74",55.638417,12.772595,2,"GF74_2"
"GF75",55.683246,12.776915,2,"GF75_2"
"GG00",55.026208,12.166962,2,"GG00_2"
"GG01",55.071071,12.170508,2,"GG01_2"
"GG02",55.115933,12.174063,2,"GG02_2"
"GG04",55.205656,12.181204,2,"GG04_2"
"GG05",55.250517,12.184789,2,"GG05_2"
"GG06",55.295378,12.188385,2,"GG06_2"
"GG07",55.340238,12.19199,2,"GG07_2"
"GG08",55.385098,12.195606,2,"GG08_2"
"GG09",55.429957,12.199231,2,"GG09_2"
"GG10",55.024149,12.245051,2,"GG10_2"
"GG11",55.069008,12.248684,2,"GG11_2"
"GG15",55.248441,12.263316,2,"GG15_2"
"GG16",55.293298,12.267,2,"GG16_2"
"GG17",55.338155,12.270694,2,"GG17_2"
"GG18",55.383011,12.274398,2,"GG18_2"
"GG19",55.427866,12.278113,2,"GG19_2"
"GG20",55.022039,12.323131,2,"GG20_2"
"GG25",55.246314,12.341833,2,"GG25_2"
"GG26",55.291168,12.345605,2,"GG26_2"
"GG27",55.336021,12.349388,2,"GG27_2"
"GG28",55.380874,12.353181,2,"GG28_2"
"GG30",55.01988,12.4012,2,"GG30_2"
"GG35",55.244137,12.42034,2,"GG35_2"
"GG36",55.288987,12.4242,2,"GG36_2"
"GG37",55.333837,12.428071,2,"GG37_2"
"GG38",55.378686,12.431953,2,"GG38_2"
"GG40",55.017671,12.479258,2,"GG40_2"
"GG50",55.015411,12.557306,2,"GG50_2"
"GH05",54.801887,12.14938,2,"GH05_2"
"GH06",54.846753,12.152877,2,"GH06_2"
"GH07",54.891617,12.156384,2,"GH07_2"
