site,survey_from,survey_to,bioregion_1,bioregion_3,atlas.x,atlas.y,variable,from,to,delta_raw,variable_label,national_mean_delta,national_median_delta,national_sd_delta,delta_relative_to_national
EH08,EH08_1,EH08_3,Cluster 1,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
EH08,EH08_1,EH08_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH08,EH08_1,EH08_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.136003703717165,0,-0.136003703717165,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.492722790765058
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.49563023445025,9.78308020690515,1.2874499724549011,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.66524052727295
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,prec_breeding,118.97473415967,194.490367396294,75.515633236624,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.006940762258942759
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,hh,0.637159275468043,0.633963583548367,-0.003195691919675947,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.1919641568631693
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0473838684024331,0.106748857934855,0.0593649895324219,Urban,0.018701331002944264,0,0.04401874318659405,1.3486298161847918
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.563932721256158,0.563932721256158,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0473838684023649,0,-0.0473838684023649,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.7391002659415444
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,perc_forest,0.148386506235264,0.13507992000097,-0.01330658623429401,Forest,0.027693910910736398,0,0.07188363908141222,-0.18511286301495616
EH09,EH09_1,EH09_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0230292016491294,0.0243546667533665,0.001325465104237103,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.014547780063204221
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.66977294704696,9.98677994935406,1.3170070023071005,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,2.006613615922725
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,prec_breeding,119.917780222063,196.156901528493,76.23912130643,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.07518928620973185
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,hh,0.512604354894734,0.516191236908612,0.0035868820138780233,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.13749901504526627
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,perc_urban,0.0708314550682625,0.102763003600077,0.0319315485318145,Urban,0.018701331002944264,0,0.04401874318659405,0.7254080016882282
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,perc_cropland,0.118924650548467,0.0626384326968475,-0.0562862178516195,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.2746017600885371
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,perc_pasture,0.0365023212701465,0.0182363192802933,-0.0182660019898532,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.284915676654958
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH13,EH13_1,EH13_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0,0.0426206713096575,0.0426206713096575,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.4677876093281907
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.63801664553526,9.95330806267442,1.3152914171391608,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9867992228477127
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,prec_breeding,119.227634268475,195.020040118669,75.79240585019399,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.0330494475773048
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,hh,0.612725997886964,0.620363952845047,0.007637954958082949,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.10496825834694921
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,perc_urban,0,0.00873563898151805,0.00873563898151805,Urban,0.018701331002944264,0,0.04401874318659405,0.19845271239317203
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,perc_cropland,0.448819600400635,0.440083961419117,-0.008735638981518024,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.1468287613188579
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,perc_pasture,0.0563659515133113,0.0563659515133113,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH14,EH14_1,EH14_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0.0220794670833222,0.0220794670833222,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,tmean_breeding,8.59627926015919,9.90727677818757,1.3109975180283815,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.937206228926229
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,prec_breeding,117.984584085947,193.662443216082,75.677859130135,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.022243955553744428
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,hh,0.578518923326683,0.553696883276683,-0.024822040049999994,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.3656271540469315
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,perc_urban,0.105091976558721,0.0818535836854018,-0.023238392873319205,Urban,0.018701331002944264,0,0.04401874318659405,-0.5279204082409259
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,perc_cropland,0.61592752299166,0.639165915864979,0.02323839287331897,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.430207707196491
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,perc_pasture,0.101969081732909,0.101969081732909,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH15,EH15_1,EH15_3,Cluster 2,Cluster 1,1,3,perc_grass_shrub,0.00227520222844888,0.00227520222844888,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.61780075368869,9.92585970013973,1.308058946451041,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.903266781674884
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,prec_breeding,113.554000049359,186.847488835204,73.29348878584499,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.20267994207661305
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,hh,0.482127484852406,0.482127484852406,0,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.16630224512927455
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,perc_urban,0.0475930621952829,0.0475930621952829,0,Urban,0.018701331002944264,0,0.04401874318659405,0
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,perc_cropland,0.25863168550831,0.25863168550831,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH16,EH16_1,EH16_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.59841462584632,9.90225865154023,1.303844025693909,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.8545859593977045
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,prec_breeding,113.536067207528,186.399580876076,72.86351366854798,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.2432406207052972
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,hh,0.455734777815349,0.462531322594984,0.006796544779634983,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.1117249152068889
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,perc_urban,0,0.0708314550653617,0.0708314550653617,Urban,0.018701331002944264,0,0.04401874318659405,1.6091203414215944
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.0464767857462135,0.14389546302156,0.0974186772753465,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,1.0876515633290589
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.167133855895164,0.0232383928732923,-0.1438954630218717,Pasture,-0.0030859163253946125,0,0.06411020342686834,-2.244501738105009
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0.0121773346594183,0.0121773346594183,Forest,0.027693910910736398,0,0.07188363908141222,0.16940342496610097
EH17,EH17_1,EH17_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0730640079565097,0.0365320039782549,-0.036532003978254804,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.40096080797965955
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.44662041053593,9.50697026753011,1.060349856994181,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.9576843144725272
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,prec_breeding,136.64001902339,213.844944818288,77.204925794898,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.16629615239574058
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,hh,0.794995227924735,0.781586369713158,-0.013408858211577002,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.27397749810318806
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,perc_urban,0.173647315422757,0.211456319503421,0.03780900408066401,Urban,0.018701331002944264,0,0.04401874318659405,0.8589296591316304
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.208309333330787,0.280541682059303,0.07223234872851603,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.8644305674117472
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.2138693165213,0.0957553619236185,-0.11811395459768151,Pasture,-0.0030859163253946125,0,0.06411020342686834,-1.842358131532311
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0.00807260178850108,0.00807260178850108,Forest,0.027693910910736398,0,0.07188363908141222,0.11230096154923945
BD87,BD87_1,BD87_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.268175022964031,0.268175022964031,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.6607415310726,9.9798199926645,1.3190784615919,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,2.03053822734682
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,prec_breeding,119.524234455417,195.32305625505,75.798821799633,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.03365468088691999
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,hh,0.486722193646654,0.490004311419597,0.003282117772943016,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.1399463201194408
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,perc_urban,0.0509418849898916,0.0859411485290573,0.03499926353916571,Urban,0.018701331002944264,0,0.04401874318659405,0.7950991101859711
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,perc_cropland,0.173212628209867,0.150361015061152,-0.022851613148715005,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.021721927820440638
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH23,EH23_1,EH23_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0.036502316583111,0.02435466619266,-0.012147650390450997,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.13332779987949464
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.6293928049972,9.94804291459642,1.3186501095992202,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,2.0255909155397274
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,prec_breeding,117.717399331007,191.972287412019,74.254888081012,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.11198862930890956
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,hh,0.69140927436181,0.697354749542111,0.005945475180300974,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.11855913874484658
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0464341304408104,0.102443146690541,0.0560090162497306,Urban,0.018701331002944264,0,0.04401874318659405,1.2723901728023028
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.343627162588839,0.370613958751535,0.026986796162696003,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.46342899682585076
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,perc_pasture,0,0.0487093323847827,0.0487093323847827,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.7597750401828987
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH24,EH24_1,EH24_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.202493941430248,0.0707887966330379,-0.13170514479721007,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.445543510408053
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.5810237869722,9.89499162632905,1.3139678393568506,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.971512374410138
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,prec_breeding,116.454056565598,189.141391832344,72.687335266746,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.25985999063936976
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,hh,0.503255723461565,0.309961839691315,-0.19329388377024997,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-1.7184827145522643
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0110480901405964,0.0122070157746049,0.0011589256340084984,Urban,0.018701331002944264,0,0.04401874318659405,0.02632800371186995
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.683476212973372,0.821679044039117,0.13820283106574494,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,1.449112719122772
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.0365319992878731,0,-0.0365319992878731,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.5698312801260381
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,perc_forest,0.0441886111898324,0.0563659442857901,0.012177333095957699,Forest,0.027693910910736398,0,0.07188363908141222,0.1694034032162199
EH25,EH25_1,EH25_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.117282292444246,0.00227520193640718,-0.11500709050783882,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.262272279420019
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.55546767847016,9.86433800362848,1.3088703251583205,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9126379145916115
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,prec_breeding,116.598634389801,191.06453071374,74.46589632393899,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.09208366926571422
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,hh,0.362584032881303,0.347047190602224,-0.015536842279078977,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.2910655468525517
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0728900653946619,0.0904784911463075,0.017588425751645598,Urban,0.018701331002944264,0,0.04401874318659405,0.39956674085602173
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.790770336194478,0.799811778543896,0.00904144234941795,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.3043831977193926
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.0175884257516277,0.0662977581383868,0.048709332386759105,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.7597750402137269
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,perc_forest,0.0410527204647316,0.016698054271352,-0.0243546661933796,Forest,0.027693910910736398,0,0.07188363908141222,-0.3388068064528089
EH26,EH26_1,EH26_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0686156296895887,0.0176310953951457,-0.050984534294443,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.5595860571277403
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.5285844427857,9.83894478218365,1.3103603393979508,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9298470443877471
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,prec_breeding,117.178489439801,192.346258796965,75.167769357164,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.02587414831077264
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,hh,0.407467191568672,0.424968718992562,0.017501527423889995,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.025762210842819957
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,perc_urban,0.15807386265538,0.215781988066798,0.05770812541141798,Urban,0.018701331002944264,0,0.04401874318659405,1.3109898473655888
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.750409336110017,0.72553167569352806,-0.024877660416488978,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.0037655080093059365
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0588244017136873,0.0322371829171679,-0.026587218796519402,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.4147111906585653
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH27,EH27_1,EH27_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0311209066148987,0.0248776604164883,-0.0062432461984104,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.06852339777529387
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.5242893064481,9.83250160854458,1.3082123020964804,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9050379843500955
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,prec_breeding,115.227366412122,189.987957225424,74.760590813302,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.06428436647852359
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,hh,0.692494903043753,0.645306708552564,-0.04718819449118905,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.545230912958289
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0900139213912924,0.211787252356327,0.1217733309650346,Urban,0.018701331002944264,0,0.04401874318659405,2.7663972696549135
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.381124087498482,0.429833419884497,0.04870933238601505,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.6559511486989692
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.170482663351049,0,-0.170482663351049,Pasture,-0.0030859163253946125,0,0.06411020342686834,-2.6592126407073664
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,perc_forest,0.00474080166685835,0.00474080166685835,0,Forest,0.027693910910736398,0,0.07188363908141222,0
EH28,EH28_1,EH28_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0,0,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.54757377852192,9.85935218269532,1.311778404173399,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9462251836906785
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,prec_breeding,112.517749939668,182.761843099924,70.244093160256,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.49033741574338446
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,hh,0.593131701187159,0.608278216129786,0.015146514942627087,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.044673333674872376
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0386035783229169,0.0386035783229169,0,Urban,0.018701331002944264,0,0.04401874318659405,0
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.290091809200162,0.254082801222063,-0.03600900797809897,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.09488922382206333
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.0374520564790577,0.0550404836714163,0.017588427192358598,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.27434676934728547
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0.00169156024278035,0.00169156024278035,Forest,0.027693910910736398,0,0.07188363908141222,0.023531922762905253
EH37,EH37_1,EH37_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0730640044904397,0.0897930250333998,0.01672902054296009,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.1836111043239309
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.51627716892176,9.8260046198829,1.3097274509611392,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9225374100460868
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,prec_breeding,113.935361153088,186.05571563522,72.120354482132,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.31334477259125776
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,hh,0.82671060479546,0.807946078555667,-0.018764526239792967,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.31698435973772787
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,perc_urban,0.153967846556337,0.153967846556337,0,Urban,0.018701331002944264,0,0.04401874318659405,0
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.190725622867949,0.278727124153682,0.088001501285733,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,1.0041891643048606
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.165991638260324,0.0910875252934011,-0.07490411296692291,Pasture,-0.0030859163253946125,0,0.06411020342686834,-1.1683649241944363
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,perc_forest,0.130129927091569,0.118872647245692,-0.011257279845877002,Forest,0.027693910910736398,0,0.07188363908141222,-0.15660420075738662
EH38,EH38_1,EH38_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.133695354736871,0.131855246263938,-0.0018401084729330053,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.02019630186497866
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.49303216375528,9.55610505531486,1.06307289155958,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.9262342423665444
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,prec_breeding,130.325604698729,202.810030566174,72.484425867445,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.2790009655579312
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,hh,0.511901520108044,0.512905714055333,0.0010041939472890116,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.15823840885007057
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,perc_urban,0.0446424849449744,0.0920748180214302,0.04743233307645579,Urban,0.018701331002944264,0,0.04401874318659405,1.0775485541554797
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.117979124559178,0.117979124559178,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.0961795500996191,0.020287817177394,-0.07589173292222509,Pasture,-0.0030859163253946125,0,0.06411020342686834,-1.1837699596257896
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,perc_forest,0,0.0284593998457693,0.0284593998457693,Forest,0.027693910910736398,0,0.07188363908141222,0.3959092807410243
BD88,BD88_1,BD88_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.0379458664610273,0.0379458664610273,0,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.50652502233224,9.81564429973314,1.3091192774008995,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,1.9155132236602312
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,prec_breeding,114.411507093285,188.742542003954,74.33103491066899,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.10480549949031363
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,hh,0.774521011618101,0.737648036307314,-0.03687297531078704,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.46239807087691054
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,perc_urban,0.0112572798228963,0.0599666161503862,0.048709336327489895,Urban,0.018701331002944264,0,0.04401874318659405,1.1065589974028238
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.119122410456413,0.304209243006931,0.18508683255051797,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,1.8646355089792062
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.273593986694564,0.0562420817387967,-0.21735190495576728,Pasture,-0.0030859163253946125,0,0.06411020342686834,-3.3902856852373664
EH39,EH39_1,EH39_3,Cluster 2,Cluster 2,1,3,perc_forest,0.214139635645819,0.286341163095132,0.07220152744931302,Forest,0.027693910910736398,0,0.07188363908141222,1.0044222631458706
