comparison,transition,source_cluster,target_cluster,species,n_sites,mean_probability_from,mean_probability_to,mean_probability_delta,median_probability_delta,q10_probability_delta,q90_probability_delta,mean_probability_gain,mean_probability_loss,prop_sites_increase,thermal_group,migratory_strategy,foraging_guild,species_thermal_index,driver_direction,species_label
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Hippolais_icterina,245,0.7994304484948906,0.8749818214267885,0.07555137293189783,0.02925436898312217,-0.13830533173622556,0.3684659332960109,0.11890111778541425,-0.04334974485351642,0.563265306122449,cold,long-distance,Foliage gleaners,11.3916568563,Gain,Hippolais icterina
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Hirundo_rustica,245,0.949950731115681,0.9739331944305787,0.02398246331489766,0.008551805115109334,-0.033159531012746796,0.11531084990823959,0.03383901927226611,-0.009856555957368446,0.6244897959183674,warm,long-distance,Aerial insectivores,12.4305273248,Gain,Hirundo rustica
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Jynx_torquilla,245,0.049829050582437064,0.07423129880378952,0.024402248221352472,-2.2329523969505177e-4,-0.030901777603782078,0.11708073577865474,0.03515201815515635,-0.010749769933803903,0.4857142857142857,medium,short-distance,Woodpeckers,11.8812540667,Gain,Jynx torquilla
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lanius_collurio,245,0.17872154861660555,0.36221468595010214,0.1834931373334966,0.15516400193119068,-0.05434454931743664,0.5048770256763746,0.20075298262136773,-0.017259845287871146,0.8040816326530612,warm,long-distance,Shrikes,12.6238867722,Gain,Lanius collurio
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lanius_excubitor,245,0.010493085282514273,0.004843558111773982,-0.005649527170740287,-2.455311615937016e-4,-0.016924549246331994,0.0022109978578083774,0.0010869967579517376,-0.006736523928692023,0.45714285714285713,cold,sedentary,Shrikes,11.2044136127,Loss,Lanius excubitor
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_argentatus,245,0.14483489987336248,0.17374512320837454,0.028910223335012083,0.0012651872803204622,-0.138987213256621,0.2616114221831093,0.0745044391430231,-0.045594215808011006,0.5061224489795918,very cold,sedentary and short-distance,Gulls,9.0583381929,Gain,Larus argentatus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_canus,245,0.23519553005360944,0.2374591607719031,0.0022636307182936823,-0.014729456363183548,-0.23949323919501997,0.24192200642784834,0.07753466450061888,-0.07527103378232519,0.4204081632653061,very cold,sedentary and short-distance,Gulls,8.5740563147,Gain,Larus canus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_fuscus,245,0.004174063339200478,0.03576919434894394,0.03159513100974346,0.0029620548855213333,-6.823734567733091e-4,0.09962396294314753,0.03261199897268535,-0.0010168679629418951,0.7510204081632653,very cold,short-and long-distance,Gulls,8.9178677716,Gain,Larus fuscus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Larus_marinus,245,0.007098804504881309,0.06768011673937634,0.06058131223449501,0.006951673950469767,-1.0352123728587078e-4,0.2109920248992636,0.061297356381762425,-7.160441472674054e-4,0.8775510204081632,very cold,sedentary and short-distance,Gulls,8.3694639418,Gain,Larus marinus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Limosa_limosa,245,0.08203110493246475,0.01187823942429033,-0.07015286550817441,-0.023162153065578048,-0.2009111471145177,0.002669182951857689,0.001602541668896697,-0.07175540717707111,0.15918367346938775,medium,long-distance,Scolopacids,12.0468335512,Loss,Limosa limosa
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Linaria_cannabina,245,0.9096200350495447,0.8604008484926544,-0.049219186556890275,-0.05216132230007908,-0.23330924123735453,0.10761292598340794,0.0330025480780781,-0.08222173463496839,0.3224489795918367,very warm,short-distance,Passerine seedeaters,13.1603552715,Loss,Linaria cannabina
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Locustella_luscinioides,245,0.028102534884566065,0.010658657829761475,-0.017443877054804584,-0.0016059549375910076,-0.05222287622677056,0.0072856433125445255,0.004164095393032738,-0.021607972447837333,0.3142857142857143,very warm,long-distance,Marsh warblers,13.5908101527,Loss,Locustella luscinioides
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Locustella_naevia,245,0.1449759935917164,0.35483622918039737,0.209860235588681,0.18440648715274888,-0.011732964700037554,0.48410834683275894,0.22017303416577966,-0.010312798577098646,0.8693877551020408,cold,long-distance,Marsh warblers,11.7684221003,Gain,Locustella naevia
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lophophanes_cristatus,245,0.30951945866297,0.3939533603457294,0.08443390168275944,0.042371192354262455,-0.14312184175993198,0.39260959758326397,0.12159252789651594,-0.03715862621375648,0.6693877551020408,cold,sedentary,Tit-like birds,11.7118025203,Gain,Lophophanes cristatus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Loxia_curvirostra,245,0.06456445154511783,0.1388765606441971,0.07431210909907927,0.02832705227480128,-0.029366398271808793,0.2808318976753008,0.08381223483978713,-0.00950012574070786,0.8653061224489796,very cold,sedentary and short-distance,Passerine seedeaters,10.4943181045,Gain,Loxia curvirostra
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Lullula_arborea,245,0.07002477946602154,0.15000810481525614,0.0799833253492346,0.012975919045989756,-0.012922608476941239,0.34166661061939796,0.08472954268255865,-0.004746217333324067,0.7061224489795919,very warm,short-distance,Open-land insectivores,13.4719748078,Gain,Lullula arborea
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Luscinia_luscinia,245,0.4179715904508384,0.5539971610389416,0.13602557058810316,0.12298113582964476,-0.09843249980033947,0.40676834924070243,0.162518174947242,-0.026492604359138833,0.7836734693877551,cold,long-distance,Low flycatching feeders,11.8425102806,Gain,Luscinia luscinia
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mareca_strepera,245,0.014700505147477665,0.12031542625910992,0.10561492111163226,0.04942113939416173,-0.0014359092519613884,0.2998361863458559,0.10654818340016275,-9.332622885304846e-4,0.8734693877551021,warm,short-distance,Dabbling ducks,12.5158986156,Gain,Mareca strepera
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mergus_merganser,245,0.012180472891159142,0.045919344314868875,0.03373887142370974,3.3129916429265046e-4,-4.854463630532333e-5,0.11115234674337898,0.0342854946417129,-5.466232180031592e-4,0.7346938775510204,very cold,short-distance,Aquatic pursuers,7.9118621485,Gain,Mergus merganser
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Mergus_serrator,245,0.2555875671346595,0.1341399529928728,-0.12144761414178674,-0.07423078059527577,-0.3636794076432873,0.02314433326640271,0.01299944077379074,-0.13444705491557749,0.1469387755102041,very cold,short-distance,Aquatic pursuers,7.3724850113,Loss,Mergus serrator
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_alba,245,0.8362803288798499,0.9755928998365272,0.13931257095667726,0.1014202842399975,-0.004951981242799896,0.3522812696613094,0.1416054431167558,-0.0022928721600785533,0.8734693877551021,medium,short-distance,Open-land insectivores,11.9859302219,Gain,Motacilla alba
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_cinerea,245,0.010611227218242253,0.06390150128809886,0.05329027406985662,0.025049130301203665,6.221981728103907e-4,0.15341240394335054,0.054081030623140285,-7.90756553283668e-4,0.963265306122449,warm,sedentary and short-distance,Open-land insectivores,12.9122079488,Gain,Motacilla cinerea
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Motacilla_flava,245,0.4926591979323804,0.36642480352522316,-0.1262343944071572,-0.14803289070819917,-0.4531052730005286,0.24149134135928757,0.05485508097984994,-0.18108947538700712,0.2979591836734694,medium,long-distance,Open-land insectivores,12.136968586,Loss,Motacilla flava
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Muscicapa_striata,245,0.25579793768871095,0.5189017640533466,0.26310382636463564,0.27589572194168865,-0.03846385163886298,0.5642045432449809,0.28070878218837564,-0.017604955823739995,0.8775510204081632,medium,long-distance,Flycatchers,12.1492223917,Gain,Muscicapa striata
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Numenius_arquata,245,0.10469841333347495,0.0735547600203812,-0.03114365331309375,-0.009485272257746447,-0.13338965260355848,0.02319314908840324,0.013765222809044252,-0.044908876122138,0.2653061224489796,very cold,short-distance,Scolopacids,10.0493203009,Loss,Numenius arquata
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Oenanthe_oenanthe,245,0.3400767437957461,0.06342463620084828,-0.27665210759489783,-0.24254987210181225,-0.5362910265275656,-0.07811055706048185,4.140950779323302e-5,-0.2766935171026911,0.00816326530612245,cold,long-distance,Low flycatching feeders,11.6202368597,Loss,Oenanthe oenanthe
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Oriolus_oriolus,245,0.06908963620601385,0.016550109493090506,-0.052539526712923355,-0.011734693278054275,-0.16973925878662272,8.800990003705432e-4,0.001000291598475307,-0.05353981831139867,0.15510204081632653,very warm,long-distance,Orioles,13.4707159049,Loss,Oriolus oriolus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Panurus_biarmicus,245,0.03297524806124075,0.13519527210778068,0.10222002404653992,0.050986446310706285,-0.018275666868342907,0.296728293293557,0.10842716577690405,-0.006207141730364137,0.8,very warm,sedentary,Reedlings,13.8780278318,Gain,Panurus biarmicus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Parus_major,245,0.9452312790809052,0.9957239837204757,0.05049270463957053,0.014952341334467323,-0.0011162978513548525,0.14436273685703227,0.05141079034912977,-9.180857095592536e-4,0.8204081632653061,medium,sedentary and short-distance,Tit-like birds,12.343727765,Gain,Parus major
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Passer_domesticus,245,0.9560709032142248,0.9135881389798437,-0.04248276423438109,-0.023578338769711715,-0.15892481010868448,0.04653207145868345,0.016251329804263536,-0.0587340940386446,0.23673469387755103,medium,sedentary,Passerine seedeaters,12.2628071769,Loss,Passer domesticus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Passer_montanus,245,0.8130288230865871,0.9490175989097297,0.13598877582314256,0.09900082451249315,-0.011004567502172376,0.36267004504581596,0.14476591211174908,-0.008777136288606505,0.8734693877551021,very warm,sedentary,Passerine seedeaters,13.070887931,Gain,Passer montanus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Perdix_perdix,245,0.7232711127193046,0.42722340910483714,-0.29604770361446747,-0.29296451772045345,-0.550577489143274,-0.03912729721465544,0.007568521031558844,-0.30361622464602633,0.07346938775510205,warm,sedentary,Gallinaceous birds,12.8463889005,Loss,Perdix perdix
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Periparus_ater,245,0.4708241392925855,0.7496070867948071,0.2787829475022216,0.27811150466223045,-0.043379162092165864,0.6631442436956541,0.297144552308171,-0.018361604805949356,0.8775510204081632,medium,sedentary,Tit-like birds,11.9045668053,Gain,Periparus ater
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pernis_apivorus,245,0.01420836909904897,0.08900337683201066,0.07479500773296169,0.040694084961514033,0.003161269228423788,0.19095701314020586,0.07607871169779086,-0.001283703964829173,0.9510204081632653,medium,long-distance,Diurnal raptors,11.9608484505,Gain,Pernis apivorus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phoenicurus_ochruros,245,0.05578175030635254,0.34594212818089154,0.290160377874539,0.2654150800305215,0.12956065623513535,0.4778805751440659,0.290160377874539,0,1,very warm,sedentary and short-distance,Low flycatching feeders,13.2394438706,Gain,Phoenicurus ochruros
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phoenicurus_phoenicurus,245,0.4001006651391833,0.9390779479644837,0.5389772828253004,0.5652550442589795,0.18761312474303513,0.8351101735787761,0.5394254205973557,-4.481377720552233e-4,0.9877551020408163,cold,long-distance,Low flycatching feeders,11.3098485667,Gain,Phoenicurus phoenicurus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_collybita,245,0.398522567336656,0.9979755985089588,0.5994530311723028,0.625555877701629,0.26305410641090515,0.8835519766288688,0.5994530311723028,0,1,medium,short-distance,Foliage gleaners,11.9465889491,Gain,Phylloscopus collybita
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_sibilatrix,245,0.2348545392251065,0.288714859508297,0.053860320283190544,0.042695424216927166,-0.22151251816243336,0.3436126567108321,0.11474636897772927,-0.06088604869453875,0.6,cold,long-distance,Foliage gleaners,11.3755910555,Gain,Phylloscopus sibilatrix
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Phylloscopus_trochilus,245,0.8971205844891267,0.9687967351886553,0.07167615069952867,0.03298223930027877,-0.01700297756226607,0.25318322692363426,0.08031623858361754,-0.008640087884088874,0.7510204081632653,very cold,long-distance,Foliage gleaners,10.4596695622,Gain,Phylloscopus trochilus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pica_pica,245,0.8005361356437429,0.8631036395276271,0.06256750388388416,0.015261878064416257,-0.15825855792434446,0.353027633102708,0.10814608062071973,-0.04557857673683558,0.5755102040816327,medium,sedentary,Omnivorous corvids,12.155826028,Gain,Pica pica
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Picus_viridis,245,0.1113828543323594,0.17160970319370247,0.060226848861343094,0.014885375704957321,-0.07731450029137088,0.2967030671448425,0.08855209876187532,-0.02832524990053223,0.7795918367346939,warm,sedentary,Woodpeckers,12.9413688865,Gain,Picus viridis
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_cristatus,245,0.3304056319866626,0.3022120393695018,-0.028193592617160843,-0.017478428427830206,-0.3585085451488105,0.2915769415367865,0.08147182319171746,-0.1096654158088783,0.46530612244897956,warm,short-distance,Aquatic pursuers,12.6860788894,Loss,Podiceps cristatus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_grisegena,245,0.18461070836737642,0.3782472370192082,0.19363652865183173,0.16472201132677972,-0.017181404865227283,0.4708883947380209,0.20294855346856,-0.009312024816728269,0.8775510204081632,medium,short-distance,Aquatic pursuers,11.9386619385,Gain,Podiceps grisegena
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Podiceps_nigricollis,245,0.028327108338925284,0.02742064552434944,-9.064628145758432e-4,-5.286387729093238e-4,-0.051646753067136224,0.04302826920668183,0.014414032057293176,-0.015320494871869015,0.46938775510204084,very warm,short-distance,Aquatic pursuers,13.3391366196,Loss,Podiceps nigricollis
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Poecile_palustris,245,0.29906832654000953,0.6219769873639092,0.32290866082389963,0.33101290226444235,0.014805428299736929,0.6688290631090291,0.3367699860326695,-0.013861325208769888,0.9061224489795918,medium,sedentary,Tit-like birds,12.3251392514,Gain,Poecile palustris
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Porzana_porzana,245,0.06555857463686231,0.06401240859307747,-0.0015461660437848552,0.0018454694139948091,-0.09546677430521364,0.09910764766789959,0.028784556131430456,-0.03033072217521529,0.5346938775510204,warm,long-distance,Rails,12.4064941754,Loss,Porzana porzana
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Prunella_modularis,245,0.7710854400558216,0.9486005048351829,0.1775150647793613,0.1168528075934514,-0.018942003498637124,0.5263912767695956,0.18435833962498294,-0.006843274845621629,0.8285714285714286,very cold,sedentary and short-distance,Low flycatching feeders,10.9083374064,Gain,Prunella modularis
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Pyrrhula_pyrrhula,245,0.15726542553927939,0.6545216026218734,0.49725617708259406,0.5271484965354233,0.19591958813915666,0.7588719813056848,0.4990376986623681,-0.0017815215797740286,0.9755102040816327,very cold,short-distance,Passerine seedeaters,10.756294956,Gain,Pyrrhula pyrrhula
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Rallus_aquaticus,245,0.20477673971966837,0.4123519404826575,0.20757520076298916,0.20001970819257678,-0.08933229826943492,0.5385290643277343,0.23040974702886943,-0.022834546265880256,0.8163265306122449,very warm,sedentary and short-distance,Rails,13.3215188918,Gain,Rallus aquaticus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Recurvirostra_avosetta,245,0.25520979060848803,0.12845782312288412,-0.1267519674856039,-0.06184207968897665,-0.41722858534543594,0.0626155871700744,0.01925900303850972,-0.14601097052411363,0.24081632653061225,very warm,short-and long-distance,Plovers,14.5831200661,Loss,Recurvirostra avosetta
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Regulus_ignicapilla,245,0.0070139419571004676,0.049203592887770875,0.04218965093067042,0.014747362387318642,4.1094317930961375e-4,0.1270222107736244,0.044819833337455,-0.0026301824067845774,0.926530612244898,very warm,short-distance,Tit-like birds,13.1999439071,Gain,Regulus ignicapilla
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Regulus_regulus,245,0.5189170561662612,0.6511476618176099,0.13223060565134864,0.11830512790905345,-0.17584639370334282,0.48185551196098186,0.17846225759714576,-0.04623165194579713,0.7020408163265306,very cold,short-distance,Tit-like birds,10.8075146552,Gain,Regulus regulus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Remiz_pendulinus,245,0.011631637863242984,0.02191984698431816,0.010288209121075177,0.00326924032705993,-0.013922086576749274,0.05053962805556628,0.014479786319592453,-0.004191577198517275,0.6857142857142857,very warm,short-distance,Tit-like birds,13.7399153521,Gain,Remiz pendulinus
2010s minus 1970s,Cluster 1 to Cluster 2,Cluster 1,Cluster 2,Riparia_riparia,245,0.5401522439699585,0.3077242607352128,-0.23242798323474567,-0.2146594799037328,-0.4444715149808923,-0.02639747848742218,0.004717208802932778,-0.23714519203767845,0.061224489795918366,medium,long-distance,Aerial insectivores,11.9550761988,Loss,Riparia riparia
