period,driver_label,local_t_plot,density,base_y,max_density,density_scaled,ridge_y,effect_sign
2010s,Precipitation,-7.448275862068965,0.023806045538289848,7,0.173270196929421,0.1373926154651217,7.098922683134887,Negative
2010s,Precipitation,-7.398119122257054,0.024704832165773724,7,0.173270196929421,0.14257981235998055,7.102657464899186,Negative
2010s,Precipitation,-7.347962382445141,0.025551457917767455,7,0.173270196929421,0.14746597147445648,7.106175499461608,Negative
2010s,Precipitation,-7.297805642633229,0.026351592275886567,7,0.173270196929421,0.15208381327471157,7.109500345557793,Negative
2010s,Precipitation,-7.247648902821316,0.02710532746176088,7,0.173270196929421,0.15643387000247844,7.112632386401785,Negative
2010s,Precipitation,-7.197492163009405,0.027810477831570236,7,0.173270196929421,0.1605035275795203,7.115562539857255,Negative
2010s,Precipitation,-7.147335423197492,0.028467092140937997,7,0.173270196929421,0.1642930673907737,7.118291008521357,Negative
2010s,Precipitation,-7.09717868338558,0.029082015636549125,7,0.173270196929421,0.16784199563410923,7.120846236856559,Negative
2010s,Precipitation,-7.047021943573668,0.029657665046032528,7,0.173270196929421,0.17116426004936747,7.1232382672355445,Negative
2010s,Precipitation,-6.996865203761756,0.030193258498421194,7,0.173270196929421,0.1742553481988594,7.125463850703179,Negative
2010s,Precipitation,-6.946708463949843,0.030693574730975254,7,0.173270196929421,0.1771428397664823,7.127542844631868,Negative
2010s,Precipitation,-6.8965517241379315,0.031164122368920633,7,0.173270196929421,0.1798585268626137,7.129498139341082,Negative
2010s,Precipitation,-6.846394984326019,0.0316079414319156,7,0.173270196929421,0.18241995445293238,7.131342367206111,Negative
2010s,Precipitation,-6.7962382445141065,0.03202510373342657,7,0.173270196929421,0.18482753699686458,7.133075826637742,Negative
2010s,Precipitation,-6.746081504702194,0.03242150628532262,7,0.173270196929421,0.18711530811342608,7.134723021841666,Negative
2010s,Precipitation,-6.695924764890282,0.03280059933995576,7,0.173270196929421,0.18930318035776567,7.136298289857591,Negative
2010s,Precipitation,-6.64576802507837,0.03316486262858346,7,0.173270196929421,0.1914054650846427,7.137811934860943,Negative
2010s,Precipitation,-6.5956112852664575,0.033515006859789996,7,0.173270196929421,0.19342626402994065,7.139266910101557,Negative
2010s,Precipitation,-6.545454545454546,0.03385548840731926,7,0.173270196929421,0.19539129641036757,7.140681733415464,Negative
2010s,Precipitation,-6.495297805642633,0.0341882204893309,7,0.173270196929421,0.19731160404496428,7.142064354912375,Negative
2010s,Precipitation,-6.445141065830721,0.034514766774223105,7,0.173270196929421,0.19919621138470903,7.14342127219699,Negative
2010s,Precipitation,-6.394984326018809,0.034836595926197214,7,0.173270196929421,0.20105359457972669,7.144758588097403,Negative
2010s,Precipitation,-6.344827586206897,0.035155843629527055,7,0.173270196929421,0.20289607937507717,7.146085177150056,Negative
2010s,Precipitation,-6.294670846394984,0.035473815791340235,7,0.173270196929421,0.20473120259561983,7.147406465868846,Negative
2010s,Precipitation,-6.244514106583072,0.035791844667535766,7,0.173270196929421,0.20656665313374714,7.148727990256298,Negative
2010s,Precipitation,-6.19435736677116,0.03611139478573588,7,0.173270196929421,0.20841088326600857,7.150055835951526,Negative
2010s,Precipitation,-6.144200626959248,0.03643363103318876,7,0.173270196929421,0.2102706159445842,7.151394843480101,Negative
2010s,Precipitation,-6.094043887147335,0.03675977413023762,7,0.173270196929421,0.2121528963530362,7.152750085374186,Negative
2010s,Precipitation,-6.043887147335424,0.03709187627727545,7,0.173270196929421,0.2140695684231505,7.154130089264668,Negative
2010s,Precipitation,-5.993730407523511,0.037431300234792755,7,0.173270196929421,0.21602849709947425,7.155540517911621,Negative
2010s,Precipitation,-5.943573667711599,0.03777929290114705,7,0.173270196929421,0.21803687864760654,7.156986552626277,Negative
2010s,Precipitation,-5.893416927899686,0.03813757477575254,7,0.173270196929421,0.22010464264253884,7.158475342702628,Negative
2010s,Precipitation,-5.843260188087775,0.03851024083602058,7,0.173270196929421,0.22225542256241068,7.160023904244936,Negative
2010s,Precipitation,-5.793103448275862,0.038898166821146184,7,0.173270196929421,0.22449427258971008,7.161635876264591,Negative
2010s,Precipitation,-5.74294670846395,0.03930354858211951,7,0.173270196929421,0.22683386571165046,7.163320383312389,Negative
2010s,Precipitation,-5.692789968652038,0.03972949513932992,7,0.173270196929421,0.2292921451201047,7.165090344486475,Negative
2010s,Precipitation,-5.6426332288401255,0.040182861061172456,7,0.173270196929421,0.2319086708116361,7.166974242984378,Negative
2010s,Precipitation,-5.592476489028213,0.04066383315676967,7,0.173270196929421,0.23468452092389247,7.168972855065203,Negative
2010s,Precipitation,-5.542319749216301,0.041176237939090664,7,0.173270196929421,0.2376417795373268,7.171102081266875,Negative
2010s,Precipitation,-5.492163009404389,0.04172647667921128,7,0.173270196929421,0.24081739051873954,7.173388521173493,Negative
2010s,Precipitation,-5.4420062695924765,0.04232289267070252,7,0.173270196929421,0.24425950579338301,7.175866844171236,Negative
2010s,Precipitation,-5.391849529780564,0.042966418772274174,7,0.173270196929421,0.24797350919948397,7.178540926623628,Negative
2010s,Precipitation,-5.341692789968652,0.04366290397530938,7,0.173270196929421,0.25199315721384447,7.181435073193968,Negative
2010s,Precipitation,-5.29153605015674,0.04442480647149321,7,0.173270196929421,0.25639035020886475,7.1846010521503825,Negative
2010s,Precipitation,-5.241379310344827,0.0452603508894991,7,0.173270196929421,0.2612125552551615,7.188073039783716,Negative
2010s,Precipitation,-5.191222570532916,0.04617242312104998,7,0.173270196929421,0.2664764277947789,7.191863028012241,Negative
2010s,Precipitation,-5.141065830721003,0.04716958238343381,7,0.173270196929421,0.2722313659206356,7.196006583462857,Negative
2010s,Precipitation,-5.090909090909091,0.04827433786626471,7,0.173270196929421,0.2786072776608463,7.200597239915809,Negative
2010s,Precipitation,-5.040752351097179,0.04949068218669945,7,0.173270196929421,0.2856272057384383,7.205651588131675,Negative
2010s,Precipitation,-4.990595611285267,0.05082487124762517,7,0.173270196929421,0.2933272550519921,7.211195623637434,Negative
2010s,Precipitation,-4.940438871473354,0.052288019202092494,7,0.173270196929421,0.30177156907942587,7.2172755297371864,Negative
2010s,Precipitation,-4.890282131661442,0.053916580422954545,7,0.173270196929421,0.3111705381446334,7.224042787464136,Negative
2010s,Precipitation,-4.84012539184953,0.05570196995379192,7,0.173270196929421,0.3214746156055982,7.2314617232360305,Negative
2010s,Precipitation,-4.789968652037618,0.05765461264966131,7,0.173270196929421,0.3327439667720009,7.239575656075841,Negative
2010s,Precipitation,-4.739811912225705,0.05979126307263446,7,0.173270196929421,0.3450752878002991,7.2484542072162155,Negative
2010s,Precipitation,-4.689655172413794,0.062146677805130585,7,0.173270196929421,0.35866917050048197,7.258241802760347,Negative
2010s,Precipitation,-4.639498432601881,0.06470415954559774,7,0.173270196929421,0.3734292491856174,7.268869059413644,Negative
2010s,Precipitation,-4.589341692789969,0.06747199833118694,7,0.173270196929421,0.38940336842042517,7.280370425262706,Negative
2010s,Precipitation,-4.539184952978056,0.07047130904439029,7,0.173270196929421,0.4067133892223584,7.292833640240098,Negative
2010s,Precipitation,-4.4890282131661445,0.07371672027885544,7,0.173270196929421,0.42544373807621877,7.306319491414878,Negative
2010s,Precipitation,-4.438871473354232,0.07718608656648143,7,0.173270196929421,0.4454666061118521,7.320735956400534,Negative
2010s,Precipitation,-4.38871473354232,0.0808780373181,7,0.173270196929421,0.4667740832028052,7.336077339906019,Negative
2010s,Precipitation,-4.338557993730408,0.08480955397450379,7,0.173270196929421,0.48946417489817756,7.352414205926688,Negative
2010s,Precipitation,-4.2884012539184955,0.08896371935950816,7,0.173270196929421,0.5134392465413206,7.3696762575097505,Negative
2010s,Precipitation,-4.238244514106583,0.09331254690765464,7,0.173270196929421,0.5385377783443283,7.387747200407916,Negative
2010s,Precipitation,-4.188087774294671,0.09783977020702497,7,0.173270196929421,0.5646658914278174,7.406559441828029,Negative
2010s,Precipitation,-4.137931034482759,0.10254406129428065,7,0.173270196929421,0.5918159216731913,7.426107463604698,Negative
2010s,Precipitation,-4.087774294670846,0.10738053652172297,7,0.173270196929421,0.6197288306047393,7.446204758035412,Negative
2010s,Precipitation,-4.037617554858934,0.11231557648804619,7,0.173270196929421,0.6482105894633238,7.466711624413593,Negative
2010s,Precipitation,-3.9874608150470223,0.11731775101243856,7,0.173270196929421,0.6770798042102196,7.487497459031358,Negative
2010s,Precipitation,-3.93730407523511,0.12235182090490768,7,0.173270196929421,0.7061330977464396,7.508415830377436,Negative
2010s,Precipitation,-3.887147335423198,0.12737054928036515,7,0.173270196929421,0.7350978502797433,7.529270452201415,Negative
2010s,Precipitation,-3.8369905956112853,0.13233482014523856,7,0.173270196929421,0.7637483103868299,7.549898783478517,Negative
2010s,Precipitation,-3.7868338557993733,0.13719887095110483,7,0.173270196929421,0.7918203671632619,7.570110664357548,Negative
2010s,Precipitation,-3.7366771159874608,0.1419016787094933,7,0.173270196929421,0.8189618366238414,7.589652522369166,Negative
2010s,Precipitation,-3.6865203761755487,0.14641704936893737,7,0.173270196929421,0.84502154417576,7.608415511806547,Negative
2010s,Precipitation,-3.6363636363636367,0.15070592731581064,7,0.173270196929421,0.8697740868684903,7.626237342545313,Negative
2010s,Precipitation,-3.586206896551724,0.15470790450922353,7,0.173270196929421,0.8928708297840826,7.642866997444539,Negative
2010s,Precipitation,-3.536050156739812,0.1583754982784185,7,0.173270196929421,0.9140377346193608,7.65810716892594,Negative
2010s,Precipitation,-3.4858934169278997,0.16170427630253043,7,0.173270196929421,0.933249220974789,7.671939439101848,Negative
2010s,Precipitation,-3.4357366771159876,0.1646673648999424,7,0.173270196929421,0.9503501918856662,7.68425213815768,Negative
2010s,Precipitation,-3.3855799373040756,0.16719574559315886,7,0.173270196929421,0.9649423187373852,7.6947584694909175,Negative
2010s,Precipitation,-3.335423197492163,0.16929013578942134,7,0.173270196929421,0.9770297419260112,7.703461414186728,Negative
2010s,Precipitation,-3.285266457680251,0.17096226855075233,7,0.173270196929421,0.9866801768592162,7.710409727338636,Negative
2010s,Precipitation,-3.2351097178683386,0.17220565516111958,7,0.173270196929421,0.9938561749962398,7.715576445997293,Negative
2010s,Precipitation,-3.1849529780564265,0.17295472682752444,7,0.173270196929421,0.9981793170003433,7.718689108240247,Negative
2010s,Precipitation,-3.1347962382445145,0.173270196929421,7,0.173270196929421,1,7.72,Negative
2010s,Precipitation,-3.084639498432602,0.1731721136941808,7,0.173270196929421,0.9994339289907996,7.7195924288733755,Negative
2010s,Precipitation,-3.03448275862069,0.1726700677370184,7,0.173270196929421,0.9965364546065181,7.717506247316693,Negative
2010s,Precipitation,-2.9843260188087775,0.17173317605088442,7,0.173270196929421,0.9911293407304047,7.7136131253258915,Negative
2010s,Precipitation,-2.9341692789968654,0.17044843936903184,7,0.173270196929421,0.9837146975625672,7.708274582245048,Negative
2010s,Precipitation,-2.8840125391849534,0.16884381263088583,7,0.173270196929421,0.9744538623665431,7.701606780903911,Negative
2010s,Precipitation,-2.833855799373041,0.16693697980331976,7,0.173270196929421,0.9634488952033627,7.693683204546421,Negative
2010s,Precipitation,-2.783699059561129,0.16474976992997387,7,0.173270196929421,0.9508257787522583,7.684594560701626,Negative
2010s,Precipitation,-2.7335423197492164,0.162351212988372,7,0.173270196929421,0.9369829079983288,7.674627693758797,Negative
2010s,Precipitation,-2.6833855799373043,0.1597769327005417,7,0.173270196929421,0.9221258793029733,7.663930633098141,Negative
2010s,Precipitation,-2.6332288401253923,0.15705365817464706,7,0.173270196929421,0.9064089552493583,7.652614447779538,Negative
2010s,Precipitation,-2.58307210031348,0.1542247119306132,7,0.173270196929421,0.8900821645250067,7.640859158458005,Negative
2010s,Precipitation,-2.5329153605015677,0.1513349852898338,7,0.173270196929421,0.8734045898930779,7.628851304723016,Negative
2010s,Precipitation,-2.4827586206896552,0.1484164816917729,7,0.173270196929421,0.856560933858857,7.616723872378377,Negative
2010s,Precipitation,-2.432601880877743,0.14550273723084906,7,0.173270196929421,0.8397447443896967,7.604616215960582,Negative
2010s,Precipitation,-2.3824451410658307,0.1426249809622732,7,0.173270196929421,0.8231362547615118,7.592658103428288,Negative
2010s,Precipitation,-2.3322884012539187,0.1398062333636961,7,0.173270196929421,0.8068683238159189,7.580945193147461,Negative
2010s,Precipitation,-2.2821316614420066,0.1370667258559892,7,0.173270196929421,0.7910577138191934,7.5695615539498196,Negative
2010s,Precipitation,-2.231974921630094,0.13444136798215392,7,0.173270196929421,0.7759058993677752,7.558652247544798,Negative
2010s,Precipitation,-2.181818181818182,0.13193034007446405,7,0.173270196929421,0.7614139212192613,7.548218023277868,Negative
2010s,Precipitation,-2.1316614420062696,0.1295421239289442,7,0.173270196929421,0.7476307306426808,7.5382941260627305,Negative
2010s,Precipitation,-2.0815047021943576,0.12728686645808332,7,0.173270196929421,0.7346148888486097,7.528922719970999,Negative
2010s,Precipitation,-2.0313479623824455,0.12518489596865331,7,0.173270196929421,0.7224837172641149,7.520188276430162,Negative
2010s,Precipitation,-1.981191222570533,0.12321783994067564,7,0.173270196929421,0.7111311819589295,7.51201445101043,Negative
2010s,Precipitation,-1.931034482758621,0.12138468105914053,7,0.173270196929421,0.7005514116693984,7.504397016401967,Negative
2010s,Precipitation,-1.8808777429467087,0.119690987423008,7,0.173270196929421,0.6907765417486212,7.497359110059008,Negative
2010s,Precipitation,-1.8307210031347965,0.11813828990974419,7,0.173270196929421,0.6818154074001892,7.490907093328136,Negative
2010s,Precipitation,-1.7805642633228842,0.11670788103207827,7,0.173270196929421,0.6735600414860581,7.484963229869962,Negative
2010s,Precipitation,-1.730407523510972,0.11539523436671553,7,0.173270196929421,0.6659843205102378,7.479508710767371,Negative
2010s,Precipitation,-1.68025078369906,0.11420689700065509,7,0.173270196929421,0.6591260298917738,7.4745707415220775,Negative
2010s,Precipitation,-1.6300940438871476,0.11313517161985434,7,0.173270196929421,0.6529407458683633,7.470117337025221,Negative
2010s,Precipitation,-1.5799373040752354,0.11216880504111712,7,0.173270196929421,0.6473635225728254,7.466101736252434,Negative
2010s,Precipitation,-1.529780564263323,0.11130550329166235,7,0.173270196929421,0.6423811207244196,7.462514406921582,Negative
2010s,Precipitation,-1.4796238244514108,0.11055754868135004,7,0.173270196929421,0.6380644256229707,7.4594063864485385,Negative
2010s,Precipitation,-1.4294670846394988,0.10991393485311637,7,0.173270196929421,0.6343499159170931,7.456731939460307,Negative
2010s,Precipitation,-1.3793103448275865,0.10937098351233078,7,0.173270196929421,0.6312163629437173,7.454475781319476,Negative
2010s,Precipitation,-1.3291536050156743,0.10892903425147032,7,0.173270196929421,0.6286657266041021,7.452639323154954,Negative
2010s,Precipitation,-1.278996865203762,0.10860560552433196,7,0.173270196929421,0.6267991117282035,7.451295360444306,Negative
2010s,Precipitation,-1.2288401253918497,0.10838306252781203,7,0.173270196929421,0.6255147419954756,7.450370614236743,Negative
2010s,Precipitation,-1.1786833855799377,0.10826034201457876,7,0.173270196929421,0.6248064810515392,7.449860666357108,Negative
2010s,Precipitation,-1.1285266457680254,0.10823882165229541,7,0.173270196929421,0.624682279875199,7.449771241510144,Negative
2010s,Precipitation,-1.0783699059561132,0.10832305554580825,7,0.173270196929421,0.625168421721896,7.450121263639765,Negative
2010s,Precipitation,-1.0282131661442009,0.1084940375507516,7,0.173270196929421,0.6261552158040485,7.450831755378915,Negative
2010s,Precipitation,-0.9780564263322886,0.1087439447740439,7,0.173270196929421,0.6275975136009057,7.451870209792652,Negative
2010s,Precipitation,-0.9278996865203765,0.10906718282256489,7,0.173270196929421,0.6294630280070136,7.4532133801650495,Negative
2010s,Precipitation,-0.8777429467084642,0.10945037037802391,7,0.173270196929421,0.6316745309789592,7.45480566230485,Negative
2010s,Precipitation,-0.827586206896552,0.10987264453286534,7,0.173270196929421,0.6341116157305478,7.456560363325995,Negative
2010s,Precipitation,-0.7774294670846398,0.11031810890352328,7,0.173270196929421,0.6366825389392251,7.458411428036242,Negative
2010s,Precipitation,-0.7272727272727275,0.11076815769396911,7,0.173270196929421,0.6392799203609657,7.460281542659895,Negative
2010s,Precipitation,-0.6771159874608154,0.1112009202366406,7,0.173270196929421,0.6417775370910245,7.462079826705538,Negative
2010s,Precipitation,-0.6269592476489031,0.11159776971685163,7,0.173270196929421,0.6440678875797048,7.4637288790573875,Negative
2010s,Precipitation,-0.5768025078369909,0.11194051262427615,7,0.173270196929421,0.6460459710210489,7.465153099135155,Negative
2010s,Precipitation,-0.5266457680250787,0.11219868391110974,7,0.173270196929421,0.6475359634802758,7.466225893705799,Negative
2010s,Precipitation,-0.4764890282131664,0.11236319773057837,7,0.173270196929421,0.6484854275103515,7.466909507807453,Negative
2010s,Precipitation,-0.4263322884012542,0.11242240172472454,7,0.173270196929421,0.6488271134736351,7.4671555217010175,Negative
2010s,Precipitation,-0.376175548589342,0.11236366370488755,7,0.173270196929421,0.6484881168032446,7.466911444098336,Negative
2010s,Precipitation,-0.3260188087774298,0.11215939018393542,7,0.173270196929421,0.6473091862971787,7.4660626141339685,Negative
2010s,Precipitation,-0.27586206896551757,0.1118246824837562,7,0.173270196929421,0.6453774767123183,7.464671783232869,Negative
2010s,Precipitation,-0.2257053291536053,0.11135883809002335,7,0.173270196929421,0.6426889336045696,7.4627360321952905,Negative
2010s,Precipitation,-0.1755485893416931,0.11075847561831775,7,0.173270196929421,0.6392240418785554,7.4602413101525595,Negative
2010s,Precipitation,-0.12539184952978089,0.11002237156760741,7,0.173270196929421,0.6349757403024328,7.457182533017751,Negative
2010s,Precipitation,-0.07523510971786865,0.10917658707837948,7,0.173270196929421,0.6300944363954922,7.453667994204754,Negative
2010s,Precipitation,-0.025078369905956424,0.10823433651636691,7,0.173270196929421,0.6246563946623466,7.449752604156889,Negative
2010s,Precipitation,0.0250783699059558,0.10720610356264536,7,0.173270196929421,0.6187221199172189,7.445479926340398,Positive
2010s,Precipitation,0.07523510971786802,0.1061142759101755,7,0.173270196929421,0.6124208189905823,7.4409429896732195,Positive
2010s,Precipitation,0.12539184952978025,0.10498583626879784,7,0.173270196929421,0.6059082180853194,7.43625391702143,Positive
2010s,Precipitation,0.17554858934169248,0.10384226515736898,7,0.173270196929421,0.5993082884280876,7.431501967668223,Positive
2010s,Precipitation,0.2257053291536047,0.10270948479506856,7,0.173270196929421,0.5927706357770558,7.4267948577594805,Positive
2010s,Precipitation,0.2758620689655169,0.10161326228794061,7,0.173270196929421,0.5864439706808392,7.422239658890204,Positive
2010s,Precipitation,0.32601880877742917,0.10057499565325957,7,0.173270196929421,0.5804517882219946,7.417925287519836,Positive
2010s,Precipitation,0.3761755485893414,0.0996158154190695,7,0.173270196929421,0.5749160397136647,7.413939548593839,Positive
2010s,Precipitation,0.4263322884012536,0.09877447115903305,7,0.173270196929421,0.5700603618478447,7.410443460530448,Positive
2010s,Precipitation,0.4764890282131658,0.09805663977404545,7,0.173270196929421,0.5659175179098305,7.407460612895078,Positive
2010s,Precipitation,0.526645768025078,0.0974766690974322,7,0.173270196929421,0.56257031402312,7.405050626096647,Positive
2010s,Precipitation,0.5768025078369903,0.09705188192743835,7,0.173270196929421,0.5601187258243319,7.403285482593519,Positive
2010s,Precipitation,0.6269592476489025,0.09681474625926517,7,0.173270196929421,0.558750136924593,7.402300098585707,Positive
2010s,Precipitation,0.6771159874608147,0.09674933482831873,7,0.173270196929421,0.5583726257766539,7.4020282905591905,Positive
2010s,Precipitation,0.727272727272727,0.09685975089555637,7,0.173270196929421,0.5590098736657565,7.4024871090393445,Positive
2010s,Precipitation,0.7774294670846391,0.097157702939656,7,0.173270196929421,0.5607294541209054,7.403725206967052,Positive
2010s,Precipitation,0.8275862068965514,0.09764874927453841,7,0.173270196929421,0.5635634460224811,7.405765681136186,Positive
2010s,Precipitation,0.8777429467084636,0.09830652053972347,7,0.173270196929421,0.567359663010986,7.40849895736791,Positive
2010s,Precipitation,0.9278996865203758,0.09912111387756899,7,0.173270196929421,0.5720609523976271,7.411883885726292,Positive
2010s,Precipitation,0.9780564263322881,0.10009173036040625,7,0.173270196929421,0.5776627033048107,7.4159171463794635,Positive
2010s,Precipitation,1.0282131661442002,0.10119449742543586,7,0.173270196929421,0.5840271392238096,7.420499540241143,Positive
2010s,Precipitation,1.0783699059561125,0.10239824558215538,7,0.173270196929421,0.5909743706464751,7.425501546865462,Positive
2010s,Precipitation,1.1285266457680247,0.10367944713706936,7,0.173270196929421,0.5983686114196639,7.430825400222158,Positive
2010s,Precipitation,1.178683385579937,0.10501489294894473,7,0.173270196929421,0.6060759138614067,7.436374657980213,Positive
2010s,Precipitation,1.2288401253918493,0.10636596635880947,7,0.173270196929421,0.6138734083746442,7.441988854029744,Positive
2010s,Precipitation,1.2789968652037613,0.10769986652846875,7,0.173270196929421,0.6215717904005076,7.447531689088366,Positive
2010s,Precipitation,1.3291536050156736,0.10898425362404626,7,0.173270196929421,0.6289844159895505,7.452868779512476,Positive
2010s,Precipitation,1.3793103448275859,0.11016608394460486,7,0.173270196929421,0.6358051522817819,7.457779709642883,Positive
2010s,Precipitation,1.4294670846394981,0.11122218378963708,7,0.173270196929421,0.6419002561354609,7.462168184417532,Positive
2010s,Precipitation,1.4796238244514104,0.11212012449162326,7,0.173270196929421,0.6470825709126059,7.465899451057076,Positive
2010s,Precipitation,1.5297805642633224,0.11282074410720248,7,0.173270196929421,0.6511260799983872,7.468810777598839,Positive
2010s,Precipitation,1.5799373040752347,0.11326769116707137,7,0.173270196929421,0.6537055603001898,7.470668003416137,Positive
2010s,Precipitation,1.630094043887147,0.11346247697381887,7,0.173270196929421,0.6548297340484706,7.4714774085148985,Positive
2010s,Precipitation,1.6802507836990592,0.11338292525385424,7,0.173270196929421,0.6543706145843365,7.471146842500723,Positive
2010s,Precipitation,1.7304075235109715,0.11298822571538121,7,0.173270196929421,0.6520926721252891,7.469506723930208,Positive
2010s,Precipitation,1.7805642633228835,0.11225380969048311,7,0.173270196929421,0.6478541127081884,7.466454961149895,Positive
2010s,Precipitation,1.8307210031347958,0.11120133653377062,7,0.173270196929421,0.6417799396803757,7.462081556569871,Positive
2010s,Precipitation,1.880877742946708,0.10982742277206985,7,0.173270196929421,0.6338506258915744,7.4563724506419335,Positive
2010s,Precipitation,1.9310344827586203,0.10809884955826421,7,0.173270196929421,0.6238744543142445,7.4491896071062556,Positive
2010s,Precipitation,1.9811912225705326,0.10603846832850745,7,0.173270196929421,0.6119833081952382,7.440627981900572,Positive
2010s,Precipitation,2.0313479623824446,0.10367804419146336,7,0.173270196929421,0.598360514553435,7.430819570478473,Positive
2010s,Precipitation,2.081504702194357,0.1010329851208306,7,0.173270196929421,0.5830949979354203,7.419828398513503,Positive
2010s,Precipitation,2.131661442006269,0.09808639489033759,7,0.173270196929421,0.5660892445934692,7.407584256107298,Positive
2010s,Precipitation,2.181818181818181,0.09489594311765229,7,0.173270196929421,0.5476760850933108,7.394326781267184,Positive
2010s,Precipitation,2.2319749216300937,0.0914934411095127,7,0.173270196929421,0.5280391130782934,7.380188161416371,Positive
2010s,Precipitation,2.2821316614420057,0.08790385753862744,7,0.173270196929421,0.5073224310724005,7.365272150372128,Positive
2010s,Precipitation,2.3322884012539182,0.08413613821663903,7,0.173270196929421,0.4855776683332946,7.349615921199972,Positive
2010s,Precipitation,2.3824451410658303,0.08024765718832212,7,0.173270196929421,0.46313594957712084,7.333457883695527,Positive
2010s,Precipitation,2.4326018808777423,0.07626699714875268,7,0.173270196929421,0.44016223505430013,7.316916809239096,Positive
2010s,Precipitation,2.482758620689655,0.072220762758843,7,0.173270196929421,0.4168100691214718,7.30010324976746,Positive
2010s,Precipitation,2.532915360501567,0.06813876398467149,7,0.173270196929421,0.39325149501865453,7.283141076413431,Positive
2010s,Precipitation,2.5830721003134793,0.06405407540801657,7,0.173270196929421,0.3696773971700859,7.266167725962462,Positive
2010s,Precipitation,2.6332288401253914,0.05999126718210731,7,0.173270196929421,0.34622957811113847,7.24928529624002,Positive
2010s,Precipitation,2.683385579937304,0.05597906501068619,7,0.173270196929421,0.3230738234428649,7.232613152878863,Positive
2010s,Precipitation,2.733542319749216,0.052043273335422066,7,0.173270196929421,0.30035905919020284,7.216258522616946,Positive
2010s,Precipitation,2.783699059561128,0.04819823888305069,7,0.173270196929421,0.2781680850901527,7.20028102126491,Positive
2010s,Precipitation,2.8338557993730404,0.04446080893907784,7,0.173270196929421,0.2565981324369838,7.1847506553546285,Positive
2010s,Precipitation,2.8840125391849525,0.040862399727022165,7,0.173270196929421,0.23583051471723582,7.1697979705964094,Positive
2010s,Precipitation,2.934169278996865,0.03740921320563616,7,0.173270196929421,0.2159010254999262,7.155448738359947,Positive
2010s,Precipitation,2.984326018808777,0.03410509366011107,7,0.173270196929421,0.19683185143491969,7.141718933033142,Positive
2010s,Precipitation,3.034482758620689,0.030958443106586273,7,0.173270196929421,0.17867148335496338,7.128643468015573,Positive
2010s,Precipitation,3.0846394984326015,0.028002549335488028,7,0.173270196929421,0.16161203618239348,7.116360666051324,Positive
2010s,Precipitation,3.1347962382445136,0.02521880416546598,7,0.173270196929421,0.14554611590669847,7.1047932034528225,Positive
2010s,Precipitation,3.184952978056426,0.022607268862655263,7,0.173270196929421,0.13047407611514397,7.093941334802904,Positive
2010s,Precipitation,3.235109717868338,0.020172686392901887,7,0.173270196929421,0.1164232900428856,7.083824768830878,Positive
2010s,Precipitation,3.28526645768025,0.01793623168610318,7,0.173270196929421,0.1035159652609458,7.074531494987881,Positive
2010s,Precipitation,3.3354231974921627,0.015869416068905837,7,0.173270196929421,0.09158768414957134,7.065943132587692,Positive
2010s,Precipitation,3.3855799373040747,0.013968627051198656,7,0.173270196929421,0.08061759782548504,7.05804467043435,Positive
2010s,Precipitation,3.435736677115987,0.012238378061473959,7,0.173270196929421,0.07063175478734567,7.050854863446889,Positive
2010s,Precipitation,3.4858934169278992,0.010680218721458308,7,0.173270196929421,0.06163909841811246,7.044380150861041,Positive
2010s,Precipitation,3.5360501567398113,0.009269284493020743,7,0.173270196929421,0.05349612718912328,7.038517211576169,Positive
2010s,Precipitation,3.5862068965517238,0.007998292200235109,7,0.173270196929421,0.04616080746704,7.033235781376269,Positive
2010s,Precipitation,3.636363636363636,0.006871351841511609,7,0.173270196929421,0.039656859421188,7.028552938783255,Positive
2010s,Precipitation,3.6865203761755483,0.005876035576612374,7,0.173270196929421,0.033912557847474996,7.024417041650182,Positive
2010s,Precipitation,3.7366771159874603,0.004993937538353242,7,0.173270196929421,0.028821676357806917,7.020751606977621,Positive
2010s,Precipitation,3.7868338557993724,0.004216593189278576,7,0.173270196929421,0.024335363288102808,7.017521461567434,Positive
2010s,Precipitation,3.836990595611285,0.003547238907064734,7,0.173270196929421,0.020472296851544804,7.014740053733112,Positive
2010s,Precipitation,3.887147335423197,0.002967281013819687,7,0.173270196929421,0.017125166741908674,7.012330120054174,Positive
2010s,Precipitation,3.9373040752351094,0.002464949548139254,7,0.173270196929421,0.014226044592904307,7.010242752106891,Positive
2010s,Precipitation,3.9874608150470214,0.0020325538050660432,7,0.173270196929421,0.011730544785459979,7.008445992245531,Positive
2010s,Precipitation,4.037617554858934,0.0016722185863542606,7,0.173270196929421,0.0096509302579913,7.0069486697857535,Positive
2010s,Precipitation,4.0877742946708455,0.0013658256064723263,7,0.173270196929421,0.007882634351876883,7.005675496733351,Positive
2010s,Precipitation,4.137931034482758,0.001106880006130271,7,0.173270196929421,0.006388173071570651,7.004599484611531,Positive
2010s,Precipitation,4.1880877742946705,8.907414287799511e-4,7,0.173270196929421,0.005140765374340639,7.003701351069525,Positive
2010s,Precipitation,4.238244514106583,7.149128802192302e-4,7,0.173270196929421,0.0041260002752258615,7.002970720198163,Positive
2010s,Precipitation,4.288401253918495,5.691093952745079e-4,7,0.173270196929421,0.003284519815639882,7.0023648542672605,Positive
