atlas,survey,beta_turnover,site,X,Y
3,CF61_3,0.1548354216441405,CF61,532500.0476127628,6157499.892527556
3,CF62_3,0.17469598299241038,CF62,532500.0430350703,6162499.81496773
3,CF63_3,0.15568623031175943,CF63,532500.058788367,6167499.886138109
3,CF64_3,0.19536999729573476,CF64,532500.0331872304,6172499.882969435
3,CF65_3,0.17697850992408376,CF65,532500.028758022,6177499.805903052
3,CF66_3,0.15938503075846022,CF66,532500.0433655721,6182499.877498317
3,CF67_3,0.16330709442938623,CF67,532500.016379806,6187499.763386833
3,CF68_3,0.15671049996665676,CF68,532500.0701839877,6192499.798358294
3,CF69_3,0.1886542469707604,CF69,532500.0807532563,6197499.758865873
3,CF70_3,0.1840285645252213,CF70,537500.1021949608,6152499.817917419
3,CF71_3,0.15673098941593974,CF71,537500.0550795781,6157499.88048536
3,CF72_3,0.16489366317967577,CF72,537500.0774855074,6162499.869807724
3,CF73_3,0.16557585007688755,CF73,537500.0419040467,6167499.89607103
3,CF74_3,0.1819872267338489,CF74,537500.0118776582,6172499.848500056
3,CF75_3,0.15893368052581808,CF75,537500.0487537576,6177499.838899511
3,CF76_3,0.15458780184893886,CF76,537500.0264034058,6182499.866166838
3,CF77_3,0.1682409174070298,CF77,537500.0707976818,6187499.82006512
3,CF78_3,0.1525223318816683,CF78,537500.0551390985,6192499.810781486
3,CF79_3,0.15504382939870529,CF79,537500.0416532608,6197499.838831865
3,CF80_3,0.17935934918979582,CF80,542500.0592552546,6152499.8693641145
3,CF81_3,0.1910288697633742,CF81,542500.0565058092,6157499.897039448
3,CF82_3,0.1601974431539958,CF82,542500.0441988781,6162499.850954939
3,CF83_3,0.17193047083877674,CF83,542500.0207665939,6167499.842372999
3,CF84_3,0.1633080951055914,CF84,542500.048573576,6172499.871880924
3,CF85_3,0.17042957772318867,CF85,542500.0024235704,6177499.826941581
3,CF86_3,0.17029586535565533,CF86,542500.0063853149,6182499.82004259
3,CF87_3,0.14527172450647538,CF87,542500.0597483467,6187499.851160479
3,CF88_3,0.1605928570513933,CF88,542500.0377536514,6192499.807753425
3,CF89_3,0.1649025462785563,CF89,542500.064030432,6197499.802313068
3,CF90_3,0.19310645010947255,CF90,547500.0889142159,6152499.94029991
3,CF91_3,0.18613132211827724,CF91,547500.0678756869,6157499.942027305
3,CF92_3,0.18449418134772086,CF92,547500.021346869,6162499.870003907
3,CF93_3,0.1685889896751292,CF93,547500.0105560533,6167499.836173768
3,CF94_3,0.18259957416830594,CF94,547500.0347869882,6172499.840513072
3,CF95_3,0.15273128876232525,CF95,547500.030537062,6177499.882314021
3,CF96_3,0.15015711278329216,CF96,547499.9985196197,6182499.850260958
3,CF97_3,0.14309073694912752,CF97,547499.999664888,6187499.856302122
3,CF98_3,0.16462798946421991,CF98,547500.0344730752,6192499.789121118
3,CF99_3,0.14482786349356574,CF99,547500.0385143282,6197499.759298731
3,CG00_3,0.22656687232547776,CG00,502500.0261580071,6102499.830919192
3,CG01_3,0.22345084732720338,CG01,502500.07264854916,6107499.815118513
3,CG02_3,0.185048934520623,CG02,502500.04775678914,6112499.836347805
3,CG03_3,0.16393813283372702,CG03,502500.0153410255,6117499.894620556
3,CG04_3,0.1786323955782249,CG04,502500.03903347667,6122499.878665998
3,CG05_3,0.20685229612306463,CG05,502500.0550520218,6127499.899711133
3,CG06_3,0.16222002704043267,CG06,502500.0634538295,6132499.846448853
3,CG07_3,0.14654725164498336,CG07,502500.0641750675,6137499.830142095
3,CG08_3,0.14707717361907216,CG08,502500.0572123166,6142499.850769465
3,CG09_3,0.1632590444308664,CG09,502500.0425621639,6147499.908309469
3,CG10_3,0.2090094446855248,CG10,507500.0814512452,6102499.76344352
3,CG11_3,0.19776422935470742,CG11,507500.0744522167,6107499.868036532
3,CG12_3,0.16485110019967605,CG12,507500.0445943599,6112499.787116632
3,CG13_3,0.15139325630779304,CG13,507500.0549592401,6117499.854614016
3,CG14_3,0.17373068849402504,CG14,507500.0421171495,6122499.847835636
3,CG15_3,0.17913762951144999,CG15,507500.0693758277,6127499.878149052
3,CG16_3,0.1744724016665466,CG16,507500.07326439786,6132499.834140972
3,CG17_3,0.1740680351887756,CG17,507500.0535864384,6137499.82707415
3,CG18_3,0.17157053496773642,CG18,507500.073619542,6142499.857033516
3,CG19_3,0.16747874347951494,CG19,507500.0701088966,6147499.8126028655
3,CG20_3,0.21069814505679824,CG20,512500.0319054312,6102499.844468651
3,CG21_3,0.2302649276600231,CG21,512500.0357352239,6107499.856263293
3,CG22_3,0.1552338326768803,CG22,512500.0646570594,6112499.793975682
3,CG23_3,0.16100123415666778,CG23,512500.05417142104,6117499.879970967
3,CG24_3,0.16666279383673552,CG24,512500.06845735124,6122499.891840113
3,CG25_3,0.1577538033340388,CG25,512500.04378025915,6127499.829381491
3,CG26_3,0.15797124400532045,CG26,512500.0432435217,6132499.804034855
3,CG27_3,0.1699338343912998,CG27,512500.0666142674,6137499.81577886
3,CG28_3,0.15823108963809823,CG28,512500.05037127464,6142499.864413771
3,CG29_3,0.20095904133072873,CG29,512500.0580272434,6147499.838808023
3,CG30_3,0.1899132199201806,CG30,517500.0850923214,6102499.851813918
3,CG31_3,0.15937859502273058,CG31,517500.03616525023,6107499.779897026
3,CG32_3,0.1826201286897518,CG32,517500.05973960727,6112499.856739236
3,CG33_3,0.17241198684588133,CG33,517500.09258431836,6117499.859506801
3,CG34_3,0.18182884783884942,CG34,517500.0708866396,6122499.7879263675
3,CG35_3,0.16969075607970713,CG35,517500.05725256196,6127499.864792685
3,CG36_3,0.14997795729018665,CG36,517500.0523168775,6132499.867515854
3,CG37_3,0.14161308184247148,CG37,517500.0558418394,6137499.796071852
3,CG38_3,0.17815048953326498,CG38,517500.06670979614,6142499.873010728
3,CG39_3,0.18224534891740338,CG39,517500.085559445,6147499.875737379
3,CG40_3,0.1717819392289541,CG40,522500.06529288803,6102499.784827596
3,CG41_3,0.15123815243931427,CG41,522500.09106030304,6107499.750314869
3,CG42_3,0.14705355049653598,CG42,522500.10963438044,6112499.8643271355
3,CG43_3,0.15093919536265618,CG43,522500.0588031039,6117499.7926761545
3,CG44_3,0.18665921997645132,CG44,522500.06400440924,6122499.869828019
3,CG45_3,0.1557047201029582,CG45,522500.0623966084,6127499.872873877
3,CG46_3,0.17732239666945343,CG46,522500.1171677176,6132499.802111141
3,CG47_3,0.1575376794721395,CG47,522500.100007084,6137499.879444241
3,CG48_3,0.16060398052320343,CG48,522500.0753009223,6142499.8826015685
3,CG49_3,0.17781281096106105,CG49,522500.10602128954,6147499.8118807655
3,CG50_3,0.16737397661999268,CG50,527500.1154138149,6102499.755272231
3,CG51_3,0.1678545014754271,CG51,527500.0883420453,6107499.766859397
3,CG52_3,0.14711308283468272,CG52,527500.1027918415,6112499.816082941
3,CG53_3,0.1515821120256419,CG53,527500.0953342962,6117499.791246452
3,CG54_3,0.2312299671455676,CG54,527500.065031351,6122499.803608584
3,CG55_3,0.16264678185336298,CG55,527500.0751332948,6127499.853540434
3,CG56_3,0.15061114189047453,CG56,527500.1258612206,6132499.829735632
3,CG57_3,0.15158097477260202,CG57,527500.08933677,6137499.84266833
3,CG58_3,0.18145719145279857,CG58,527500.0920983198,6142499.893103182
3,CG59_3,0.17349721896849288,CG59,527500.0711528321,6147499.869337009
3,CG60_3,0.17099894940572846,CG60,532500.1232226893,6102499.762378928
3,CG61_3,0.17199791843231388,CG61,532500.1073029817,6107499.829724232
3,CG62_3,0.18285630977135922,CG62,532500.1180077677,6112499.823483339
3,CG63_3,0.14987912807965995,CG63,532500.0904061167,6117499.8544495115
3,CG64_3,0.18345247522952832,CG64,532500.0886268184,6122499.8117822
3,CG65_3,0.19102935143807942,CG65,532500.1113832879,6127499.806740552
3,CG66_3,0.14738929610593055,CG66,532500.094766791,6132499.8388373265
3,CG67_3,0.1548824394758696,CG67,532500.1018768129,6137499.908515113
3,CG68_3,0.1981334515787037,CG68,532500.0697665747,6142499.904000014
3,CG69_3,0.18011089793711602,CG69,532500.0613956221,6147499.825732477
3,CG73_3,0.16710749071290412,CG73,537500.1241257496,6117499.871302983
3,CG74_3,0.1468541361376677,CG74,537500.0867475496,6122499.893791251
3,CG75_3,0.15005849345402836,CG75,537500.1226220047,6127499.843201579
3,CG76_3,0.15089157001938444,CG76,537500.1032477431,6132499.829719651
3,CG77_3,0.1700665298486566,CG77,537500.0917174451,6137499.853859212
3,CG78_3,0.15578438819090548,CG78,537500.0875472084,6142499.915597486
3,CG79_3,0.1582314304926718,CG79,537500.0911996434,6147499.90362536
3,CG80_3,0.25109017618562646,CG80,542500.137730461,6102499.88626088
3,CG83_3,0.1678476310477293,CG83,542500.0850949779,6117499.84060306
3,CG84_3,0.15311045879902935,CG84,542500.1406307713,6122499.827476624
3,CG85_3,0.1629228350163243,CG85,542500.1254578183,6127499.851438005
3,CG89_3,0.19458137848456375,CG89,542500.0518607163,6147499.879240843
3,CG90_3,0.17603030567168199,CG90,547500.1127290743,6102499.8908402715
3,CG99_3,0.18086462875541767,CG99,547500.0849558257,6147499.864848793
3,CH06_3,0.185204051458147,CH06,502500.0846030401,6082499.8202431435
3,CH07_3,0.18365257321400646,CH07,502500.03314556536,6087499.76718363
3,CH08_3,0.190183242385902,CH08,502500.03832823853,6092499.7513073785
3,CH09_3,0.1836594381249314,CH09,502500.03600017546,6097499.772559454
3,CH16_3,0.19192402755789795,CH16,507500.0696210863,6082499.827605381
3,CH17_3,0.19640876494440632,CH17,507500.09114466637,6087499.783676402
3,CH18_3,0.17945054718433553,CH18,507500.02561870846,6092499.77677686
3,CH19_3,0.17339036611817005,CH19,507500.06504692393,6097499.807203647
3,CH25_3,0.3935576197666664,CH25,512500.0730388515,6077499.78695672
3,CH26_3,0.20489141544880063,CH26,512500.0775220187,6082499.835343886
3,CH27_3,0.22447594429624623,CH27,512500.0438897538,6087499.809582861
3,CH28_3,0.20290130540148762,CH28,512500.0358227975,6092499.82110677
3,CH29_3,0.23065009824694382,CH29,512500.05339827476,6097499.758615106
3,CH34_3,0.23856468878091686,CH34,517500.0764450698,6072499.728976444
3,CH35_3,0.21887383283886502,CH35,517500.094920755,6077499.767569357
3,CH36_3,0.20255196442937506,CH36,517500.0596092466,6082499.843271963
3,CH37_3,0.18355158961639947,CH37,517500.0990708113,6087499.845282487
3,CH38_3,0.22301251706414424,CH38,517500.08484500466,6092499.773080584
3,CH39_3,0.21175982468631457,CH39,517500.08040979074,6097499.738171189
3,CH45_3,0.20236193105988465,CH45,522500.10633223125,6077499.739130003
3,CH46_3,0.20629780661026872,CH46,522500.095481355,6082499.851588371
3,CH47_3,0.1792906869908335,CH47,522500.08047616767,6087499.778844974
3,CH48_3,0.16641577550796896,CH48,522500.0599631547,6092499.743431038
3,CH49_3,0.16318581204184512,CH49,522500.09763021604,6097499.74564588
3,CH55_3,0.1888880866848202,CH55,527500.1220357711,6077499.812824085
3,CH56_3,0.17962238400116556,CH56,527500.1371200755,6082499.748749458
3,CH57_3,0.18356107397711,CH57,527500.06665524,6087499.8329139035
3,CH58_3,0.16509918074129448,CH58,527500.1039774861,6092499.843916504
3,CH59_3,0.162679903638452,CH59,527500.0566075259,6097499.78055875
3,CH65_3,0.39187138044836384,CH65,532500.1587029257,6077499.766040378
3,CH66_3,0.17605051515236944,CH66,532500.1337911482,6082499.8680635905
3,CH67_3,0.19201654216073824,CH67,532500.1383813849,6087499.785338982
3,CH68_3,0.1634363715934084,CH68,532500.1055866433,6092499.851210683
3,CH69_3,0.16222419571350236,CH69,532500.1006905059,6097499.843565278
3,CH76_3,0.23383071339818556,CH76,537500.1671288088,6082499.875993361
3,CH77_3,0.1939677263749421,CH77,537500.117400458,6087499.857259013
3,CH78_3,0.15028480329962882,CH78,537500.0797039657,6092499.876351775
3,CH79_3,0.1680432938914573,CH79,537500.1184237195,6097499.822506665
3,CH86_3,0.17654209297414677,CH86,542500.1236062861,6082499.882608107
3,CH87_3,0.16763555601032842,CH87,542500.149057873,6087499.82690813
3,CH88_3,0.15477837660455937,CH88,542500.106858969,6092499.808460251
3,CH89_3,0.23435675949751636,CH89,542500.1246051298,6097499.828453947
3,CH95_3,0.1792260237843992,CH95,547500.1578898588,6077499.78884103
3,CH96_3,0.17800492246825017,CH96,547500.1469696249,6082499.888868037
3,CH97_3,0.17218848856588814,CH97,547500.118677858,6087499.915520176
3,CH98_3,0.16213042314120532,CH98,547500.1365322527,6092499.869449572
3,CH99_3,0.20957022398426678,CH99,547500.1347144407,6097499.861230696
3,DB00_3,0.17057636334563475,DB00,552499.6775389926,6352499.672118262
3,DB01_3,0.17243221334591716,DB01,552499.6678686532,6357499.717959825
3,DB02_3,0.2695484098074433,DB02,552499.6512258302,6362499.689666688
3,DB03_3,0.1415985426969113,DB03,552499.6240161804,6367499.80984399
3,DB04_3,0.14050591113471322,DB04,552499.6497318089,6372499.74527787
3,DB05_3,0.16912711848956422,DB05,552499.6646834601,6377499.717803373
3,DC07_3,0.18434202335626773,DC07,552499.6635607927,6337499.75798567
3,DC08_3,0.14725259733395688,DC08,552499.6732267597,6342499.8034165995
3,DC09_3,0.15968998757927153,DC09,552499.6781305044,6347499.774804628
3,DB10_3,0.16915264192718601,DB10,557499.6567160406,6352499.705819401
3,DB11_3,0.15139943787774326,DB11,557499.6898730142,6357499.755865983
3,DB12_3,0.18127929749678343,DB12,557499.6980993691,6362499.731798036
3,DB13_3,0.14565346695353532,DB13,557499.6790873646,6367499.744899912
3,DB14_3,0.1364964078883646,DB14,557499.6920318474,6372499.795985679
3,DB15_3,0.13766219333605328,DB15,557499.6776623846,6377499.772861233
3,DB16_3,0.14517738053268564,DB16,557499.6934591797,6382499.787658613
3,DB20_3,0.1456761788581861,DB20,562499.6596629414,6352499.822055593
3,DB21_3,0.14365320877384594,DB21,562499.6778171846,6357499.774650563
3,DB22_3,0.14554250125757726,DB22,562499.6515363256,6362499.764446196
3,DB23_3,0.14465696307270312,DB23,562499.6400820935,6367499.792328508
3,DB24_3,0.13182416639300826,DB24,562499.6441820732,6372499.746949654
3,DB25_3,0.15661761380530587,DB25,562499.6611575983,6377499.739594084
3,DB26_3,0.16046289452570625,DB26,562499.6900292314,6382499.770230629
3,DB30_3,0.15030368293214486,DB30,567499.6474141439,6352499.797047383
3,DB31_3,0.14043814938264934,DB31,567499.6497347835,6357499.773935058
3,DB32_3,0.1420176759024712,DB32,567499.649767541,6362499.788996397
3,DB33_3,0.13918185623817342,DB33,567499.6483663965,6367499.730884405
3,DB34_3,0.1495653275458547,DB34,567499.6427126657,6372499.710880268
3,DB35_3,0.1380167295124315,DB35,567499.6318198992,6377499.728951592
3,DB36_3,0.18349198258257868,DB36,567499.676348217,6382499.674741831
3,DB40_3,0.17483988901876396,DB40,572499.6344654928,6352499.8530826
3,DB41_3,0.14517912513293105,DB41,572499.6216895938,6357499.864695008
3,DB42_3,0.1564894985789252,DB42,572499.5906535387,6362499.80320541
3,DB43_3,0.14946212428322153,DB43,572499.5984189146,6367499.780956781
3,DB44_3,0.15983871685089535,DB44,572499.5838254265,6372499.796851205
3,DB45_3,0.1651767137954387,DB45,572499.6077339851,6377499.740606079
3,DB46_3,0.19811544357957434,DB46,572499.6071544627,6382499.722435604
3,DB50_3,0.15790814172845336,DB50,577499.5802886165,6352499.877413118
3,DB51_3,0.1440718541167295,DB51,577499.5553473757,6357499.82287266
3,DB52_3,0.14231110549985637,DB52,577499.5523310879,6362499.807698655
3,DB53_3,0.14436557984592283,DB53,577499.5700187528,6367499.831857608
3,DB54_3,0.17633630261968883,DB54,577499.5493575014,6372499.782863706
3,DB55_3,0.19820466784611382,DB55,577499.5492296974,6377499.66181914
3,DB56_3,0.16019857721906658,DB56,577499.5641771164,6382499.691316109
3,DB57_3,0.18118945951579007,DB57,577499.537492288,6387499.64755162
3,DB60_3,0.17649121130845358,DB60,582499.5631405126,6352499.870773819
3,DB61_3,0.14889790425709337,DB61,582499.5248312382,6357499.871828571
3,DB62_3,0.1346278023728612,DB62,582499.4927491389,6362499.801014301
3,DB63_3,0.14215938244107126,DB63,582499.5234498292,6367499.770816479
3,DB64_3,0.17165331235535344,DB64,582499.4955886239,6372499.778775646
3,DB65_3,0.17635549620038812,DB65,582499.4702860015,6377499.714756137
3,DB66_3,0.16964262473209443,DB66,582499.5038627629,6382499.691246823
3,DB67_3,0.19650850501446077,DB67,582499.4776775325,6387499.594470724
3,DB68_3,0.23871724992929527,DB68,582499.4481154357,6392499.536917151
3,DB70_3,0.15058300328204405,DB70,587499.5384229121,6352499.942973814
3,DB71_3,0.1378098480667544,DB71,587499.4899705768,6357499.898755164
3,DB72_3,0.13940672131581788,DB72,587499.4900431393,6362499.784009084
3,DB73_3,0.14101207629777843,DB73,587499.4724052523,6367499.8200299665
3,DB74_3,0.15460179707800414,DB74,587499.4405852477,6372499.784163884
3,DB75_3,0.17158306222619127,DB75,587499.4508390957,6377499.788968703
3,DB77_3,0.16422961491763546,DB77,587499.4197526195,6387499.582648063
3,DB78_3,0.17681519380817004,DB78,587499.3735523641,6392499.482754864
3,DB79_3,0.2086627966065415,DB79,587499.3020525747,6397499.533405255
3,DB80_3,0.16367314206827605,DB80,592499.4685152426,6352499.8696485795
3,DB81_3,0.1724683246492244,DB81,592499.4687914647,6357499.903263027
3,DB82_3,0.2110007498144928,DB82,592499.4395459738,6362499.8651057985
3,DB83_3,0.18091574956126305,DB83,592499.43704912,6367499.867802329
3,DB89_3,0.1691460608702368,DB89,592499.276854376,6397499.389086184
3,DC00_3,0.25300432826283026,DC00,552499.7981343176,6302499.822003722
3,DC01_3,0.2307016545965579,DC01,552499.82723216,6307499.828336293
3,DC02_3,0.1717885105235529,DC02,552499.7944827778,6312499.871378481
3,DC03_3,0.15986064093327776,DC03,552499.7615257066,6317499.840557125
3,DC04_3,0.17973993521177728,DC04,552499.7262227507,6322499.847153073
3,DC05_3,0.1764738595962222,DC05,552499.6892463007,6327499.779825433
3,DC06_3,0.15475904363542012,DC06,552499.7089843368,6332499.750624621
3,DC10_3,0.1394786301454947,DC10,557499.8206087413,6302499.8354761265
3,DC11_3,0.17293744253011456,DC11,557499.7664055785,6307499.841569215
3,DC12_3,0.13329837892874707,DC12,557499.7547180243,6312499.886004784
3,DC13_3,0.18378859471963394,DC13,557499.7253695964,6317499.856604637
3,DC14_3,0.20870196707067193,DC14,557499.73675981,6322499.865488209
3,DC15_3,0.18198675810585666,DC15,557499.7273178204,6327499.9117859565
3,DC16_3,0.130853723573253,DC16,557499.6978451451,6332499.884155993
3,DC17_3,0.14342624882018076,DC17,557499.7080623058,6337499.783408084
3,DC18_3,0.14763728941104634,DC18,557499.693518839,6342499.831295908
3,DC19_3,0.14803624143395924,DC19,557499.6565704292,6347499.805162802
3,DC20_3,0.14157905313519875,DC20,562499.7978840575,6302499.938668321
3,DC21_3,0.14198075616421282,DC21,562499.7828758188,6307499.956366545
3,DC22_3,0.170173549160334,DC22,562499.7944753097,6312499.901183143
3,DC23_3,0.1464655428071237,DC23,562499.7692934149,6317499.883481737
3,DC24_3,0.1728828991880074,DC24,562499.7065775642,6322499.903231546
3,DC25_3,0.1983145486786298,DC25,562499.7284663095,6327499.850920295
3,DC26_3,0.17959663405831203,DC26,562499.7110273131,6332499.835998577
3,DC27_3,0.13834444405348809,DC27,562499.653506505,6337499.858435164
3,DC28_3,0.13779891665722016,DC28,562499.677609729,6342499.808717862
3,DC29_3,0.13068416236316094,DC29,562499.6598339697,6347499.796296316
3,DC30_3,0.14068938246372656,DC30,567499.8116184272,6302499.909548791
3,DC31_3,0.14205854236201154,DC31,567499.7755507686,6307499.948179211
3,DC32_3,0.1492465749504817,DC32,567499.8096190846,6312499.914980982
3,DC33_3,0.14849790249109782,DC33,567499.7285674406,6317499.918270218
3,DC34_3,0.15871100257620088,DC34,567499.7138947316,6322499.9609747855
3,DC35_3,0.13741777609503095,DC35,567499.7056084871,6327499.930768742
3,DC36_3,0.14326737630796935,DC36,567499.7009201018,6332499.938928539
3,DC37_3,0.15163968256183782,DC37,567499.6402083595,6337499.873123914
3,DC38_3,0.13836793070714667,DC38,567499.6416704057,6342499.846609377
3,DC39_3,0.13693811628050376,DC39,567499.6437902323,6347499.858365299
3,DC40_3,0.2207161620357813,DC40,572499.8148650045,6302499.969526697
3,DC41_3,0.2558051087022529,DC41,572499.821296516,6307499.929013042
3,DC42_3,0.17964101711264957,DC42,572499.8176624437,6312499.927039073
3,DC43_3,0.1423473884176169,DC43,572499.74222273,6317499.962513002
3,DC44_3,0.15949920681869023,DC44,572499.7175155998,6322499.926215099
3,DC45_3,0.14780793868375675,DC45,572499.6797881541,6327499.928359153
3,DC46_3,0.154040992242695,DC46,572499.6885857979,6332499.969974242
3,DC47_3,0.14520166824105565,DC47,572499.623733883,6337499.937596269
3,DC48_3,0.14154326901113723,DC48,572499.603288505,6342499.944623605
3,DC49_3,0.16244914602973037,DC49,572499.6280012622,6347499.879714389
3,DC50_3,0.17260661493939328,DC50,577499.8267759397,6302500.006971771
3,DC51_3,0.19874506430894695,DC51,577499.8137447787,6307500.007805302
3,DC52_3,0.16931006903604917,DC52,577499.834045176,6312500.04834203
3,DC53_3,0.14950855445549563,DC53,577499.7670313121,6317500.014979401
3,DC54_3,0.14924421456456172,DC54,577499.7312211716,6322500.021252586
3,DC55_3,0.1630489924208582,DC55,577499.7274828481,6327499.95582334
3,DC56_3,0.14602457135577457,DC56,577499.6899038834,6332500.0401362395
3,DC57_3,0.16636362589702985,DC57,577499.6237474973,6337499.940236413
3,DC58_3,0.1687677003383275,DC58,577499.5821444269,6342499.991146208
3,DC59_3,0.13652541933458404,DC59,577499.5701581707,6347499.85890772
3,DC64_3,0.165999357136328,DC64,582499.7765719168,6322500.023200316
3,DC65_3,0.1652397067024051,DC65,582499.6844180265,6327500.009486454
3,DC66_3,0.15658541326678307,DC66,582499.6641215326,6332500.036631212
3,DC67_3,0.1488775037706011,DC67,582499.5955405355,6337499.9908788875
3,DC68_3,0.14316137515607938,DC68,582499.5962293316,6342499.98591674
3,DC69_3,0.1331300387608282,DC69,582499.5463454451,6347499.907984794
3,DC77_3,0.1593260262212127,DC77,587499.6195055665,6337499.979054764
3,DC78_3,0.1438885916781557,DC78,587499.5403913431,6342500.0374559825
3,DC79_3,0.19001238525629213,DC79,587499.5162126686,6347499.914135292
3,DC88_3,0.1810592086409245,DC88,592499.5554882973,6342500.036549577
3,DC89_3,0.15704799633639072,DC89,592499.4952561076,6347499.988268283
3,DD00_3,0.14467581852128,DD00,552499.8856748668,6252499.714341889
3,DD01_3,0.17757501035974016,DD01,552499.8788040339,6257499.789576381
3,DD02_3,0.17964421617470305,DD02,552499.8180619746,6262499.790504193
3,DD03_3,0.15333532633930352,DD03,552499.8245235039,6267499.829924205
3,DD04_3,0.16337276870851966,DD04,552499.8372124677,6272499.79574306
3,DD05_3,0.14657491857327296,DD05,552499.7926802624,6277499.7984718
3,DD06_3,0.1597676701571009,DD06,552499.8129379287,6282499.83961058
3,DD07_3,0.14119104563660168,DD07,552499.8372333928,6287499.807062139
3,DD08_3,0.16858650528294467,DD08,552499.8023283664,6292499.811338297
3,DD09_3,0.22398480642950686,DD09,552499.8297948928,6297499.853941188
3,DD10_3,0.16224350385582909,DD10,557499.856180533,6252499.733037651
3,DD11_3,0.16129877329533834,DD11,557499.8762522964,6257499.80687196
3,DD12_3,0.15935668515456455,DD12,557499.8255147779,6262499.806363893
3,DD13_3,0.15065474771826415,DD13,557499.8249050891,6267499.844455846
3,DD14_3,0.14964940383378478,DD14,557499.8135712934,6272499.808981645
3,DD15_3,0.14554630912735775,DD15,557499.7892618318,6277499.811214283
3,DD16_3,0.15097437338611017,DD16,557499.812499,6282499.851962599
3,DD17_3,0.15026601544336987,DD17,557499.8226555676,6287499.819056403
3,DD18_3,0.19690159402485233,DD18,557499.815944289,6292499.935076535
3,DD19_3,0.17550137633713547,DD19,557499.7962017705,6297499.866076322
3,DD20_3,0.1415234192654151,DD20,562499.8979436193,6252499.742285932
3,DD21_3,0.22644515444714355,DD21,562499.8222470335,6257499.8229469415
3,DD22_3,0.1541271480228544,DD22,562499.8437607648,6262499.831936724
3,DD23_3,0.14815310851985597,DD23,562499.8366991177,6267499.878709972
3,DD24_3,0.14483294643956712,DD24,562499.8019624483,6272499.851935544
3,DD25_3,0.18604620029629013,DD25,562499.7984971092,6277499.863793937
3,DD26_3,0.16756194671855557,DD26,562499.825335824,6282499.914256911
3,DD27_3,0.1547422032973135,DD27,562499.8219761638,6287499.891081318
3,DD28_3,0.14237814817546032,DD28,562499.7860176418,6292499.905539777
3,DD29_3,0.1548407270191883,DD29,562499.8388001381,6297499.959425464
3,DD30_3,0.14530506396400725,DD30,567499.9045343413,6252499.740139163
3,DD31_3,0.186435903771555,DD31,567499.8570273767,6257499.839340627
3,DD32_3,0.15758016407903153,DD32,567499.828239428,6262499.866039669
3,DD33_3,0.14416837446892905,DD33,567499.8172067807,6267499.820205018
3,DD34_3,0.15958775457041371,DD34,567499.8194050347,6272499.924406495
3,DD35_3,0.17015209140175977,DD35,567499.839200209,6277499.844712948
3,DD36_3,0.18096551955591916,DD36,567499.8090130293,6282499.914013644
3,DD37_3,0.1752719916038158,DD37,567499.854039139,6287499.911641263
3,DD38_3,0.16792839739155624,DD38,567499.8490636005,6292499.946900631
3,DD39_3,0.17110961731338611,DD39,567499.7951241602,6297499.908455915
3,DD40_3,0.14869784831245028,DD40,572499.8910228461,6252499.837507532
3,DD41_3,0.15580968065041675,DD41,572499.874319164,6257499.853998432
3,DD42_3,0.1489533823769474,DD42,572499.8594056569,6262499.798046281
3,DD43_3,0.14036341530071678,DD43,572499.8414943474,6267499.892215765
3,DD44_3,0.15272862986946223,DD44,572499.8234187007,6272499.913879938
3,DD45_3,0.16960091584105835,DD45,572499.8655449218,6277499.864061472
3,DD46_3,0.1623045246055414,DD46,572499.840314927,6282499.96321855
3,DD47_3,0.19262579862182808,DD47,572499.8119906547,6287499.989774233
3,DD48_3,0.1643234899982171,DD48,572499.8407176494,6292499.944752331
3,DD49_3,0.16861035332329039,DD49,572499.8623283049,6297499.938366378
3,DD50_3,0.15499271350178928,DD50,577499.9397466873,6252499.812573781
3,DD51_3,0.15602631115399118,DD51,577499.8911025693,6257499.866573606
3,DD52_3,0.1631962072894374,DD52,577499.8890167333,6262499.849300526
3,DD53_3,0.1543660242924497,DD53,577499.8687690438,6267499.87089236
3,DD54_3,0.1559574236025884,DD54,577499.8907825949,6272499.932445059
3,DD55_3,0.16178120535056598,DD55,577499.8332206182,6277499.920372668
3,DD56_3,0.1522539493875888,DD56,577499.8770683125,6282499.949325528
3,DD57_3,0.1902141660588825,DD57,577499.8373202452,6287500.015885937
3,DD58_3,0.1574597772958036,DD58,577499.8375017444,6292500.010978917
3,DD59_3,0.17019501055844402,DD59,577499.8764129576,6297499.934571228
3,DD60_3,0.16666847474317392,DD60,582499.940339671,6252499.885439505
3,DD61_3,0.1468955733472693,DD61,582499.9243567707,6257499.87675696
3,DD62_3,0.16023943753947686,DD62,582499.9358377454,6262499.908196272
3,DD63_3,0.15316935444031848,DD63,582499.9142568866,6267499.867230073
3,DD64_3,0.17811361810313778,DD64,582499.9156895869,6272499.97761661
3,DD65_3,0.18762921686234973,DD65,582499.8841101133,6277499.904232946
3,DD66_3,0.16690004924135646,DD66,582499.8732595991,6282499.982137032
3,DD70_3,0.1825041921054507,DD70,587499.9756611895,6252499.834294763
3,DD71_3,0.1880417446416613,DD71,587499.9294289971,6257499.883005279
3,DD72_3,0.16391522513296028,DD72,587499.9576007758,6262499.861898324
3,DD80_3,0.16683186343150383,DD80,592499.9965185599,6252499.880145047
3,DD81_3,0.2393554313989755,DD81,592499.9849260056,6257499.886210558
