response,site_filter,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction,dominant_driver,direction_plot
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EB06_3,EB06,622499.452476495,6342499.958876019,47.45868589522101,62.40950828086624,-14.950822385645232,4.07740956577946,0.8768987017762944,4.649806822065119,4.649806822065119,0.22141937980685972,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EB07_3,EB07,622499.340247113,6347499.802468584,76.80028269808076,67.77023117066581,9.030051527414955,4.262650612943315,0.9288104659576519,4.589365397113931,4.589365397113931,0.2302303721401816,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EB08_3,EB08,622499.3295501823,6352499.804013868,74.1392429495209,76.64414510655962,-2.504902157038714,4.403420094132059,0.9774566855451098,4.50497721203508,4.50497721203508,0.2367113332272611,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EB10_3,EB10,627499.3598611797,6352499.809865731,65.74725487616608,69.39444910203827,-3.647194225872184,4.4753244570253266,1.0456888658681747,4.279785893397388,4.279785893397388,0.24170115339324885,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED00_3,ED00,602500.0074655657,6252499.92582771,70.85267147769765,62.71217695220578,8.140494525491874,4.702903879835547,0.6463955292442806,7.275582313098369,7.275582313098369,0.19035370896917228,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED01_3,ED01,602500.0069320137,6257499.875294123,59.251581650656725,69.146073984515,-9.894492333858274,4.800454152841646,0.646669856658279,7.423346091386411,7.423346091386411,0.19970078944396769,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED02_3,ED02,602499.9632342183,6262499.97639951,61.754731534656685,66.9781765071995,-5.223444972542822,4.882907819935015,0.6435318777402392,7.587670461766922,7.587670461766922,0.2086863998434517,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED03_3,ED03,602500.0034894047,6267500.009511617,46.40722836570185,62.67266438581406,-16.26543602011221,4.945425408161503,0.6374290324794541,7.75839372882801,7.75839372882801,0.2170789977855843,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED12_3,ED12,607499.9846502618,6262499.948752708,61.65585740915111,62.45957377233883,-0.8037163631877178,5.00641745040095,0.6747551026557979,7.419606655356847,7.419606655356847,0.21269417515119574,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED13_3,ED13,607500.0289460056,6267499.969510026,59.601815647150396,67.28060586728292,-7.6787902201325196,5.059432399457366,0.6684071355941413,7.569387174420393,7.569387174420393,0.2207166521566837,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED21_3,ED21,612499.9999244057,6257499.948716197,48.53124960227108,65.29304454384341,-16.761794941572326,5.079324891250686,0.7106144945360616,7.147792411083342,7.147792411083342,0.21018372076655775,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED22_3,ED22,612500.0638923836,6262499.925191073,68.911388052277,67.80504494240935,1.1063431098676517,5.136963307915405,0.709522573050223,7.240028017476181,7.240028017476181,0.21766276457839076,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED23_3,ED23,612500.0489246127,6267500.053278171,69.32003873990922,66.84728371594764,2.4727550239615823,5.175490587097017,0.7038995077203771,7.352598674004148,7.352598674004148,0.22473998692212435,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED30_3,ED30,617500.0131436305,6252499.979232868,63.699437486628916,70.88133817889734,-7.181900692268421,5.1884698159081255,0.7370294484442388,7.039704894913257,7.039704894913257,0.21243464015279873,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,ED31_3,ED31,617500.0689346831,6257499.919604393,42.72291441920255,65.73233152745684,-23.009417108254283,5.247420158848089,0.7452008043594308,7.041619021545117,7.041619021545117,0.21824305221085408,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE05_3,EE05,602500.0291128291,6227499.796893536,70.37148153584536,68.44896360394284,1.9225179319025187,4.109178246031041,0.591628979809748,6.945532396591597,6.945532396591597,0.14478887349222788,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE06_3,EE06,602500.0177116019,6232499.873435614,65.46444166664952,66.73372614252715,-1.269284475877626,4.229075396236322,0.6096923273165066,6.936409081692286,6.936409081692286,0.15304664961679887,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE07_3,EE07,602500.0370459903,6237499.880717993,77.33013415762477,56.74041055246914,20.589723605155626,4.352711539777451,0.6246615645902921,6.968111672810127,6.968111672810127,0.16197153723446134,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE08_3,EE08,602500.0238220977,6242499.8172161,57.32071772200492,65.30477981509772,-7.9840620930927955,4.475851318248831,0.6357076383656838,7.040738616505576,7.040738616505576,0.17133166570286065,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE09_3,EE09,602500.0332308657,6247499.906951615,63.05184063030102,59.82204554841513,3.2297950818858894,4.593158324747595,0.6428133360631474,7.145399865033886,7.145399865033886,0.18083158091673163,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE15_3,EE15,607500.0429033731,6227499.870408693,66.47142001954917,69.85137968975931,-3.379959670210141,4.282785169341907,0.604060652422015,7.089991960525554,7.089991960525554,0.15506103675585858,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE16_3,EE16,607500.0326255038,6232499.819688625,76.50057945332897,70.31841657252237,6.182162880806601,4.394509828685484,0.6260010619675975,7.0199718429758,7.0199718429758,0.16188305591728297,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE17_3,EE17,607500.0336967214,6237499.811088578,87.6246607959731,69.13903218558374,18.485628610389355,4.510711044228721,0.6450348194091552,6.992972950453252,6.992972950453252,0.16960863245023022,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE18_3,EE18,607500.0446534248,6242499.84457169,60.804504121223175,58.53852164408274,2.265982477140433,4.626818224331976,0.6595339678885459,7.01528420006088,7.01528420006088,0.1779777333869698,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE19_3,EE19,607500.0022517216,6247499.918539914,41.67651496699351,58.1692966224299,-16.49278165543639,4.739745267027209,0.6694974500168975,7.07955686299863,7.07955686299863,0.18671135293069946,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE27_3,EE27,612500.0178630335,6237499.805356083,67.36872399878116,70.0670638421181,-2.6983398433369388,4.700802679820227,0.6641056434443646,7.078395924238274,7.078395924238274,0.1807830891390268,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE28_3,EE28,612500.0568845634,6242499.83450955,73.8709431661753,67.66140852436176,6.2095346418135335,4.80535289753197,0.6830002818816092,7.0356528760041215,7.0356528760041215,0.18757392383773586,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE29_3,EE29,612500.0256645977,6247499.904153242,46.63385091821609,52.220897903155716,-5.587046984939626,4.907792779489505,0.6969407005094924,7.041908695964672,7.041908695964672,0.1949199270390941,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EE39_3,EE39,617500.0586333661,6247499.861813668,72.70934550051672,69.78016259401865,2.9291829064980703,5.107691054494604,0.7232647776070391,7.06199335655979,7.06199335655979,0.20657016559139912,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF00_3,EF00,602500.1568967437,6152499.938279047,52.40378927817056,62.535350948544426,-10.13156167037387,4.734910845021876,0.6655787511276917,7.113975374062806,7.113975374062806,0.1256192372234973,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF01_3,EF01,602500.110434067,6157499.949953882,63.418235343203804,62.47170638760583,0.9465289555979766,4.661212631497328,0.625353239162305,7.453727492866717,7.453727492866717,0.12555327444108544,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF02_3,EF02,602500.11502745,6162499.892898545,75.84923119916003,62.393074888095704,13.456156311064326,4.577116103828892,0.5861498317724011,7.808781740990352,7.808781740990352,0.1262052201846106,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF06_3,EF06,602500.0299051435,6182499.853612516,49.005673923124725,63.005294918433755,-13.99962099530903,4.089988176017132,0.4894199818167642,8.356806685405008,8.356806685405008,0.12630776197794302,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF07_3,EF07,602500.0078381761,6187499.891590624,48.633993001318295,61.82614911584421,-13.192156114525915,3.9824689231927914,0.48455723723057387,8.218779160030904,8.218779160030904,0.12556019530724757,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF08_3,EF08,602499.9662049786,6192499.859152391,53.90018375952846,61.70209703615982,-7.80191327663136,3.887952131600332,0.48560223085774457,8.006454428211416,8.006454428211416,0.12470206969250594,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF09_3,EF09,602499.963655327,6197499.869020305,62.86713968404862,63.02214509192637,-0.15500540787775208,3.8060240337997935,0.490737520145154,7.755722514704031,7.755722514704031,0.12407501617270075,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF10_3,EF10,607500.16663707,6152499.862016589,56.736014526723,62.37259318984381,-5.636578663120815,4.804260793965678,0.6838616598335581,7.025193948049325,7.025193948049325,0.12814375081651833,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EF11_3,EF11,607500.176405482,6157499.852075477,50.962293030979914,62.31303268878077,-11.350739657800858,4.770060833898398,0.6511304903510071,7.325813956779977,7.325813956779977,0.1284969626521462,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF45_3,EF45,622500.1133564778,6177499.906438245,55.536049031084154,66.46312705895808,-10.927078027873925,3.95012527152781,0.4784767882264825,8.255625703744808,8.255625703744808,0.19824275551459344,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF54_3,EF54,627500.173708827,6172499.894058021,51.826824799000285,65.59877971359676,-13.77195491459647,4.112843333034454,0.48529255779380875,8.474977139010486,8.474977139010486,0.21581578242613678,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF63_3,EF63,632500.2244002955,6167499.81615931,56.04299755584492,65.29373764486309,-9.250740089018166,4.269478343413177,0.4905827096688915,8.7028716244295925,8.7028716244295925,0.22936684438511548,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF64_3,EF64,632500.1982281193,6172499.854965836,65.43609963164245,68.24342717250552,-2.8073275408630707,4.331566241047018,0.49124808912514784,8.8174719392008285,8.8174719392008285,0.23710519650672893,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF65_3,EF65,632500.1855857152,6177499.827314664,83.86933362670257,70.83531149762865,13.034022129073918,4.403985967712809,0.49226229753242945,8.94642142977176,8.94642142977176,0.24474396571930152,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF69_3,EF69,632500.1501958598,6197499.82822393,54.18221107727394,64.94498089688642,-10.76276981961248,4.801952932323583,0.511632667345359,9.385547950327027,9.385547950327027,0.2685597122694011,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF70_3,EF70,637500.234482398,6152499.829759564,62.509253997502604,67.11381892154922,-4.60456492404662,4.330673228873498,0.48863953665124,8.862715568520315,8.862715568520315,0.22465704450204463,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF71_3,EF71,637500.2314522653,6157499.769810148,73.46647291705749,66.86408424485066,6.602388672206828,4.369494915409238,0.4912568571613491,8.894521983179391,8.894521983179391,0.23182853470120435,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF72_3,EF72,637500.2274973425,6162499.754893564,59.05891610079135,62.7928986642927,-3.7339825635013497,4.417687682553623,0.4934506212622216,8.952643876004052,8.952643876004052,0.2396969087087757,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF73_3,EF73,637500.2209097057,6167499.784967061,49.53671072323013,56.33794303324874,-6.801232310018612,4.475773392227074,0.49525185011180767,9.037368343432997,9.037368343432997,0.2480865876900153,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF74_3,EF74,637500.2099802837,6172499.859987579,64.75589928618903,60.3012669557435,4.454632330445534,4.54307184118992,0.49683734858138895,9.143982138544281,9.143982138544281,0.2568412328528267,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF75_3,EF75,637500.1965109793,6177499.868648433,73.34479652311228,63.371283021391626,9.973513501720653,4.61937888520745,0.49870667993948065,9.262717086059531,9.262717086059531,0.2655925872686815,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF80_3,EF80,642500.2088201805,6152499.8108049715,52.71220380237108,55.66104103605153,-2.9488372336804503,4.500713643702398,0.4900590673899886,9.184022790707255,9.184022790707255,0.23877102579660553,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF81_3,EF81,642500.2076575521,6157499.794391641,72.83773730049701,62.06099297631801,10.776744324178999,4.549703080530346,0.493583918398002,9.21768905133106,9.21768905133106,0.24716566799752246,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF82_3,EF82,642500.2525552853,6162499.825148337,65.52723101092023,62.40514485712868,3.1220861537915496,4.606492037603137,0.4967657247165231,9.272966729401086,9.272966729401086,0.25600175456173635,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF83_3,EF83,642500.2193219239,6167499.787668911,43.56386609543224,59.98447656595128,-16.420610470519044,4.670391134687882,0.4995075814637071,9.349990486635326,9.349990486635326,0.26512017092300816,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF84_3,EF84,642500.2285859047,6172499.797269886,57.22333763026707,70.49416992613648,-13.270832295869411,4.741876499240813,0.5018796225312913,9.448234768577729,9.448234768577729,0.27450238487978906,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF85_3,EF85,642500.21561393,6177499.851854328,62.779480288015485,67.86868598315907,-5.089205695143583,4.820614376293222,0.5044323814729124,9.55651253438036,9.55651253438036,0.2839455419453371,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF90_3,EF90,647500.1968096502,6152499.796485673,51.69768102758947,56.370087126586384,-4.672406098996916,4.656142692070069,0.49146830016378085,9.473943061065013,9.473943061065013,0.2513605560946024,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF91_3,EF91,647500.2025785598,6157499.7218825305,74.71827240706698,60.67602543666492,14.042246970402054,4.714436749277139,0.4956767019439557,9.511112244711034,9.511112244711034,0.26062845508863636,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF92_3,EF92,647500.2346433615,6162499.805848634,72.1498365700486,62.41178805369069,9.738048516357914,4.779101786115836,0.4996422352055985,9.565047646841299,9.565047646841299,0.2702513381428017,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF93_3,EF93,647500.2356114537,6167499.82370214,102.38085537509069,71.12630181785754,31.25455355723315,4.848424125468721,0.5031788941546876,9.635587227110952,9.635587227110952,0.2799890728352692,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF94_3,EF94,647500.2037785846,6172499.7753932625,50.758421869855304,69.51413242975813,-18.75571055990283,4.923030011151669,0.506265312685531,9.724209594840703,9.724209594840703,0.28980184988416124,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF95_3,EF95,647500.2592736807,6177499.776383813,47.93572521557192,53.58468926472877,-5.648964049156852,5.002935751809652,0.5093484198768693,9.82222690122229,9.82222690122229,0.2996313199770108,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EF96_3,EF96,647500.2117523269,6182499.820248794,66.2858059831715,70.43921294281829,-4.153406959646787,5.087676188039984,0.5130566707495118,9.916401984614144,9.916401984614144,0.3091720203510795,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG00_3,EG00,602500.2075383858,6102499.752554977,64.98336946337123,66.61883253302945,-1.6354630696582149,3.3580108019106722,0.525723868134023,6.387404121158549,6.387404121158549,0.1539871214780745,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG01_3,EG01,602500.1653777973,6107499.795298992,69.16173394603982,68.25286677456823,0.9088671714715844,3.3176236917039477,0.5158669698334187,6.431161298765181,6.431161298765181,0.15133012779381,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG02_3,EG02,602500.1872741627,6112499.769644517,68.37018605337643,66.4758959911679,1.8942900622085261,3.2797733525318,0.5077041677973921,6.460008722718716,6.460008722718716,0.14831084912903575,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG03_3,EG03,602500.1419317244,6117499.7838923335,64.6692887711085,64.83950227725703,-0.17021350614852793,3.244962852677822,0.5009780911087713,6.4772550142782235,6.4772550142782235,0.14502839150830993,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG04_3,EG04,602500.155513311,6122499.8409451125,81.20471660203688,64.22534515478331,16.97937144725357,3.213011304819571,0.49543952175670575,6.48517359581454,6.48517359581454,0.14150580232911647,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG05_3,EG05,602500.1656467885,6127499.828034153,76.56449948871892,62.16561259298232,14.398886895736602,3.1830472335792033,0.4908979082830885,6.4841328102453835,6.4841328102453835,0.13783695191088297,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG06_3,EG06,602500.1685459674,6132499.856394926,65.60108476965787,65.311766483845,0.2893182858128682,3.1551135411506586,0.4872132000993789,6.475837560450121,6.475837560450121,0.13422098936171842,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EG07_3,EG07,602500.1629894912,6137499.92599472,69.39482626740465,62.6835907313697,6.711235536034955,4.890717069989314,0.7540396983714756,6.486020670465968,6.486020670465968,0.13162500504645425,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EG08_3,EG08,602500.1503424796,6142499.925529002,65.37797373907728,62.63857149148963,2.7394022475876483,4.851149162536217,0.7325236955964264,6.622515000810143,6.622515000810143,0.12873238188688949,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EG09_3,EG09,602500.129395011,6147499.854962473,58.794399852255516,62.58958162950078,-3.7951817772452614,4.7998503026849875,0.7025050512108544,6.832477993449088,6.832477993449088,0.12670503444541262,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG10_3,EG10,607500.1768091201,6102499.818051623,83.61737206626802,70.27821330475028,13.339158761517737,3.5237468036647472,0.5239820290301953,6.7249382773424955,6.7249382773424955,0.16360087751644067,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG11_3,EG11,607500.1588724807,6107499.833944355,63.913678354447285,64.91951593805705,-1.005837583609761,3.47969063669447,0.5137360517023574,6.773304355736541,6.773304355736541,0.16092241636902593,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG12_3,EG12,607500.1894330485,6112499.781570623,76.72554578544703,64.98258952429708,11.742956261149942,3.4363695310793494,0.5054594580473115,6.798506737522956,6.798506737522956,0.1577429514773585,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG13_3,EG13,607500.2007176884,6117499.770624214,66.18782187787282,61.70667323329478,4.481148644578042,3.3947790875320996,0.49890482197565655,6.804462370375213,6.804462370375213,0.1541624389102819,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG14_3,EG14,607500.191500505,6122499.801071322,66.31401731388387,62.0975762733417,4.216441040542165,3.3569175593818583,0.4936962190657702,6.799561004810227,6.799561004810227,0.1504513273871055,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG15_3,EG15,607500.1605547919,6127499.872877927,76.03092595803125,63.91236596217377,12.118559995857474,3.3251787368191206,0.48950292559393255,6.792970098768163,6.792970098768163,0.14703647051662963,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG16_3,EG16,607500.1727981393,6132499.876283166,71.98939635839625,59.88753263914931,12.101863719246936,3.2983677792026915,0.48618262419536706,6.78421567340358,6.78421567340358,0.1439847402031117,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG17_3,EG17,607500.1607226082,6137499.920979434,64.63397964965903,61.20190822458233,3.4320714250766926,3.2744470893732336,0.48354090951265927,6.771809840605653,6.771809840605653,0.14117752289426333,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG18_3,EG18,607500.1891095479,6142499.897205671,57.40966283359308,68.23903919846717,-10.829376364874086,3.2524079672399404,0.4812957055444763,6.757608534155905,6.757608534155905,0.1385238525469371,TRUE,Positive,Land-use heterogeneity,Positive
richness,common-sites,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),EG19_3,EG19,607500.1905837624,6147499.914653578,53.89436211137224,62.42736013223832,-8.532998020866081,4.829116225092513,0.7114335122129544,6.787867231712592,6.787867231712592,0.12875359519442112,TRUE,Positive,Forest (% coverage),Positive
richness,common-sites,3,2010s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,EG21_3,EG21,612500.2348921587,6107499.801269529,50.428865047253836,65.81179236558485,-15.382927318331014,3.6541620523525093,0.5114778289116236,7.144321504860182,7.144321504860182,0.1707604920544522,TRUE,Positive,Land-use heterogeneity,Positive
