survey,richness,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
EG22_1,65.09146939368203,EG22,612500.2114052242,6112499.729918555,8.37282535476926,110.81051368809,0.674193099689009,0.0771793088588185,0.479447617672722,0,0.127589834515608,0.0487093323838748,0.22936706818427904,4.537824891511306e-15,High-high,0.06343050856322906,0,1,1970s
EG23_1,65.54747209752503,EG23,612500.2139353334,6117499.81291228,8.36467691057822,109.84245678767,0.442453922985195,0.158004785056051,0.723579206723792,0,0.0908507047673073,0,0.2471884800057467,9.871168431486784e-17,High-high,0.06343050856322906,0,1,1970s
EG24_1,65.65384861575733,EG24,612500.1830770366,6122499.826076767,8.34116569847589,111.390745427766,0.513492010366965,0.0301776171772857,0.589254882939657,0,0.371887952815094,0,0.2457877777708207,8.961214064954267e-17,High-high,0.06343050856322906,0,1,1970s
EG25_1,88.42890638536869,EG25,612500.1782985982,6127499.882253152,8.40465128173787,109.374635987835,0.689350117740691,0.0416833153797278,0.457347320723861,0,0.219191995728227,0.0243546661920253,0.7408423565558281,9.818339504870981e-19,High-high,0.06343050856322906,0,1,1970s
EG26_1,86.73354714670874,EG26,612500.200980525,6132499.870141038,8.44485459973517,112.868095359513,0.707971721864298,0.386615319801947,0.338582948142934,0.0365319992899337,0.146127997159735,0,0.6943423455503744,8.56325204305427e-19,High-high,0.06343050856322906,0,1,1970s
EG27_1,69.97790873608244,EG27,612500.1834815647,6137499.899357621,8.45076571481856,112.597909004798,0.509173709943979,0,0.57235441123736,0,0,0.0243546661920597,0.3417728224976588,2.943870674752972e-19,High-high,0.06343050856322906,0,1,1970s
EG30_1,37.72099260484961,EG30,617500.2479844969,6102499.703469929,8.49573191143757,114.874204468412,0.425842619042115,0,0.0949436548798133,0.0182660011227256,0.00102029612686442,0.149378911984971,-0.30304016787205873,7.595583012837699e-12,Low-high,0.06343050856322906,0,1,1970s
BD83_1,39.49173255581085,BD83,492500.04863837245,6267499.638934148,8.50377055083074,136.896478967968,0.619434855731103,0.024354667767805,0.482686170224384,0.024354667767805,0.369164006816937,0.099440487423069,0.2694117021458027,1.504498976711198e-17,Low-low,0.06343050856322906,0,1,1970s
EG40_1,45.27711413603636,EG40,622500.2477358868,6102499.741840948,8.48186517480977,114.131140777042,0.625699106357988,0,0.134313420212812,0,0.0246598370387755,0.40047091001048,-0.14928431645014045,2.891258943711822e-10,Low-high,0.06343050856322906,0,1,1970s
EG41_1,65.97597124103693,EG41,622500.2452251216,6107499.731631616,8.47438112727447,114.004271639973,0.787618036154322,0.115956835960767,0.0243546679926531,0.189020839938668,0.140583666948755,0.251741951209186,0.21703268879940726,7.511062936715214e-11,High-high,0.06343050856322906,0,1,1970s
EG42_1,59.491221554636155,EG42,622500.1778913485,6112499.7629739335,8.47921614918032,112.832671380628,0.63523912868359,0.0058165039857143,0,0.00581650398574821,0.32824369185718,0.0487093359823924,0.10289593928999789,1.9803119460142687e-11,High-high,0.06343050856322906,0,1,1970s
BD84_1,39.418638507931384,BD84,492500.0788364224,6272499.731946048,8.39815948540098,142.203242726221,0,0,1,0,0,0,0.2886313283955167,6.855977269160275e-19,Low-low,0.06343050856322906,0,1,1970s
EG76_1,74.61861987890606,EG76,637500.1687954454,6132499.737980937,8.45019549485509,109.692582227792,0.768151770528789,0.23411292360098,0.0877704809468955,0.0438425642489015,0.0974186615871085,0,0.4010720554136073,1.2581282403115954e-13,High-high,0.06343050856322906,0,1,1970s
EG77_1,80.85211214997118,EG77,637500.2055718829,6137499.833220863,8.46103967601012,107.943208114046,0.774584478291959,0.327043627916577,0.20471971759967,0.00689765627462489,0,0.0974186615823185,0.5472145365858807,1.773454328443199e-15,High-high,0.06343050856322906,0,1,1970s
EG84_1,76.16561204659374,EG84,642500.1821270094,6122499.752851817,8.48774008627034,109.386641826348,0.634163582102551,0.0445155903259441,0.0881035340098086,0.112082474361953,0.048709337185351,0.0974186743707019,0.414095919702454,1.2694087728997112e-11,High-high,0.06343050856322906,0,1,1970s
EG85_1,53.82784918663704,EG85,642500.1759146599,6127499.685259293,8.4504758052304,110.841276186119,0.702296524940808,0.132155301016874,0.23637365820333,0.0977944026116743,0.0487093371863641,0,0.0020953701374333855,3.386683405883013e-13,High-high,0.06343050856322906,0,1,1970s
EG86_1,55.39690522452732,EG86,642500.1595471228,6132499.774305279,8.38829612850313,110.774391376798,0.222746993652303,0.0881035340150808,0.876768168772504,0,0,0,0.035067001382236146,2.724342567087704e-15,High-high,0.06343050856322906,0,1,1970s
EG87_1,64.38765029269466,EG87,642500.2018560335,6137499.799481912,8.43941179688526,107.57089805616,0.113464938298639,0.0487093371861118,0.940276077496002,0.00303415763740406,0,0.00506504764883918,0.22873012041379778,1.4791523447724425e-16,High-high,0.06343050856322906,0,1,1970s
BD85_1,43.53554325006451,BD85,492500.0734845984,6277499.750050906,8.40743039192386,137.426977594278,0.025091536713161,0.0127072423651059,0.987292757634894,0,0,0,0.20336650573471235,1.5937302657914258e-17,Low-low,0.06343050856322906,0,1,1970s
EG88_1,63.08756893064787,EG88,642500.1743270823,6142499.756653693,8.44734527081195,107.945226907967,0.22717765036501,0,0.876677680430032,0.0359098907222271,0,0.0436442895249193,0.1995789992519724,6.318347864240284e-17,High-high,0.06343050856322906,0,1,1970s
EG89_1,48.24275191994155,EG89,642500.1983442176,6147499.761124632,8.40290466637028,110.647808021302,0.028753059542115,0.0145893797732249,0.985410620226775,0,0,0,-0.11854403419120693,9.112200725019457e-18,Low-high,0.06343050856322906,0,1,1970s
EG94_1,86.48215005143207,EG94,647500.1901655146,6122499.657195898,8.46390809666139,109.876910614506,0.408160521518029,0.00662877738907846,0.756511494136428,0.058024475066724,0,0.0974186702072659,0.600983813946511,1.840240370940297e-11,High-high,0.06343050856322906,0,1,1970s
EG95_1,50.90207440997279,EG95,647500.2152539153,6127499.751259625,8.39895930718164,111.045502909525,0.550167528249276,0.281874053021563,0.596280755207828,0,0,0,-0.05614038175221528,2.52222790164238e-13,Low-high,0.06343050856322906,0,1,1970s
EG96_1,46.55716385733431,EG96,647500.1581773825,6132499.777421652,8.38402385273834,108.956591412669,0.0184567362627626,0.00931513996392884,0.990684860036071,0,0,0,-0.15029235965373383,5.557834601850972e-15,Low-high,0.06343050856322906,0,1,1970s
EG97_1,52.71619651195326,EG97,647500.2075852172,6137499.741983493,8.28417127891775,114.029767058947,0.0299284998946008,0.0151951422967179,0.984804857703282,0,0,0,-0.021507206904141356,6.846096907152889e-16,Low-high,0.06343050856322906,0,1,1970s
EG98_1,49.27241840592703,EG98,647500.1677108221,6142499.749803021,8.25483434482692,113.039104006401,0.501653951255699,0.560784948959408,0.428666559329649,0.0105484917109434,0,0,-0.09695281929601189,8.834658043636499e-17,Low-high,0.06343050856322906,0,1,1970s
EG99_1,52.18299189805306,EG99,647500.2267514672,6147499.807189792,8.33134645432062,110.293061990908,0,0,1,0,0,0,-0.03319503123414643,6.375485638340866e-17,Low-high,0.06343050856322906,0,1,1970s
BD86_1,55.474969012112666,BD86,492500.0328117953,6282499.693222406,8.48748110408287,133.945845431502,0.757615838029026,0.0283464134295399,0.388626093949255,0.120201451947274,0,0.0997747613973061,-0.03623659204136637,6.7946650341474234e-18,High-low,0.06343050856322906,0,1,1970s
EH08_1,77.58155461780608,EH08,602500.1620083671,6092499.788471238,8.57952351484239,115.973810722902,0.509379223637425,0,0.667838510072964,0,0,0.136003703717165,0.45332873044953753,4.21932379636834e-11,High-high,0.06343050856322906,0,1,1970s
EH09_1,61.3283982304112,EH09,602500.1847436636,6097499.749779848,8.49563023445025,118.97473415967,0.637159275468043,0.0473838684024331,0.563932721256158,0.0473838684023649,0.148386506235264,0.0230292016491294,0.1447694593015246,9.411877347236785e-12,High-high,0.06343050856322906,0,1,1970s
EH13_1,60.60365091573535,EH13,607500.2490966875,6067499.876797193,8.66977294704696,119.917780222063,0.512604354894734,0.0708314550682625,0.118924650548467,0.0365023212701465,0,0,0.12099679528133325,3.3758427962705875e-7,High-high,0.06343050856322906,0,1,1970s
EH14_1,67.987869306035,EH14,607500.1881287517,6072499.820997513,8.63801664553526,119.227634268475,0.612725997886964,0,0.448819600400635,0.0563659515133113,0,0.0220794670833222,0.23727637263621076,5.544606775826707e-7,High-high,0.06343050856322906,0,1,1970s
EH15_1,59.16793222439913,EH15,607500.1822916985,6077499.808419616,8.59627926015919,117.984584085947,0.578518923326683,0.105091976558721,0.61592752299166,0.101969081732909,0,0.00227520222844888,0.09375095664781935,8.578580161318458e-8,High-high,0.06343050856322906,0,1,1970s
EH16_1,50.75340508726986,EH16,607500.1659957448,6082499.837500439,8.61780075368869,113.554000049359,0.482127484852406,0.0475930621952829,0.25863168550831,0,0,0,-0.053436090455856115,6.208246014927914e-9,Low-high,0.06343050856322906,0,1,1970s
EH17_1,47.29797065429884,EH17,607500.2047700058,6087499.798479977,8.59841462584632,113.536067207528,0.455734777815349,0,0.0464767857462135,0.167133855895164,0,0.0730640079565097,-0.12804646259378333,2.8625165343560336e-11,Low-high,0.06343050856322906,0,1,1970s
BD87_1,53.66448318977809,BD87,492500.0796249006,6287499.672523582,8.44662041053593,136.64001902339,0.794995227924735,0.173647315422757,0.208309333330787,0.2138693165213,0,0.268175022964031,0.001180726707058819,1.5552938282840608e-17,Low-low,0.06343050856322906,0,1,1970s
EH23_1,50.3615818327823,EH23,612500.2034834018,6067499.887341654,8.6607415310726,119.524234455417,0.486722193646654,0.0509418849898916,0.173212628209867,0,0,0.036502316583111,-0.05713793258311052,9.131131088980322e-7,Low-high,0.06343050856322906,0,1,1970s
EH24_1,65.39674147857772,EH24,612500.212235677,6072499.811950394,8.6293928049972,117.717399331007,0.69140927436181,0.0464341304408104,0.343627162588839,0,0,0.202493941430248,0.1944841982483162,5.20251616730706e-7,High-high,0.06343050856322906,0,1,1970s
EH25_1,53.129868396089094,EH25,612500.1963975141,6077499.778303541,8.5810237869722,116.454056565598,0.503255723461565,0.0110480901405964,0.683476212973372,0.0365319992878731,0.0441886111898324,0.117282292444246,-0.010534645376554042,3.0350367033575034e-8,Low-high,0.06343050856322906,0,1,1970s
EH26_1,59.678083002327256,EH26,612500.2189002938,6082499.787972259,8.55546767847016,116.598634389801,0.362584032881303,0.0728900653946619,0.790770336194478,0.0175884257516277,0.0410527204647316,0.0686156296895887,0.11062315398204187,2.160657284774778e-9,High-high,0.06343050856322906,0,1,1970s
EH27_1,77.05455859021508,EH27,612500.2170047599,6087499.728058776,8.5285844427857,117.178489439801,0.407467191568672,0.15807386265538,0.750409336110017,0.0588244017136873,0,0.0311209066148987,0.4338360244763948,5.317306796522358e-10,High-high,0.06343050856322906,0,1,1970s
EH28_1,29.83377700772788,EH28,612500.1867045197,6092499.709788004,8.5242893064481,115.227366412122,0.692494903043753,0.0900139213912924,0.381124087498482,0.170482663351049,0.00474080166685835,0,-0.4714084071384061,1.5065790530388502e-11,Low-high,0.06343050856322906,0,1,1970s
EH37_1,40.521304719290846,EH37,617500.189780661,6087499.7680580225,8.54757377852192,112.517749939668,0.593131701187159,0.0386035783229169,0.290091809200162,0.0374520564790577,0,0.0730640044904397,-0.2528499266998046,3.0333403741875646e-10,Low-high,0.06343050856322906,0,1,1970s
EH38_1,61.75883470456156,EH38,617500.2326236423,6092499.741423128,8.51627716892176,113.935361153088,0.82671060479546,0.153967846556337,0.190725622867949,0.165991638260324,0.130129927091569,0.133695354736871,0.1494700800622842,2.642733665831471e-10,High-high,0.06343050856322906,0,1,1970s
BD88_1,60.75244819109554,BD88,492500.0303709486,6292499.688262614,8.49303216375528,130.325604698729,0.511901520108044,0.0446424849449744,0.117979124559178,0.0961795500996191,0,0.0379458664610273,-0.1549573770638067,2.552998608302288e-18,High-low,0.06343050856322906,0,1,1970s
EH39_1,50.531790898978464,EH39,617500.2301707517,6097499.75643296,8.50652502233224,114.411507093285,0.774521011618101,0.0112572798228963,0.119122410456413,0.273593986694564,0.214139635645819,0.0973112464936272,-0.060285378584497125,3.322903728137858e-11,Low-high,0.06343050856322906,0,1,1970s
EH49_1,40.25127891328611,EH49,622500.2536596373,6097499.68413302,8.54031302357694,110.830109509308,0.478870930629131,0.0487093359827797,0.0717385388023672,0.0168219226334306,0.0109094460405137,0.151676209831757,-0.24429013939772504,3.138898376430141e-10,Low-high,0.06343050856322906,0,1,1970s
EH54_1,36.26107692196617,EH54,627500.2315571259,6072499.726827907,8.64424289874037,113.548928655219,0.48662771284015,0,0.352107469806951,0,0,0,-0.31068350088440727,1.748980987084062e-7,Low-high,0.06343050856322906,0,1,1970s
EH64_1,47.781941513501586,EH64,632500.2489600373,6072499.714002534,8.64298451367845,113.843334480733,0.176728565310446,0,0.90434544814993,0,0,0,-0.11103333170021347,4.42755771771155e-8,Low-high,0.06343050856322906,0,1,1970s
EH66_1,49.452382129131074,EH66,632500.2653655324,6082499.7089617625,8.58653863305381,113.837449161048,0.526178156245793,0.0344530124061441,0.649307591872794,0,0,0.00729280968671365,-0.08096049584450808,2.0250883732174444e-9,Low-high,0.06343050856322906,0,1,1970s
BD89_1,48.783213622133246,BD89,492500.00758350815,6297499.740193662,8.50546869092166,130.503261144702,0.490597987087511,0.194837342131914,0.124775227038904,0,0,0.00522503200845312,0.11940885709922376,7.870640483571557e-21,Low-low,0.06343050856322906,0,1,1970s
EH67_1,55.382501109764085,EH67,632500.240557838,6087499.660661096,8.56244641316473,113.166968339238,0.328395599532025,0,0.800877850515534,0.0031439271919197,0,0.0129038751070604,0.0296199917443203,6.6833280939165495e-9,High-high,0.06343050856322906,0,1,1970s
EH73_1,47.91536309956064,EH73,637500.2350246185,6067499.714042777,8.64917661296704,115.279722302757,0.603914583816473,0,0.35084876756257,0,0.121939868220166,0,-0.10707434375250241,2.7439556535260973e-7,Low-high,0.06343050856322906,0,1,1970s
EH74_1,39.917329645069515,EH74,637500.223421336,6072499.668808251,8.62984579980877,113.941988219816,0,0,1,0,0,0,-0.2665736678349465,1.910323793557041e-8,Low-high,0.06343050856322906,0,1,1970s
EH75_1,47.85339399642094,EH75,637500.2391012611,6077499.669303549,8.59966609000132,113.206351463472,0.554435966617495,0.452009000706288,0.486438170847461,0,0,0.0365319980930991,-0.1161958860834527,2.080763539705747e-9,Low-high,0.06343050856322906,0,1,1970s
EH77_1,44.10860307944017,EH77,637500.2241880391,6087499.580903596,8.5550410721214,112.170657062137,0.0535678513855127,0,0.972458114577378,2.16467151003309e-5,0,0,-0.1765332509821775,3.3915394974851657e-9,Low-high,0.06343050856322906,0,1,1970s
EH78_1,48.56033248230329,EH78,637500.2511288846,6092499.605141959,8.55463421340813,111.026786840044,0.362250898712387,0,0.197270758041802,1.44894524303316e-4,0,0,-0.08715644772492959,2.6097884778519644e-8,Low-high,0.06343050856322906,0,1,1970s
EH83_1,48.749112850724856,EH83,642500.2303255753,6067499.715175096,8.64847645836856,114.49542035645,0.501064426902131,0,0.663134946000747,0.228007790367273,0,0,-0.09375094243560353,1.8686632121044054e-07,Low-high,0.06343050856322906,0,1,1970s
EH84_1,44.89166210426869,EH84,642500.2311327682,6072499.703858004,8.61788345288211,113.958915926618,0,0,1,0,0,0,-0.18141038457589873,2.9200334802815252e-9,Low-high,0.06343050856322906,0,1,1970s
AE96_1,25.217111712572418,AE96,447500.139576756,6232499.638727918,8.49797003164103,134.024450716166,0.761504054704857,0.0232868478271317,0.19904061933138,0.237909668925871,0,0.196754077490452,0.762018686875115,6.552791914626007e-21,Low-low,0.06343050856322906,0,1,1970s
BD90_1,38.873127124278206,BD90,497500.0588251114,6252499.698183741,8.4357082600002,133.206267692713,0.382480644020066,0.054344358193771,0.776844397144015,0,0.0671376998932074,0.0773188770827243,0.23170820974400816,3.0485771116793863e-14,Low-low,0.06343050856322906,0,1,1970s
EH85_1,35.075981898801786,EH85,642500.2474008938,6077499.627137704,8.59214942142584,113.861616942202,0.056654719069519,0.0291787595432417,0.970821240456758,0,0,0,-0.3810781323698149,1.0142996544378835e-9,Low-high,0.06343050856322906,0,1,1970s
EH87_1,42.82046297641937,EH87,642500.2449209422,6087499.609035659,8.50849552794571,114.036314810086,0.185616296642182,0.0243546685929749,0.900021134057016,0,0.0390921944605472,0.0365320028894623,-0.19244926248429187,1.7820680348211663e-8,Low-high,0.06343050856322906,0,1,1970s
EH88_1,47.180167841319445,EH88,642500.2264585433,6092499.556320992,8.52914125883747,111.534668473525,0.480908665376112,0,0.274698375235056,0,0.0171369068345744,0,-0.1085575673521977,6.723869327233804e-8,Low-high,0.06343050856322906,0,1,1970s
EH92_1,31.722041199611613,EH92,647500.1957499915,6062499.687774925,8.65076741537554,115.185477197166,0.545032631870493,0,0.266283336483733,0.0247784226430541,0,0,-0.4141283687858844,1.0597202657536939e-6,Low-high,0.06343050856322906,0,1,1970s
EH93_1,38.56896206191351,EH93,647500.2119518482,6067499.673581073,8.6396724634641,115.101300919117,0.0176246562873816,0,0.991108615131428,0.00889138486857186,0,0,-0.2870718935577075,2.501936953367117e-7,Low-high,0.06343050856322906,0,1,1970s
