response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD13_3,DD13,557499.8249050891,6267499.844455846,56.045560644286496,63.015542360173235,-6.969981715886739,3.000718295209621,0.3798318056925199,7.900123818590253,7.900123818590253,0.14432773567525944,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD14_3,DD14,557499.8135712934,6272499.808981645,62.76123604173237,62.13007885856227,0.631157183170096,3.0624755239548422,0.3849557107136466,7.955397046266699,7.955397046266699,0.14492365060905515,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD15_3,DD15,557499.7892618318,6277499.811214283,62.52946313405462,62.463807104689174,0.06565602936544934,3.1295511559822353,0.39269737621360834,7.969371188973545,7.969371188973545,0.14540714575728855,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD16_3,DD16,557499.812499,6282499.851962599,73.07153999960445,63.264013283189165,9.807526716415289,3.199341820165748,0.40332891462128917,7.93233934931199,7.93233934931199,0.14584051471148132,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD17_3,DD17,557499.8226555676,6287499.819056403,68.48329293405494,62.64244333415034,5.840849599904601,3.268891494069132,0.4169044042872163,7.840865820686095,7.840865820686095,0.14625840203667903,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD18_3,DD18,557499.815944289,6292499.935076535,83.84410182853894,70.47131373349004,13.372788095048904,3.336985950641377,0.43313735027025996,7.704221186557184,7.704221186557184,0.14675582613636798,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD19_3,DD19,557499.7962017705,6297499.866076322,69.70633525301345,70.222768078274,-0.5164328252605515,3.406749526471406,0.45135898825306053,7.5477604636985,7.5477604636985,0.14763379027136003,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD20_3,DD20,562499.8979436193,6252499.742285932,61.77349555517733,62.277908965958446,-0.5044134107811189,2.866227635634502,0.38409885132949706,7.462213504970168,7.462213504970168,0.13834146910766185,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD21_3,DD21,562499.8222470335,6257499.8229469415,85.53610021309157,62.30415168931989,23.231948523771685,2.9059879175879733,0.3849540738337448,7.548921066472518,7.548921066472518,0.1392000354126903,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD22_3,DD22,562499.8437607648,6262499.831936724,55.0852422963436,62.11883405259119,-7.0335917562475885,2.949611283068399,0.38690405322214616,7.62362466483348,7.62362466483348,0.13985056757114528,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD23_3,DD23,562499.8366991177,6267499.878709972,55.23664801640389,64.45962533270776,-9.222977316303869,2.9997705482925294,0.3904644437937084,7.682570323553914,7.682570323553914,0.14035961093590799,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD24_3,DD24,562499.8019624483,6272499.851935544,68.3868628317397,63.16238770119034,5.224475130549365,3.0578902590030967,0.3961252616644338,7.719503285790193,7.719503285790193,0.140776882005051,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD25_3,DD25,562499.7984971092,6277499.863793937,66.00398855851475,71.19592109435362,-5.191932535838873,3.1220316773918197,0.40424484081439044,7.723120649114987,7.723120649114987,0.14112085121031087,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD26_3,DD26,562499.825335824,6282499.914256911,75.17255635183844,66.93840856522372,8.234147786614713,3.189100707259975,0.4149765560867137,7.685014154374492,7.685014154374492,0.14143453890705693,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD27_3,DD27,562499.8219761638,6287499.891081318,68.15001440445675,67.61841241037561,0.531601994081143,3.256687312160629,0.42829653986553057,7.603814201214676,7.603814201214676,0.14177521994373615,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD28_3,DD28,562499.7860176418,6292499.905539777,68.08187277167141,66.38481507179922,1.6970576998721896,3.3258023153219156,0.4439154860937449,7.491971826861614,7.491971826861614,0.14232666924710333,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD29_3,DD29,562499.8388001381,6297499.959425464,75.22064300118667,66.09258676914688,9.128056232039796,3.397122069011735,0.46116876139948143,7.366331706212473,7.366331706212473,0.14332228795928725,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD30_3,DD30,567499.9045343413,6252499.740139163,59.025656126119884,62.17010705549906,-3.1444509293791754,2.882852649526514,0.39433944648856156,7.310586539584586,7.310586539584586,0.13555870723926663,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD31_3,DD31,567499.8570273767,6257499.839340627,78.62421253084204,62.22237649030089,16.401836040541156,2.9184915538576988,0.3959980612837772,7.3699642477953224,7.3699642477953224,0.1364397450036627,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD32_3,DD32,567499.828239428,6262499.866039669,54.333860005946214,62.2612571176956,-7.927397111749386,2.9582864747410405,0.39884201129044355,7.41718873889332,7.41718873889332,0.13703250239107467,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD33_3,DD33,567499.8172067807,6267499.820205018,58.73579591833285,63.11734529824875,-4.381549379915903,3.0050448250237762,0.4032586658602657,7.451903900473307,7.451903900473307,0.13745441431858288,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD34_3,DD34,567499.8194050347,6272499.924406495,55.9019600558211,62.334195566499716,-6.432235510678616,3.0596411547414926,0.40959872856420665,7.469850225040136,7.469850225040136,0.1377776306409015,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD35_3,DD35,567499.839200209,6277499.844712948,79.88962084270409,66.77987095271926,13.109749889984826,3.1200468398290386,0.4180713649174526,7.462952743594592,7.462952743594592,0.13801882955172182,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD36_3,DD36,567499.8090130293,6282499.914013644,80.17157076556322,63.8747299295914,16.296840835971814,3.183872522766712,0.4287643926923124,7.425692471276423,7.425692471276423,0.1382479176297266,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD37_3,DD37,567499.854039139,6287499.911641263,79.27064835965429,65.46620461842423,13.80444374123006,3.25092951874747,0.441664123661762,7.36063751747497,7.36063751747497,0.13859722842255287,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD38_3,DD38,567499.8490636005,6292499.946900631,75.66804143908816,68.10205689631698,7.565984542771176,3.3204416581607377,0.4564675341886891,7.274212094979297,7.274212094979297,0.1391965738889546,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD39_3,DD39,567499.7951241602,6297499.908455915,70.09142661206437,68.44079726194829,1.650629350116077,3.390627770509997,0.4723000101124902,7.178970353404043,7.178970353404043,0.1402668862225255,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD40_3,DD40,572499.8910228461,6252499.837507532,65.57260769510256,63.71560798431293,1.8569997107896299,2.9070944733584163,0.40703312784758133,7.142156926467701,7.142156926467701,0.13344835955714524,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD41_3,DD41,572499.874319164,6257499.853998432,72.28912619296264,62.39533852462543,9.893787668337211,2.9384847738503783,0.4096263364721891,7.173573845757551,7.173573845757551,0.13438204851317057,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD42_3,DD42,572499.8594056569,6262499.798046281,63.78218392898642,64.83489063936818,-1.0527067103817629,2.9750465723570896,0.41344965043008425,7.1956683704106315,7.1956683704106315,0.13501335258229824,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD43_3,DD43,572499.8414943474,6267499.892215765,66.38721399446433,63.645918958474105,2.741295035990227,3.01931094841236,0.4188054722524342,7.209339773364939,7.209339773364939,0.13544701284107588,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD44_3,DD44,572499.8234187007,6272499.913879938,56.574958471294984,62.39762838792839,-5.822669916633409,3.0706529816328825,0.4258163635199568,7.211214139939857,7.211214139939857,0.13575115503698612,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD45_3,DD45,572499.8655449218,6277499.864061472,78.21394753576102,62.385354657621995,15.828592878139027,3.12772848218213,0.4345811366341669,7.197110547425972,7.197110547425972,0.1359695719440227,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD46_3,DD46,572499.840314927,6282499.96321855,74.96859166424377,69.89743460567517,5.071157058568602,3.189673373751546,0.44514816252493117,7.165419611437582,7.165419611437582,0.13621373905258072,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD47_3,DD47,572499.8119906547,6287499.989774233,85.71015638456338,67.5458410061174,18.164315378445977,3.255877850521534,0.4574793034362726,7.116994858708579,7.116994858708579,0.13660767127880757,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD48_3,DD48,572499.8407176494,6292499.944752331,72.06997298701056,64.65762291687203,7.41235007013853,3.322723738515709,0.4710425078576275,7.053978532909818,7.053978532909818,0.13728282968805358,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD49_3,DD49,572499.8623283049,6297499.938366378,73.67889986378124,67.3042634582131,6.37463640556814,3.3900073534632424,0.4848305973548721,6.992148127528189,6.992148127528189,0.13856000587171602,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD50_3,DD50,577499.9397466873,6252499.812573781,56.587753922742415,62.287387528252076,-5.699633605509661,2.939975454499919,0.4228561752235519,6.952660565842839,6.952660565842839,0.13172173114605826,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD51_3,DD51,577499.8911025693,6257499.866573606,64.9226445179786,63.92727752133451,0.995366996644087,2.9680368674902056,0.426549905533212,6.958240592692169,6.958240592692169,0.13276987257258316,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD52_3,DD52,577499.8890167333,6262499.849300526,57.9283045750437,62.42972374319136,-4.501419168147663,3.0010415527305394,0.43131168327326086,6.9579417138793485,6.9579417138793485,0.13350531899038248,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD53_3,DD53,577499.8687690438,6267499.87089236,62.88139175786824,62.47142750825633,0.40996424961191025,3.041361685922835,0.43738929091005396,6.95344341786427,6.95344341786427,0.1340304942524732,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD54_3,DD54,577499.8907825949,6272499.932445059,63.01457833642313,62.48917119789149,0.5254071385316408,3.0895266482828294,0.4449197578191493,6.944008653215752,6.944008653215752,0.1343945237830054,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD55_3,DD55,577499.8332206182,6277499.920372668,64.27334219787798,64.22947245911962,0.0438697387583602,3.1442169392371833,0.4539006953342536,6.927103156168937,6.927103156168937,0.1346671914437008,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD56_3,DD56,577499.8770683125,6282499.949325528,66.94018954733377,63.803796529704854,3.1363930176289188,3.204873361056708,0.46421791812585206,6.903812274191125,6.903812274191125,0.1350108382683445,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD57_3,DD57,577499.8373202452,6287500.015885937,79.10436056345011,64.8561543943986,14.248206169051514,3.267530866717798,0.47565151253413024,6.8695899847124675,6.8695899847124675,0.13549883708918242,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD58_3,DD58,577499.8375017444,6292500.010978917,71.06502872674095,62.41792002652072,8.64710870022023,3.3297707651338126,0.4873929739593062,6.831798862598755,6.831798862598755,0.1363674643723124,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD59_3,DD59,577499.8764129576,6297499.934571228,72.32816737087393,65.21563914619423,7.112528224679693,3.392609376815491,0.4984337631532076,6.80654006131739,6.80654006131739,0.13796673837093254,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD60_3,DD60,582499.940339671,6252499.885439505,52.37865982896543,62.975935948746475,-10.597276119781043,2.9794602845686278,0.4422025308725488,6.7377730260602355,6.7377730260602355,0.13001550979455528,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD61_3,DD61,582499.9243567707,6257499.87675696,66.98728730898291,62.799722943449275,4.187564365533639,3.003570754974513,0.4470671177448946,6.71838888559997,6.71838888559997,0.13116661668971907,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD62_3,DD62,582499.9358377454,6262499.908196272,53.82608483725219,63.30533023901389,-9.479245401761702,3.0325923878341285,0.4527361337820879,6.6983661376888985,6.6983661376888985,0.13208798948879993,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD63_3,DD63,582499.9142568866,6267499.867230073,54.035609936200046,62.523544119493394,-8.487934183293348,3.06903056176795,0.4593557261078248,6.68116317558988,6.68116317558988,0.1328299270524538,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD64_3,DD64,582499.9156895869,6272499.97761661,56.82218149312428,62.55583783767064,-5.733656344546354,3.1143211491406326,0.46714677410475325,6.666686621370686,6.666686621370686,0.13341498859760811,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD65_3,DD65,582499.8841101133,6277499.904232946,79.5691201567261,65.19765159890365,14.371468557822453,3.166884667067637,0.47604246369186054,6.652525580401884,6.652525580401884,0.13390186857391745,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD66_3,DD66,582499.8732595991,6282499.982137032,57.94831129903434,62.562002068203725,-4.613690769169388,3.2237656893584132,0.485727475220782,6.636984428136552,6.636984428136552,0.1344280398691249,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD70_3,DD70,587499.9756611895,6252499.834294763,74.09441281047523,73.86316839432214,0.2312444161530891,3.023654111951025,0.46515386025032096,6.500331116942372,6.500331116942372,0.12824169335459182,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD71_3,DD71,587499.9294289971,6257499.883005279,48.360812904454946,66.44390711316537,-18.08309420871042,3.041643117128613,0.47126162253456494,6.4542559200341465,6.4542559200341465,0.1293935206545244,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD72_3,DD72,587499.9576007758,6262499.861898324,53.396641032671404,62.90054829340051,-9.503907260729108,3.0665398063406712,0.47786821191877094,6.417124491348105,6.417124491348105,0.13048381730695344,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD80_3,DD80,592499.9965185599,6252499.880145047,73.23755372016907,70.86495767016953,2.3725960499995438,3.0736041383356447,0.49185265343205625,6.2490343741944,6.2490343741944,0.12655207222851855,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD81_3,DD81,592499.9849260056,6257499.886210558,52.604701393661685,74.35173625320266,-21.747034859540975,3.0840652611415997,0.4991620422046384,6.178485141859493,6.178485141859493,0.12772878169732607,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD82_3,DD82,592499.9668241483,6262499.932545572,66.39536426035069,63.43855385770056,2.9568104026501274,3.1028295703489173,0.5066497681421878,6.124209987752584,6.124209987752584,0.12890414685052318,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD90_3,DD90,597499.9603299614,6252499.909862781,71.63105293806817,63.303240947610355,8.32781199045781,3.127877611176684,0.5227624585466545,5.983363112708166,5.983363112708166,0.12492879020821275,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD91_3,DD91,597499.9845591482,6257499.88334208,54.98111449478915,70.51019816305967,-15.529083668270516,3.126335546147212,0.5308025114383321,5.889828097602031,5.889828097602031,0.12614485822361668,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DD92_3,DD92,597499.985225495,6262499.8971402,48.52855157861457,73.42451896146494,-24.895967382850372,3.1346828158605398,0.5386802813406446,5.819189831970597,5.819189831970597,0.12740465512700005,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE00_3,DE00,552500.0397736444,6202499.815031244,57.162199267634904,61.286132811639014,-4.12393354400411,2.6089923798423342,0.38914563238369526,6.704411312189374,6.704411312189374,0.12669347509980666,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE01_3,DE01,552500.0522177635,6207499.735317095,63.637254559824925,62.957220914082455,0.6800336457424692,2.618266750673939,0.38601937506242073,6.782734027924262,6.782734027924262,0.12845959721734349,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE02_3,DE02,552500.0156842017,6212499.692870375,61.36129708480884,61.327272502522156,0.03402458228668337,2.628459640407936,0.3829343742238327,6.863995027178076,6.863995027178076,0.13064494646027988,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE03_3,DE03,552499.9918704326,6217499.688423337,60.66182743869657,67.85722662782118,-7.195399189124608,2.6377655650961582,0.3800025554046083,6.941441649747837,6.941441649747837,0.13284663677077213,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE04_3,DE04,552500.0421838384,6222499.722709725,41.62814132009539,61.46829586147554,-19.84015454138015,2.648747728985402,0.3772628982110812,7.020960029585017,7.020960029585017,0.1350411437463413,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE05_3,DE05,552499.9808522139,6227499.682127924,49.033025593588,63.03821671450432,-14.005191120916322,2.6643002355452694,0.3747932748617711,7.108719430805955,7.108719430805955,0.1372441119257584,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE06_3,DE06,552499.9921946748,6232499.680225857,68.53412522964842,62.18652862319412,6.347596606454303,2.6867776209506236,0.37265597029146236,7.209806993966141,7.209806993966141,0.1394559600530054,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE07_3,DE07,552499.9514282229,6237499.715456871,76.40029932211678,65.51525666111324,10.885042661003538,2.7166842705726584,0.37090536516598993,7.324467440250886,7.324467440250886,0.14160582125840906,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE08_3,DE08,552499.9212557683,6242499.677255443,55.521825089590735,63.97845042632978,-8.456625336739044,2.752911986152805,0.3695058681484943,7.450252413979214,7.450252413979214,0.14350201865935347,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE09_3,DE09,552499.8995816319,6247499.676892661,72.16706807345288,65.23982606282311,6.927242010629769,2.793786750816313,0.36830414605362166,7.585542494570679,7.585542494570679,0.14500765097811155,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE10_3,DE10,557499.9926700045,6202499.753927617,58.4780707843442,63.5558818374303,-5.077811053086101,2.651255464359627,0.3926566692069879,6.752095844224729,6.752095844224729,0.12345579515429059,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE11_3,DE11,557500.0121679712,6207499.781346942,76.78957182151183,63.58983570369714,13.199736117814687,2.6593330686295253,0.3899728462885802,6.819277531599256,6.819277531599256,0.12503034750986405,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE12_3,DE12,557500.0298874964,6212499.735544217,72.07813022743719,63.1062398779248,8.971890349512385,2.670198956043146,0.3873107561072164,6.894202946700439,6.894202946700439,0.12733507394182594,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE13_3,DE13,557499.9814049272,6217499.726953041,63.55574100261095,62.43775666276398,1.11798433984697,2.679132385439372,0.3847993689282822,6.962413667416126,6.962413667416126,0.12965758045162665,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE14_3,DE14,557499.9919643814,6222499.645914316,67.37181953349011,61.51563988810358,5.856179645386533,2.6881649632482443,0.3824871081180206,7.028119134459249,7.028119134459249,0.13183715606491897,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE15_3,DE15,557499.9955708939,6227499.714159249,59.17674468621438,62.73918038364259,-3.5624356974282136,2.7002002683486577,0.380452981097338,7.097329768741694,7.097329768741694,0.1338582597704435,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE16_3,DE16,557499.9944713496,6232499.709069772,79.37800183649958,67.8825178761949,11.495483960304682,2.7175717573144063,0.3787420074989917,7.175258364552132,7.175258364552132,0.1357476183598429,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE17_3,DE17,557499.9260181622,6237499.629782909,53.731968996120386,69.26328112242103,-15.531312126300648,2.7418244770562072,0.37739176204362695,7.2651942962635445,7.2651942962635445,0.137561639021626,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE18_3,DE18,557499.9103897591,6242499.700531681,67.37161128152341,68.69879531137803,-1.327184029854621,2.7734644569652094,0.3764111786587592,7.368177711532664,7.368177711532664,0.1392918194642981,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE19_3,DE19,557499.8878559844,6247499.697860005,73.65779105669537,66.6593309041961,6.998460152499277,2.810793769525638,0.3756742983903666,7.481996456954627,7.481996456954627,0.14074889800996954,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE20_3,DE20,562500.0084597974,6202499.807410175,59.12032558014359,63.103540787533575,-3.983215207389982,2.7057055330296027,0.3963049010951302,6.827333009389447,6.827333009389447,0.12027187574063308,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE21_3,DE21,562499.9761553103,6207499.728242607,56.80560620223748,61.8857309018114,-5.080124699573922,2.710701002717908,0.39414155463716677,6.877480871595198,6.877480871595198,0.1216792651018488,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE22_3,DE22,562499.9864572511,6212499.688075669,61.654240465037084,62.08760627009378,-0.4333658050566953,2.71929903712822,0.3920058359066056,6.936884066634371,6.936884066634371,0.12397629926635091,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE23_3,DE23,562499.9761974189,6217499.685978896,67.5551203532187,63.379546287230625,4.175574065988073,2.7269408845452237,0.39001284906811723,6.9919257559356796,6.9919257559356796,0.12651139402026165,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE24_3,DE24,562500.0067694888,6222499.722828891,73.43058331494821,63.24006028808539,10.19052302686282,2.733584904935773,0.3882214077799763,7.041303880091606,7.041303880091606,0.12889359462686015,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE25_3,DE25,562499.9547079823,6227499.685494073,79.45690657967712,62.842467051146926,16.6144395285302,2.7409511537352884,0.3866923847171804,7.088195325439286,7.088195325439286,0.13089492755689308,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE26_3,DE26,562499.9418520522,6232499.687049095,79.42471606544419,63.60888185318823,15.815834212255957,2.752058230191956,0.3854655663887484,7.139569575499928,7.139569575499928,0.13258948721596417,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE27_3,DE27,562499.9672399207,6237499.727467009,44.412481753646404,66.42060567461867,-22.008123920972267,2.769787331041842,0.3845742643077518,7.202217069900826,7.202217069900826,0.1341684475230572,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE28_3,DE28,562499.9078480179,6242499.69361065,46.000907698842944,63.91840505842368,-17.917497359580736,2.7955844138852104,0.38408910839928007,7.27847875076702,7.27847875076702,0.13572757503989197,TRUE,Positive
richness,3,2010s,fixed_100km,100000,perc_forest,single_predictor,perc_forest,Forest (% coverage),DE29_3,DE29,562499.8850704462,6247499.698559415,62.73596038631673,62.43459564766276,0.30136473865396596,2.8284519254687677,0.38390180013984315,7.367644341439537,7.367644341439537,0.13717307838316234,TRUE,Positive
